l2_rqsts.code_rd_hit
152365
159210
146861
145074
149772
146507
147884
159013
147787
147345
157470
145725
149505
159708
155098
144948
159781
154930
148949
157341
147004
150988
159996
154023
151453
155534
159770
147026
155026
158615
155145
155425
152772
158090
159702
159118
151573
159459
152220
157544
157244
151217
151271
153952
157953
157430
147234
151111
153140
149255
157817
149601
150455
150312
148377
157859
149355
149911
153034
148629
152948
151787
149576
145981
148325
151849
150998
154914
150738
148881
151280
150392
155156
154275
155849
150652
147153
145961
148340
148577
147441
146189
145730
158529
147240
159622
153721
158600
151144
154418
148885
144960
148029
159507
151420
153279
154568
150500
152222
148288
151875
147684
155819
149380
159460
151970
148513
151420
153059
155651
156463
155397
159328
153259
157537
154080
153562
150415
151466
154255
154153
154428
154401
159676
151004
151099
159106
157397
148667
148240
158754
148566
148150
147498
157474
157867
153348
147793
159556
144884
159470
150768
153492
145135
155586
149862
148559
146616
148889
147110
151564
146081
149484
152125
148691
145591
151716
157219
154416
156264
159806
157573
153472
155900
155744
149607
155249
149144
151811
159556
147055
145350
146452
151819
158620
151062
153132
147759
146935
145042
146023
155675
150780
152219
154229
152701
158253
145802
154054
156040
150699
146996
150660
154741
152248
158502
151913
149463
158110
149251
151548
150297
147339
149515
155888
146444
146979
145754
150041
152254
159529
149206
147326
149463
147724
159683
152583
157031
159905
145484
145505
158360
147397
156526
157769
155484
152480
145773
154945
147192
147304
147150
146354
158414
147342
146003
148320
155990
150258
145810
148564
150566
149553
145306
158854
157400
145922
149312
147426
150289
148751
148616
158037
147091
158219
147336
158724
144866
159139
149986
151119
148303
144931
150124
145039
144986
147965
159536
151060
152175
153536
152607
150221
149758
157051
156500
159625
159729
147111
147173
149590
149900
152704
150743
152586
153893
149422
146809
156984
157163
150878
148593
151411
148170
148730
146188
148138
152651
149822
152641
155044
146909
148873
149653
156203
152483
149966
148301
149113
159871
147131
158951
145506
155325
144923
158911
159899
158194
150375
147041
154413
145975
156729
157393
148903
144916
158687
158927
145943
157028
148697
145798
152060
156325
147395
152054
150086
150979
147937
149083
148995
148314
146403
148279
153153
150682
153185
153504
154773
146678
146140
154471
148925
158407
147590
152822
153724
146290
149207
149650
150089
155670
150167
153410
149003
145680
151231
147863
152627
148956
153261
151787
153231
151879
148483
151744
152068
149568
151276
148882
151043
154399
144876
153439
148724
150501
150923
148021
157520
147929
152477
151844
156785
149433
148757
159242
145286
150845
159833
156487
158603
159625
154789
150512
155726
151013
149306
150667
153371
152428
156449
148884
149035
154431
153258
154631
156998
150893
145050
153871
159221
147959
155552
156317
151135
151646
144970
152604
152930
152380
151775
150350
155920
152333
152975
146848
158051
156862
144892
159955
151445
146454
147380
151522
156903
155261
150873
154505
147445
152584
151357
148061
150016
158793
158990
159332
153007
149334
148187
146599
150645
150555
149235
149985
159583
152034
153343
151384
147795
154732
157147
158759
150851
149337
148731
159164
145293
150085
148731
149838
151442
149540
147395
156811
156943
147577
146634
159467
155169
148916
155907
144955
150853
150186
151957
154506
146758
151337
150988
153148
145048
158285
145429
145601
151996
159645
159006
149415
152460
147172
157038
149552
149845
152486
155867
158661
145863
156134
146073
153995
151147
154252
158538
159811
156071
149363
147746
146935
149592
159587
155053
155430
146786
147417
159045
155846
156554
157265
151552
153996
152041
157585
151262
147576
151749
157935
148143
155485
151441
155168
150035
153348
145129
149646
148792
154651
155489
155674
155366
146485
149542
151946
150731
149654
153232
149373
150984
150174
151336
149725
152766
154498
153213
153843
145660
156095
148141
151662
148383
147366
151674
153898
148102
149971
151561
150578
148647
152424
153295
149151
149613
147016
147728
147610
154516
146042
157816
148923
150719
151772
155254
146747
151167
148836
159094
152660
146708
151034
158463
147490
156720
154362
149908
151645
153928
158952
150821
155284
148965
145901
146893
154735
145923
157174
147151
147909
147324
155564
146180
157059
145187
154030
145736
147926
146923
159131
151470
154306
158170
147160
148439
150084
154846
156302
151875
146136
158945
148822
156220
145099
151706
149315
149036
145207
158460
149093
145313
159780
146123
145889
158335
145466
153744
153547
147446
145559
145987
151593
146996
145275
146768
156157
147244
159939
144860
152817
146846
151225
157107
150056
153528
150723
146429
148697
151151
144916
156531
147291
159829
144977
158777
148193
146168
149001
149654
159936
158515
146640
148801
149111
158239
147279
153283
148922
148815
146823
159758
146876
147731
146933
147065
158962
146117
145364
150201
156125
150475
152360
158031
147119
152353
153052
145413
151118
145459
149358
150418
148566
151910
150964
159295
145733
149827
151090
156708
152654
158364
158627
147356
150970
157621
145288
146878
149534
148433
146801
159835
154418
146772
151118
154414
158925
153523
150956
150762
156034
157195
145409
155132
159677
147436
150844
157797
146498
149690
147716
159531
158268
146061
159090
149547
158444
150986
150316
147247
146906
152685
145090
149589
154423
149558
154034
151108
152495
145469
146521
148212
156059
145510
146640
147961
148215
152689
150618
154711
148986
149089
147630
149210
151978
146262
152857
152709
148930
150927
145121
152724
147628
159336
146406
151525
146481
146548
160018
150283
150731
147743
151848
156435
149153
150322
148853
150209
145092
148793
148760
144871
146253
157558
146262
146758
147809
148907
149360
144875
151676
156093
147487
148690
151364
148629
156839
157503
151577
147846
146116
153687
149754
159823
148308
148352
149400
151633
147146
153698
152871
146327
148363
154215
159191
155296
157728
153570
150111
157306
159897
150099
145863
154701
152415
146630
148191
145524
159604
151105
149534
157004
150444
155075
152094
151127
152444
150246
151044
152058
154741
147401
150182
150676
148391
152121
158240
149766
154331
153813
157396
146448
149601
150801
159001
146405
152974
146217
149678
158103
150950
151001
146155
147324
150058
159192
151205
151873
148509
157935
146299
151709
150342
146356
158904
148784
147498
160056
148235
148613
155483
152367
146812
157204
148822
156740
147226
147587
157904
149888
149171
152904
149944
154656
147626
154714
147298
158513
157803
155905
154638
145874
149129
148984
156029
151018
148506
149716
153726
145426
158427
146810
154132
160085
151444
145219
156162
145941
146690
147393
158539
147354
149233
152237
159511
157109
152965
156217
150161
148793
148083
148526
149568
148832
159844
147652
149546
150180
156046
151589
151325
155305
145841
147022
152266
152585
150035
148685
150076
149149
159783
154718
159008
157837
154436
158189
156755
154076
158270
156334
158200
152984
158962
158942
154761
159903
157328
146276
151939
154809
156717
146982
152219
152970
147184
147919
147283
152624
151219
154651
149998
154299
156723
157424
154977
145315
149144
147304
155243
150305
146183
147765
159368
149146
146114
150199
149630
145440
145597
145115
150839
152109
148721
149658
157280
151004
148483
148566
151417
153485
154368
154724
146647
149145
148183
149939
150027
152943
144894
145103
150356
153062
158615
147300
155939
153063
160019
145977
146269
145700
148720
148854
145461
145368
151821
148366
145033
145568
151051
146882
148595
147064
151250
159353
151500
155707
148181
148555
148108
155914
151414
147809
154013
152494
145042
147427
148439
147538
159745
150563
150439
147757
148651
159652
160059
144897
158538
146748
157492
147965
154343
150782
145304
147014
149901
158560
154224
159961
155157
156022
144950
157639
159487
146971
145215
150173
147900
153325
145337
146640
150074
155732
159616
146221
150835
155709
149893
152579
145430
146771
150613
147548
148267
152892
147560
153931
146157
144889
148476
158003
159843
148638
151246
150531
146278
151362
153695
149140
145827
145980
148510
148137
158220
147995
159682
151533
147281
148863
151754
148996
148971
149315
148625
150643
152187
150929
153504
159068
155199
153165
149249
158656
160013
150776
150603
154161
148910
151785
153619
157340
148507
159037
147140
156988
155682
150956
155251
151317
160087
148216
146909
152521
150703
151092
153262
156706
151877
149840
159843
159323
150795
148863
146801
146396
151433
151630
145686
158312
148379
157419
145824
149241
147878
148891
147639
157024
159086
159204
149127
146001
146638
156215
154636
146832
147057
149638
145072
148638
146087
155422
149260
146695
151529
149924
150820
145175
150445
159853
148401
156553
150558
145885
152250
149483
150692
156170
156011
154497
158509
152776
157719
155002
145596
151564
148559
144880
148206
148723
148742
150343
151221
146174
147149
145797
152983
152228
149273
155397
148899
157070
154556
159621
155878
145675
153694
147752
147733
157993
147406
148302
149443
157888
146586
150747
150297
157721
146114
155369
148916
145844
146074
158678
159454
159574
147253
160082
150779
152704
147566
159332
146730
146984
145759
145746
156213
146690
157931
146251
146654
146761
146566
153314
150574
153454
152070
150014
148144
147574
148188
145113
152788
151520
149626
150431
147360
145887
146342
156569
147496
147017
147987
159347
150028
153403
145489
156133
152810
147734
157461
146448
148606
155048
150474
147424
147610
148834
157380
146171
150363
147894
156449
147819
147434
148680
149470
149598
157682
149831
146676
146263
149826
158856
147001
147359
151479
160019
146777
146462
148328
153146
151058
156840
151427
154898
152577
148210
148415
151508
153604
147194
148567
151141
157912
159880
145984
147654
149320
159693
145450
145929
156238
145007
158620
149600
148723
158229
160085
146734
148539
155937
145249
159525
159853
150497
151840
154483
145073
147464
145821
150725
147271
156504
146660
145156
158307
147503
145514
147627
159566
153545
159735
148170
157790
159692
148146
150635
157919
146204
147256
147073
157853
147751
150936
149374
