br_misp_retired.ret
555
575
563
590
586
540
593
545
548
567
566
547
555
593
575
590
579
549
590
580
556
586
544
583
583
546
560
558
590
540
583
555
540
583
548
550
549
570
571
545
543
539
545
588
543
547
575
543
589
554
540
581
588
559
546
554
580
566
564
588
559
587
583
545
549
584
556
570
584
577
554
540
546
591
574
548
549
580
541
572
543
544
545
561
563
551
590
551
564
537
545
549
585
553
554
561
543
563
580
546
590
563
553
575
570
570
560
548
587
539
589
552
560
570
548
552
553
591
554
551
569
575
554
543
590
548
593
591
580
538
560
556
590
561
589
590
545
552
583
578
555
581
573
569
585
593
558
591
591
585
555
569
574
568
590
548
581
545
548
586
583
589
585
547
537
590
549
590
592
549
561
550
548
557
588
564
578
540
540
591
582
569
545
557
575
568
551
544
568
571
548
545
563
539
538
584
540
544
539
583
549
579
545
585
547
557
578
550
579
557
590
542
547
578
543
575
541
582
569
570
547
592
593
560
585
546
554
552
555
587
552
553
591
545
585
556
592
560
548
564
542
578
558
540
590
562
543
575
558
588
590
562
540
540
592
592
553
549
551
539
580
547
556
580
578
542
586
554
574
540
541
564
583
546
588
550
563
548
583
591
592
548
543
563
565
553
556
572
561
549
583
554
545
538
543
582
593
561
538
554
537
559
585
544
545
562
544
545
592
573
556
543
586
578
575
548
588
555
573
541
557
546
540
585
583
589
540
590
586
548
567
543
591
575
539
558
567
586
578
550
591
558
540
560
563
593
552
550
580
553
549
583
557
589
538
540
542
547
552
540
557
575
549
588
593
540
590
578
572
543
583
546
583
581
557
545
593
544
560
565
559
580
555
545
542
588
590
545
549
588
550
546
540
574
548
555
567
547
591
542
582
540
568
589
555
553
552
548
589
570
584
580
588
555
565
560
558
590
545
556
585
582
567
559
572
575
578
589
540
573
592
593
555
556
542
552
575
543
545
591
592
588
560
555
543
593
550
553
555
553
551
582
570
568
577
558
543
568
560
553
557
566
561
548
593
554
550
559
538
543
591
581
546
579
591
543
557
556
562
580
567
565
549
537
555
573
569
552
571
578
546
552
548
551
581
550
560
571
538
559
566
562
548
575
586
575
555
590
538
548
539
580
577
550
583
583
555
565
543
593
540
564
547
544
592
585
554
558
558
582
568
593
564
541
583
563
537
583
542
553
585
539
557
568
555
571
537
564
591
540
591
592
570
565
544
539
568
549
543
544
588
561
592
563
577
573
578
591
572
570
583
570
579
590
576
580
543
579
576
547
560
558
583
538
578
589
572
567
573
560
547
549
554
555
541
561
557
547
592
564
538
569
555
558
592
546
540
555
571
573
562
586
549
580
570
583
571
544
590
550
588
547
543
557
591
553
580
548
550
547
574
550
593
538
568
592
580
545
553
571
577
590
591
583
560
587
590
558
548
570
590
546
564
570
589
537
552
557
543
578
572
545
571
565
