br_inst_retired.near_taken
164343
169631
166679
165568
164274
169105
165634
162189
165817
167068
165581
166831
171065
172739
176662
175154
172537
174257
171055
177117
167355
166245
162872
169191
172826
162886
176775
165377
171079
162751
175269
167686
167382
177691
170832
166481
162620
162754
163542
163637
167631
162762
170367
174484
163582
166180
163438
162460
165862
162229
166467
166947
164597
174953
163317
162624
164723
163044
169970
166917
169999
167182
174906
170743
166508
176286
176090
170887
164946
171447
167928
169021
169283
168762
167123
175082
176189
178678
166750
173113
168213
162353
177859
170930
172249
167698
169563
168854
170614
162318
163008
172544
178936
169412
172651
169334
177828
170350
176498
162347
169992
173555
171281
172982
168191
165355
173039
173095
165577
178919
170547
174773
169141
175520
172358
166943
178257
170625
163854
