br_inst_retired.near_call
38623
38761
36673
38430
38912
38435
37520
38433
39470
38947
37864
37648
39301
37638
38277
39989
40072
39219
39383
37785
39899
39129
37976
38007
38193
38216
39175
37530
39648
40077
39788
37386
38201
39018
38167
38229
37135
38858
38191
39654
37926
38729
37103
38864
39154
38600
38823
39741
38833
39747
37422
38140
36463
37000
36543
36623
39147
36754
36589
37472
38181
39272
39758
39906
39897
38202
39938
40047
39828
38724
39392
39896
39764
39873
39940
39925
37137
39785
38568
37424
38140
39116
39558
39320
39240
