cpu_clk_unhalted.thread_p
2217156
2299103
2191187
2180719
2240598
2282420
2261885
2249529
2243045
2195753
2200629
2281192
2249320
2232020
2258383
2265157
2266152
2272655
2262264
2258795
2292550
2253249
2241028
2295970
2273497
2245420
2281152
2262316
2246091
2254292
2276594
2257066
2389378
2256811
2267519
2258704
2250049
2258385
2253398
2230915
2265078
2243147
2255991
2210883
2220993
2247467
2215748
2240265
2262231
2222314
2212409
2258514
2257413
2225877
2177109
2206488
2253243
2232040
2294166
2252349
2216095
2243381
2268360
2316692
2243212
2211959
2248253
2225533
2268633
2323355
2218031
2315227
2274534
2243584
2231401
2219545
2202560
2240503
2214317
2264547
2247390
2286457
2260315
2220324
2253525
2259264
2216463
2194481
2194498
2259584
2234294
2221830
2250597
2253361
2315963
2322995
2298629
2299659
2339663
2281050
2263118
2235114
2273457
2260175
2255593
2262455
2260204
2363244
2189361
2320027
2299877
2310946
2309311
2328279
2281365
2280671
2247526
2290608
2288720
2396871
2381548
2287903
2228819
2212139
2230586
2259544
2291773
2263446
2228791
2267173
2264991
2279121
2290785
2280148
2244157
2329269
2295029
2285087
2283544
2278736
2260219
2245256
2293510
2269357
2306306
2315081
2311223
2291081
2227220
2310942
2361331
2290827
2314477
2320982
2295616
2381466
2301026
2342264
2251609
2346201
2308420
2343335
2364231
2290592
2385525
2363097
2327730
2324558
2347666
2302013
2289831
2301341
2334938
2301977
2315063
2381858
2259751
2254569
2314087
2305232
2345971
2295739
2269895
2276388
2285329
2295178
2225585
2256411
2242114
2309710
2314640
2289236
2317134
2269058
2352897
2317863
2216438
2193438
2293284
2247455
2240486
2309639
2272846
2277339
2197031
2310556
2290983
2249184
2282025
2268789
2231399
2288393
2325777
2302795
2233159
2244556
2264123
2249630
2236117
2194202
2222570
2268097
2238176
2236326
2273921
2269397
2210100
2307098
2256180
2270570
2187963
2271511
2233004
2236850
2226618
2324541
2291300
2302071
2221101
2231752
2275179
2249954
2195331
2326669
2270466
2191367
2261267
2298105
2303328
2318868
2303484
2230440
2299784
2314976
2266774
2256333
2263733
2276107
2268500
2271047
2297129
2263396
2323957
2290187
2330000
2314832
2323017
2336900
2248249
2280203
2228669
2310642
2321517
2303545
2309541
2305726
2260858
2287892
2235321
2280884
2328616
2331611
2281684
2263424
2330651
2304725
2254354
2268362
2304907
2306988
2213296
2285345
2247041
2273903
2210339
2289915
2264009
2224399
2225374
2250734
2216004
2270504
2240273
2224026
2239038
2288598
2336378
2300380
2278710
2328132
2328060
2245585
2267988
2276587
2268942
2249272
2225140
2249587
2259046
2248231
2288754
2198625
2203539
2256060
2239967
2310739
2259034
2221612
2263727
2231151
2244301
2267749
2339730
2235412
2316764
2322360
2273662
2277342
2364808
2197364
2246720
2273156
2270242
2219945
2212311
2246126
2246651
2220246
2302766
2248796
2235791
2187271
2201342
2290989
2336773
2280663
2261460
2266974
2289249
2276498
2220175
2276287
2220570
2217850
2231133
2232279
2233954
