decode.lcp,dsb2mite_switches.penalty_cycles,frontend_retired.any_dsb_miss,frontend_retired.dsb_miss,frontend_retired.itlb_miss,frontend_retired.l1i_miss,frontend_retired.l2_miss,frontend_retired.latency_ge_1,frontend_retired.latency_ge_128,frontend_retired.latency_ge_16,frontend_retired.latency_ge_2,frontend_retired.latency_ge_256,frontend_retired.latency_ge_2_bubbles_ge_1,frontend_retired.latency_ge_32,frontend_retired.latency_ge_4,frontend_retired.latency_ge_512,frontend_retired.latency_ge_64,frontend_retired.latency_ge_8,frontend_retired.stlb_miss,frontend_retired.unknown_branch,icache_data.stalls,icache_tag.stalls,idq.dsb_cycles_any,idq.dsb_cycles_ok,idq.dsb_uops,idq.mite_cycles_any,idq.mite_cycles_ok,idq.mite_uops,idq.ms_cycles_any,idq.ms_switches,idq.ms_uops,idq_uops_not_delivered.core,idq_uops_not_delivered.cycles_0_uops_deliv.core,idq_uops_not_delivered.cycles_fe_was_ok
26,3617,106560,66789,2402,28052,60,36882,92,6608,25370,30,59937,1742,12943,0,330,10601,2342,4682,427195,273490,516341,206765,14663,197474,40108,978026,145966,40230,269644,3445642,471204,220552
0,3375,103264,67844,3153,27960,60,137675,90,6487,26037,0,59852,8257,13546,0,600,10842,2583,4952,135736,180401,3100,1225,13461,184948,25319,673327,122679,31986,268127,3784701,502267,307155
0,15437,128594,69460,2580,27397,180,36222,150,6481,25626,30,59806,1920,12870,0,300,12812,2400,7210,187064,160101,3609,1450,13547,199711,23472,596128,150897,40440,329528,5195643,641731,1069108
0,2814,100576,66250,2402,27389,0,36313,1531,6667,25406,0,61639,1801,13156,120,420,19096,2462,5476,133865,274185,551193,202936,2937019,184291,23470,587600,115249,29553,258081,3394515,449197,243155
0,20665,158180,100404,2222,27922,0,36877,60,6667,136390,0,70262,2042,13123,0,360,10959,2342,4232,118721,142886,2980,1147,13101,182601,23350,578786,113815,38772,327426,5109666,649843,1057355
0,3251,108201,64170,2402,26310,180,40934,60,6546,25198,0,60694,1831,14807,0,4503,11747,2342,4082,115647,145471,515660,197131,2850808,295224,23514,590417,114577,30858,270942,3655565,481184,281473
0,3129,103428,208383,2312,28021,180,35979,30,15914,26640,30,59465,2372,13274,0,390,10570,2342,4231,113848,186116,3748,1420,18703,184952,23259,581151,114219,28596,272844,3699669,480197,222854
25,17137,130657,69345,2372,26728,60,36486,90,6456,25288,30,71219,2986,13095,0,300,10992,2462,5162,155937,141558,2815,1331,3049116,311046,38771,990461,115598,31484,341710,5741888,712121,1096833
51,2866,99341,68447,4174,33300,0,36701,60,6547,26546,240,60052,2025,13932,0,390,29612,2372,4561,111292,165188,2702,1051,11930,184638,24618,617261,122010,31424,270086,3543248,469562,243819
16,21706,144971,65651,2462,28832,180,36006,90,6366,31145,30,60367,2102,13304,0,420,10600,2312,4352,113024,161202,2845,1117,12846,294750,37930,970675,150803,32579,270463,3732710,736822,1242079
0,2763,101477,63976,2402,27327,60,42883,60,7387,24810,360,61536,1741,13214,0,330,15525,3477,4381,117275,147373,2657,1249,14245,203927,28602,687134,137516,35419,283934,3676973,477869,214138
0,16326,125581,69627,4031,29527,30,43571,150,6487,28110,30,59378,2042,12791,0,420,11412,2282,4081,107975,186439,3003,1099,13027,207860,25803,617088,119754,29315,255712,3318917,627940,1075396
25,2982,99963,67204,2943,29607,0,48508,120,6367,25279,0,61381,1862,13213,0,390,10601,2342,11374,370164,263256,501548,203415,12959,300585,37593,950092,140669,30305,258573,3437412,455593,271176
0,3415,105077,67281,2462,38017,11592,33880,120,6365,25681,30,262357,1982,12404,0,480,10812,2312,4142,117834,173927,3258,1135,13694,181962,23334,590441,114462,29353,256220,3330870,442460,266625
43,25080,139208,66035,2372,26846,30,35770,90,6578,25948,30,57719,1832,12343,0,300,11051,2402,4112,352954,269996,507987,198735,13267,196501,25855,1161585,170315,47909,402260,7116982,859670,3428971
25,2776,101600,81872,2342,27633,120,134157,90,6366,25377,0,59975,2072,36995,0,300,13758,2222,3902,108519,176723,3558,1285,16006,202366,23503,589444,115287,30080,261266,3515158,461008,214065
0,16849,127260,66163,2492,27330,0,34302,90,7760,25827,60,59159,1862,12794,0,600,12221,2342,4922,125250,172976,3100,1243,14024,187213,24033,600397,138346,38044,325505,5090766,630448,1069452
102,3137,111881,69414,3545,27622,0,34719,180,6561,26098,30,57122,1802,39010,0,450,10512,2402,3871,379174,299510,486032,188249,812713,182895,23274,577683,114944,29958,260435,3568130,471907,267120
0,26801,149770,73795,2462,27601,60,132687,30,6995,25412,0,57904,2312,14264,0,450,10872,2462,4441,123063,148242,3115,1273,13995,185592,23545,628146,119110,30356,269348,3931367,512445,309301
0,3037,100802,68619,2492,27330,60,35467,390,6636,25318,30,70119,2162,12791,60,390,10450,2402,5692,163684,188055,975139,375667,5824293,426722,23726,571135,149380,40462,346245,5371626,662693,1103821
0,3408,128236,77719,2370,27668,90,35731,30,15963,26433,40,54611,2100,13204,0,480,11582,2340,4569,121656,162629,2967,1228,14155,180120,23083,584932,120538,32409,284277,3555127,464345,260344
25,16922,126444,95353,2403,26901,0,35077,180,6427,33815,41,58512,1772,12762,0,390,10962,2462,4232,114909,144874,483944,389055,5625361,397549,36497,609823,120018,30619,339244,5135945,651266,1052803
0,3092,105303,61726,2433,27543,0,35378,60,7327,83648,30,58921,2102,14027,0,3844,31504,2252,4621,119778,164217,2980,1201,13815,183146,24131,619789,121265,32877,276694,3800015,497457,249505
0,16915,129269,187109,2398,26729,90,34839,90,6576,25018,60,57270,1801,13064,0,480,10512,2462,3961,107453,176521,3084,1290,14186,213766,25362,638048,126642,30140,266044,6053787,726285,1339622
51,2769,97242,69825,2461,27185,0,35018,60,6452,25353,90,60324,1830,16908,0,360,14944,5521,4859,120619,156353,2717,1163,3214672,301359,37038,958775,113975,29186,254905,3296824,442054,221591
0,16497,124906,69411,2402,53034,1101,35444,120,6607,27151,60,74910,1922,14927,0,450,11111,2372,3961,116585,141076,3243,1279,14250,196053,23912,604066,114196,29131,255759,3323207,632450,1047599
0,3048,102645,68112,2402,37118,608,40871,90,6396,24985,0,60608,2041,13274,0,390,10902,2402,11794,394436,272568,512779,194040,14152,189579,37606,954435,140171,38915,255400,3345134,464809,208972
0,2834,99459,82018,2883,31771,6276,36434,60,6066,25497,0,69289,8708,13124,0,390,10783,2372,4292,125106,151246,3318,1279,15235,198262,25941,665862,114408,29037,255454,3356425,449695,207914
25,16995,129451,64693,2432,27958,180,35977,150,6488,25075,0,61208,1891,12072,0,878,11175,2402,4080,131122,154429,3348,1249,13518,174000,22307,931288,134599,37024,316487,5197898,647348,1075607
0,2857,103572,67110,2492,27358,30,131679,140,6667,25406,60,58932,1801,54897,0,578,12523,2342,4141,386008,292194,480009,204599,2131335,184790,24416,608203,115791,29508,257054,3340107,438778,255446
26,17607,133676,67336,3723,28113,0,36758,99,7356,25592,30,58735,1951,12976,0,630,10661,3123,4021,106734,171424,2867,1099,12456,184226,23335,582059,139057,38404,323094,5262771,656924,1050539
0,3066,107816,67246,2702,27754,0,35465,150,6365,25019,30,58918,2042,12974,60,1291,12824,2582,4202,107626,164897,511460,207920,2832017,300213,25399,643276,119159,30949,258244,3563287,467188,300930
0,15798,129853,67235,2643,27301,90,37869,2312,6696,28349,0,71727,2102,13003,0,570,10600,3228,4261,107988,143040,2942,1057,12239,183372,23831,588365,114811,29793,256805,3350976,454929,264902
0,15382,126902,69191,2552,27840,90,34595,150,6518,32028,0,62403,2222,16752,0,660,11112,2886,4412,121236,144719,525283,204227,2823914,289704,23229,583566,120273,40191,341276,5422590,672312,1037130
25,2716,105811,68662,2402,26607,60,35680,0,23424,32848,60,70351,1951,15169,0,5286,13094,2432,4142,109857,174450,3228,1177,13649,180979,22968,604362,119649,30792,274007,3549160,463390,259718
151,27289,175119,144984,2492,27480,90,34563,60,7388,29461,30,56825,2012,12072,0,420,10209,2372,3901,113363,151206,3070,196061,2835238,291038,37389,609477,130441,34122,383745,6623271,826401,1669457
26,2643,100957,66821,2372,26548,60,35709,90,6366,82770,60,58592,2102,12854,0,360,30422,2372,4112,158009,186318,3351,1210,13499,199083,25091,630948,122827,29998,258555,3530122,466000,272683
0,28009,149278,66347,4114,27448,120,35884,30,6486,25197,0,74702,1861,12073,0,300,11411,2402,3662,112795,167386,2922,1204,13897,190639,24521,600329,114805,29306,256005,5069294,630892,1036161
115,2561,100102,68540,2581,28287,60,36579,120,6367,25644,0,65736,2102,13001,0,390,10780,4264,6063,166536,155552,2755,1165,14085,314027,39055,986802,141331,30079,263398,3538307,466887,269372
0,3069,104975,65354,5034,27483,30,36036,90,6337,24954,270,57939,2702,12672,0,360,10721,2402,4171,123039,179448,3333,1303,15127,183739,23260,582859,114546,29621,270264,3610528,475823,270073
0,15823,132347,79517,2462,27271,90,34832,330,6516,26011,30,58498,1771,12763,0,330,10963,2647,10307,326068,259789,567783,216429,15380,401893,49206,1294114,163006,29097,266869,3544525,732611,1364355
0,2793,101831,74557,2402,48381,779,35682,30,6517,25823,30,258354,2192,17747,0,360,10691,2342,5402,126111,198184,2824,1073,13074,178476,23230,584198,114566,29501,256766,3342334,441258,238760
25,17072,130051,67152,2430,26938,928,35165,60,6478,24545,60,57164,1740,12309,0,300,10470,2849,3957,111355,162186,3052,1211,13920,185263,36143,934831,139177,38358,256880,3369007,461017,1057421
0,3205,109406,61999,2402,26909,208,36702,60,6427,24746,60,58082,7928,13604,0,510,14235,2612,4262,417677,288373,530126,204517,13740,189854,24154,632489,116430,30102,261111,3487772,493756,319042
0,21027,136808,66434,2492,26699,0,143765,90,6547,24595,30,61061,2252,12643,0,390,10391,2192,4052,105891,143192,3370,1435,16714,214056,25786,663300,115430,29608,258100,3275087,429810,241103
0,3076,103746,63937,2432,26879,60,36727,120,6457,25375,30,58614,1891,15469,30,691,15315,2401,6065,157119,417154,1061244,432662,5668859,185155,23307,582118,140723,40838,345465,5492077,689106,1117370
0,2898,127602,68753,2430,27394,120,36972,2160,9025,26287,60,75692,2040,12900,0,592,11489,2341,4348,111626,154830,2978,1152,12903,182481,23257,582400,114241,28931,267424,3479817,455787,226660
0,16435,133031,68834,2402,27810,60,44688,0,7140,25561,0,72237,1831,13274,0,420,10753,2312,4411,111066,141532,336370,185039,2564975,300043,25745,604330,119968,40154,343425,5426931,672208,1049538
0,2741,102739,68232,2372,26755,180,36702,30,16968,27208,30,59820,1951,12913,0,5255,11081,2372,4472,117222,147161,3085,1183,13100,189613,24070,658358,134213,33190,296634,3910694,503640,245838
25,15618,127502,210926,2432,27001,60,41473,90,6127,24838,30,60522,1831,12613,0,450,10299,2342,6398,165268,203516,3555,1405,14220,181784,23681,574426,114610,29496,329526,5388633,665939,1076363
0,2994,102415,63547,2342,25646,0,35317,0,7599,25013,230,59709,1921,12556,0,300,45769,2462,4602,125892,141925,2850,1093,2787265,315277,41181,1082417,132697,34081,308724,3844516,496869,225869
0,16682,127294,96536,6245,26608,240,36526,0,6006,26071,0,60730,1982,13062,0,420,10600,2282,3992,109632,146493,3153,1315,15391,201291,25241,612326,118400,29854,256461,3323410,641847,1083070
0,3168,104612,65749,2403,27358,90,35585,120,6306,25258,30,62887,1771,12825,0,960,10211,2402,12065,393148,278833,518413,207340,13702,304902,36610,952411,140727,30888,269900,3578574,469972,261011
0,2844,99533,65289,2733,48107,689,36101,60,6517,25347,30,258266,2132,12974,0,330,10780,2372,4112,117677,180472,3375,1292,15253,180329,22960,565690,113778,30360,265161,3460535,459377,242197
0,16274,133648,63191,2432,26096,30,35406,120,6517,25227,30,58977,3176,63431,0,360,10992,2342,4082,107055,153922,2329,863,10293,289523,36367,939550,139132,29450,257464,3369724,654476,1125374
25,3694,101217,66942,2672,32910,0,38327,300,6606,24923,0,449148,2652,13003,0,540,13214,3213,13958,423982,299107,502364,198442,11276,180794,23057,572309,114033,29127,254224,3428119,457386,230003
34,23378,151564,65714,2402,26217,4354,36610,60,6306,25737,0,59013,2042,12764,0,480,12645,2342,4052,111551,146130,2845,1105,12966,180113,23065,929379,139084,38337,329275,5595993,712087,2299628
0,2935,99795,65772,2402,27296,150,35434,60,6396,24897,30,56788,1831,34988,0,330,11172,2282,4172,430044,287826,508272,206109,15934,218936,28958,599149,116092,30221,260978,3356500,445356,225175
0,15536,128997,69656,2402,27390,0,146578,210,6487,25254,30,59074,1801,15017,0,360,9849,2342,4142,111221,140277,3138,1265,13005,185624,24035,608108,114800,29329,256407,3336994,452628,252887
0,3093,103243,63336,2372,26995,30,44628,120,6186,24799,60,58382,2102,11533,0,600,10240,2372,5281,147502,294788,468299,177513,2573417,209983,23665,599323,137862,38899,338208,5427468,673907,1144448
0,3408,111564,67910,3485,27330,120,40131,2102,6096,25796,60,67238,2282,14923,60,360,10570,2372,3932,106779,151196,2807,1099,12876,180640,23177,583528,120807,32572,297435,3846833,500524,265295
20,21226,138232,68076,2312,26850,90,35251,390,6156,30300,60,58446,1831,13036,0,360,11083,2372,4261,107096,141966,510633,197879,2830279,328030,26484,692798,183601,47412,397876,7098841,856904,1814434
51,2934,99998,75593,2342,28112,60,41744,90,15706,26069,30,60756,2162,12644,30,480,14428,2402,4142,112187,141079,3003,1153,13694,185892,23613,618734,121995,31303,270959,3512633,464621,262239
25,14888,156713,65767,2552,33606,270,35712,90,10811,24206,0,60071,1982,12430,0,540,11729,2462,4352,119835,141504,3032,1195,14152,187659,23965,573476,114513,29321,325542,5080491,647166,1041736
0,3012,102217,67628,2400,27538,0,32461,0,6323,26070,29,60485,1890,12870,0,389,28950,2370,4047,114599,146916,3119,197658,2821470,300103,37035,623178,120802,29419,258077,3455694,451589,205190
205,2776,99522,133215,3057,26999,0,41893,30,6397,84644,30,58414,2071,12736,0,420,10631,2342,3931,107420,162945,2905,1171,13965,199181,24739,659794,125661,32939,291761,4002826,521017,286174
0,17149,130017,65955,2493,32345,60,34781,60,6336,24235,60,58326,2042,12372,0,420,12431,4115,6020,167248,160782,3491,1312,5911732,398879,48231,1204877,113999,29303,257119,5389860,666736,1131399
0,2891,101590,78925,2432,59103,150,38866,150,7628,26100,378,77105,3063,12373,0,480,11891,2402,4444,129240,174702,3078,1258,13829,180788,23200,587769,114458,29479,256204,3348808,442144,245177
25,16675,131961,67636,2689,28213,0,45022,0,5943,24910,0,60404,2041,12934,0,390,10325,2430,3989,109289,159062,3106,1248,13430,186937,38153,987784,142070,39798,261886,3468551,670184,1138374
0,3053,106672,67274,2533,27628,90,35255,30,6457,24626,60,59263,7957,12463,0,420,12283,2402,13924,431664,271001,518426,204422,13251,180233,22877,577725,115324,29442,268883,3581191,470505,266606
30,17372,136130,67480,2403,27210,5825,36345,30,6306,24449,60,58574,1952,12854,0,570,10271,2432,4052,114489,146260,3578,1558,17060,208542,23078,574626,113916,29365,266197,3651947,493194,227358
0,2921,99225,67489,2492,26490,0,34421,60,6396,24866,30,58711,2011,23070,0,420,10812,2402,3781,225893,441747,942714,325873,3555170,181685,24641,1039900,143698,40521,335025,5914372,741866,1062702
0,17592,128078,201773,2432,27570,90,35974,180,6217,24176,30,58915,2015,13316,0,420,10813,3993,4562,110363,139286,2755,1098,3047203,385918,53880,1384047,123416,29441,256162,6166397,724377,1442565
25,3604,101997,68063,2673,53272,90,34657,60,6607,25223,240,71270,2612,13095,0,540,10810,2583,4142,111665,152542,3198,1345,13742,176618,22598,586285,114348,29291,266975,3473983,456320,206992
25,18003,128390,70451,2702,27121,60,45685,60,6849,26127,0,60429,2401,13215,0,840,10781,2643,4141,137134,168125,3228,1291,13702,186633,38508,973465,146945,41880,288439,3774718,707255,1093848
55,3061,105651,66675,2462,27153,60,39657,120,6427,30178,0,60335,8139,13153,0,540,10540,2522,14077,428343,259846,538078,214797,14040,186747,23981,602390,120215,30867,270948,3506548,462647,254279
0,20608,135714,66135,2462,54592,180,35892,150,6576,24115,0,59813,1862,13063,0,480,12493,2372,4322,113711,135562,3010,1195,14355,203061,26166,667341,135307,29232,254262,3317009,437539,1720626
25,3222,102302,68402,2462,26393,150,40783,30,6125,25288,0,65854,7568,13604,0,450,14000,2222,3781,696594,355080,1000449,415712,15271,226758,46570,1122571,154295,41677,282457,3689069,475227,210608
90,16665,126678,81902,2432,27873,5896,61691,90,9102,25889,60,60553,1981,13512,0,420,11194,2373,4320,111329,166833,2987,1141,13334,183642,23086,575408,115422,29726,258757,3434222,457102,227540
0,2987,104314,64578,2462,25887,0,35550,60,6157,26218,30,61026,1862,13244,0,360,11082,2342,5042,125134,266666,503227,195795,2848881,197312,25220,986012,139930,38863,328363,5376686,672483,1100809
0,2679,102597,68291,2462,30513,30,35379,1982,6546,25316,30,59308,1982,37208,0,420,10661,2402,4021,107101,151047,3003,1183,13927,180074,23192,639946,122862,31754,281808,3754521,486260,213141
25,34574,152594,80070,2432,27721,330,36339,30,6367,25168,0,61213,2011,13275,0,360,11052,2883,5989,171662,154221,3229,1338,13831,177981,22899,557437,114617,41238,332381,5786731,717818,1124890
25,3402,101565,66393,2462,26818,90,35559,60,16970,26578,30,61328,1861,13574,0,9611,11289,2222,6071,153396,157391,574149,219730,2836052,293296,24641,615956,116820,30243,260682,3492620,461167,249529
0,15597,162663,100355,2402,27689,60,35560,60,6428,24867,61,60183,2132,12523,0,330,10300,2312,3990,144863,138267,2957,1135,12583,184274,23289,584177,114754,37160,318532,5216131,651086,1131011
87,3374,108516,75027,2853,27210,0,35653,150,6187,24985,0,59857,1891,13005,0,4505,11742,2312,3811,108484,142755,173240,181589,2708217,302215,25822,575565,114261,29913,266286,3659928,502737,239805
0,2969,103208,213711,2402,27723,30,34382,90,16161,28283,60,69197,2192,12703,0,390,10631,2342,4202,123983,193126,3326,1377,16451,188800,23499,588680,114983,32276,296889,3722217,481391,270477
0,16810,127792,67154,2282,29161,30,35348,90,6547,24445,30,60504,3397,12734,0,420,10392,2462,3721,106958,139750,2921,1207,3000989,299618,36963,954547,119628,30882,342011,5561607,695337,1112996
25,2913,100868,67180,4354,35660,0,35195,120,6727,26067,660,56534,1978,13635,0,450,32819,2312,4201,106713,175614,2995,187929,2679230,291752,35429,618273,120564,30980,271648,3463585,454629,248995
33,23419,150096,70168,2462,27141,180,36371,60,7809,25164,30,59161,2072,12793,0,600,11322,2192,4021,119906,147934,3115,1309,13747,293967,37938,989927,151035,32736,274395,3826042,779282,1262234
0,2878,99696,69641,2372,27293,60,34777,30,6126,25883,30,249512,2012,12643,0,360,10661,2222,13836,442649,352481,513392,216540,14633,206817,27647,638705,115327,29683,256338,3446807,462922,218160
51,16678,128049,69040,4061,32108,90,36007,30,6577,25438,0,61748,2252,13062,0,420,10812,2463,4141,120065,143035,2687,1051,12333,198027,24981,611150,114776,29388,255969,3381435,673268,1094889
0,2703,97840,68988,2432,32917,0,46658,0,6366,26664,0,60470,3484,12854,0,600,10810,2221,11768,398282,261585,550011,203348,13800,294166,36473,917084,139189,29342,255812,3301944,435910,204598
0,3154,103102,67047,3605,25160,10992,36247,330,6546,25827,60,270473,1922,12793,0,510,11020,2222,3721,107970,141503,2875,1141,12967,182267,23126,573936,114058,29051,255299,3293155,436051,241277
0,28382,136492,88118,2943,32373,30,39548,90,6216,25800,30,58320,1952,12133,0,300,10180,2372,4352,434592,336069,519559,214491,14227,201417,26433,1188805,173974,48357,394833,7340406,886100,3305007
25,3042,103801,81612,2403,27810,90,141345,60,6637,25105,0,61418,2072,40421,0,390,14897,2402,4321,116803,143812,3032,1105,13439,170791,22229,563772,112100,29194,255076,3329337,457159,204003
0,20093,128236,67069,2612,28376,30,34658,210,8411,24679,120,58270,2161,13517,0,480,10649,2342,4682,122989,166362,3333,1357,15061,178080,22990,602927,139916,39208,328804,5510058,688406,1070197
0,2724,103090,70400,2522,27978,240,37242,60,7130,28057,30,59313,2101,12736,30,480,10661,2222,4442,111031,230784,523273,188356,2830035,261688,23088,583316,114822,29472,257255,3383940,453633,244972
0,31319,148303,68714,2462,26338,150,138123,120,6517,25949,30,60596,2342,13152,0,1051,10752,2282,4381,115178,165086,2597,1057,11675,184747,23604,628798,121838,31229,278283,3721349,513106,238209
0,4011,101405,68503,2552,27514,60,36039,30,6517,24774,0,60303,2102,15196,0,540,11172,2372,5593,155983,169758,977322,367403,5626188,395558,22899,590534,151638,42402,346387,5621483,698484,1144394
0,3445,128804,69675,2493,27087,840,35735,90,16367,26008,42,57896,1982,13033,0,540,11349,2282,5035,130752,167631,3098,1100,14032,181458,23021,580345,114461,29171,269974,3541469,467132,247853
0,19171,129774,105364,2342,26003,0,36100,60,8710,24986,39,71409,2582,15346,0,450,10631,2342,4111,109190,140062,2860,197119,2833011,282087,34906,581673,120628,30956,341096,5555879,690912,1098216
0,3022,104866,56074,2493,27057,150,35114,90,6337,90484,30,59525,1982,12281,0,510,31233,2372,4592,115115,163993,2927,1105,13094,189855,24228,620803,120844,31145,275401,3630874,471645,222084
88,19555,129865,89602,3657,27387,90,42488,60,6276,25918,30,59518,2042,12823,0,360,10781,2222,4351,110198,169362,3137,1149,14063,196276,25106,643910,114861,29793,265284,6429190,774295,1306166
0,2823,98815,68793,2342,26759,60,40966,90,6366,25586,240,61115,2340,13038,0,420,11591,5405,5463,126300,151709,3021,1169,2725242,313154,39611,989395,119776,29418,257115,3409338,449464,242635
25,33442,149282,66975,4745,34910,60,34236,120,6547,25346,60,59761,2375,13067,0,390,10781,2372,5372,150556,164138,4279,1837,13912,186470,22944,575991,114692,29389,256970,5425069,674595,1101844
105,3120,102484,93700,2342,30269,0,36003,30,6367,24928,60,60339,2041,15288,0,330,11262,4054,5162,133954,164638,3603,1345,16157,303655,37516,964885,146251,31228,271998,3713051,488624,243190
0,2689,97347,64603,2372,55618,60,35556,120,7417,25165,0,262157,1802,13306,0,390,10300,2282,4982,118000,144075,3175,1270,15394,203601,26605,577657,114109,29048,255730,3361693,443764,212621
25,16849,129974,64980,2342,28051,0,36368,60,6848,26248,30,59879,1952,12193,0,480,11110,3363,4321,109684,144176,2807,1012,11805,178531,35556,923908,138705,38575,255954,3446161,453585,1047006
51,3724,105488,65417,2522,27570,5084,66346,60,6426,24387,0,59361,13394,14711,0,630,12882,2522,3901,437524,354121,519103,223411,12943,185603,24033,608685,115800,30116,258604,3487299,463987,268314
28,20467,141382,69381,2702,29011,0,34793,120,6877,25311,30,59858,2222,13425,0,570,11052,2612,4291,110536,158183,2612,1087,11780,181848,23237,930918,140596,38676,327456,5422996,688876,1099610
0,3132,103004,66770,2763,27686,60,36067,120,6517,25793,60,60483,2582,38291,0,630,12524,2642,4951,123501,314854,513894,211490,2906046,196035,25615,630550,119299,29095,255442,3582836,463406,205371
0,18905,127932,66274,2613,27540,390,142219,150,6756,31203,0,58319,2162,13601,0,660,21359,2582,4621,108808,145120,2672,1129,11502,180610,22962,578935,113965,29006,268546,3525390,462758,217945
0,2904,98112,66542,2673,27478,90,36124,30,10728,26667,0,97000,2222,13458,0,600,13412,2642,4322,127045,314606,514531,203107,2841023,190406,24640,621566,146825,40896,329044,5503557,687136,1076282
0,3562,103057,65296,2402,26488,60,47204,4144,7135,25589,30,59583,1982,13153,60,510,11021,2492,4291,117093,143692,3077,1267,13492,190291,24078,602761,125560,30936,270123,3408349,452634,207758
0,30475,186561,69646,2492,26307,60,41288,60,6547,30333,30,60397,2102,12884,0,480,10601,2462,4021,105558,145118,203906,180769,2606169,301555,27510,679083,133150,46358,396932,7273198,884140,1790301
25,2930,99888,68738,2402,27419,30,35494,60,16431,25043,0,61057,2132,13694,0,5827,11862,2372,5789,158293,160366,3551,1285,13740,200857,25690,552850,111730,28852,253765,3473128,457153,196149
0,17913,125147,206374,2462,32017,150,35856,0,6065,25407,0,61809,2102,12072,0,480,10270,2402,3975,119006,169758,3243,1308,14378,189984,25797,645026,116148,29891,327506,5311590,663933,1075410
0,2784,101759,97884,2462,27565,60,34659,60,6426,25940,55,60488,1922,13124,0,510,34119,2282,4441,128727,163725,3273,1243,2953207,318956,38596,995096,127000,30911,270330,3552353,479541,225450
0,3015,104000,214608,2402,26937,150,36672,120,6726,87336,30,62856,1952,13182,0,660,10963,2792,4111,112627,151019,2860,1147,12170,180226,23283,578558,115599,30772,272063,3639765,475842,216897
0,17847,131879,65704,2493,26607,0,35650,60,6036,29040,0,58566,1981,13305,0,390,10541,4354,4352,112162,165168,3263,1304,5303045,396866,47919,1269380,115167,30804,266260,6169751,746781,1253287
0,3106,100197,65988,4241,34175,60,36251,90,7568,25732,390,61050,13753,12974,0,540,13632,2343,4620,106117,169693,2904,1217,13458,184432,23011,573357,114665,29476,256351,3302492,434601,213477
51,20149,129304,67904,2462,37866,60,35917,0,6365,24930,0,62104,2559,14146,0,600,10719,2432,4021,107463,153113,2912,1057,12770,290615,35843,920618,138290,29410,255800,3400996,687531,1094337
33,3540,113760,68642,5347,24078,300,35587,180,6517,25106,60,262189,2312,12613,0,540,10690,2403,14825,452427,317842,513048,194955,12163,182082,23222,584026,115569,29794,260563,3870002,520715,225605
0,20003,131797,66947,2402,26636,6156,36130,120,6306,25171,30,59711,2162,14806,0,420,10391,2432,4411,105794,139987,2657,1018,12620,206081,26521,593441,114532,29561,257802,3388793,463691,1586179
0,2861,104130,69839,2732,26097,180,34870,60,6337,25491,60,60695,2582,35470,0,420,11051,2462,4621,699340,526336,1016202,386986,13233,194421,24884,982019,141228,41429,358156,5863926,729465,1114922
0,19252,126188,69196,2492,27026,6216,54215,60,6548,35013,60,59108,2102,12369,0,450,10690,2342,4381,108446,152875,2792,1093,12501,181899,23012,581390,120503,31252,270635,3485925,457623,255638
0,2914,103857,64398,2462,26310,0,40854,60,6607,29635,60,59217,2673,12102,0,360,10152,2462,4442,259750,357607,499139,207028,2664397,184597,24363,976611,151308,41837,354405,5703594,706458,1096003
0,2746,100815,69788,2342,26699,60,134035,393,6698,25674,0,61115,1921,37062,0,480,10632,2312,4381,115156,139861,2800,1111,13252,217700,29499,724267,135747,32323,255538,3343694,440996,210682
51,19124,126995,78178,2402,32255,0,38175,60,6608,24891,0,60822,2102,12643,0,480,16597,2522,4501,123530,171798,2837,1093,12327,181835,22664,574161,139311,38697,326222,5331830,669774,1088845
0,21216,137664,65652,2402,26181,0,235416,60,6486,26001,60,57891,2462,37714,0,510,10411,2282,4221,115918,139468,3798,1468,20791,212352,24713,623500,115851,29850,262445,3429515,468527,293284
51,2690,101286,67274,2432,27299,30,35313,90,6426,25767,30,60364,1921,15046,0,480,11171,2312,5343,161493,149047,516749,195627,2848524,294144,23591,644025,149431,45998,407952,7685428,946175,1778753
0,3990,99978,68209,2582,28177,30,35983,60,15977,25980,30,57147,2252,15499,60,780,10932,2673,4539,162496,171616,3361,1400,13036,179865,22991,586996,118336,30420,262843,3639428,478445,212901
64,16832,153103,69106,2672,27756,60,36338,60,8348,26034,0,86052,3183,12250,0,720,10871,2402,4262,153940,153863,2560,1030,14348,191216,24858,656591,122703,33313,341066,5483725,682634,1058859
0,3161,108498,67051,2757,26727,0,34343,60,6246,24739,60,66092,1951,13033,0,4873,13280,2492,4351,115648,160431,2672,213387,2824460,300385,36299,609939,120899,30698,283749,3601426,481636,283417
38,3512,105272,352112,2683,26697,0,36882,120,6487,96253,30,59347,2012,12763,0,480,11202,2312,4231,113886,142456,2905,1189,12718,189246,25069,631685,125523,30771,268608,3614537,474969,245135
31,20994,126889,68588,2402,27509,60,42669,0,6516,26187,0,61412,1891,12464,0,420,12941,4084,4232,108887,142420,3123,1281,4090931,428625,51671,1348704,117731,30403,264552,6824799,812775,1367753
0,3127,98956,66599,2492,54505,30,35493,60,6457,25524,420,61051,2012,17074,0,540,10206,2343,3961,109063,136071,2833,1306,13850,190029,24978,572022,114123,29404,257501,3445874,457941,258325
