uops_retired.stall_cycles
436648
434949
432450
441055
433262
438465
406836
410581
419715
417440
420673
418662
433623
413008
447485
420486
415573
440874
410422
408167
419663
411867
420254
410527
419577
447169
423305
438242
421051
433150
415800
421915
441016
422468
413438
420197
443813
407765
410760
436576
407178
424615
445654
435168
416250
406176
419328
433908
436700
409150
410093
409601
446235
414100
440805
425077
417503
417926
434864
421943
431905
411463
429589
445349
416236
428673
409481
410371
409408
422771
431913
413568
427712
405538
416813
429875
407121
412006
447445
419267
441430
444927
426557
417599
420203
424915
440977
416006
419615
428575
426240
409754
409720
416312
408460
421927
407540
417278
435732
436349
422793
442734
441152
429249
416591
407357
421151
445917
409407
434641
427221
426558
429211
444786
424628
405837
435521
411308
418784
420405
408037
422018
436253
444084
408535
433168
408674
412618
419001
447373
410900
415668
446973
427561
444369
419083
445747
434989
413412
417499
421092
406702
442019
410916
428191
411209
423938
427823
434150
426820
437774
413241
430897
434731
436141
421360
432280
418284
423170
430886
441469
406627
406993
415503
439923
425931
415702
436728
435558
414432
434928
423183
438602
409179
442764
416127
407889
431496
405542
447161
414473
425525
419288
405879
410638
410507
421317
419224
435617
424668
422268
415964
425615
417206
425466
443550
417921
409601
418518
412394
433100
412243
431730
417129
426204
411352
406313
405403
446230
406001
442892
418758
441248
423515
405330
412530
444939
408145
433781
422329
438810
435066
414761
425188
412159
424370
440875
421868
415323
422853
414502
413315
411858
419281
418607
412037
435270
421893
411248
412422
434805
419062
409922
432884
429030
434636
440293
419757
426225
415537
431239
413824
406304
434964
425517
415763
416721
416275
444005
435648
429104
407738
408071
415822
429010
419625
421017
441203
416791
434542
413493
406381
430521
435668
447632
435558
414301
435871
430359
412860
429458
418624
411623
412398
447361
420362
406793
439324
415905
434901
408459
439619
407894
428984
408465
413260
430070
420106
420184
434587
405425
412288
437172
411620
407833
442808
421382
419497
428158
436164
420141
426070
415298
444109
418482
436914
413944
433059
438096
445133
418245
423868
421142
407764
412854
425607
407762
419375
407562
410972
409378
410185
420401
422447
431255
420860
441619
412252
424973
418080
419657
426521
417562
405244
407064
440387
411827
408240
410088
417293
428028
421527
445012
424321
405004
425310
417408
405732
424988
411247
426642
423341
444417
415821
430139
426683
434019
410604
415781
436947
429289
406277
432008
425654
411082
410181
418636
417494
407481
407695
407855
417685
431885
407447
429391
431134
431209
407703
426284
438250
422593
414971
423599
409963
413079
430126
430678
436208
419711
413482
417920
421696
420083
437201
406936
421259
419000
446930
434854
434716
411102
416619
432832
418796
406542
422965
414871
435874
417698
411954
417827
413203
415606
407436
439660
428102
413824
417410
432898
418840
424441
442504
416093
427356
420186
416713
431964
413927
424794
444490
418023
405885
444966
423976
414759
420586
427040
418783
440538
433213
416223
413082
410314
421602
407026
429248
406481
428522
426775
417876
427043
434973
431463
407028
438693
410884
425071
415433
443652
435085
430597
439579
443852
406908
413985
418817
437294
408213
410993
410200
427772
422607
413073
422829
414811
417867
425879
409649
433114
411652
417387
429169
408095
424946
416217
408001
412815
447435
443692
438920
411202
428075
420108
429579
419951
420784
432508
432806
412182
408115
417216
413071
406281
414544
436852
436361
421927
414347
424655
444048
422181
430125
417955
410581
445073
440950
430327
430389
410680
433188
418272
410471
408461
419019
424372
416108
434229
446450
440706
416775
412078
431889
439557
406479
412450
408839
438843
425754
424444
431185
435440
432840
407717
426651
428802
442080
441553
406605
438707
433518
439371
421728
433048
446198
421222
405098
407586
444269
418714
426524
429233
426257
431054
422304
411348
415648
414618
409487
424988
418543
419737
432791
425993
410993
406941
431924
412026
423936
421997
430280
433560
415369
432721
422771
414574
439265
413714
440697
417053
420902
442964
422335
436560
407308
410459
406446
438130
435212
419652
407449
409587
428451
433936
414314
407590
422119
412269
421361
433258
421481
424977
420080
420585
420732
441937
409887
434317
420383
418192
426859
405649
437519
436757
417591
443166
424457
440365
443228
444372
425111
424687
413329
422291
423105
423374
412625
416693
408941
414829
421420
410327
437231
419606
412952
413188
419969
416046
408035
407363
405648
421959
420554
413234
442554
408586
406750
409756
414278
434419
405006
428949
435213
430220
412915
418608
438281
412483
436427
423984
409844
409216
410596
405057
423965
412422
411272
431548
431454
411521
406889
416074
431248
415612
437394
438870
406703
414218
424410
421957
443651
411349
430323
433434
443730
434434
435480
415640
411070
443170
409149
423445
410497
435698
428373
406581
406736
407641
433244
409722
430648
426648
416589
441309
410954
419319
425535
431094
428300
412718
415700
434286
414298
427846
417278
429231
418918
409631
413788
415946
413773
422490
413246
427241
415370
440745
436902
408325
434161
406714
408443
431099
413146
408320
414958
408180
435777
414944
430977
418647
407493
412476
432622
423509
412235
412707
414502
437626
408047
422741
435589
437453
413510
418536
419745
420451
411760
423535
409238
436408
431488
426797
405321
417197
410204
447477
427124
427159
419710
438786
444477
406350
416657
405417
437287
425070
407543
426092
429445
430400
418382
413641
414418
433665
405666
429665
423411
419809
413194
442343
406837
418846
422411
408530
425811
406857
413916
421038
409116
421812
410404
432611
427117
418359
439682
426980
417141
441749
434084
444980
445154
437254
428817
445369
433979
433555
406341
421094
444169
406130
411934
424767
419659
425623
418780
416856
414627
440776
430408
419214
428649
409575
426211
423715
431205
413013
446064
416236
419963
417501
443731
415312
436044
412491
409585
408298
443288
415135
413305
422639
438789
442918
429078
414422
425181
418218
410767
420739
413893
414566
410928
446689
422342
418385
434116
411233
420083
405968
422668
409132
435223
417952
408608
416079
434262
415404
411869
408239
438274
434457
418227
418874
425472
424725
430402
436303
415068
437372
423084
447592
412691
414236
424124
419654
426610
413253
423989
417465
411078
408238
410713
417654
405092
414363
432810
418770
412252
425094
426921
412479
437212
420770
412044
416131
431270
430927
428984
408091
445382
418698
418998
405552
418937
411860
431175
425997
432676
432874
443238
412087
417651
419337
416657
429170
422624
424190
409706
428999
414724
407213
422678
414614
416215
414182
436303
436682
416175
443080
431034
417999
420396
426064
412184
424027
431422
409308
416484
423117
429795
435788
420446
427837
431428
410177
408288
435551
418486
418205
418810
430717
432488
411144
412763
405921
446815
406502
416998
429343
412259
412734
413300
417402
408538
443658
439367
407063
437317
408459
445869
428165
428643
435499
408561
406815
418849
434486
412651
418618
412474
433230
446090
414028
442438
413684
433367
412258
416272
415275
416305
429033
412027
423909
417284
405949
436989
425537
422776
415419
437217
420462
406167
413929
411619
427726
437749
424748
423499
439993
421684
415242
414594
418850
421098
435963
408831
417386
434498
422455
420561
414527
440117
421667
428286
424516
434266
419408
429801
434109
442316
431369
436594
430469
445322
412734
434056
414446
430554
438282
416719
412076
432209
415506
405458
442676
420232
447008
416455
411990
433361
426495
432955
407658
430545
421156
426019
410904
409563
429454
412502
436528
429609
431818
424943
431185
426154
407692
433260
440487
407422
422529
421468
424972
417001
420881
411582
421630
429708
415661
419722
431016
422387
424534
435649
429392
432552
418713
436051
442662
443250
429994
416511
422839
418350
428582
410564
405231
409203
428047
416920
430216
428938
408973
440232
430595
423547
410735
422135
411600
432725
441011
419935
415988
423421
416512
434898
415831
434374
408211
408067
429958
445533
412571
406500
