uops_executed.stall_cycles
335161
331548
337763
329488
330046
347770
348626
329916
332093
318427
326213
328746
318119
322026
318358
321771
323459
341454
324317
328486
349883
326852
330885
349721
330254
342147
336038
340078
320765
323438
342392
346909
332326
330190
346099
328013
345419
338235
322388
339245
328115
345379
341340
332700
320174
332599
347736
336333
320283
321418
349348
325508
327679
318909
329188
339503
318392
332839
331495
334315
320297
329198
323686
327428
318670
325073
338480
344224
328856
330623
322908
328238
318691
321920
341192
349988
333610
331627
346188
335386
335265
318398
340744
317429
345071
342429
335086
323687
343440
329970
342370
339262
345311
335230
336248
317920
317260
331767
339983
327137
329518
328360
326043
320735
327426
329718
325971
328847
329430
320711
322037
332251
327312
324273
337763
341703
338882
328340
341246
324965
319335
329027
327660
336548
318793
343799
329795
321892
327605
320589
324092
327399
318380
329202
322234
320508
346045
323950
337975
340122
324298
320619
331191
321718
344622
321282
348944
326923
332571
339106
321985
327775
333844
331394
323892
321220
329282
320250
332878
318295
337370
321840
329042
325169
325434
330747
323910
329907
338180
337631
322164
318326
330813
319596
333527
326480
318202
319895
326863
330276
323885
341615
328609
319542
320223
321733
328977
318316
348869
318984
317229
332693
339342
326554
318350
317819
347694
346805
325074
329013
349407
320534
335076
335070
319224
323894
319595
323503
331689
324341
317722
332494
324242
333368
320324
341080
340676
326688
346901
332314
328939
321975
335311
329834
343960
318383
332565
323966
325877
336556
326518
323233
332954
326431
334017
347908
330174
321016
346413
319440
327670
349048
319017
346307
333759
329357
349426
325490
328994
326320
333824
336637
339030
341711
330961
331451
330682
327301
322275
328105
343788
327131
336388
328661
319354
339837
323927
331211
334076
343690
342689
321243
331973
333696
328097
321401
333091
330906
324982
320088
328041
345808
317930
333196
323502
334291
325529
319588
318031
335581
320036
333690
327140
347758
334680
332811
339032
342006
325810
334516
324702
317795
349577
329754
349329
344818
345116
349668
349037
346587
327570
323350
324674
333977
339738
323078
335503
330075
347880
332592
325799
322251
335235
329889
321647
342095
318557
336633
326523
342783
331015
320475
327965
325405
326484
319736
342249
331575
323754
324450
318117
330278
345665
337320
319732
341512
