uops_retired.cycles
349428
347860
344554
327168
355088
330499
326269
336978
335832
333877
356062
338645
325170
342422
337345
334611
338999
338833
348881
343302
349489
333065
326274
336236
340921
342695
346181
338688
328738
339902
332985
337260
344300
333250
339362
341944
351801
336876
337438
340341
331248
344059
342130
349439
345905
339298
330928
347535
341511
351386
347784
355324
337566
334777
344213
334126
351731
337856
330247
325973
339295
332315
339187
347007
335983
335160
331131
339345
343351
348758
357137
351408
329196
338123
341891
332554
324753
333160
348076
344458
335459
341041
349995
329462
336187
355578
337756
325095
339641
338756
343442
340753
340395
340369
339861
335557
324192
344305
339826
348822
337360
344796
343495
326690
348187
349086
336541
340851
341767
352188
329990
337704
334658
348409
347451
333450
338494
336206
343961
340520
349198
337195
339785
347217
336994
338769
342930
332780
328378
346838
328538
331845
347574
337175
354131
341638
340266
326708
330264
325524
333892
348746
339085
337184
333332
342880
341491
328906
336835
350339
328256
335076
336164
324366
344742
343335
354359
333713
339649
330459
343386
345160
344927
357364
338472
340322
346658
328825
339149
337922
335609
347817
356443
340322
328587
331663
338487
339212
345307
338333
341555
330292
328404
341367
340547
350307
342566
350568
332283
344657
345216
358102
331986
339314
348166
336459
350353
331037
341529
334412
350484
325800
334190
352650
349694
335382
340131
339940
336063
355933
327437
338010
348212
340244
330908
334782
335739
339323
341374
330614
327823
341808
343647
344628
339887
335562
330271
329386
342370
335098
355671
333132
352619
346361
348224
336896
349910
335385
328432
340086
331485
351957
341190
351135
343960
332293
341896
332569
343012
355324
350686
347460
338027
331152
333144
333361
340487
357128
327142
347083
342229
336596
334953
335241
338982
342389
343214
331703
354545
328119
338944
343668
331177
337540
331452
340757
328632
355598
330865
338816
331160
339490
331704
338424
349162
336209
338170
341093
346681
336481
331584
349510
353635
329858
342391
333288
334258
327666
334085
335263
349171
327654
337084
330774
343362
337415
335895
324116
343465
337863
336559
335167
329647
343271
348990
341129
352140
351795
336351
341459
343035
333441
324571
341934
341116
344247
335998
356017
346870
346989
343664
344254
337745
337275
358059
334981
355143
337083
337730
351598
345191
342761
347991
343614
336840
327541
331664
344176
335634
350124
334932
348074
350263
343105
329242
330956
355076
332848
330783
340337
344673
336344
327113
352813
340289
339421
326884
347391
332119
347014
343291
339033
357729
347626
333884
343917
330942
345229
354492
344899
356178
356256
346873
335988
327472
344284
333476
352398
356712
330348
327510
343792
331637
336998
332011
343793
350969
332085
326876
327530
336745
351307
340322
357979
344997
324514
346226
339114
336933
347925
348112
331585
333120
336490
349432
331573
335835
330034
331038
354257
331729
345622
339522
329632
335628
348018
343322
331462
343217
345381
334244
342007
334587
331866
351428
330780
348010
326569
336997
340512
332621
349241
342377
339841
330989
345671
345673
356377
344393
328827
336451
342084
342524
331212
341341
342042
326217
335795
351722
329383
347203
335924
342270
334380
327263
333488
331416
333969
337057
335442
341164
350369
330240
344694
333743
342597
340913
326522
325038
334091
332040
333091
351537
333346
348155
336959
325775
347946
336115
347207
325543
349403
348630
341821
350129
333769
343616
342575
338805
337963
343792
342250
339381
334710
344830
339120
346556
356949
329963
340548
329361
353762
335793
331532
338721
357979
332841
337821
333748
325256
336341
339619
336468
341262
354527
332703
342197
335940
332408
338301
343395
339394
348124
338586
344318
346157
355958
336106
348152
339535
332780
349193
333037
351375
329973
354606
339262
354877
338747
325903
342971
329972
332006
330146
343562
351641
348966
356235
328415
345263
339970
338570
335934
336595
347948
343330
340387
348048
338720
327281
351398
352214
336951
344795
343153
333881
345147
325492
334035
334911
342334
334983
344348
353980
330359
351898
331319
331588
327001
355943
330598
339597
337710
356616
333630
331481
353032
342316
342067
331102
341202
344350
351811
339641
351158
348623
352665
332529
337317
342216
328966
346897
334783
332483
339665
340233
329950
345139
333418
349871
352599
355369
326369
337004
328608
338300
336373
348678
344991
329628
339344
335160
336754
340866
349211
343594
333841
329420
353040
340332
339247
325753
334660
327881
340286
330523
339892
330449
335088
338614
342513
333269
341788
336889
331415
346723
355185
335631
349151
339714
352632
335533
341129
341973
349601
356558
324963
341776
344126
352671
338142
341694
340652
331351
348525
350079
330715
351938
342637
352864
335113
339922
354282
334863
341123
347084
338662
349456
335390
338748
332938
331377
328912
324250
346381
337604
345136
354065
332082
349035
331497
337567
348665
348380
350387
337715
338910
341110
334964
346754
343144
332271
337775
352789
339482
350070
353508
331522
329736
346812
342093
344936
325654
326303
332734
336450
327629
333807
325561
339139
327000
331502
335559
331653
326721
356035
336640
332874
331149
340894
357209
347608
335455
328960
352090
348404
345312
340299
353128
335010
324444
338080
332385
344111
344549
336156
352437
337777
325319
331017
344752
348201
334306
341622
346080
327320
344347
333384
336241
326547
334465
354962
332143
328280
343234
335767
352182
355507
345792
338144
333025
336797
332611
326429
346178
333534
343148
334605
330664
341287
346903
337957
337048
337197
337406
345895
330345
350496
334928
348511
334176
357220
339084
340548
334947
338104
346592
326568
333563
329369
343822
332950
351926
326076
340526
335453
344960
342984
346364
341275
339324
329279
342537
341766
350215
331464
350917
337866
334863
335285
339677
348735
345949
329920
341624
341784
335917
341761
327441
328781
354625
343027
328378
338331
332315
340437
339545
334746
340152
340665
337212
339830
331615
346534
334289
338258
336138
340423
344934
343208
334775
344319
333423
343181
354601
328199
330672
327194
331691
339489
340632
348878
340656
358045
342513
350416
335247
335690
343765
344178
337207
328126
357550
335410
331314
340865
324342
339899
334543
342779
336671
328079
344258
354054
341237
339327
339195
327988
333405
337265
347315
324775
