cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
14350712,1565326,20513848,13624564,3665741,76671973,7364583,8066245,66785,566793,10980999,25751947,108545
14472383,1440493,20899213,13567352,3663610,76275904,7119464,7835857,22935,505942,10954337,26621427,108718
14594561,1488933,21087124,13771924,3899592,76806434,7333390,7826007,18516,506256,10882406,26361171,110275
14467617,1530548,20882352,13733148,3774341,76615760,7305210,8021724,19725,511125,10416683,24990275,112829
14175444,1442899,20731552,13730148,3755500,76974749,7315687,8037211,15805,499951,10895414,24969994,115853
14666891,1494830,20977488,13688431,3663285,76810794,7326889,8038841,30459,521205,11112463,26967478,115636
14601075,1451348,21086183,13810960,3791109,77347320,7148013,7857983,24564,499112,10712852,26617994,117073
14559073,1484593,21187673,13865741,3881169,77531385,7544676,8266072,24138,503896,10451753,25790949,116831
14173971,1443667,20738447,13747160,3766827,77128386,7320347,8027155,32666,507073,10855847,25046432,115806
14606307,1609917,20820215,13632409,3527571,76620027,7297739,8020270,92537,569262,10993337,26474768,116498
14576143,1466154,21078370,13777442,3868676,76498310,7067014,7787797,22863,508806,10864834,26919784,116258
14315139,1469311,20899963,13723138,3772262,76880852,7326721,8034038,19251,492978,10377811,24982446,116145
14101583,1442149,20645328,13589644,3761533,76225590,7312565,8049721,15438,502308,10815742,25762800,114300
14460656,1495211,20714772,13652845,3660282,76679111,7326317,8259704,19154,502917,11018348,26949321,116587
16965110,5194201,24094059,16160417,4263104,81253109,7443089,8050475,426168,966461,12651440,30006002,132884
14526233,1672496,21206653,13921703,3885256,76370608,7563238,8293033,153135,630811,10502797,25751222,113774
14123222,1512311,20642657,13630441,3768189,76325954,7325229,8029851,80383,545476,10824617,25627482,115095
14508423,1447094,20738219,13690784,3533087,76500833,7073487,8000003,24437,508747,10832212,26411034,118521
14428068,1380111,20877204,13722422,3767903,76328366,7108275,7597360,12786,472963,10738806,26317176,117276
14453696,1416311,20892353,13705651,3771294,76513753,7316044,8016923,22913,483865,10341229,25734714,116842
14114314,1472130,20696055,13674530,3740030,76312353,7272975,8001003,29683,502362,10529998,24957967,115856
14431854,1440216,20648423,13625801,3662942,76283875,7339444,8268015,24194,500572,10963801,26981054,114764
14501738,1473859,20926159,13802051,3758947,76623780,7079078,7588362,31495,512106,10837513,26364845,117950
14428132,1436916,20817161,13678512,3767505,76196698,7336683,8064237,26741,487644,10305342,25734603,113428
14331261,1490631,20927983,13845027,3886890,76976795,7539288,8035395,10422,488841,10804665,25686488,117283
14276215,1446698,20625485,13501070,3642443,76137004,7287568,8004236,14808,503235,10791666,26391804,115473
14679590,1467706,21218807,13937813,3763161,76948046,7108522,7822323,26086,506370,11016855,26881825,119852
14570927,1460024,21016343,13788723,3772221,76928051,7304378,8006704,17985,491750,10338957,25764225,118038
14139374,1401134,20661029,13722401,3760092,76317607,7308678,8038350,18599,491467,10501737,24911931,114638
14405233,1423668,20824930,13671493,3656327,77092278,7328087,8049981,24014,505149,10782251,26320707,119452
14373743,1430831,20819411,13678569,3650647,75951453,6883522,7792006,28215,492005,10763051,26349042,114738
15178253,2748503,22897294,15485713,4356092,83837459,8683242,9247310,905897,1423835,12307500,26661334,118253
14144655,1509199,20676758,13718749,3782001,75900984,7332378,8037241,85237,538008,10778617,25081112,110896
14282893,1512800,20625436,13532849,3650109,75915831,7308668,8036228,88569,542121,10836227,26449508,113628
14587938,1709140,21079452,13929032,3646564,76808056,6896312,7827579,132359,615255,10949566,26299316,118962
14493802,1578764,20915904,13783477,3779079,76418161,7325509,7841468,89752,574010,10684396,25752719,114476
14261046,1535290,20829956,13654404,3750735,75783287,7314796,8051034,68447,552975,10611326,24983006,113293
14551120,1590669,20820664,13744946,3667598,76777579,7584728,8308669,106565,583049,11150850,26395258,116723
14506331,1598015,20961411,13791661,3776380,76346503,6925207,7632638,109570,577919,10946981,26499103,114414
14498693,1536507,20985016,13838859,3757343,76814121,7301772,7811649,75224,546873,10664768,25547244,117564
14386727,1551158,21020721,13804145,3779686,76971581,7322216,8015426,77479,558500,10703739,25061731,116210
14490981,1436943,20700434,13743133,3753547,76961873,7506309,8039508,21447,513618,11148343,26440020,116628
14690887,1436479,21204836,13729120,3886149,76135780,7313402,8030737,24188,493789,11042933,26940024,113869
14519638,1427455,20961989,13767033,3762323,76896770,7297032,8006462,27232,475174,10389924,25779929,118221
14204287,1426213,20960449,13751304,3769755,77273488,7356471,8082353,16777,485972,10657467,25070854,116856
14419941,1419103,20641708,13732198,3654793,77488126,7335797,8045264,17469,469817,10804547,25953692,119123
14536636,1456740,20968897,13670248,3657541,76822981,7132076,7843014,10302,496880,10918269,26547757,116556
14584911,1499678,21092851,13834469,3884183,76921195,7305843,8027557,27572,504163,10615116,26233416,116151
16467945,5206683,23909632,15481843,4086318,78141848,7796180,8619753,580009,1212577,12988026,28945089,120927
14228424,1531336,20395645,13471160,3650986,75722162,7314122,8040303,85805,562548,10921543,26532147,108438
14446064,1579497,20884385,13750755,3638840,75799188,6857941,7792482,134796,596997,10894185,26145742,113861
14346949,1443880,20763435,13620312,3757245,76183442,7219849,7807205,27453,507840,10514772,26246463,111516
14313605,1401995,20950340,13753230,3770701,76883433,7333414,8042599,14969,486759,10398165,25027214,115162
14363152,1409805,20769535,13717242,3780799,76919649,7537868,8252332,28003,514696,11040889,26404807,115255
14412936,1468546,20822471,13637572,3641684,76121794,6901961,7826433,30896,509054,10839627,26411749,113318
14506861,1445469,20986771,13801582,3770002,76887781,7320024,7820368,29739,488584,10592282,26291147,116221
14326479,1471311,20864141,13686557,3759127,76490076,7297258,8006194,17031,494186,10367650,25046015,114899
14334264,1464423,20778641,13738027,3857918,77030017,7294337,8026281,18919,505015,11085578,26415987,116188
14618069,1489715,20918144,13777532,3658770,76587712,7117522,8056047,16916,504336,11031992,26926624,115304
14611011,1647175,21088097,13908774,3773493,77194153,7299312,7802518,84441,568623,10711943,26461520,116789
14312040,1425235,20879210,13707484,3759417,76613151,7319550,8052574,18820,492844,10385427,24942793,115024
14173884,1425600,20530402,13676024,3770632,76963604,7310031,8015699,22643,496670,10801988,25605376,116988
14567816,1394504,20972616,13708919,3540918,76886962,7115411,8050961,25672,498467,10867371,26521329,118156
14598081,1370443,21104443,13809424,3892699,77018727,7331063,7818433,19770,473392,10829657,26998807,116627
15610333,3725810,23571833,16082514,4338733,84183201,8442392,9186820,794938,1113101,11326989,25291600,120634
14217875,1489254,20540107,13676184,3774243,76834246,7337347,8063684,75818,546177,10980889,25867957,113120
14536683,1658095,20996250,13744913,3544472,76158812,7126790,8057980,145858,617922,10980805,26352982,112923
14611248,1698627,21082216,13928646,3776199,76785431,7115512,7620102,170046,635959,11055241,26449147,115762
14532779,1614830,21006073,13827218,3758596,76897039,7326782,8048898,83343,566040,10470123,24939345,115662
14213481,1526645,20822378,13832363,3883523,77193747,7531451,8227763,65518,551394,11109335,25644130,115979
14531064,1533258,21000550,13718519,3534353,76502185,7102576,8034288,54009,547768,10964487,26454061,116304
14442603,1446554,20876935,13685198,3764994,76719404,7113675,7598542,28407,499008,10866453,26286055,115646
14480410,1481676,20944565,13764902,3776474,76682444,7304269,8011063,55449,545255,10454479,24959494,113978
14301326,1589622,20889097,13878767,3768147,76934322,7330602,8058626,89190,572002,11040751,25145611,116764
14988579,1683039,21412045,14007502,3786823,77003843,7356344,8071158,169457,641987,11483856,27732860,117286
14510570,1570122,20994592,13818187,3756735,76710789,7082101,7674029,89243,575142,10904043,26394140,115128
14523805,1644369,20987044,13793512,3760464,76402006,7338802,8051991,146763,609038,10541787,24958409,113531
14223782,1564174,20804089,13802151,3778862,76509629,7337070,8046626,77817,560633,10937713,25086562,113916
14521964,1468046,20792339,13637797,3546225,76731892,7301081,8028078,47285,534335,10915521,26378686,116361
14737468,1711014,21329244,14025483,3895650,76915024,7126143,7844630,169506,641435,11056657,26943786,116420
14407246,1564950,21010002,13865138,3775430,77134388,7308082,8019944,83959,555071,10530272,25027075,117636
19597522,7229527,27738577,17253748,6892076,77187223,13378857,14509436,1413230,2088934,18405172,39848960,117976
22600284,6739076,32725752,17775635,13052440,48661650,23062727,24039721,999294,1474013,27563641,68574604,48205
23690948,7147903,34023379,18026149,13305453,49262468,22900120,24779167,910171,1386967,27084145,69528311,48336
23896555,7502226,34812128,18421876,14176222,51157078,24235393,25281409,873616,1332451,27618927,71047245,49560
23489047,6308090,34118481,18120693,13730841,50725258,24122425,25623725,822699,1290128,27714844,70833362,49332
23921521,7252065,34637875,18330886,14000499,51409201,24614184,25970429,884123,1368851,28265371,71722595,50048
23385944,7060927,34476896,18335399,13797610,50785396,23709352,25137843,887201,1354458,27289977,68678748,48492
23952480,7056722,34444210,18248697,13949157,51648124,24444744,25904806,864615,1350676,28096940,71749191,50056
23590076,7151155,34127041,18155129,13566035,50505444,23810249,25322470,830583,1299166,27536338,70203098,50212
2980138,1093851,4158992,2297565,1470408,7627731,2183176,1563297,157479,225272,2163753,8563658,8903
14195296,4672856,20270301,11144446,8353097,32234879,14488550,15231189,667424,979110,17393804,43279778,30672
24058348,7262134,34980265,18353371,14077998,51362539,24565777,25715238,865472,1337227,28074495,71182770,49998
24432581,7123168,35181397,18551136,14039855,51129653,24091059,25786291,826780,1328378,28464133,72898128,50421
