cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
14649104,1334532,21031162,13552242,3776320,76201563,7512107,8042652,71458,477091,10848611,26700530,108905
14277615,1259535,20858643,13563732,3803431,76478403,7381939,8111129,19016,434459,10556047,25269584,108040
14480500,1265912,20703149,13518476,3689959,76849319,7579933,8292337,17375,435769,11045034,26620305,110995
14403028,1227639,20780987,13550997,3683227,76283943,6941525,7860351,17665,424143,10790509,26668584,107981
14470126,1284827,20906907,13616239,3812950,76830939,7403622,7910653,22738,426963,10563645,25926039,108695
14222570,1250758,20773992,13551614,3795039,76463810,7342575,8054860,15779,426351,10562199,25196234,108054
14158981,1252534,20299898,13408185,3665205,76151104,7361042,8086134,21673,426378,10764165,25778589,107123
15837393,2806789,22295735,14727732,4101737,81685535,8101863,9041823,943020,1398787,13558700,29892848,117632
14605253,1479224,21091030,13800459,3791676,76995843,7343230,8070615,118804,509857,10510420,25972932,111731
14402024,1429916,21036469,13786305,3785347,77190039,7349067,8074418,114002,536209,10698031,25136976,111887
14365189,1386777,20550542,13609408,3694678,76661898,7376746,8098515,79842,496681,10921487,26011919,109241
14529732,1482822,20956541,13618203,3684716,75996612,7165539,7892392,133937,540815,10976614,26768112,108153
14477552,1456726,20909662,13677425,3795076,76186392,7164476,7883890,119973,533308,10678751,26516566,108338
14356915,1410607,21136300,13744555,3916817,76622154,7568901,8300577,82851,487932,10644591,25302316,109011
14241618,1345576,20365033,13383398,3664369,76060525,7363977,8094051,79818,482440,10856927,26512267,108213
14480905,1385018,20924300,13606060,3688812,76242063,7074006,7865132,77624,495974,10879852,26564863,110357
14500089,1519438,20867172,13639423,3769572,75938466,7128471,7860924,161094,546558,10697713,26632859,108255
14408862,1411473,21043374,13624847,3799119,76333743,7585351,8304634,84844,499540,10627617,25796380,108983
14449844,1424662,20830569,13613952,3915174,76343948,7551168,8249932,116966,517939,11304600,27285926,108099
14361789,1312518,20695306,13458110,3658083,75406312,6927986,7859362,42079,446994,10763205,26591485,106693
14427756,1377864,20830768,13595012,3798202,76275413,7372599,7866795,68198,471558,10597071,26465087,108899
14256852,1256435,20775741,13539388,3783001,76210022,7328296,8044851,16000,430090,10324390,25275604,107792
14032968,1267360,20525616,13422262,3793949,76173183,7381077,8089009,21320,438829,10760381,25822492,106636
16939588,5390251,23914757,15504778,3983692,78570331,7587320,8666120,525187,1119152,13243395,31025939,123766
14421250,1424404,20816838,13607663,3783632,75951324,7158928,7664096,119643,533171,10915746,26630200,106584
14482278,1457931,20935032,13698719,3800753,76494700,7372160,8100224,110677,520161,10470460,25180955,109925
14203223,1510236,20810917,13800592,3795378,76338568,7334370,8061348,147539,557240,10935376,25174253,109445
14351220,1342013,20530617,13375517,3562682,75916432,7367151,8092913,63722,472270,10805293,26441165,107853
14410233,1262546,20825122,13593894,3696717,76227861,6975990,7914336,12998,424744,10770173,26661173,108397
14655458,1366897,21075901,13683794,3892631,76480718,7539804,8074010,50603,449319,10650606,26023683,110951
14210062,1418762,20744373,13672306,3804947,76314582,7386266,8103004,101177,511597,10943820,25324774,109466
14416696,1244928,20560044,13352395,3559303,76216595,7367577,8085674,15267,426873,10779044,26593625,110167
14451279,1315196,20813369,13552887,3789420,76061099,6956439,7674566,24509,438375,10819917,26755655,108873
14438080,1504868,20876178,13667805,3912284,76481763,7560411,8276952,119472,520451,10650933,26388048,110108
14401914,1437066,21086782,13882600,3908752,76901830,7532905,8259256,94125,502021,10899123,25127760,116046
14573820,1521331,20844034,13672633,3551523,76690574,7352998,8074636,167040,569535,10989600,26499364,116632
14590376,1389322,21070309,13820128,3798171,77035060,6943068,7650047,87941,494548,10879616,26515679,117039
14586333,1471294,21011453,13772163,3777334,76669390,7329007,8061502,125066,516408,10470939,25925416,116407
14255257,1430142,21026388,13788560,3785899,76830994,7363441,8088990,125778,530889,10737177,25137501,116585
14595411,1416661,20865797,13652630,3682193,76984266,7515061,8251079,86087,489833,11096869,27257483,117366
17015529,5215113,24110796,16070678,4307645,83629284,7701411,8178820,385014,872165,12385225,29683453,131889
14643174,1431935,21137680,13900165,3789329,77409552,7372121,8098597,107773,506827,10465311,25800902,118549
14267963,1412778,21088902,13822709,3793939,77099989,7348623,8073127,87193,490803,10693044,25187065,116868
14359375,1414341,20557190,13563674,3666007,76887671,7365716,8068385,95339,505485,10930298,26458408,116374
14559917,1437917,21060000,13783840,3683647,76469786,6940509,7862859,105590,507839,10916370,26569413,115316
14735361,1342531,21190059,13780532,3885014,77044020,7548520,8075225,46200,452611,10683014,26814292,116337
14259774,1379322,21029110,13763603,3808736,77030176,7393828,8113141,79569,481455,10693394,25265835,115521
14394306,1354996,20533910,13551050,3676242,76782315,7350135,8062321,93025,503481,10912384,26682995,114565
14494645,1306843,20889306,13679035,3663890,76776546,6934627,7866458,32402,439590,10856415,26549752,116010
14545409,1278626,21034831,13738673,3811901,77330552,7400023,7910301,23629,427235,10633153,26644662,117238
14468559,1269126,21056119,13856471,4014435,77790565,7744911,8486066,9080,412692,10844213,26026358,118854
14389399,1297653,20732543,13597768,3679055,77465196,7346074,8070798,15326,430870,10766227,26481984,118375
14623361,1235031,21137753,13838317,3691437,77639786,6966549,7887957,6411,415792,10803803,26567417,120217
14614322,1268578,21096114,13822292,3790694,77761682,7357888,7877194,21666,420765,10604637,26632883,120319
14439692,1266132,21065778,13796965,3792585,77469629,7379746,8100436,31313,429100,10342787,25152569,119581
14411013,1244216,20848599,13663418,3809893,77415309,7589899,8312307,15983,419838,11104085,26758866,117428
14545838,1259929,20959382,13694137,3680879,77112463,6958011,7884125,26337,409828,10841127,26674913,116401
22759021,9342996,33511881,19367687,11158986,66651021,19470086,20405001,2178926,2515040,25353448,58782406,77589
23182601,7299363,33600421,17759999,12973113,48688705,22994948,24420134,923435,1401753,26870024,68388228,48639
23440028,7125885,33540992,18217921,13847680,50587521,23596998,24940656,895943,1357316,27267431,69323381,49804
24182349,6810348,35117392,18594479,13988102,51230930,24329965,25644854,874750,1348595,28141378,71624751,51184
23887068,7022695,34678838,18490040,14082526,51100154,23785782,25112623,892972,1368359,27443165,69468548,49666
24128995,6877668,34841083,18508588,14087806,51001192,24223450,25082202,858429,1337736,27976715,71315137,49654
24108093,7033934,34433997,18305286,13808222,50587628,24049532,25423891,839238,1289442,27267889,71049514,50320
23583417,6322029,34970789,18499323,14117426,51114218,24601377,25934737,801175,1259497,28103708,70036408,48906
15305869,4375984,21947345,11580266,8404252,31353942,14439972,16002825,585532,868407,17919873,45912751,33450
2013202,804631,2749258,1669725,806355,5626471,1286436,1360861,208842,252253,1314524,3945694,5667
24383522,6583311,35313923,18706922,14184945,51997050,24599178,25919953,798239,1279954,27860649,71544698,50526
24321781,6685002,35386017,18850783,14290524,52021309,24667718,26004731,767215,1248237,28105375,70930054,51004
24338425,6965409,35149498,18537197,14203492,52111108,24822695,26146177,798308,1276896,28569896,73045625,51234
24614968,6509243,35553744,18843784,14310890,52157380,24785824,26126811,786039,1253874,27846431,71024687,51377
24304438,6580040,35086655,18748772,14079944,52073870,24575906,26093879,796114,1284238,28893199,72564043,50584
24085272,6762972,35011856,18471599,14033196,51376773,24503793,25670679,768611,1252890,28105239,71307719,50234
24318464,6326093,34993921,18556871,14078068,51402722,24126510,25317451,738316,1222230,28115953,72213289,50385
24219438,6507965,35220720,18654139,14141742,51862819,24548124,25983498,794440,1287479,27840452,71018506,50811
24011223,6631641,35036252,18565385,14216159,51605704,24551322,25863865,788201,1268548,28341674,71730370,49738
24806818,6756038,35579633,18722571,14182466,51892064,24616795,25938209,798928,1304934,28830269,73845744,52067
23952015,6570534,34913296,18491932,14107985,51426183,24421766,25645424,759646,1250216,27732602,70703940,49927
24181133,6423049,35540174,18815705,14336663,52040315,24900423,26380695,782070,1269858,28897367,72205453,50363
24671793,6831318,35093500,18621893,13953958,51575072,24332767,25622035,775905,1248550,28341984,73390518,51770
24422092,6463987,35018969,18569857,14073957,51558473,24344628,25667361,764110,1248677,28415350,72569360,51089
10034832,2885820,15537325,8450244,6440040,23911911,10832697,11415033,357331,584436,11765880,29285493,21908
554194,506496,1279625,932341,372235,4126448,719698,752397,170511,193313,629826,924159,3569
23443391,7465998,35342057,25942099,6646632,60239162,11536530,12672016,1102185,1489950,16449668,36852489,62822
23095526,2104444,33606180,25481864,6027365,45662774,11410106,12739146,227348,580708,17990385,36250221,17400
23040699,1982065,33102083,25233351,5857018,45325309,11333988,12756334,224364,565653,18015171,36351839,16877
19538328,1736263,28091256,21139510,4823176,36005205,8832893,10148327,195529,495994,15214263,31540359,15288
1013157,438077,1361676,822523,444531,3159881,659694,684525,79011,103266,598662,2201244,4784
361940,251975,1100865,674176,342681,2716037,665045,681175,89426,111427,550167,676847,2527
621260,288275,567151,565184,211168,2669443,636221,662548,122202,147056,908906,1492519,3275
2079132,1445155,2800428,1736535,635515,8762973,1026583,832082,215714,351027,2067790,5075896,12946
20600673,1922483,27719637,20442391,4825713,36366851,9008299,10436397,315889,635547,16271487,34755247,16688
22959818,2099480,33638259,25286017,6086477,43904405,11554877,12984378,278380,626388,17905682,35809031,16619
8451458,1012807,11392605,7996920,2020412,14563363,3686032,4345096,130748,248455,6595989,14768986,8451
16651339,1750454,22830219,17087135,4047532,30648827,7684261,8834014,361746,606512,13133442,27172848,12984
22203230,1872059,32388284,24486403,5866615,42618933,11076258,12422504,202034,543832,17520925,35579315,15506
22656407,1869408,32538261,24559175,5626500,42829745,10894910,12492808,184928,540103,17612114,36457865,16816
22627839,1990171,32574255,24553302,5868097,42861184,10943657,12118817,209719,568578,17575235,36354197,16623
22660868,2023423,32878895,24647802,5990308,43413574,11340491,12724341,198472,552526,17173191,35861770,16333
22327118,1870121,32307614,24539633,5850842,43114128,11101358,12475963,193200,536472,17612198,35635617,15724
22605887,1939474,32609148,24610345,5750547,43242594,11127898,12722235,205508,560959,17850388,36379805,16409
22659188,2002281,32680986,24637951,5851282,42804189,10935410,12085760,189357,526525,17625154,36476575,16636
7111600,1580513,9683144,7202501,1832332,15140434,3804570,4232747,368451,464152,4692845,9663701,6017
456031,171642,790732,627131,458733,3370912,880979,898032,109001,132079,861586,1571196,3394
675278,76527,917298,401026,93539,1439411,428620,685170,12448,26186,748978,2184183,3164
680688,93701,947608,511878,340806,2024545,436448,217915,11187,23483,697507,2055659,3108
698764,86976,945965,504681,331259,1938079,634686,655568,8249,19380,231609,658053,2710
560480,117208,810742,498904,423219,3401051,1181097,1224754,1732,7189,36929,1617440,2420
510640,76548,738982,376537,305260,1603075,575917,598982,0,90568,478529,1591347,1880
633280,73541,915991,449227,398564,1832527,746212,774437,0,70144,501409,2052654,2080
476320,69775,689279,345175,295909,1423250,556354,577443,0,40530,371849,1525387,1548
448000,68692,648041,316072,289968,1310547,546831,566831,0,42537,317927,1480740,1334
455680,65229,659164,321403,294896,1331880,555497,575963,0,37696,336793,1504839,1362
457440,69603,661325,323081,294081,1346825,560063,580624,0,36483,325855,1503349,1363
575360,73178,831971,396510,382907,1505985,719509,744652,0,41411,364109,1938756,1565
450000,66396,651001,317209,290948,1315603,548657,568745,0,34159,319217,1485244,1335
909076,324089,1117029,770178,458623,2942319,817923,847139,111504,60446,439168,1901312,4207
1031808,323918,1110004,556119,136834,3375919,743349,755282,114841,145545,962375,2498669,5905
1027245,186849,1360417,740435,488593,2650397,478391,492439,15331,40411,799960,2332087,4480
990623,183178,1300411,701384,454308,2815957,879962,876020,11022,37664,385878,1512368,3748
436312,165655,846288,616798,369496,2582099,719771,744712,5600,37045,792966,830020,2736
812074,170447,862588,409393,123926,2248940,700545,719197,7654,36837,809791,2385895,3675
436543,90155,850856,732883,395416,3157151,570731,613127,35503,69588,1047151,1285524,2119
22184602,3806795,33946499,20431581,15087968,74432193,19447392,20913296,538938,1012457,21578220,62725716,115201
915212,572978,2197315,1968291,1115126,8496428,2179922,2236933,351461,406190,2421593,2367133,7441
718173,249662,774186,516119,248300,3786283,685216,709521,97611,144627,932591,2316481,5359
1041505,470592,1422328,916668,248116,2497098,266017,499798,127125,167410,1005673,2567890,6700
11060313,2744020,15651944,10227602,3760700,53946009,7101118,7320703,501201,734560,8440426,20768311,72761
61520,21775,89040,56468,23943,202175,50454,52983,5635,8074,0,0,0
57920,20974,83684,50363,25276,180980,51923,54609,2920,5577,0,0,0
60240,21279,87321,53468,25855,179649,51971,54742,2773,6639,0,0,0
60800,20818,87911,53023,27234,184888,52841,55712,1509,6357,0,0,0
65600,22346,94680,57797,28599,191054,55124,58169,2782,7888,0,0,0
67120,26281,97285,61489,29122,182669,54060,57098,3334,9322,0,0,0
65840,22467,95537,59464,29201,180420,53905,56978,2830,8689,0,0,0
69280,25275,100042,61833,31195,183638,56894,60209,2405,9119,0,0,0
1135037,661366,2724896,1561996,947064,4194546,1644663,1704029,84512,137093,296599,1422446,3690
871768,614050,1434158,925788,381571,3411980,754844,786742,136165,120200,393864,941869,5352
499709,231187,1099540,948256,394107,3446056,757964,779436,131345,176379,1065561,947100,4175
1075426,415663,1073740,487624,123496,2885519,727526,759261,130155,179897,1128739,2726564,6433
2300132,1679353,4153484,3040144,1316121,15082807,1844209,1964772,599624,723920,3077618,4871048,14563
1348991,490063,1360609,965022,385877,4768374,1037878,1065777,205089,251392,861335,1902018,5376
1057925,1031277,1969687,1796731,392462,8016347,775221,817771,412088,490197,1211829,1193428,8165
1272168,774858,1790189,1214569,263448,6731943,767864,793605,353520,431929,1442886,2780210,9646
1339187,821979,1886047,1356690,240490,4423891,272561,526605,255281,314785,1293962,2771886,9092
1515514,868493,2097750,1441757,531524,5609513,1020744,800404,177410,227978,901805,2657693,6899
857142,877305,1688367,1571466,398530,6705968,753766,771292,357874,437853,1086509,1055055,5845
6731225,1960737,8505227,4247607,1673664,9609006,2216992,4861577,631688,833182,7161438,18296253,25203
11082377,3335720,14884932,6401262,3576839,15731313,8100476,9989473,952970,1078838,9065717,28153358,41947
22308378,7931926,28203590,14527376,11290179,32704792,21026774,20291342,1217737,1938075,19714338,43996229,61943
3587943,1427048,4912393,2926586,1342973,8132072,2255976,1614652,317923,397460,2762201,6704548,16132
1023514,656971,1853899,1545164,533893,6209914,978959,1003121,225021,311859,953146,949997,4802
