mem_uop_retired.any
753812
752200
753750
725960
716108
752725
727198
754163
777209
759973
708112
735609
750465
720928
748651
735619
758789
718357
756088
727195
759528
742442
771577
753384
743942
767147
731237
743200
710770
753381
752305
740026
765717
757971
766733
732578
750289
732402
771717
762570
750575
743330
727136
762177
748484
741428
722469
736233
767134
743443
773662
749837
733052
736666
758946
745035
748022
759325
719124
764509
752823
757229
728619
745243
746738
772071
765784
739759
762474
769998
741956
761067
745344
759390
729826
769197
762578
738264
767292
753428
768628
735848
758124
772776
744657
754799
757552
768996
724619
738482
743928
745485
742001
745366
727801
769329
762266
739763
746477
753757
765934
761452
759456
752761
735328
764782
723087
753134
726509
741033
733471
754409
736056
753669
737072
716135
755023
771769
765033
740663
759517
774551
718308
749547
724836
734747
744908
754949
771654
756982
729149
756040
762505
734678
757940
728011
747858
747201
754462
715354
769707
749243
757240
745991
758775
738578
755871
755254
727361
762071
760002
725809
723354
728266
748792
743073
760259
762683
754181
754894
761120
722886
775638
726313
764523
739003
764551
727106
737155
733168
730854
771707
756630
733564
767088
760488
768830
765883
726128
735278
758785
739089
747526
738859
767732
766118
754897
770255
711703
767613
765528
737766
774366
762566
765977
764404
736230
742943
756525
751959
769065
720375
767476
704595
765374
763529
736302
750387
752351
740628
768038
730761
747485
768006
747937
774856
719291
773860
757366
741645
771063
711928
767543
734268
749272
761667
766599
738047
741143
741032
744137
719777
734076
767228
766881
729984
769066
769018
738263
737248
770707
722727
768633
742848
770513
734421
749598
742083
744761
758290
764920
730415
744699
743603
738185
766793
745329
728206
745570
747205
749221
754097
744790
734023
757511
768991
759407
726624
740643
736736
772624
777686
756536
730837
768173
755806
765188
756794
765081
755460
739058
734700
737523
739412
728796
742237
758720
768910
765313
734442
763843
730001
738491
754321
766770
740043
766533
754310
733148
721084
755961
759359
765558
736735
749477
725198
764719
765183
733241
734997
747347
760653
736271
727877
731496
742139
763590
713524
735615
761632
725899
776257
748322
757441
738228
757272
757405
754655
759434
767433
751147
768303
731951
765702
742972
770745
740845
766507
762888
740502
752046
769498
768364
741313
752684
722617
771267
760147
765872
733705
761050
740306
758537
765968
762000
755415
749193
759355
759193
751893
735950
765861
767364
745586
762050
766848
765862
727318
737866
774665
767359
760349
746757
738697
765380
765585
730660
760148
743073
769008
722118
754173
751506
755208
735502
756715
730050
763673
763962
763050
743592
766160
727904
773178
762851
767543
775012
737436
744174
765532
753623
738752
769756
769742
754299
763234
755402
742268
726496
726187
724022
768088
727956
746354
748420
731968
766937
757962
746878
762995
743804
755695
733696
756994
740957
732085
754410
766947
716358
769970
726949
767843
728503
768581
726570
770236
766249
742907
772278
747730
750294
733871
737419
757473
768734
745028
769571
749631
743846
763315
717631
765802
757168
742601
767348
764114
754706
765876
719124
769871
720627
769759
732397
767789
765989
767954
741231
771358
736041
732884
753303
731998
757318
750394
732060
767236
711666
753157
733254
761582
749515
715063
760483
774746
727304
735242
724050
766287
729326
756541
739990
705376
771510
715090
764114
763380
731537
756425
726319
721524
757087
755174
743766
765617
704945
768938
739485
726847
773237
767761
729828
739732
731099
771492
752782
761048
752370
722526
735037
763428
752788
740060
741028
732316
752514
756052
764563
723751
771509
730405
745539
726753
750460
743799
733498
754770
746654
752064
719145
763259
751166
734824
758307
723960
728111
761285
721489
761045
726555
751862
746429
747101
725594
723040
765543
763378
742785
764063
764754
748685
726938
746295
758090
764142
729510
740323
728246
724315
724960
755947
744270
752603
759255
717912
750331
711811
756881
766729
734563
741748
733312
745641
761966
733056
738025
765936
729982
755974
757555
750183
737096
750411
737575
759706
745610
760472
710534
747488
757982
734772
743853
734151
761178
724954
759451
748257
742368
717245
761035
747899
729921
743195
729582
747449
732775
752718
733943
755062
739059
762420
762444
718659
731223
737844
739241
759093
712327
751194
715700
758087
743233
763637
742825
729076
728226
756619
730397
744688
757260
733655
759191
753879
714388
730896
741197
729867
753399
721858
731898
736955
718391
732098
732949
746440
748816
738689
730627
709049
755986
746408
727755
741427
739168
729838
710471
710649
741905
738536
737044
737727
714546
745246
724660
709967
740117
740638
711520
737553
705220
731104
734228
708055
718495
728361
723258
731151
714132
725710
721207
705303
731901
721796
729378
725876
714208
741122
712732
725612
721494
725150
722708
728357
714896
716269
727887
714758
713545
730755
715472
710847
719908
719800
727072
706061
732129
726081
713298
713175
716521
706932
726600
728999
704916
705724
723943
724098
741566
718139
737766
729013
722816
730603
715288
726615
741369
719599
754536
731827
757112
757960
732364
774242
732130
755459
748505
742028
727150
764831
764182
760118
749208
723815
773708
772761
742605
744584
737459
720793
755299
732207
771548
745890
758736
747840
728578
731036
727411
774069
752717
733825
757907
730966
725226
717223
721969
755228
749205
724143
749713
723020
728593
748465
753728
743240
719135
727463
720404
758217
713577
724182
728738
739058
746627
718200
726914
741441
755272
726289
726185
753890
760161
747517
718023
727511
732726
755669
715798
754131
725537
755037
736104
727737
724425
749186
751021
732586
714238
739770
752670
721858
763316
754332
763023
754180
747992
743725
754672
751802
765799
749800
737470
767612
758745
744535
734693
755202
773788
762413
749756
733748
732832
738963
754066
769510
747682
737651
739959
765104
713640
746596
767148
769795
754599
706112
731202
752449
735831
749139
754466
728437
730508
716899
737239
753441
709250
764753
741193
739896
775661
743207
733594
751925
749952
766654
721375
749839
713706
756571
762335
734604
754993
735958
759000
729795
742195
732703
723058
751188
767499
754422
735384
760988
725259
725821
770053
724884
758569
774516
739390
755039
723237
746225
758890
746511
758933
722901
754741
756698
741260
748281
734390
757595
747202
746481
752332
732816
753443
732368
726016
736899
759624
762429
740665
719804
734277
727131
738966
738171
727883
750829
757593
726786
736078
735463
749116
757220
731660
763971
734891
739627
741570
767569
754627
751637
708317
754074
734002
737207
754957
731803
744127
754844
759601
753872
717792
747211
755163
746821
753101
720358
751291
754320
743964
734033
761685
758014
722450
753071
721455
725349
746499
737014
755143
752727
721135
754905
755917
747207
764696
725268
740960
728353
741744
758277
732897
722110
763633
766477
764119
755739
722552
727343
757634
742922
726254
745127
731692
762138
764130
721977
751658
753354
731876
765805
737062
725647
748420
736540
735157
752295
724641
754226
709828
750845
763405
715702
725344
726644
747884
759766
725350
754619
758176
729411
748765
729454
729375
758651
727036
756221
720207
756899
751783
757630
729075
769524
721344
736461
713929
726288
740214
737177
713705
719815
731615
722554
756640
760211
760483
759430
756634
732325
717201
725946
739447
746961
730590
750176
739937
764136
760527
738701
747645
764549
733489
751874
746423
759197
745305
706424
757394
749638
739431
725574
735247
759072
731818
742576
735325
760353
759466
729632
750656
707294
763519
760465
739424
714806
752513
739886
740212
746924
761454
739825
742286
748739
734739
732993
750435
760144
743321
764017
759475
755039
751709
717700
746480
735687
764510
757219
723714
754838
758878
737056
759171
716617
746141
761091
736872
755037
737729
748013
720523
772240
732261
759241
759714
743477
756687
747132
740348
739264
749834
760452
757064
725402
762280
757978
730172
728444
759706
761458
758316
760739
760398
740264
760244
725793
758978
738308
740724
760325
759057
753862
731526
732775
714153
745075
756514
769653
744905
734946
767158
727952
756269
743407
756806
760457
737053
735766
757615
748369
762506
732615
753373
750757
756236
731217
721079
755510
768926
718950
745503
745463
763199
755048
757509
728387
744438
747226
758073
760672
728250
747019
727217
756751
760325
727497
757591
728601
764196
738588
767458
734711
754089
733615
772493
733504
741859
755446
755447
727741
759625
760313
739920
759433
740369
756984
719251
757433
708357
756628
762440
741948
731598
740375
743803
748034
729606
756945
730777
757227
733698
760147
752804
714382
759856
757655
728573
738887
726770
731714
742892
765370
757833
728893
760219
733747
760059
739272
759120
760883
734340
758284
759839
758301
731020
746987
732724
729279
738163
741457
757468
755122
729589
753604
750867
769370
736961
752506
730456
747078
725719
754245
766525
720260
759201
749580
742967
734491
763557
729754
762226
715517
759176
758969
757775
742415
738992
762046
729716
760959
741130
755645
741170
765425
745958
735908
764821
729285
760251
717436
756408
766715
760808
728705
759665
733415
758652
736511
756333
756965
768754
720057
770509
749963
758421
735196
744947
731277
740692
751840
759036
730174
761758
732648
759152
753840
749878
732864
765078
765783
717733
751481
760719
736018
757800
759344
755873
756784
768379
757592
731394
737542
758664
727097
745451
757779
728406
759075
752084
760293
750436
730196
760804
764747
749093
740373
758806
740871
759768
759856
705283
753991
760965
758400
742952
730600
746987
749396
757251
735835
766983
734509
749138
727468
728734
760628
760023
761673
730027
752746
760268
716502
761691
746631
771217
757335
739230
758171
734657
729995
760403
731237
759147
755978
742716
757688
734658
751831
731035
768309
752861
733852
760706
757465
757350
737780
738599
758622
759366
719007
759798
755439
758057
739670
759107
737572
758833
758469
731753
761257
726570
733275
746722
728375
761380
747621
727070
759612
761530
759975
733317
768239
729297
774609
726899
727285
755551
760393
759824
727104
730481
747303
769313
739085
710891
760206
758851
761423
732310
739551
727961
730585
759021
758988
758449
711557
752573
729886
758300
760662
760527
735385
758803
734462
761803
743288
726511
754116
747138
729979
749970
764506
764852
738624
711386
727214
759911
734152
741813
759276
757216
747357
733598
742460
730368
733463
748000
726938
758962
729655
758770
740992
755337
750544
756013
736796
748957
759550
737847
745130
748439
727874
761802
756754
707318
719431
748458
765842
737188
756846
730873
747012
730304
749542
733155
760277
743697
761601
772984
762223
763106
717262
727501
753962
736436
754899
730650
761451
761671
735086
757360
741224
719835
749187
731440
729074
760456
761335
718544
755675
727455
749986
748816
751745
725436
742718
760915
723602
749797
758222
738666
713522
763106
761275
745295
745642
728055
762543
760395
746134
733789
734527
764035
761246
767421
750048
732519
740240
748511
744787
760994
761704
745915
747681
743383
724973
746522
739636
