sample,epi_delta,runtime_delta,busy_fraction
1,4655,40,116.375000
2,16095,111,145.000000
3,15847,107,148.102804
4,15178,103,147.359223
5,14986,103,145.495146
6,14850,116,128.017241
7,16225,113,143.584071
8,16761,104,161.163462
9,14521,105,138.295238
10,20144,112,179.857143
11,16233,116,139.939655
12,16859,105,160.561905
13,16444,111,148.144144
14,15010,109,137.706422
15,16856,112,150.500000
16,16253,114,142.570175
17,16100,118,136.440678
18,16977,124,136.911290
19,21013,142,147.978873
20,20053,137,146.372263
21,18412,106,173.698113
22,15171,120,126.425000
23,17735,122,145.368852
24,16901,119,142.025210
25,16441,101,162.782178
26,15073,105,143.552381
27,15117,104,145.355769
28,16125,108,149.305556
29,14668,105,139.695238
30,15362,106,144.924528
31,14980,105,142.666667
32,16398,111,147.729730
33,15491,114,135.885965
34,15602,101,154.475248
35,14922,113,132.053097
36,16376,111,147.531532
37,15796,106,149.018868
38,16610,114,145.701754
39,15116,112,134.964286
40,16044,106,151.358491
41,15667,105,149.209524
42,15528,114,136.210526
43,15555,107,145.373832
44,16082,104,154.634615
45,15369,115,133.643478
46,16064,105,152.990476
47,16264,128,127.062500
48,18115,113,160.309735
49,14543,101,143.990099
50,15385,108,142.453704
51,14434,101,142.910891
52,15519,114,136.131579
53,15517,103,150.650485
54,15223,108,140.953704
55,16657,108,154.231481
56,15203,107,142.084112
57,14711,109,134.963303
58,16230,115,141.130435
59,15081,101,149.316832
60,16219,115,141.034783
61,16704,110,151.854545
62,15101,109,138.541284
63,15135,110,137.590909
64,16362,106,154.358491
65,14922,107,139.457944
66,15640,107,146.168224
67,15763,109,144.614679
68,16265,117,139.017094
69,15255,107,142.570093
70,16993,110,154.481818
71,16288,110,148.072727
72,14341,110,130.372727
73,15721,107,146.925234
74,15728,105,149.790476
75,16001,114,140.359649
76,14774,102,144.843137
77,15587,111,140.423423
78,16477,113,145.814159
79,15975,106,150.707547
80,15670,114,137.456140
81,15928,111,143.495495
82,15913,108,147.342593
83,15671,101,155.158416
84,14760,119,124.033613
85,17083,104,164.259615
86,14829,105,141.228571
87,14508,104,139.500000
88,15372,107,143.663551
89,15254,113,134.991150
90,16296,103,158.213592
91,16406,114,143.912281
92,16897,127,133.047244
