sample,epi_delta,runtime_delta,busy_fraction
265,17366,103,168.601942
266,16796,109,154.091743
267,16438,110,149.436364
268,16928,109,155.302752
269,17169,101,169.990099
270,17218,109,157.963303
271,16344,107,152.747664
272,18075,108,167.361111
273,16919,110,153.809091
274,16784,108,155.407407
275,18753,114,164.500000
276,15904,108,147.259259
277,17375,113,153.761062
278,16915,107,158.084112
279,16920,117,144.615385
280,20552,133,154.526316
281,18749,109,172.009174
282,16947,120,141.225000
283,20055,116,172.887931
284,17951,108,166.212963
285,16897,110,153.609091
286,18745,114,164.429825
287,15978,108,147.944444
288,16872,104,162.230769
289,17701,119,148.747899
290,17099,105,162.847619
291,17909,108,165.824074
292,16589,106,156.500000
293,16424,104,157.923077
294,16045,105,152.809524
295,17734,116,152.879310
296,16927,104,162.759615
297,16705,116,144.008621
298,19235,104,184.951923
299,17626,111,158.792793
300,16136,113,142.796460
301,18533,107,173.205607
302,16893,111,152.189189
303,17098,110,155.436364
304,16918,102,165.862745
305,17138,109,157.229358
306,16793,111,151.288288
307,16372,112,146.178571
308,17654,107,164.990654
309,18001,108,166.675926
310,16431,107,153.560748
311,16682,105,158.876190
312,17959,113,158.929204
313,16842,104,161.942308
314,17253,110,156.845455
315,17120,118,145.084746
316,18527,121,153.115702
317,18567,123,150.951220
318,19818,117,169.384615
319,18478,109,169.522936
320,16990,120,141.583333
321,17574,106,165.792453
322,16724,101,165.584158
323,17106,111,154.108108
324,17578,109,161.266055
325,17447,116,150.405172
326,17171,115,149.313043
327,18651,108,172.694444
328,16570,102,162.450980
329,16757,105,159.590476
330,17010,107,158.971963
331,16619,115,144.513043
332,16454,102,161.313725
333,17396,105,165.676190
334,16571,106,156.330189
335,17307,109,158.779817
336,16316,100,163.160000
337,17602,109,161.486239
338,15427,114,135.324561
339,17687,105,168.447619
340,16296,114,142.947368
341,18402,108,170.388889
342,16380,105,156.000000
343,17980,108,166.481481
344,16040,108,148.518519
345,17469,114,153.236842
346,18939,110,172.172727
347,16235,105,154.619048
348,16822,111,151.549550
349,17277,107,161.467290
350,16275,104,156.490385
351,17969,112,160.437500
352,16045,114,140.745614
353,17289,103,167.854369
354,21871,113,193.548673
355,18582,109,170.477064
356,17152,108,158.814815
357,17597,115,153.017391
358,16701,103,162.145631
359,16601,107,155.149533
360,18309,112,163.473214
361,16446,107,153.700935
362,17460,116,150.517241
363,19763,112,176.455357
364,17118,111,154.216216
365,18401,112,164.294643
366,16505,104,158.701923
367,17370,109,159.357798
368,16955,109,155.550459
369,16145,105,153.761905
370,17296,109,158.678899
371,16353,106,154.273585
372,17542,107,163.943925
373,20894,147,142.136054
374,19520,110,177.454545
375,16257,112,145.151786
376,17476,104,168.038462
377,16714,103,162.271845
378,17521,110,159.281818
379,16520,111,148.828829
380,17131,110,155.736364
381,16596,101,164.316832
382,17830,113,157.787611
383,16398,102,160.764706
384,16196,110,147.236364
385,16841,108,155.935185
386,17742,102,173.941176
387,17283,111,155.702703
388,16757,106,158.084906
389,18060,112,161.250000
390,16896,107,157.906542
391,17957,117,153.478632
392,16416,100,164.160000
393,16752,108,155.111111
394,18653,108,172.712963
395,15789,114,138.500000
396,17076,110,155.236364
397,17249,102,169.107843
398,19012,114,166.771930
399,15299,107,142.981308
400,17629,116,151.974138
401,17545,109,160.963303
402,17262,108,159.833333
403,16480,106,155.471698
404,17543,107,163.953271
405,16728,109,153.467890
406,17610,112,157.232143
407,16838,113,149.008850
408,18276,108,169.222222
409,16055,107,150.046729
410,17967,116,154.887931
411,19180,114,168.245614
412,17863,121,147.628099
413,18062,119,151.781513
414,18639,109,171.000000
415,16757,104,161.125000
416,16552,117,141.470085
417,18681,106,176.235849
418,17213,107,160.869159
419,17641,114,154.745614
420,16910,114,148.333333
421,17757,107,165.953271
422,16394,109,150.403670
423,17871,112,159.562500
424,16884,111,152.108108
425,16683,111,150.297297
426,17735,101,175.594059
427,16088,112,143.642857
428,17520,104,168.461538
429,17087,107,159.691589
430,16468,109,151.082569
431,17408,111,156.828829
432,16937,108,156.824074
433,18676,109,171.339450
434,15861,107,148.233645
435,16690,121,137.933884
436,17694,101,175.188119
437,19117,113,169.176991
438,16728,107,156.336449
439,16983,113,150.292035
440,17517,108,162.194444
441,16098,110,146.345455
442,17286,110,157.145455
443,17169,102,168.323529
444,17416,108,161.259259
445,16119,104,154.990385
446,16770,113,148.407080
447,18812,124,151.709677
448,16469,109,151.091743
449,17458,99,176.343434
450,16974,115,147.600000
451,17300,101,171.287129
452,16829,110,152.990909
453,17319,108,160.361111
454,17739,107,165.785047
455,16835,108,155.879630
456,16811,111,151.450450
457,20809,101,206.029703
458,15944,110,144.945455
459,17886,111,161.135135
460,18514,114,162.403509
461,15873,102,155.617647
462,16788,111,151.243243
463,17480,108,161.851852
464,18386,110,167.145455
465,15508,108,143.592593
466,19991,130,153.776923
467,19699,116,169.818966
468,18266,115,158.834783
469,18445,115,160.391304
470,17495,104,168.221154
471,18046,116,155.568966
472,17126,110,155.690909
473,16499,102,161.754902
474,17718,112,158.196429
475,17141,107,160.196262
476,16395,108,151.805556
477,16839,113,149.017699
478,17716,102,173.686275
479,16786,107,156.878505
480,19140,136,140.735294
481,18690,101,185.049505
482,17073,109,156.633028
483,16758,114,147.000000
484,17927,113,158.646018
485,17462,112,155.910714
486,18087,109,165.935780
487,18268,109,167.596330
488,17032,117,145.572650
489,17616,114,154.526316
490,17882,108,165.574074
491,16961,110,154.190909
492,17829,111,160.621622
493,16718,114,146.649123
494,18108,112,161.678571
495,16743,109,153.605505
496,20444,124,164.870968
497,16879,109,154.853211
498,18583,116,160.198276
499,17629,110,160.263636
500,16703,109,153.238532
