sample,epi_delta,runtime_delta,busy_fraction
1,5756,37,155.567568
2,16165,105,153.952381
3,17030,104,163.750000
4,17361,113,153.637168
5,17408,114,152.701754
6,17440,109,160.000000
7,17500,114,153.508772
8,17381,104,167.125000
9,16492,109,151.302752
10,16429,110,149.354545
11,16463,107,153.859813
12,18019,105,171.609524
13,15841,109,145.330275
14,16459,102,161.362745
15,17587,113,155.637168
16,16881,105,160.771429
17,16266,107,152.018692
18,16973,106,160.122642
19,17649,112,157.580357
20,16716,108,154.777778
21,18516,125,148.128000
22,20161,122,165.254098
23,16916,117,144.581197
24,18042,105,171.828571
25,16373,106,154.462264
26,16528,105,157.409524
27,16867,108,156.175926
28,17936,114,157.333333
29,15980,102,156.666667
30,17769,113,157.247788
31,17884,108,165.592593
32,15633,106,147.481132
33,17128,109,157.137615
34,16720,108,154.814815
35,17639,115,153.382609
36,17816,106,168.075472
37,16064,118,136.135593
38,19098,105,181.885714
39,17034,114,149.421053
40,16885,100,168.850000
41,15953,112,142.437500
42,19001,119,159.672269
43,18971,116,163.543103
44,16141,113,142.840708
45,17047,101,168.782178
46,16937,112,151.223214
47,17364,104,166.961538
48,16654,106,157.113208
49,17277,111,155.648649
50,18393,120,153.275000
51,16999,110,154.536364
52,18068,115,157.113043
53,17171,106,161.990566
54,18054,115,156.991304
55,16572,106,156.339623
56,17799,114,156.131579
57,15840,100,158.400000
58,17375,108,160.879630
59,17033,118,144.347458
60,19276,127,151.779528
61,19597,121,161.958678
62,18695,118,158.432203
63,18854,111,169.855856
64,16524,111,148.864865
65,17217,106,162.424528
66,17949,114,157.447368
67,16650,106,157.075472
68,17682,113,156.477876
69,16917,101,167.495050
70,17308,113,153.168142
71,16556,111,149.153153
72,18300,111,164.864865
73,18632,114,163.438596
74,21622,107,202.074766
75,16535,106,155.990566
76,18522,116,159.672414
77,17465,110,158.772727
78,17524,108,162.259259
79,17937,114,157.342105
80,16076,116,138.586207
81,18432,109,169.100917
82,16850,107,157.476636
83,18117,113,160.327434
84,16595,106,156.556604
85,16405,103,159.271845
86,16580,110,150.727273
87,18054,112,161.196429
88,16874,111,152.018018
89,17653,110,160.481818
90,17523,108,162.250000
91,17415,107,162.757009
92,17361,113,153.637168
93,16068,106,151.584906
94,16649,106,157.066038
95,16816,123,136.715447
96,17904,101,177.267327
97,17181,109,157.623853
98,17955,112,160.312500
99,16868,115,146.678261
100,16626,103,161.417476
101,18108,112,161.678571
102,18205,110,165.500000
103,15984,104,153.692308
