sample,epi_delta,runtime_delta,busy_fraction
1,5136,37,138.810811
2,15060,104,144.807692
3,15640,107,146.168224
4,15211,115,132.269565
5,14572,104,140.115385
6,16497,102,161.735294
7,14670,104,141.057692
8,15553,108,144.009259
9,16251,123,132.121951
10,20736,104,199.384615
11,15103,105,143.838095
12,15743,113,139.318584
13,14900,110,135.454545
14,16469,108,152.490741
15,15418,107,144.093458
16,16136,107,150.803738
17,14785,103,143.543689
18,16118,110,146.527273
19,14915,108,138.101852
20,15396,105,146.628571
21,15514,104,149.173077
22,15732,115,136.800000
23,15397,105,146.638095
24,15552,109,142.678899
25,15264,112,136.285714
26,15551,113,137.619469
27,15718,99,158.767677
28,15693,111,141.378378
29,16457,111,148.261261
30,15683,105,149.361905
31,14896,108,137.925926
32,16678,124,134.500000
33,16669,108,154.342593
34,15913,107,148.719626
35,14998,106,141.490566
36,16207,114,142.166667
37,15792,109,144.880734
38,15530,102,152.254902
39,14977,105,142.638095
40,15062,105,143.447619
41,15654,119,131.546218
42,15830,103,153.689320
43,15044,106,141.924528
44,16324,104,156.961538
45,15023,108,139.101852
46,16327,110,148.427273
47,15082,109,138.366972
48,14935,101,147.871287
49,15657,108,144.972222
50,17532,116,151.137931
51,14082,104,135.403846
52,15787,110,143.518182
53,15053,118,127.567797
54,19009,133,142.924812
55,18065,108,167.268519
56,15401,105,146.676190
57,16203,108,150.027778
58,14516,102,142.313725
59,15604,113,138.088496
60,15788,107,147.551402
61,15776,109,144.733945
62,14593,102,143.068627
63,15425,111,138.963964
64,19591,133,147.300752
65,15941,109,146.247706
66,16617,107,155.299065
67,14534,108,134.574074
68,17230,122,141.229508
69,15407,106,145.349057
70,15445,108,143.009259
71,15956,119,134.084034
72,16817,108,155.712963
73,15680,106,147.924528
74,16501,110,150.009091
75,16602,126,131.761905
76,17564,110,159.672727
77,15884,122,130.196721
78,16065,103,155.970874
79,15348,107,143.439252
80,15120,105,144.000000
81,15371,107,143.654206
82,16829,115,146.339130
83,15460,102,151.568627
84,14827,115,128.930435
85,16638,112,148.553571
86,16891,128,131.960938
87,18830,118,159.576271
88,15729,111,141.702703
89,16096,102,157.803922
90,14556,108,134.777778
91,16496,120,137.466667
92,15691,101,155.356436
93,15778,112,140.875000
94,15312,106,144.452830
95,16551,127,130.322835
96,16788,102,164.588235
97,15597,106,147.141509
98,15206,104,146.211538
99,15242,107,142.448598
100,15570,111,140.270270
101,16224,113,143.575221
102,16414,102,160.921569
103,17220,104,165.576923
104,17388,112,155.250000
105,14893,108,137.898148
106,16552,116,142.689655
107,15402,104,148.096154
108,16416,116,141.517241
109,16345,111,147.252252
110,15307,103,148.611650
111,15137,112,135.151786
112,15135,106,142.783019
113,17643,110,160.390909
114,15580,108,144.259259
115,16248,114,142.526316
116,17126,111,154.288288
117,18970,103,184.174757
118,15782,118,133.745763
119,18187,117,155.444444
120,15817,109,145.110092
121,15301,105,145.723810
122,14546,107,135.943925
123,16850,109,154.587156
124,14790,110,134.454545
125,17024,115,148.034783
126,18435,111,166.081081
127,17578,108,162.759259
128,15745,112,140.580357
129,15505,103,150.533981
130,15167,110,137.881818
131,16797,107,156.981308
132,15204,116,131.068966
133,15455,107,144.439252
134,15077,106,142.235849
135,16821,111,151.540541
136,17622,103,171.087379
137,15669,105,149.228571
138,15394,105,146.609524
139,14763,104,141.951923
140,14787,106,139.500000
141,15084,110,137.127273
142,16237,105,154.638095
143,16548,114,145.157895
144,14161,102,138.833333
145,14976,112,133.714286
146,20177,143,141.097902
147,16649,113,147.336283
148,16668,102,163.411765
149,14466,103,140.446602
150,15851,114,139.043860
151,15903,107,148.626168
152,15223,112,135.919643
153,15144,99,152.969697
154,17374,117,148.495726
155,15512,108,143.629630
156,15559,111,140.171171
157,15810,107,147.757009
158,15016,105,143.009524
159,15431,115,134.182609
160,16019,108,148.324074
161,17040,121,140.826446
162,16960,109,155.596330
163,14959,110,135.990909
164,15988,113,141.486726
165,15643,104,150.413462
166,15770,110,143.363636
167,15528,109,142.458716
168,14795,107,138.271028
169,16137,105,153.685714
170,16092,123,130.829268
171,16477,109,151.165138
172,14885,117,127.222222
173,18298,120,152.483333
174,18467,133,138.849624
175,17637,103,171.233010
176,14318,104,137.673077
177,15511,108,143.620370
178,15819,109,145.128440
179,17308,123,140.715447
180,16339,121,135.033058
181,17880,121,147.768595
182,18326,114,160.754386
183,14843,105,141.361905
184,14677,105,139.780952
185,14890,103,144.563107
186,15330,120,127.750000
187,16518,102,161.941176
188,16065,115,139.695652
189,15518,102,152.137255
190,14778,108,136.833333
191,16597,115,144.321739
192,15478,105,147.409524
193,15057,108,139.416667
194,15947,104,153.336538
195,14969,103,145.330097
196,15102,114,132.473684
197,15742,105,149.923810
198,16484,118,139.694915
199,16217,114,142.254386
200,15598,111,140.522523
201,16849,111,151.792793
202,15767,103,153.077670
203,15143,111,136.423423
204,14315,101,141.732673
205,15744,118,133.423729
206,17051,102,167.166667
207,15579,111,140.351351
208,15245,104,146.586538
209,14872,104,143.000000
210,15942,109,146.256881
211,14776,104,142.076923
212,14636,104,140.730769
213,14679,103,142.514563
214,15956,123,129.723577
215,16105,101,159.455446
216,15659,107,146.345794
217,15354,113,135.876106
218,17522,111,157.855856
219,15696,111,141.405405
220,14890,110,135.363636
221,15756,112,140.678571
222,16616,106,156.754717
223,16752,120,139.600000
224,15126,101,149.762376
225,15156,105,144.342857
226,16723,105,159.266667
227,15200,105,144.761905
228,14806,112,132.196429
229,17953,108,166.231481
230,15292,110,139.018182
231,16066,103,155.980583
232,15097,102,148.009804
233,16192,114,142.035088
234,19166,116,165.224138
235,16042,111,144.522523
236,16390,109,150.366972
237,17712,113,156.743363
238,14308,108,132.481481
239,17276,128,134.968750
240,16215,104,155.913462
241,15711,103,152.533981
242,15549,114,136.394737
243,18600,119,156.302521
244,15498,102,151.941176
245,15405,113,136.327434
246,17756,111,159.963964
247,14885,109,136.559633
248,18191,106,171.613208
249,14815,112,132.276786
250,15482,108,143.351852
251,15872,117,135.658120
252,19542,111,176.054054
253,15964,111,143.819820
254,15374,106,145.037736
255,15797,113,139.796460
256,20296,108,187.925926
257,16034,105,152.704762
258,14309,104,137.586538
259,15532,116,133.896552
260,15800,108,146.296296
261,15238,99,153.919192
262,15283,106,144.179245
263,15352,105,146.209524
264,15860,114,139.122807
265,15201,103,147.582524
266,15796,108,146.259259
267,16317,111,147.000000
268,15243,104,146.567308
269,16665,123,135.487805
270,15664,102,153.568627
271,14914,106,140.698113
272,15376,108,142.370370
273,16752,111,150.918919
274,16545,131,126.297710
275,17911,117,153.085470
276,15594,110,141.763636
277,16242,113,143.734513
278,16636,109,152.623853
279,15402,114,135.105263
280,16026,104,154.096154
281,14816,101,146.693069
282,14594,113,129.150442
283,17412,111,156.864865
284,16089,111,144.945946
285,15311,108,141.768519
286,15634,106,147.490566
287,14447,115,125.626087
288,17224,113,152.424779
289,15013,98,153.193878
290,15331,106,144.632075
291,16529,119,138.899160
292,14707,101,145.613861
293,15254,105,145.276190
294,15311,106,144.443396
295,15533,106,146.537736
296,14876,105,141.676190
297,15684,110,142.581818
298,14550,116,125.431034
299,16967,103,164.728155
300,15310,108,141.759259
301,17831,117,152.401709
302,14904,105,141.942857
303,14652,107,136.934579
304,15901,111,143.252252
305,15752,112,140.642857
306,15391,110,139.918182
307,16464,104,158.307692
308,15181,112,135.544643
309,15111,103,146.708738
310,16192,115,140.800000
311,15933,103,154.689320
312,15379,110,139.809091
313,14699,103,142.708738
314,15573,109,142.871560
315,15697,107,146.700935
316,16744,109,153.614679
317,13831,106,130.481132
318,16728,106,157.811321
319,15567,113,137.761062
320,17422,105,165.923810
321,14719,106,138.858491
322,14327,104,137.759615
323,15806,109,145.009174
324,14987,120,124.891667
325,17380,102,170.392157
326,16877,113,149.353982
327,15228,114,133.578947
328,16441,112,146.794643
329,15713,116,135.456897
330,15943,103,154.786408
331,15660,106,147.735849
332,15645,115,136.043478
333,16955,116,146.163793
334,16585,112,148.080357
335,14917,106,140.726415
336,15093,106,142.386792
337,16694,123,135.723577
338,17764,116,153.137931
339,15445,111,139.144144
340,15568,102,152.627451
341,15393,106,145.216981
342,15873,111,143.000000
343,16238,111,146.288288
344,15210,108,140.833333
345,15205,102,149.068627
346,16189,118,137.194915
347,15618,101,154.633663
348,15570,110,141.545455
349,15669,109,143.752294
350,16213,109,148.743119
351,17493,106,165.028302
352,16244,114,142.491228
353,15235,104,146.490385
354,16562,112,147.875000
355,15009,106,141.594340
356,19976,114,175.228070
357,15564,106,146.830189
358,14811,103,143.796117
359,15242,108,141.129630
360,16247,121,134.272727
361,15955,98,162.806122
362,16312,117,139.418803
363,16616,109,152.440367
364,15237,106,143.745283
365,18577,119,156.109244
366,15315,106,144.481132
367,15315,101,151.633663
368,14997,103,145.601942
369,14973,103,145.368932
370,16167,119,135.857143
371,16441,121,135.876033
372,17233,114,151.166667
373,15443,107,144.327103
374,16865,109,154.724771
375,15287,114,134.096491
376,15520,100,155.200000
377,14519,106,136.971698
378,15887,108,147.101852
379,15170,111,136.666667
380,15734,103,152.757282
381,14648,113,129.628319
382,16444,105,156.609524
383,16667,113,147.495575
384,16415,111,147.882883
385,14327,105,136.447619
386,15307,106,144.405660
387,15508,108,143.592593
388,16662,116,143.637931
389,15614,115,135.773913
390,15048,102,147.529412
391,17118,117,146.307692
392,15220,120,126.833333
393,21092,124,170.096774
394,14927,105,142.161905
395,14660,105,139.619048
396,15478,106,146.018868
397,14914,115,129.686957
398,16765,104,161.201923
399,14722,110,133.836364
400,15530,104,149.326923
401,15579,110,141.627273
402,17002,112,151.803571
403,15361,113,135.938053
404,15807,109,145.018349
405,16804,107,157.046729
406,14735,112,131.562500
407,16334,112,145.839286
408,15175,110,137.954545
409,17574,101,174.000000
410,14890,107,139.158879
411,15391,107,143.841121
412,15181,108,140.564815
413,16328,106,154.037736
414,14466,105,137.771429
415,15478,116,133.431034
416,16674,116,143.741379
417,16361,101,161.990099
418,15122,113,133.823009
419,15145,105,144.238095
420,15236,114,133.649123
421,15986,102,156.725490
422,15046,109,138.036697
423,15215,108,140.879630
424,16236,107,151.738318
425,17989,127,141.645669
426,16665,113,147.477876
427,15892,109,145.798165
428,15328,106,144.603774
429,16360,116,141.034483
430,15223,104,146.375000
431,15858,108,146.833333
432,14819,109,135.954128
433,15319,106,144.518868
434,16576,117,141.675214
435,17249,113,152.646018
436,16248,110,147.709091
437,15934,112,142.267857
438,15501,115,134.791304
439,16319,106,153.952830
440,15447,105,147.114286
441,14595,107,136.401869
442,15332,104,147.423077
443,15839,112,141.419643
444,15056,102,147.607843
445,15159,107,141.672897
446,15406,113,136.336283
447,18041,127,142.055118
448,16649,114,146.043860
449,16794,119,141.126050
450,15987,110,145.336364
451,16310,103,158.349515
452,14517,111,130.783784
453,15723,111,141.648649
454,16183,106,152.669811
455,15319,103,148.728155
456,16058,112,143.375000
457,16369,116,141.112069
458,14959,105,142.466667
459,15343,107,143.392523
460,15093,107,141.056075
461,16454,113,145.610619
462,16858,110,153.254545
463,19687,106,185.726415
464,14973,105,142.600000
465,15912,127,125.291339
466,19048,127,149.984252
467,16922,112,151.089286
468,15734,109,144.348624
469,15529,99,156.858586
470,15671,110,142.463636
471,14613,104,140.509615
472,15522,110,141.109091
473,16162,106,152.471698
474,14689,118,124.483051
475,18774,129,145.534884
476,15979,101,158.207921
477,15402,107,143.943925
478,15488,107,144.747664
479,16192,113,143.292035
480,15935,107,148.925234
481,16266,111,146.540541
482,14531,104,139.721154
483,14711,109,134.963303
484,17003,115,147.852174
485,16634,107,155.457944
486,13962,105,132.971429
487,16223,108,150.212963
488,14924,115,129.773913
489,15775,103,153.155340
490,15510,109,142.293578
491,16727,111,150.693694
492,15903,106,150.028302
493,15092,112,134.750000
494,14604,107,136.485981
495,15924,101,157.663366
496,15801,106,149.066038
497,14798,107,138.299065
498,17283,123,140.512195
499,15095,105,143.761905
500,16851,103,163.601942
