sample,epi_delta,runtime_delta,busy_fraction
1,7479,42,178.071429
2,25187,105,239.876190
3,25075,107,234.345794
4,25446,116,219.362069
5,22882,107,213.850467
6,23776,105,226.438095
7,22589,105,215.133333
8,24305,106,229.292453
9,24031,125,192.248000
10,26170,107,244.579439
11,23900,109,219.266055
12,24631,98,251.336735
13,23464,127,184.755906
14,26115,103,253.543689
15,27991,139,201.374101
16,27945,102,273.970588
17,24371,106,229.915094
18,21890,109,200.825688
19,27035,121,223.429752
20,25941,110,235.827273
21,23050,105,219.523810
22,26053,112,232.616071
23,24199,109,222.009174
24,24552,109,225.247706
25,22881,106,215.858491
26,25329,109,232.376147
27,24659,113,218.221239
28,22690,112,202.589286
29,27851,115,242.182609
30,25914,106,244.471698
31,22073,125,176.584000
32,27779,101,275.039604
33,27143,129,210.410853
34,28278,122,231.786885
35,23332,107,218.056075
36,25999,110,236.354545
37,23507,117,200.914530
38,25330,106,238.962264
39,22655,106,213.726415
40,24759,114,217.184211
41,27083,109,248.467890
42,21023,111,189.396396
43,25394,107,237.327103
44,25256,107,236.037383
45,21715,106,204.858491
46,26366,106,248.735849
47,23403,110,212.754545
48,23698,106,223.566038
49,24076,127,189.574803
50,28800,105,274.285714
51,23939,99,241.808081
52,21135,107,197.523364
53,26186,112,233.803571
54,25234,103,244.990291
55,22311,111,201.000000
56,25810,108,238.981481
57,25545,108,236.527778
58,22782,111,205.243243
59,26305,118,222.923729
60,23988,103,232.893204
61,24810,108,229.722222
62,23451,106,221.235849
63,26139,113,231.318584
64,23035,105,219.380952
65,21376,108,197.925926
66,26554,108,245.870370
67,23924,106,225.698113
68,22097,106,208.462264
69,25661,109,235.422018
70,24195,107,226.121495
71,24499,109,224.761468
72,24248,113,214.584071
73,27119,112,242.133929
74,25212,106,237.849057
75,23440,112,209.285714
76,24586,106,231.943396
77,24891,116,214.577586
78,21353,100,213.530000
79,26943,112,240.562500
80,25279,107,236.252336
81,23458,119,197.126050
82,26964,115,234.469565
83,28843,116,248.646552
84,30087,127,236.905512
85,23036,105,219.390476
86,25174,105,239.752381
87,24257,108,224.601852
88,23349,106,220.273585
89,24215,107,226.308411
90,23741,104,228.278846
91,24179,115,210.252174
92,27457,109,251.899083
93,25453,113,225.247788
94,25129,102,246.362745
95,25215,121,208.388430
96,23689,100,236.890000
97,24365,109,223.532110
98,23036,112,205.678571
99,26028,105,247.885714
100,24468,105,233.028571
101,21346,106,201.377358
102,30128,111,271.423423
103,23662,102,231.980392
104,22249,117,190.162393
105,27459,111,247.378378
106,23948,103,232.504854
107,23625,130,181.730769
108,29565,113,261.637168
109,22841,103,221.757282
110,25394,109,232.972477
111,25379,107,237.186916
112,25881,106,244.160377
113,23900,112,213.392857
114,24368,111,219.531532
115,25948,106,244.792453
116,24125,110,219.318182
117,23055,107,215.467290
118,25096,120,209.133333
119,24937,100,249.370000
120,23598,120,196.650000
121,25862,100,258.620000
122,23066,102,226.137255
123,22896,107,213.981308
124,26514,115,230.556522
125,22693,104,218.201923
126,26000,112,232.142857
127,23124,114,202.842105
128,27626,117,236.119658
129,25146,105,239.485714
130,21705,111,195.540541
131,25047,105,238.542857
132,24385,111,219.684685
133,23543,111,212.099099
134,25759,102,252.539216
135,25546,125,204.368000
136,29773,131,227.274809
137,23809,109,218.431193
138,27312,133,205.353383
139,27803,103,269.932039
140,24413,114,214.149123
141,26370,117,225.384615
142,23082,107,215.719626
143,25021,105,238.295238
144,24278,107,226.897196
145,23444,116,202.103448
146,24983,103,242.553398
147,22562,101,223.386139
148,23196,105,220.914286
149,23786,106,224.396226
150,24106,106,227.415094
151,22164,109,203.339450
152,24836,107,232.112150
153,25757,110,234.154545
154,22716,113,201.026549
155,26224,113,232.070796
156,24684,108,228.555556
157,26808,112,239.357143
158,22232,116,191.655172
159,27258,125,218.064000
160,29430,114,258.157895
161,23074,107,215.644860
162,24650,109,226.146789
163,27163,112,242.526786
164,24793,113,219.407080
165,23352,107,218.242991
166,25266,109,231.798165
167,22529,106,212.537736
168,23365,108,216.342593
169,25580,107,239.065421
170,24263,105,231.076190
171,21346,108,197.648148
172,27303,113,241.619469
173,24484,117,209.264957
174,26767,109,245.568807
175,23667,107,221.186916
176,24949,116,215.077586
177,26200,120,218.333333
178,27466,122,225.131148
179,27171,120,226.425000
180,24763,103,240.417476
181,24520,110,222.909091
182,26028,114,228.315789
183,23511,106,221.801887
184,24768,116,213.517241
185,24064,103,233.631068
186,24796,108,229.592593
187,24492,106,231.056604
188,23459,106,221.311321
189,24159,114,211.921053
190,23699,99,239.383838
191,24819,117,212.128205
192,25296,126,200.761905
193,25505,100,255.050000
194,24748,110,224.981818
195,23288,110,211.709091
196,24873,102,243.852941
197,22913,114,200.991228
198,24272,103,235.650485
199,27308,143,190.965035
200,28187,115,245.104348
201,25811,100,258.110000
202,24275,113,214.823009
203,24093,103,233.912621
204,27606,112,246.482143
205,25799,103,250.475728
206,23093,109,211.862385
207,24319,107,227.280374
208,24151,114,211.850877
209,24266,107,226.785047
210,25578,109,234.660550
211,24416,111,219.963964
212,24203,114,212.307018
213,28071,121,231.991736
214,26141,105,248.961905
215,24929,110,226.627273
216,22127,100,221.270000
217,25183,110,228.936364
218,26101,109,239.458716
219,22190,110,201.727273
220,26625,110,242.045455
221,27078,124,218.370968
222,28801,127,226.779528
223,25879,107,241.859813
224,24254,109,222.513761
225,25638,111,230.972973
226,27764,107,259.476636
227,24488,109,224.660550
228,24629,106,232.349057
229,22324,112,199.321429
230,25670,101,254.158416
231,25270,114,221.666667
232,23880,116,205.862069
233,25819,100,258.190000
234,23432,109,214.972477
235,24351,105,231.914286
236,25517,114,223.833333
