sample,epi_delta,runtime_delta,busy_fraction
1,13001,40,325.025000
2,28768,109,263.926606
3,31135,116,268.405172
4,30477,108,282.194444
5,29099,107,271.953271
6,30132,104,289.730769
7,29708,106,280.264151
8,28962,107,270.672897
9,29377,106,277.141509
10,31635,117,270.384615
11,28929,107,270.364486
12,30349,110,275.900000
13,29802,112,266.089286
14,29324,100,293.240000
15,28341,113,250.805310
16,32880,114,288.421053
17,31417,110,285.609091
18,29374,114,257.666667
19,30858,114,270.684211
20,31955,106,301.462264
21,27951,116,240.956897
22,31079,100,310.790000
23,30598,108,283.314815
24,29001,113,256.646018
25,30047,111,270.693694
26,28797,101,285.118812
27,30079,111,270.981982
28,28589,106,269.707547
29,30002,108,277.796296
30,29077,112,259.616071
31,29631,104,284.913462
32,29471,116,254.060345
33,31416,104,302.076923
34,29758,109,273.009174
35,31921,115,277.573913
36,29366,109,269.412844
37,29356,112,262.107143
38,31813,112,284.044643
39,29383,104,282.528846
40,31205,117,266.709402
41,28664,108,265.407407
42,32975,120,274.791667
43,31443,119,264.226891
44,33656,111,303.207207
45,31335,119,263.319328
46,33463,120,278.858333
47,29548,107,276.149533
48,31012,115,269.669565
49,33352,119,280.268908
50,30502,112,272.339286
51,30582,109,280.568807
52,29417,110,267.427273
53,28911,104,277.990385
54,29721,106,280.386792
55,30266,112,270.232143
56,30801,110,280.009091
57,30737,112,274.437500
58,29469,101,291.772277
59,28584,110,259.854545
60,32193,110,292.663636
61,27939,102,273.911765
62,29801,112,266.080357
63,30107,113,266.433628
64,27937,108,258.675926
65,30487,103,295.990291
66,30314,107,283.308411
67,30464,110,276.945455
68,29291,115,254.704348
69,32637,110,296.700000
70,29607,106,279.311321
71,28704,112,256.285714
72,31157,106,293.933962
73,30591,111,275.594595
74,30334,111,273.279279
75,28848,104,277.384615
76,28458,114,249.631579
77,31523,104,303.105769
78,28426,105,270.723810
79,28119,104,270.375000
80,30447,111,274.297297
81,30251,107,282.719626
82,28206,109,258.770642
83,32782,109,300.752294
84,30199,109,277.055046
85,29470,118,249.745763
86,31200,106,294.339623
87,30014,111,270.396396
88,31764,108,294.111111
89,27655,106,260.896226
90,28343,106,267.386792
91,30578,106,288.471698
92,28491,122,233.532787
93,30268,100,302.680000
94,29176,105,277.866667
95,30720,114,269.473684
96,29919,112,267.133929
97,30632,101,303.287129
98,27790,102,272.450980
99,29970,113,265.221239
100,30231,111,272.351351
101,31274,106,295.037736
102,29665,109,272.155963
103,29624,109,271.779817
104,29716,113,262.973451
105,29451,112,262.955357
106,30870,109,283.211009
107,29989,119,252.008403
108,38340,127,301.889764
109,29566,109,271.247706
110,31462,104,302.519231
111,29905,108,276.898148
112,28377,111,255.648649
113,28949,109,265.587156
114,30079,104,289.221154
115,31677,115,275.452174
116,30947,107,289.224299
117,28979,115,251.991304
118,28929,105,275.514286
119,29548,110,268.618182
120,31296,110,284.509091
121,29801,107,278.514019
122,28552,106,269.358491
123,36818,134,274.761194
124,30141,104,289.817308
125,29017,108,268.675926
126,27677,110,251.609091
127,31262,113,276.654867
128,32154,115,279.600000
129,29525,104,283.894231
130,29726,112,265.410714
131,30046,104,288.903846
132,29535,110,268.500000
133,30918,116,266.534483
134,30551,121,252.487603
135,31363,112,280.026786
136,30401,105,289.533333
137,33457,123,272.008130
138,31861,113,281.955752
139,32457,114,284.710526
140,31614,124,254.951613
141,32910,125,263.280000
142,31688,104,304.692308
143,31612,111,284.792793
144,29554,110,268.672727
145,29333,106,276.726415
146,29450,112,262.946429
147,32681,111,294.423423
148,28641,102,280.794118
149,28801,106,271.707547
150,32379,113,286.539823
151,30454,113,269.504425
152,28024,100,280.240000
153,28611,106,269.915094
154,30962,119,260.184874
155,30166,107,281.925234
156,30755,103,298.592233
157,30122,106,284.169811
158,29829,112,266.330357
159,28231,112,252.062500
160,32110,103,311.747573
161,31340,122,256.885246
