sample,epi_delta,runtime_delta,busy_fraction
170,17272,115,150.191304
171,17008,114,149.192982
172,16248,110,147.709091
173,17007,114,149.184211
174,16477,112,147.116071
175,16881,118,143.059322
176,18243,111,164.351351
177,15445,105,147.095238
178,15498,107,144.841121
179,15967,115,138.843478
180,15222,103,147.786408
181,17225,115,149.782609
182,16358,108,151.462963
183,16718,113,147.946903
184,15465,107,144.532710
185,16196,113,143.327434
186,16021,110,145.645455
187,16233,114,142.394737
188,15802,100,158.020000
189,15542,106,146.622642
190,15717,106,148.273585
191,16392,110,149.018182
192,15659,115,136.165217
193,16957,117,144.931624
194,17286,108,160.055556
195,15336,111,138.162162
196,15985,105,152.238095
197,15750,107,147.196262
198,15573,108,144.194444
199,15903,106,150.028302
200,16111,109,147.807339
201,16029,109,147.055046
202,15794,110,143.581818
203,16688,105,158.933333
204,17022,113,150.637168
205,15719,105,149.704762
206,15861,118,134.415254
207,18174,110,165.218182
208,15672,110,142.472727
209,15454,101,153.009901
210,15521,106,146.424528
211,15721,110,142.918182
212,16848,112,150.428571
213,16444,108,152.259259
214,16012,114,140.456140
215,15002,105,142.876190
216,16765,118,142.076271
217,17066,107,159.495327
218,16439,114,144.201754
219,16346,106,154.207547
220,16119,105,153.514286
221,15300,112,136.607143
222,16091,102,157.754902
223,15570,109,142.844037
224,16212,103,157.398058
225,15126,105,144.057143
226,15526,107,145.102804
227,15681,103,152.242718
228,15968,108,147.851852
229,17380,124,140.161290
230,15676,101,155.207921
231,15433,108,142.898148
232,15974,116,137.706897
233,16578,106,156.396226
234,15846,107,148.093458
235,15910,109,145.963303
236,16086,108,148.944444
237,16542,109,151.761468
238,15881,126,126.039683
239,17964,109,164.807339
240,15923,101,157.653465
241,15075,103,146.359223
242,16010,109,146.880734
243,15911,107,148.700935
244,15232,107,142.355140
245,16034,107,149.850467
246,16148,113,142.902655
247,17122,104,164.634615
248,15158,107,141.663551
249,16097,111,145.018018
250,15505,105,147.666667
251,16198,111,145.927928
252,15606,116,134.534483
253,18016,106,169.962264
254,14819,107,138.495327
255,16689,112,149.008929
256,16212,113,143.469027
257,16088,108,148.962963
258,16138,106,152.245283
259,15751,106,148.594340
260,15648,106,147.622642
261,16003,115,139.156522
262,18084,115,157.252174
263,17960,109,164.770642
264,16830,124,135.725806
265,17975,118,152.330508
266,17734,115,154.208696
267,16104,110,146.400000
268,21749,149,145.966443
269,19532,109,179.192661
270,14663,107,137.037383
271,16123,105,153.552381
272,15456,103,150.058252
273,15318,108,141.833333
274,16967,114,148.833333
275,17409,124,140.395161
276,16440,105,156.571429
277,15724,110,142.945455
278,15958,109,146.403670
279,16375,106,154.481132
280,16148,103,156.776699
281,15235,108,141.064815
282,16129,115,140.252174
283,16563,105,157.742857
284,16246,115,141.269565
285,16202,106,152.849057
286,15448,104,148.538462
287,15774,111,142.108108
288,18381,127,144.732283
289,17621,110,160.190909
290,16584,114,145.473684
291,16356,118,138.610169
292,17496,124,141.096774
293,20254,129,157.007752
294,15928,105,151.695238
295,16722,104,160.788462
296,15766,108,145.981481
297,16095,110,146.318182
298,16617,111,149.702703
299,16222,115,141.060870
300,16850,108,156.018519
301,16698,111,150.432432
302,15434,114,135.385965
303,17530,113,155.132743
304,16393,109,150.394495
305,16799,109,154.119266
306,15928,110,144.800000
307,15891,103,154.281553
308,15987,112,142.741071
309,16274,105,154.990476
310,16251,110,147.736364
311,15087,103,146.475728
312,15959,118,135.245763
313,16370,100,163.700000
314,16299,110,148.172727
315,16685,131,127.366412
316,18721,110,170.190909
317,16626,113,147.132743
318,16166,112,144.339286
319,16451,104,158.182692
320,15670,106,147.830189
321,15832,112,141.357143
322,15862,106,149.641509
323,15864,106,149.660377
324,15519,103,150.669903
325,15383,109,141.128440
326,16270,109,149.266055
327,16295,106,153.726415
328,15840,112,141.428571
329,16828,110,152.981818
330,15648,112,139.714286
331,16025,104,154.086538
332,16093,108,149.009259
333,16346,109,149.963303
334,15440,114,135.438596
335,15481,105,147.438095
336,16103,104,154.836538
337,16392,111,147.675676
338,18619,124,150.153226
339,15238,106,143.754717
340,15603,105,148.600000
341,16851,107,157.485981
342,14778,105,140.742857
343,15821,112,141.258929
344,15933,104,153.201923
345,15658,105,149.123810
346,15445,112,137.901786
347,15926,106,150.245283
348,16528,112,147.571429
349,16902,106,159.452830
350,15605,110,141.863636
351,15305,103,148.592233
352,17015,111,153.288288
353,15415,112,137.633929
354,16358,107,152.878505
355,15700,116,135.344828
356,16979,110,154.354545
357,16004,106,150.981132
358,16273,113,144.008850
359,16648,114,146.035088
360,22331,170,131.358824
361,26385,131,201.412214
362,16780,113,148.495575
363,16042,110,145.836364
364,16147,105,153.780952
365,18094,118,153.338983
366,14890,107,139.158879
367,15639,103,151.834951
368,15470,104,148.750000
369,16055,121,132.685950
370,19189,121,158.586777
371,15807,100,158.070000
372,15660,110,142.363636
373,15947,111,143.666667
374,18316,124,147.709677
375,15885,109,145.733945
376,15889,102,155.774510
377,15795,105,150.428571
378,15849,112,141.508929
379,15967,101,158.089109
380,14446,103,140.252427
381,15817,108,146.453704
382,16338,108,151.277778
383,15635,107,146.121495
384,18126,123,147.365854
385,16046,101,158.871287
386,15906,108,147.277778
387,15772,110,143.381818
388,15752,103,152.932039
389,16172,111,145.693694
390,16629,108,153.972222
391,16056,114,140.842105
392,16475,113,145.796460
393,16297,112,145.508929
394,16485,104,158.509615
395,15497,107,144.831776
396,16919,106,159.613208
397,14811,109,135.880734
398,16029,107,149.803738
399,16401,117,140.179487
400,16634,102,163.078431
401,17211,111,155.054054
402,15039,109,137.972477
403,16624,117,142.085470
404,16156,98,164.857143
405,15224,108,140.962963
406,16320,108,151.111111
407,15895,111,143.198198
408,16063,112,143.419643
409,17063,113,151.000000
410,16317,113,144.398230
411,15256,107,142.579439
412,16979,110,154.354545
413,16464,113,145.699115
414,15718,107,146.897196
415,16340,107,152.710280
416,15812,103,153.514563
417,15307,106,144.405660
418,15478,115,134.591304
419,16331,98,166.642857
420,15177,115,131.973913
421,17278,113,152.902655
422,16360,106,154.339623
423,15597,104,149.971154
424,14849,115,129.121739
425,17204,109,157.834862
426,16348,108,151.370370
427,14884,100,148.840000
428,16094,114,141.175439
429,16118,104,154.980769
430,18068,118,153.118644
431,16258,111,146.468468
432,15637,104,150.355769
433,15327,107,143.242991
434,15451,106,145.764151
435,15608,104,150.076923
436,15914,106,150.132075
437,15512,111,139.747748
438,16607,108,153.768519
439,15661,108,145.009259
440,16741,112,149.473214
441,15893,108,147.157407
442,16505,108,152.824074
443,15703,120,130.858333
444,16486,103,160.058252
445,16575,109,152.064220
446,16070,111,144.774775
447,17106,111,154.108108
448,15466,109,141.889908
449,17521,116,151.043103
450,16379,111,147.558559
451,16207,111,146.009009
452,15445,108,143.009259
453,20509,142,144.429577
454,21531,134,160.679104
455,18240,117,155.897436
456,16475,126,130.753968
457,18080,102,177.254902
458,15807,109,145.018349
459,15554,106,146.735849
460,16111,115,140.095652
461,15827,103,153.660194
462,16835,113,148.982301
463,15816,104,152.076923
464,15455,110,140.500000
465,16175,108,149.768519
466,17656,116,152.206897
467,15695,107,146.682243
468,15779,115,137.208696
469,17253,105,164.314286
470,15253,106,143.896226
471,15181,103,147.388350
472,15804,107,147.700935
473,16466,115,143.182609
474,16904,115,146.991304
475,15087,106,142.330189
476,19448,117,166.222222
477,16528,124,133.290323
478,17454,138,126.478261
479,20018,103,194.349515
480,15657,103,152.009709
481,15584,106,147.018868
482,16042,112,143.232143
483,16314,107,152.467290
484,17190,127,135.354331
485,15883,101,157.257426
486,16761,117,143.256410
487,16486,103,160.058252
488,15051,105,143.342857
489,16096,109,147.669725
490,15593,105,148.504762
491,15880,115,138.086957
492,16805,111,151.396396
493,15561,105,148.200000
494,18169,120,151.408333
495,15510,109,142.293578
496,16102,101,159.425743
497,15999,110,145.445455
498,15740,115,136.869565
499,16150,106,152.358491
500,16935,114,148.552632
