sample,epi_delta,runtime_delta,busy_fraction
1,5164,41,125.951220
2,18008,121,148.826446
3,15295,111,137.792793
4,16005,122,131.188525
5,16777,102,164.480392
6,15159,113,134.150442
7,16160,107,151.028037
8,16149,108,149.527778
9,15190,104,146.057692
10,14512,104,139.538462
11,16393,110,149.027273
12,15681,106,147.933962
13,14236,104,136.884615
14,15954,115,138.730435
15,16683,110,151.663636
16,15330,107,143.271028
17,16162,116,139.327586
18,15850,109,145.412844
19,15756,103,152.970874
20,14954,111,134.720721
21,15315,107,143.130841
22,14831,102,145.401961
23,16267,121,134.438017
24,16743,102,164.147059
25,15767,115,137.104348
26,15777,111,142.135135
27,15458,105,147.219048
28,17287,110,157.154545
29,14668,109,134.568807
30,15568,104,149.692308
31,15351,110,139.554545
32,14989,108,138.787037
33,16017,111,144.297297
34,16111,107,150.570093
35,15796,110,143.600000
36,15047,112,134.348214
37,17552,118,148.745763
38,16043,101,158.841584
39,15110,111,136.126126
40,15446,116,133.155172
41,15689,103,152.320388
42,18415,125,147.320000
43,20438,138,148.101449
44,18323,112,163.598214
45,20387,127,160.527559
46,18915,115,164.478261
47,16275,105,155.000000
48,19043,111,171.558559
49,16038,111,144.486486
50,17747,108,164.324074
51,15831,111,142.621622
52,17301,104,166.355769
53,16895,109,155.000000
54,20258,113,179.274336
55,17661,108,163.527778
56,15503,107,144.887850
57,16865,108,156.157407
58,15181,106,143.216981
59,16235,119,136.428571
60,15369,98,156.826531
61,17296,114,151.719298
62,17729,104,170.471154
63,16831,108,155.842593
64,17173,110,156.118182
65,17189,110,156.263636
66,16441,115,142.965217
67,17693,105,168.504762
68,15396,110,139.963636
69,17843,111,160.747748
70,16223,110,147.481818
71,17345,108,160.601852
72,16307,110,148.245455
73,16604,106,156.641509
74,15007,116,129.370690
75,15722,101,155.663366
76,15598,115,135.634783
77,16273,106,153.518868
78,15610,107,145.887850
79,15708,113,139.008850
80,15714,106,148.245283
81,15095,109,138.486239
82,14402,101,142.594059
83,16656,123,135.414634
84,17604,115,153.078261
85,15449,103,149.990291
86,15614,119,131.210084
87,16498,106,155.641509
88,15493,107,144.794393
89,16147,112,144.169643
90,15308,105,145.790476
91,14424,108,133.555556
92,16300,103,158.252427
93,14932,109,136.990826
94,14878,100,148.780000
95,15875,109,145.642202
96,14862,109,136.348624
97,15306,102,150.058824
98,16945,117,144.829060
99,15699,105,149.514286
100,15879,122,130.155738
101,15136,100,151.360000
102,15138,106,142.811321
103,15861,110,144.190909
104,15135,105,144.142857
105,15947,114,139.885965
106,15931,109,146.155963
107,15575,101,154.207921
108,15628,107,146.056075
109,13616,102,133.490196
110,15932,107,148.897196
111,15283,117,130.623932
112,16062,102,157.470588
113,14879,117,127.170940
114,17102,107,159.831776
115,15552,107,145.345794
116,15180,104,145.961538
117,15045,109,138.027523
118,15805,111,142.387387
119,15901,106,150.009434
120,15330,107,143.271028
121,16051,114,140.798246
122,15536,107,145.196262
123,17065,114,149.692982
124,15253,107,142.551402
125,15867,111,142.945946
126,16253,111,146.423423
127,15539,111,139.990991
128,15613,111,140.657658
129,17966,116,154.879310
130,14552,102,142.666667
131,15073,114,132.219298
132,14989,101,148.405941
133,16295,107,152.289720
134,14767,112,131.848214
135,15956,116,137.551724
136,16745,109,153.623853
137,16946,120,141.216667
138,17719,151,117.344371
139,21835,119,183.487395
140,16900,119,142.016807
141,17850,117,152.564103
142,16364,112,146.107143
143,14967,101,148.188119
144,15246,107,142.485981
145,15556,105,148.152381
146,15470,111,139.369369
147,15691,121,129.677686
148,16828,99,169.979798
149,14805,107,138.364486
150,15537,120,129.475000
151,17629,105,167.895238
152,15497,106,146.198113
153,14470,109,132.752294
154,15308,102,150.078431
155,15626,108,144.685185
156,15224,106,143.622642
157,14814,103,143.825243
158,14359,103,139.407767
159,15466,111,139.333333
160,17093,111,153.990991
161,15020,111,135.315315
162,16554,119,139.109244
163,16906,110,153.690909
164,16551,108,153.250000
165,16866,126,133.857143
166,16061,108,148.712963
167,15572,107,145.532710
168,14412,100,144.120000
169,16225,112,144.866071
170,15454,107,144.429907
171,16678,112,148.910714
172,14797,107,138.289720
173,15670,108,145.092593
174,15498,108,143.500000
175,16061,109,147.348624
176,15341,109,140.743119
177,15306,113,135.451327
178,15830,112,141.339286
179,16809,106,158.575472
180,15200,106,143.396226
