sample,epi_delta,runtime_delta,busy_fraction
1,5505,37,148.783784
2,15391,103,149.427184
3,16167,112,144.348214
4,15788,110,143.527273
5,17232,111,155.243243
6,16285,109,149.403670
7,15776,100,157.760000
8,15416,116,132.896552
9,16995,111,153.108108
10,16761,117,143.256410
11,18040,114,158.245614
12,15221,103,147.776699
13,15658,110,142.345455
14,16017,107,149.691589
15,15977,109,146.577982
16,16083,109,147.550459
17,15606,109,143.174312
18,17766,118,150.559322
19,17318,111,156.018018
20,15085,109,138.394495
21,16488,107,154.093458
22,15635,108,144.768519
23,16316,120,135.966667
24,16200,101,160.396040
25,17251,115,150.008696
26,16319,106,153.952830
27,17288,114,151.649123
28,14252,104,137.038462
29,16178,108,149.796296
30,17224,112,153.785714
31,15722,110,142.927273
32,16285,113,144.115044
33,17038,112,152.125000
34,17009,115,147.904348
35,15785,109,144.816514
36,17370,114,152.368421
37,16096,106,151.849057
38,15816,105,150.628571
39,15411,113,136.380531
40,15710,100,157.100000
41,15029,102,147.343137
42,16008,110,145.527273
43,14993,102,146.990196
44,16170,110,147.000000
45,16378,113,144.938053
46,15924,111,143.459459
47,15679,103,152.223301
48,16081,108,148.898148
49,15932,115,138.539130
50,16299,102,159.794118
51,16136,115,140.313043
52,16015,107,149.672897
53,17363,117,148.401709
54,15959,101,158.009901
55,15470,107,144.579439
56,16296,108,150.888889
57,15735,105,149.857143
58,15370,105,146.380952
59,15507,107,144.925234
60,16207,114,142.166667
61,17212,128,134.468750
62,18377,129,142.457364
63,19724,118,167.152542
64,17007,118,144.127119
65,17393,109,159.568807
66,16183,111,145.792793
67,18051,112,161.169643
68,14842,108,137.425926
69,16146,109,148.128440
70,16978,106,160.169811
71,16391,119,137.739496
72,17028,102,166.941176
73,16077,116,138.594828
74,16465,107,153.878505
75,15243,107,142.457944
76,15686,103,152.291262
77,15370,106,145.000000
78,16671,112,148.848214
79,15723,106,148.330189
80,14745,100,147.450000
81,16383,116,141.232759
82,16586,108,153.574074
83,15851,108,146.768519
84,16173,108,149.750000
85,15916,112,142.107143
86,16271,114,142.728070
87,16825,112,150.223214
88,16214,111,146.072072
89,16723,103,162.359223
90,15267,118,129.381356
91,17412,104,167.423077
92,15422,105,146.876190
93,15805,106,149.103774
94,16669,113,147.513274
95,15790,104,151.826923
96,16205,114,142.149123
97,17428,113,154.230088
98,15761,115,137.052174
99,16465,124,132.782258
100,18223,107,170.308411
101,15917,108,147.379630
102,15953,109,146.357798
103,17929,121,148.173554
104,17233,114,151.166667
105,16221,112,144.830357
106,17106,116,147.465517
107,16231,105,154.580952
108,15328,115,133.286957
109,17685,105,168.428571
110,16359,116,141.025862
111,15806,101,156.495050
112,17481,111,157.486486
113,27643,110,251.300000
114,25405,111,228.873874
115,27598,108,255.537037
116,23799,110,216.354545
117,15557,110,141.427273
118,17812,114,156.245614
119,17303,124,139.540323
120,16741,104,160.971154
121,16041,115,139.486957
122,15488,99,156.444444
123,16104,114,141.263158
124,17614,127,138.692913
125,16026,100,160.260000
126,16948,131,129.374046
127,19153,118,162.313559
128,16480,101,163.168317
129,14771,103,143.407767
130,16289,107,152.233645
131,14796,114,129.789474
132,17154,110,155.945455
133,16423,106,154.933962
134,15210,109,139.541284
135,15807,106,149.122642
136,17425,110,158.409091
137,15380,110,139.818182
138,15244,109,139.853211
139,16156,102,158.392157
140,16010,113,141.681416
141,16921,115,147.139130
142,15999,111,144.135135
143,15629,104,150.278846
144,16639,111,149.900901
145,15638,101,154.831683
146,15753,109,144.522936
147,15616,107,145.943925
148,15392,100,153.920000
149,15252,109,139.926606
150,15699,105,149.514286
151,15815,107,147.803738
152,16009,108,148.231481
153,15592,112,139.214286
154,17862,112,159.482143
155,15979,111,143.954955
156,17633,121,145.727273
157,16998,118,144.050847
158,17011,118,144.161017
159,16491,103,160.106796
160,16700,113,147.787611
161,17421,104,167.509615
162,15051,106,141.990566
163,15644,116,134.862069
164,27992,102,274.431373
165,25558,114,224.192982
166,24288,102,238.117647
167,26353,107,246.289720
168,18193,114,159.587719
169,17528,112,156.500000
170,15711,107,146.831776
171,16147,104,155.259615
172,17524,118,148.508475
173,19622,112,175.196429
174,17522,109,160.752294
175,15972,103,155.067961
176,17012,110,154.654545
177,17526,110,159.327273
178,16702,108,154.648148
179,17863,107,166.943925
180,16545,111,149.054054
181,17372,130,133.630769
182,17594,115,152.991304
183,16100,108,149.074074
184,15818,107,147.831776
185,16520,101,163.564356
186,15022,106,141.716981
187,17028,120,141.900000
188,15840,108,146.666667
189,16954,103,164.601942
190,15073,106,142.198113
191,16751,113,148.238938
192,15874,107,148.355140
193,15494,104,148.980769
194,15500,110,140.909091
