sample,epi_delta,runtime_delta,busy_fraction
1,9861,37,266.513514
2,33436,109,306.752294
3,28242,111,254.432432
4,34822,116,300.189655
5,28743,112,256.633929
6,31315,103,304.029126
7,28912,107,270.205607
8,31149,107,291.112150
9,29481,107,275.523364
10,30498,107,285.028037
11,29603,111,266.693694
12,32613,111,293.810811
13,30348,124,244.741935
14,34553,106,325.971698
15,30316,111,273.117117
16,30380,111,273.693694
17,33551,104,322.605769
18,27705,110,251.863636
19,32184,103,312.466019
20,28249,117,241.444444
21,32203,102,315.715686
22,29717,115,258.408696
23,35394,117,302.512821
24,30626,105,291.676190
25,30194,106,284.849057
26,30968,111,278.990991
27,30635,119,257.436975
28,38164,130,293.569231
29,30251,124,243.959677
30,34775,99,351.262626
31,29714,127,233.968504
32,35937,104,345.548077
33,28868,104,277.576923
34,29422,113,260.371681
35,31681,105,301.723810
36,29761,101,294.663366
37,29650,113,262.389381
38,30598,108,283.314815
39,33553,114,294.324561
40,30671,121,253.479339
41,33488,106,315.924528
42,30551,108,282.879630
43,30996,107,289.682243
44,31464,114,276.000000
45,30116,107,281.457944
46,29121,110,264.736364
47,31116,103,302.097087
48,31888,110,289.890909
49,28761,106,271.330189
50,31154,111,280.666667
51,31399,110,285.445455
52,29541,110,268.554545
53,34038,117,290.923077
54,32155,114,282.061404
55,30509,112,272.401786
56,32350,118,274.152542
57,31999,113,283.176991
58,30814,102,302.098039
59,32964,123,268.000000
60,30080,103,292.038835
61,30783,109,282.412844
62,31357,110,285.063636
63,32572,109,298.825688
64,28164,109,258.385321
65,30575,107,285.747664
66,31374,108,290.500000
67,30784,108,285.037037
68,30560,111,275.315315
69,29514,111,265.891892
70,33001,110,300.009091
71,30469,111,274.495495
72,30124,112,268.964286
73,33785,107,315.747664
74,28940,105,275.619048
75,30474,114,267.315789
76,30600,105,291.428571
77,29156,108,269.962963
78,30982,104,297.903846
79,30353,105,289.076190
80,32430,126,257.380952
81,40024,134,298.686567
82,29915,110,271.954545
83,30066,105,286.342857
84,33218,119,279.142857
85,30902,107,288.803738
86,30675,111,276.351351
87,31555,109,289.495413
88,32155,117,274.829060
89,34201,122,280.336066
90,36895,124,297.540323
91,33896,118,287.254237
92,30804,108,285.222222
93,29801,108,275.935185
94,32767,108,303.398148
95,31656,114,277.684211
96,29944,108,277.259259
97,32136,113,284.389381
98,32576,114,285.754386
99,32619,106,307.726415
100,29528,104,283.923077
101,27825,107,260.046729
102,32115,116,276.853448
103,30622,99,309.313131
104,29828,107,278.766355
105,31932,112,285.107143
106,32252,114,282.912281
107,31215,120,260.125000
108,32853,114,288.184211
109,30687,103,297.932039
110,29849,101,295.534653
111,31879,112,284.633929
112,32885,112,293.616071
113,29928,102,293.411765
114,30648,107,286.429907
115,28581,107,267.112150
116,30992,107,289.644860
117,29674,107,277.327103
118,30147,105,287.114286
119,27792,103,269.825243
120,35967,135,266.422222
121,31151,106,293.877358
122,32362,114,283.877193
123,29733,109,272.779817
124,30425,107,284.345794
125,27892,105,265.638095
126,30538,110,277.618182
127,33075,112,295.312500
128,29109,106,274.613208
129,31412,114,275.543860
130,30719,104,295.375000
131,30517,124,246.104839
