sample,epi_delta,runtime_delta,busy_fraction
1,3962,35,113.200000
2,14192,109,130.201835
3,13068,105,124.457143
4,14615,107,136.588785
5,13673,113,121.000000
6,15025,113,132.964602
7,16017,120,133.475000
8,13755,118,116.567797
9,18400,136,135.294118
10,14776,117,126.290598
11,14383,109,131.954128
12,15026,116,129.534483
13,13996,109,128.403670
14,13783,126,109.388889
15,16759,114,147.008772
16,14495,102,142.107843
17,12773,108,118.268519
18,14332,122,117.475410
19,16225,117,138.675214
20,14215,122,116.516393
21,16393,123,133.276423
22,14471,105,137.819048
23,13783,106,130.028302
24,13545,103,131.504854
25,13789,109,126.504587
26,13994,106,132.018868
27,13409,107,125.317757
28,13504,109,123.889908
29,14368,113,127.150442
30,14999,111,135.126126
31,14395,116,124.094828
32,13947,107,130.345794
33,13811,112,123.312500
34,14674,105,139.752381
35,12795,105,121.857143
36,13770,111,124.054054
37,14233,110,129.390909
38,13960,103,135.533981
39,14641,121,121.000000
40,15967,106,150.632075
41,14822,126,117.634921
42,15853,106,149.556604
43,15190,115,132.086957
44,12920,106,121.886792
45,13549,121,111.975207
46,15581,101,154.267327
47,13347,109,122.449541
48,13889,113,122.911504
49,14556,106,137.320755
50,14394,113,127.380531
51,13350,102,130.882353
52,15092,120,125.766667
53,14052,102,137.764706
54,13186,103,128.019417
55,13683,105,130.314286
56,13976,106,131.849057
57,13104,108,121.333333
58,13726,105,130.723810
59,14092,108,130.481481
60,13593,100,135.930000
61,13488,104,129.692308
62,14469,123,117.634146
63,14480,107,135.327103
64,13948,107,130.355140
65,13566,105,129.200000
66,13263,126,105.261905
67,16052,105,152.876190
68,13072,100,130.720000
69,14102,109,129.376147
70,13089,103,127.077670
71,13753,108,127.342593
72,14834,114,130.122807
73,13642,106,128.698113
74,14704,120,122.533333
75,16570,129,128.449612
76,17258,107,161.289720
77,13523,111,121.828829
78,13610,104,130.865385
79,13855,105,131.952381
80,13244,117,113.196581
81,15233,115,132.460870
82,14632,107,136.747664
83,12844,103,124.699029
84,14513,117,124.042735
85,14523,109,133.238532
86,13802,107,128.990654
87,14950,114,131.140351
88,14640,115,127.304348
89,14442,116,124.500000
90,16170,121,133.636364
91,15713,118,133.161017
92,15066,119,126.605042
93,16848,129,130.604651
94,14172,111,127.675676
95,14620,117,124.957265
96,14695,110,133.590909
97,15601,146,106.856164
98,19878,126,157.761905
99,13112,112,117.071429
100,14231,102,139.519608
101,13996,115,121.704348
102,14332,104,137.807692
103,15076,112,134.607143
104,13920,107,130.093458
105,14586,116,125.741379
106,15385,125,123.080000
107,14313,107,133.766355
108,13371,113,118.327434
109,14683,102,143.950980
110,13431,115,116.791304
111,14768,107,138.018692
112,14705,116,126.767241
113,13616,118,115.389831
114,15823,117,135.239316
115,15661,122,128.368852
116,16216,117,138.598291
117,13133,105,125.076190
118,14323,110,130.209091
119,13737,109,126.027523
120,15418,122,126.377049
121,14254,106,134.471698
122,13762,110,125.109091
123,14244,113,126.053097
124,14001,103,135.932039
125,14047,112,125.419643
126,13471,110,122.463636
127,15760,110,143.272727
128,13653,113,120.823009
129,14010,104,134.711538
130,14136,108,130.888889
131,13238,105,126.076190
132,13249,106,124.990566
133,14673,114,128.710526
134,13907,103,135.019417
135,13403,108,124.101852
136,16605,108,153.750000
137,13816,121,114.181818
138,14383,112,128.419643
139,14374,103,139.553398
140,13803,102,135.323529
141,12705,109,116.559633
142,14858,112,132.660714
143,13396,110,121.781818
144,14438,99,145.838384
145,13143,106,123.990566
146,13304,103,129.165049
147,13783,112,123.062500
148,14289,108,132.305556
149,13622,105,129.733333
150,15729,119,132.176471
151,13175,105,125.476190
152,13715,118,116.228814
153,14737,102,144.480392
154,13911,110,126.463636
155,13427,101,132.940594
156,13696,113,121.203540
157,15237,111,137.270270
158,13846,111,124.738739
159,13653,103,132.553398
160,14770,116,127.327586
161,14121,116,121.732759
162,14599,109,133.935780
163,14667,107,137.074766
164,13067,106,123.273585
165,14705,108,136.157407
166,16358,141,116.014184
167,15917,103,154.533981
168,13452,108,124.555556
169,14060,116,121.206897
170,14876,120,123.966667
171,14266,99,144.101010
172,14544,110,132.218182
173,13295,106,125.424528
174,13214,111,119.045045
175,14599,110,132.718182
176,14186,103,137.728155
177,15459,124,124.669355
178,15522,119,130.436975
179,13101,114,114.921053
180,14949,108,138.416667
181,14058,103,136.485437
182,13341,110,121.281818
183,14242,110,129.472727
184,14916,111,134.378378
185,13948,105,132.838095
186,13229,107,123.635514
187,13868,118,117.525424
188,13978,100,139.780000
189,14565,118,123.432203
190,14483,108,134.101852
191,13757,117,117.581197
192,14188,103,137.747573
193,15139,113,133.973451
194,13226,105,125.961905
195,13739,106,129.613208
196,13664,106,128.905660
197,14016,116,120.827586
198,14600,110,132.727273
199,14074,109,129.119266
200,14625,106,137.971698
201,13296,118,112.677966
202,15520,117,132.649573
203,14186,103,137.728155
204,13738,104,132.096154
205,13107,107,122.495327
206,13976,106,131.849057
207,14192,119,119.260504
208,15357,120,127.975000
209,16288,124,131.354839
210,15545,110,141.318182
211,14192,116,122.344828
212,13263,107,123.953271
213,14319,101,141.772277
214,13179,104,126.721154
215,13271,124,107.024194
216,15044,98,153.510204
217,13759,108,127.398148
218,13707,109,125.752294
219,14653,114,128.535088
220,14490,109,132.935780
221,13216,107,123.514019
222,14378,103,139.592233
223,13079,107,122.233645
224,14209,107,132.794393
225,14998,114,131.561404
226,13703,106,129.273585
227,13258,105,126.266667
228,13577,111,122.315315
229,18379,117,157.085470
230,13569,103,131.737864
231,15934,123,129.544715
232,12865,109,118.027523
233,14875,110,135.227273
234,13335,105,127.000000
235,13388,111,120.612613
236,14072,100,140.720000
237,13556,108,125.518519
238,13286,120,110.716667
239,15867,104,152.567308
240,13408,104,128.923077
241,13335,103,129.466019
242,13779,118,116.771186
243,14802,105,140.971429
244,14142,112,126.267857
245,13736,111,123.747748
246,14972,105,142.590476
247,13943,115,121.243478
248,14312,111,128.936937
249,14207,102,139.284314
250,13135,107,122.757009
251,13442,105,128.019048
252,14358,118,121.677966
253,15398,110,139.981818
254,13101,100,131.010000
255,13514,106,127.490566
256,15438,111,139.081081
257,14535,111,130.945946
258,13143,123,106.853659
259,20677,144,143.590278
260,15064,123,122.471545
261,14502,110,131.836364
262,14535,105,138.428571
263,14304,109,131.229358
264,13090,103,127.087379
265,12984,106,122.490566
266,14812,113,131.079646
267,14153,108,131.046296
268,13851,106,130.669811
269,13415,107,125.373832
270,14762,117,126.170940
271,14875,114,130.482456
272,14363,109,131.770642
273,13737,109,126.027523
274,14214,109,130.403670
275,13742,109,126.073394
276,14133,107,132.084112
277,13206,109,121.155963
278,15787,114,138.482456
279,15409,119,129.487395
