sample,epi_delta,runtime_delta,busy_fraction
491,16923,113,149.761062
492,16180,104,155.576923
493,14742,104,141.750000
494,15351,107,143.467290
495,15516,110,141.054545
496,15406,109,141.339450
497,14783,103,143.524272
498,16943,115,147.330435
499,15646,108,144.870370
500,16996,115,147.791304
