sample,epi_delta,runtime_delta,busy_fraction
1,4674,34,137.470588
2,13816,106,130.339623
3,14758,117,126.136752
4,13557,106,127.896226
5,13779,107,128.775701
6,13829,106,130.462264
7,14168,115,123.200000
8,14197,103,137.834951
9,13686,108,126.722222
10,14516,109,133.174312
11,14766,114,129.526316
12,13874,110,126.127273
13,15191,112,135.633929
14,13494,106,127.301887
15,14216,107,132.859813
16,13527,110,122.972727
17,14454,113,127.911504
18,13577,101,134.425743
19,12932,105,123.161905
20,15439,118,130.838983
21,14522,111,130.828829
22,14463,113,127.991150
23,14903,111,134.261261
24,13085,111,117.882883
25,13730,113,121.504425
26,15847,110,144.063636
27,13290,111,119.729730
28,14352,110,130.472727
29,13045,101,129.158416
30,14665,114,128.640351
31,15292,110,139.018182
32,13974,107,130.598131
33,14231,110,129.372727
34,14464,108,133.925926
35,14419,118,122.194915
36,15129,115,131.556522
37,13060,106,123.207547
38,14087,106,132.896226
39,13631,102,133.637255
40,13568,107,126.803738
41,13278,105,126.457143
42,14165,106,133.632075
43,13427,104,129.105769
44,13537,109,124.192661
45,14306,136,105.191176
46,24928,175,142.445714
47,15318,138,111.000000
48,17775,116,153.232759
49,15069,110,136.990909
50,13905,112,124.151786
51,12600,108,116.666667
52,16234,122,133.065574
53,15052,112,134.392857
54,14324,118,121.389831
55,13810,104,132.788462
56,13556,110,123.236364
57,15058,112,134.446429
58,15070,116,129.913793
59,13207,110,120.063636
60,13732,102,134.627451
61,14534,117,124.222222
62,14529,110,132.081818
63,13515,106,127.500000
64,13995,106,132.028302
65,15586,123,126.715447
66,16356,110,148.690909
67,14159,109,129.899083
68,13885,110,126.227273
69,13980,106,131.886792
70,14587,120,121.558333
71,14718,108,136.277778
72,14758,122,120.967213
73,15116,113,133.769912
74,14112,114,123.789474
75,14721,110,133.827273
76,13775,106,129.952830
77,13736,109,126.018349
78,15000,117,128.205128
79,15610,115,135.739130
80,14121,113,124.964602
81,14321,105,136.390476
82,12821,110,116.554545
83,15552,122,127.475410
84,14432,108,133.629630
85,13458,109,123.467890
86,13739,112,122.669643
87,14210,102,139.313725
88,15189,114,133.236842
89,13928,110,126.618182
90,14140,111,127.387387
91,14480,107,135.327103
92,12984,123,105.560976
93,15520,101,153.663366
94,13516,106,127.509434
95,13556,106,127.886792
96,13579,107,126.906542
97,13746,109,126.110092
98,14618,108,135.351852
99,13045,105,124.238095
100,13493,116,116.318966
101,14979,102,146.852941
102,14521,114,127.377193
103,14325,119,120.378151
104,14539,102,142.539216
105,13735,113,121.548673
106,14671,114,128.692982
107,14228,109,130.532110
108,13024,101,128.950495
109,12767,101,126.405941
110,13525,109,124.082569
111,13964,122,114.459016
112,16916,118,143.355932
113,15320,116,132.068966
114,13962,107,130.485981
115,14128,109,129.614679
116,13348,111,120.252252
117,14771,112,131.883929
118,13644,101,135.089109
119,14184,114,124.421053
120,13790,112,123.125000
121,16218,105,154.457143
122,14258,107,133.252336
123,13385,108,123.935185
124,14137,113,125.106195
125,14119,108,130.731481
126,14022,106,132.283019
127,13919,104,133.836538
128,13056,109,119.779817
129,13279,113,117.513274
130,15297,105,145.685714
131,13368,107,124.934579
132,14390,108,133.240741
133,13377,115,116.321739
134,14510,116,125.086207
135,14577,111,131.324324
136,14302,109,131.211009
137,14144,100,141.440000
138,13587,118,115.144068
139,15628,121,129.157025
140,15535,115,135.086957
141,15059,134,112.380597
142,17276,125,138.208000
143,15282,103,148.368932
144,13119,110,119.263636
145,13760,107,128.598131
146,14406,108,133.388889
147,14898,120,124.150000
148,14988,111,135.027027
149,13459,106,126.971698
150,13742,110,124.927273
151,13449,110,122.263636
152,14585,107,136.308411
153,13691,107,127.953271
154,13944,103,135.378641
155,13438,105,127.980952
156,13302,113,117.716814
157,14419,105,137.323810
158,15420,106,145.471698
159,13909,108,128.787037
160,14001,105,133.342857
161,14494,115,126.034783
162,13666,111,123.117117
163,15430,113,136.548673
164,13152,112,117.428571
165,14415,107,134.719626
166,15000,117,128.205128
167,13314,100,133.140000
168,13492,110,122.654545
169,13526,101,133.920792
170,13123,108,121.509259
171,13906,105,132.438095
172,13387,107,125.112150
173,13801,108,127.787037
174,14242,109,130.660550
175,14703,115,127.852174
176,13634,103,132.368932
177,13441,107,125.616822
178,13482,105,128.400000
179,13732,116,118.379310
180,16282,106,153.603774
181,12252,108,113.444444
182,13993,111,126.063063
183,14225,107,132.943925
184,14361,115,124.878261
185,14375,115,125.000000
186,13683,101,135.475248
187,14032,118,118.915254
188,17273,128,134.945312
189,13904,110,126.400000
190,14720,103,142.912621
191,13236,103,128.504854
192,13590,107,127.009346
193,14219,114,124.728070
194,13970,110,127.000000
195,13916,105,132.533333
196,13216,115,114.921739
197,13725,107,128.271028
198,14523,112,129.669643
199,14756,115,128.313043
200,14185,99,143.282828
201,13235,107,123.691589
202,14237,113,125.991150
203,14995,115,130.391304
204,13874,117,118.581197
205,15372,108,142.333333
206,13921,114,122.114035
207,14601,113,129.212389
208,14164,106,133.622642
209,13419,101,132.861386
210,13254,108,122.722222
211,14908,117,127.418803
212,15941,112,142.330357
213,14148,105,134.742857
214,13431,105,127.914286
215,13229,104,127.201923
216,14318,119,120.319328
217,14526,107,135.757009
218,14054,103,136.446602
219,13526,108,125.240741
220,13388,109,122.825688
221,15338,114,134.543860
222,13402,102,131.392157
223,14433,106,136.160377
224,12451,103,120.883495
225,14480,112,129.285714
226,13124,106,123.811321
227,13965,105,133.000000
228,13357,108,123.675926
229,14246,104,136.980769
