sample,epi_delta,runtime_delta,busy_fraction
232,32851,114,288.166667
233,31426,111,283.117117
234,31062,105,295.828571
235,31099,113,275.212389
236,29121,102,285.500000
237,30815,112,275.133929
238,32861,119,276.142857
239,30176,100,301.760000
240,31201,116,268.974138
241,30209,115,262.686957
242,32578,109,298.880734
243,29302,112,261.625000
244,32140,110,292.181818
245,32041,117,273.854701
246,31071,110,282.463636
247,31005,106,292.500000
248,29328,103,284.737864
249,28742,116,247.775862
250,32543,102,319.049020
251,31408,114,275.508772
252,29703,105,282.885714
253,28901,108,267.601852
254,32404,111,291.927928
255,29817,108,276.083333
256,30177,108,279.416667
257,30760,109,282.201835
258,30409,108,281.564815
259,32327,116,278.681034
260,34340,127,270.393701
261,31263,108,289.472222
262,30795,109,282.522936
263,32503,112,290.205357
264,30474,116,262.706897
265,31594,105,300.895238
266,28240,105,268.952381
267,29779,104,286.336538
268,30446,113,269.433628
269,29773,105,283.552381
270,29655,103,287.912621
271,32287,109,296.211009
272,30924,125,247.392000
273,32946,115,286.486957
274,32583,110,296.209091
275,31744,128,248.000000
276,32956,109,302.348624
277,31881,105,303.628571
278,31966,108,295.981481
279,28729,107,268.495327
280,30360,106,286.415094
281,30137,118,255.398305
282,35427,116,305.405172
283,30680,105,292.190476
284,29706,110,270.054545
285,28006,112,250.053571
286,33820,115,294.086957
287,29396,105,279.961905
288,33661,121,278.190083
289,34626,119,290.974790
290,29570,119,248.487395
291,33470,112,298.839286
292,30454,100,304.540000
293,29058,104,279.403846
294,29488,105,280.838095
295,31916,110,290.145455
296,28762,107,268.803738
297,30114,106,284.094340
298,32830,127,258.503937
299,34130,129,264.573643
300,36265,120,302.208333
301,32233,107,301.242991
302,28857,106,272.235849
303,29989,114,263.061404
304,30849,111,277.918919
305,31585,112,282.008929
306,33041,103,320.786408
307,30196,113,267.221239
308,30198,114,264.894737
309,33503,114,293.885965
310,31657,110,287.790909
311,28379,103,275.524272
312,30403,113,269.053097
313,31964,110,290.581818
314,30181,101,298.821782
315,27865,109,255.642202
316,32029,112,285.973214
317,31232,114,273.964912
318,34372,117,293.777778
319,29303,106,276.443396
320,30794,105,293.276190
321,29174,105,277.847619
322,32299,127,254.322835
323,34749,124,280.233871
324,32326,107,302.112150
325,31498,109,288.972477
326,30774,116,265.293103
327,31923,106,301.160377
328,30325,108,280.787037
329,29795,107,278.457944
330,30701,109,281.660550
331,31658,113,280.159292
332,31645,111,285.090090
333,29655,106,279.764151
334,29790,107,278.411215
335,31499,126,249.992063
336,33224,104,319.461538
337,30198,111,272.054054
338,31073,111,279.936937
339,30531,103,296.417476
340,29466,110,267.872727
341,32179,114,282.271930
342,29105,111,262.207207
343,31567,104,303.528846
344,33013,117,282.162393
345,35260,128,275.468750
346,31081,111,280.009009
347,30073,105,286.409524
348,30551,103,296.611650
349,29026,110,263.872727
350,28921,104,278.086538
351,31210,108,288.981481
352,31579,112,281.955357
353,29578,119,248.554622
354,38831,119,326.310924
355,28098,108,260.166667
356,32209,110,292.809091
357,28775,106,271.462264
358,31468,113,278.477876
359,31589,104,303.740385
360,31638,110,287.618182
361,28900,104,277.884615
362,29586,117,252.871795
363,31984,107,298.915888
364,30807,106,290.632075
365,30497,109,279.788991
366,34055,131,259.961832
367,35867,113,317.407080
368,29133,113,257.814159
369,31454,104,302.442308
370,30304,114,265.824561
371,38022,132,288.045455
372,33200,116,286.206897
373,37058,130,285.061538
374,37671,134,281.126866
375,33416,115,290.573913
376,31360,119,263.529412
377,34583,127,272.307087
378,31612,106,298.226415
379,33053,124,266.556452
380,31329,113,277.247788
381,31754,104,305.326923
382,30058,102,294.686275
383,28675,111,258.333333
384,30356,112,271.035714
385,30965,105,294.904762
386,31594,112,282.089286
387,31589,111,284.585586
388,29615,111,266.801802
389,32766,111,295.189189
390,32422,115,281.930435
391,31156,120,259.633333
392,34344,121,283.834711
393,33583,120,279.858333
394,33569,110,305.172727
395,31761,110,288.736364
396,31872,108,295.111111
397,31062,114,272.473684
398,31686,118,268.525424
399,31336,112,279.785714
400,34164,122,280.032787
401,31401,110,285.463636
402,32965,114,289.166667
403,31732,114,278.350877
404,29845,100,298.450000
405,28676,105,273.104762
406,29941,113,264.964602
407,32720,114,287.017544
408,29834,103,289.650485
409,28016,106,264.301887
410,30509,107,285.130841
411,30312,108,280.666667
412,30282,109,277.816514
413,30966,111,278.972973
414,30122,109,276.348624
415,32690,111,294.504505
416,31584,122,258.885246
417,31883,108,295.212963
418,30815,113,272.699115
419,31039,105,295.609524
420,30361,106,286.424528
421,27987,106,264.028302
422,31391,112,280.276786
423,30020,108,277.962963
424,34254,124,276.241935
425,32933,112,294.044643
426,30357,109,278.504587
427,30653,115,266.547826
428,32838,115,285.547826
429,36873,123,299.780488
430,31080,111,280.000000
431,30696,113,271.646018
432,29835,107,278.831776
433,31154,111,280.666667
434,31290,112,279.375000
435,29309,101,290.188119
436,30261,107,282.813084
437,29877,108,276.638889
438,30079,106,283.764151
439,32803,114,287.745614
440,30439,110,276.718182
441,31580,111,284.504505
442,30115,120,250.958333
443,35050,116,302.155172
444,31341,104,301.355769
445,31294,111,281.927928
446,29433,109,270.027523
447,29124,107,272.186916
448,31775,108,294.212963
449,29860,110,271.454545
450,30121,102,295.303922
451,29975,112,267.633929
452,37024,132,280.484848
453,29773,110,270.663636
454,31669,103,307.466019
455,29935,108,277.175926
456,32475,116,279.956897
457,32103,122,263.139344
458,34827,126,276.404762
459,34508,106,325.547170
460,31998,112,285.696429
461,35132,122,287.967213
462,29935,107,279.766355
463,28954,104,278.403846
464,29531,123,240.089431
465,33146,113,293.327434
466,33444,110,304.036364
467,30112,111,271.279279
468,32855,104,315.913462
469,28485,106,268.726415
470,32817,121,271.214876
471,29712,105,282.971429
472,30525,109,280.045872
473,30827,109,282.816514
474,32137,113,284.398230
475,31270,116,269.568966
476,31829,105,303.133333
477,31359,107,293.074766
478,30201,114,264.921053
479,30891,113,273.371681
480,30761,102,301.578431
481,32520,116,280.344828
482,28601,107,267.299065
483,30815,109,282.706422
484,33317,124,268.685484
485,39402,131,300.778626
486,35489,120,295.741667
487,38884,135,288.029630
488,29976,116,258.413793
489,35968,133,270.436090
490,35682,104,343.096154
491,29249,113,258.840708
492,31479,108,291.472222
493,33232,117,284.034188
494,29974,107,280.130841
495,28866,105,274.914286
496,31657,120,263.808333
497,31538,105,300.361905
498,28526,103,276.951456
499,30319,106,286.028302
500,31274,105,297.847619
