sample,epi_delta,runtime_delta,busy_fraction
1,8650,34,254.411765
2,22727,107,212.401869
3,21835,109,200.321101
4,26256,108,243.111111
5,28874,124,232.854839
6,23607,104,226.990385
7,23842,110,216.745455
8,24008,103,233.087379
9,26120,110,237.454545
10,22227,108,205.805556
11,24035,102,235.637255
12,24651,108,228.250000
13,22312,110,202.836364
14,25481,114,223.517544
15,26680,119,224.201681
16,26287,112,234.705357
17,24719,113,218.752212
18,26632,113,235.681416
19,25236,109,231.522936
20,21374,105,203.561905
21,25692,102,251.882353
22,23744,106,224.000000
23,21029,105,200.276190
24,26931,110,244.827273
25,23583,110,214.390909
26,22560,112,201.428571
27,26552,114,232.912281
28,25723,109,235.990826
29,24238,104,233.057692
30,24200,114,212.280702
31,23708,101,234.732673
32,24598,107,229.887850
33,22869,109,209.807339
34,24288,105,231.314286
35,24372,117,208.307692
36,23271,105,221.628571
37,29942,121,247.454545
38,22839,108,211.472222
39,25088,108,232.296296
40,24213,114,212.394737
41,25128,102,246.352941
42,23188,108,214.703704
43,22617,106,213.367925
44,24341,106,229.632075
45,25771,111,232.171171
46,21943,112,195.919643
47,26932,106,254.075472
48,23001,107,214.962617
49,22995,109,210.963303
50,25326,118,214.627119
51,25391,101,251.396040
52,22703,107,212.177570
53,23966,107,223.981308
54,25554,120,212.950000
55,26636,108,246.629630
56,23354,116,201.327586
57,25313,105,241.076190
58,25080,107,234.392523
59,21654,109,198.660550
60,28174,118,238.762712
61,24477,104,235.355769
62,23571,112,210.455357
63,23978,106,226.207547
64,24004,108,222.259259
65,24075,109,220.871560
66,24792,110,225.381818
67,25504,111,229.765766
68,27539,118,233.381356
69,23457,117,200.487179
70,25169,100,251.690000
71,23393,107,218.626168
72,23082,110,209.836364
73,25952,113,229.663717
74,23486,107,219.495327
75,24634,110,223.945455
76,23622,106,222.849057
77,24721,106,233.216981
78,23139,107,216.252336
79,25992,116,224.068966
80,23457,111,211.324324
81,25660,111,231.171171
82,27465,121,226.983471
83,23551,106,222.179245
84,24482,110,222.563636
85,24370,105,232.095238
86,22292,105,212.304762
