sample,epi_delta,runtime_delta,busy_fraction
1,6860,38,180.526316
2,16326,108,151.166667
3,17589,107,164.383178
4,17088,109,156.770642
5,18055,110,164.136364
6,16397,109,150.431193
7,18183,112,162.348214
8,16709,108,154.712963
9,17938,108,166.092593
10,16532,107,154.504673
11,17181,115,149.400000
12,17138,106,161.679245
13,16522,106,155.867925
14,16787,107,156.887850
15,17510,114,153.596491
16,17084,117,146.017094
17,17376,107,162.392523
18,18628,110,169.345455
19,17350,113,153.539823
20,20032,119,168.336134
21,17503,115,152.200000
22,16987,107,158.757009
23,16382,112,146.267857
24,21306,163,130.711656
25,23397,112,208.901786
26,16052,105,152.876190
27,17084,107,159.663551
28,16465,105,156.809524
29,18356,109,168.403670
30,16897,109,155.018349
31,17012,104,163.576923
32,16265,105,154.904762
33,16491,110,149.918182
34,17851,110,162.281818
35,17504,112,156.285714
36,16874,106,159.188679
37,16843,115,146.460870
38,19695,114,172.763158
39,16631,108,153.990741
40,17726,107,165.663551
41,16663,108,154.287037
42,17608,107,164.560748
43,16595,111,149.504505
44,16774,118,142.152542
45,18599,103,180.572816
46,17437,114,152.956140
47,16644,111,149.945946
48,18361,107,171.598131
49,16487,111,148.531532
50,17388,104,167.192308
51,16056,103,155.883495
52,16625,112,148.437500
53,17202,105,163.828571
54,17199,108,159.250000
55,16786,104,161.403846
56,17153,119,144.142857
57,19289,118,163.466102
58,16807,116,144.887931
59,18278,108,169.240741
60,17215,102,168.774510
61,15480,106,146.037736
62,16754,106,158.056604
63,16679,108,154.435185
64,17399,107,162.607477
65,16249,111,146.387387
66,17352,106,163.698113
67,17861,106,168.500000
68,15896,107,148.560748
69,16693,115,145.156522
70,18908,114,165.859649
71,17235,114,151.184211
72,16992,105,161.828571
73,16608,108,153.777778
74,17244,108,159.666667
75,17956,112,160.321429
76,16067,105,153.019048
77,16483,104,158.490385
78,16404,106,154.754717
79,17121,109,157.073394
80,17747,110,161.336364
81,18995,126,150.753968
82,19605,119,164.747899
83,17736,108,164.222222
84,16463,110,149.663636
85,17372,116,149.758621
86,18054,124,145.596774
87,23661,127,186.307087
88,20025,130,154.038462
89,19120,120,159.333333
90,18532,111,166.954955
91,18465,110,167.863636
92,18957,110,172.336364
93,17734,121,146.561983
94,17084,110,155.309091
95,16999,108,157.398148
96,16642,114,145.982456
97,18152,105,172.876190
98,16928,110,153.890909
99,18480,118,156.610169
100,16864,115,146.643478
101,18879,121,156.024793
102,19917,127,156.826772
103,17225,104,165.625000
104,17000,106,160.377358
105,16394,111,147.693694
106,18371,109,168.541284
107,16693,111,150.387387
108,17371,107,162.345794
109,16486,114,144.614035
110,17790,116,153.362069
111,18427,101,182.445545
112,16446,110,149.509091
113,16367,105,155.876190
114,16491,106,155.575472
115,16980,107,158.691589
116,17024,112,152.000000
117,16269,103,157.951456
118,17144,105,163.276190
119,19452,113,172.141593
120,18152,112,162.071429
121,16281,106,153.594340
122,17089,115,148.600000
123,16630,101,164.653465
124,17079,115,148.513043
125,18014,110,163.763636
126,16512,110,150.109091
127,16863,105,160.600000
128,16950,111,152.702703
129,18382,116,158.465517
130,16204,101,160.435644
131,16045,103,155.776699
132,16937,116,146.008621
133,16893,102,165.617647
134,17630,115,153.304348
135,17381,104,167.125000
136,16217,109,148.779817
137,15971,104,153.567308
138,17459,113,154.504425
139,18747,110,170.427273
140,16466,113,145.716814
141,16937,112,151.223214
142,18343,113,162.327434
143,16309,108,151.009259
144,17161,107,160.383178
145,17872,105,170.209524
146,15563,105,148.219048
147,17023,110,154.754545
148,17036,112,152.107143
149,18061,105,172.009524
150,15776,109,144.733945
151,17267,108,159.879630
152,17467,112,155.955357
153,16000,100,160.000000
154,17765,110,161.500000
155,16034,111,144.450450
156,19048,121,157.421488
157,17582,108,162.796296
158,16825,110,152.954545
159,16801,105,160.009524
160,16918,109,155.211009
161,18124,110,164.763636
162,16445,110,149.500000
163,16681,104,160.394231
164,16425,105,156.428571
165,17555,115,152.652174
166,17873,107,167.037383
167,16198,105,154.266667
168,16843,110,153.118182
169,17787,104,171.028846
170,15889,121,131.314050
171,18019,100,180.190000
172,16825,107,157.242991
173,19350,126,153.571429
174,17331,125,138.648000
175,18515,111,166.801802
176,18191,101,180.108911
177,16933,114,148.535088
178,16460,105,156.761905
179,17175,106,162.028302
180,17704,113,156.672566
181,17152,114,150.456140
182,19489,124,157.169355
183,19003,127,149.629921
184,24073,125,192.584000
185,18695,104,179.759615
186,16988,112,151.678571
187,17423,107,162.831776
188,18470,117,157.863248
189,16669,101,165.039604
190,16874,107,157.700935
191,17651,112,157.598214
192,17739,108,164.250000
193,16525,109,151.605505
194,17644,109,161.871560
195,16892,106,159.358491
196,16633,101,164.683168
197,21899,137,159.846715
198,18266,111,164.558559
199,17642,113,156.123894
200,16270,105,154.952381
201,18216,111,164.108108
202,17578,114,154.192982
203,18049,108,167.120370
204,18207,109,167.036697
205,17508,104,168.346154
206,15716,115,136.660870
207,18417,102,180.558824
208,16668,109,152.917431
209,17215,104,165.528846
210,18046,102,176.921569
211,17386,113,153.858407
212,17073,107,159.560748
213,17054,112,152.267857
214,17342,106,163.603774
215,18271,111,164.603604
216,17609,112,157.223214
217,16982,105,161.733333
218,17398,107,162.598131
219,17862,109,163.871560
220,16966,115,147.530435
221,17643,105,168.028571
222,18019,123,146.495935
223,17700,104,170.192308
224,18468,116,159.206897
225,16349,107,152.794393
226,17633,107,164.794393
227,16945,111,152.657658
228,16493,108,152.712963
229,16250,114,142.543860
230,17299,101,171.277228
231,16736,107,156.411215
232,17471,110,158.827273
233,16406,103,159.281553
234,17620,116,151.896552
235,16557,106,156.198113
236,17145,111,154.459459
237,17190,117,146.923077
238,17675,109,162.155963
239,17702,115,153.930435
240,18296,106,172.603774
241,15675,105,149.285714
242,16595,111,149.504505
243,17161,104,165.009615
244,17054,107,159.383178
245,16575,106,156.367925
246,15674,107,146.485981
247,18412,110,167.381818
248,15701,110,142.736364
249,16927,106,159.688679
250,17486,115,152.052174
251,16382,103,159.048544
252,16783,113,148.522124
253,17173,111,154.711712
254,17598,106,166.018868
255,16042,108,148.537037
256,17138,109,157.229358
257,17298,111,155.837838
258,16920,107,158.130841
259,16845,110,153.136364
260,16101,105,153.342857
261,16725,105,159.285714
262,17103,111,154.081081
263,16763,107,156.663551
264,16534,104,158.980769
265,16295,117,139.273504
266,20653,116,178.043103
267,16428,112,146.678571
268,17190,109,157.706422
269,17091,120,142.425000
270,17306,103,168.019417
271,16724,110,152.036364
272,17088,108,158.222222
273,16376,107,153.046729
274,16461,111,148.297297
275,19374,117,165.589744
276,17723,118,150.194915
277,18408,130,141.600000
278,19290,116,166.293103
279,19232,123,156.357724
280,17361,111,156.405405
281,18477,110,167.972727
282,15743,107,147.130841
283,16366,104,157.365385
284,16906,108,156.537037
285,16698,107,156.056075
286,20650,105,196.666667
287,16378,109,150.256881
288,17097,112,152.651786
289,17097,110,155.427273
290,16464,100,164.640000
291,16468,106,155.358491
292,16859,109,154.669725
293,16777,119,140.983193
294,19216,110,174.690909
295,17138,108,158.685185
296,16202,112,144.660714
297,18018,118,152.694915
298,18882,114,165.631579
299,15855,105,151.000000
300,16221,105,154.485714
301,18260,112,163.035714
302,17137,111,154.387387
303,18170,114,159.385965
304,16970,113,150.176991
305,16565,99,167.323232
306,16823,114,147.570175
307,17450,108,161.574074
308,15658,109,143.651376
309,17533,104,168.586538
310,17106,115,148.747826
311,17514,113,154.991150
312,17133,111,154.351351
313,16924,110,153.854545
314,17369,106,163.858491
315,16267,106,153.462264
316,16787,110,152.609091
317,16266,109,149.229358
318,17999,109,165.128440
319,16299,110,148.172727
320,16883,108,156.324074
321,16376,106,154.490566
322,16023,106,151.160377
323,16958,106,159.981132
324,15825,106,149.292453
325,17234,118,146.050847
326,18916,104,181.884615
327,16065,106,151.556604
328,17436,106,164.490566
329,16516,119,138.789916
330,17205,111,155.000000
331,18410,123,149.674797
332,18771,112,167.598214
333,16312,103,158.368932
334,17289,113,153.000000
335,17895,112,159.776786
336,17312,108,160.296296
337,16602,108,153.722222
338,16459,108,152.398148
339,17883,108,165.583333
340,17594,113,155.699115
341,17344,110,157.672727
342,17666,114,154.964912
343,16022,111,144.342342
344,18374,108,170.129630
345,17775,110,161.590909
346,16163,108,149.657407
347,16414,108,151.981481
348,17710,107,165.514019
349,16041,105,152.771429
350,17669,111,159.180180
351,17272,110,157.018182
352,15803,102,154.931373
353,16877,106,159.216981
354,17025,108,157.638889
355,16598,107,155.121495
356,16885,109,154.908257
357,17328,115,150.678261
358,20152,145,138.979310
359,20871,105,198.771429
360,16531,109,151.660550
361,17792,112,158.857143
362,18076,114,158.561404
363,17906,109,164.275229
364,16577,106,156.386792
365,17124,108,158.555556
366,17106,121,141.371901
367,17754,105,169.085714
368,16577,105,157.876190
369,16163,107,151.056075
370,17452,106,164.641509
371,18537,124,149.491935
372,18619,120,155.158333
373,18320,114,160.701754
374,18282,116,157.603448
375,17778,108,164.611111
376,17538,110,159.436364
377,16543,106,156.066038
378,16348,104,157.192308
379,19926,108,184.500000
380,16543,111,149.036036
381,16917,105,161.114286
382,16653,106,157.103774
383,19976,123,162.406504
384,17329,123,140.886179
385,19287,119,162.075630
386,18957,113,167.761062
387,17844,114,156.526316
388,16364,113,144.814159
389,18598,117,158.957265
390,17742,107,165.813084
391,19757,127,155.566929
392,20502,121,169.438017
393,16445,111,148.153153
394,16946,113,149.964602
395,17620,106,166.226415
396,17070,107,159.532710
397,17791,119,149.504202
398,18268,113,161.663717
399,17554,104,168.788462
400,16319,104,156.913462
401,17143,113,151.707965
402,16229,107,151.672897
403,16297,102,159.774510
