mem_load_completed.l1_miss_any
79317
76857
76733
79978
77896
79381
75175
78821
74743
79799
78781
79315
78111
78034
80934
79550
77083
79881
76759
77447
79002
76816
75284
76913
77381
78645
75567
76197
78452
79032
76883
77554
79110
76550
78701
78496
78418
80223
77267
76191
81021
76387
76925
75057
77409
76452
77473
79939
76214
76027
77113
78547
75420
77641
78484
78574
77743
79128
78464
76286
76033
78412
79430
77173
77618
76841
76243
75353
75960
76291
77090
77793
76471
81422
78777
75236
75599
75174
75840
77034
77114
76188
75458
76244
78058
76982
78651
79175
77849
77642
76859
78313
79003
77833
79316
75971
78552
77507
76618
76125
77272
78919
78796
78269
78928
78087
77022
77059
76956
75735
75187
79655
76887
78494
77973
79118
78044
76415
75820
79579
79648
76041
78370
78844
75984
80895
74259
77647
75347
77990
78674
77290
75848
76436
76145
77941
75906
75169
78785
76436
77863
75120
78711
76939
77703
76365
75875
77676
76384
76969
77041
77739
74705
78108
81063
79266
76626
79312
78103
77578
74613
77121
77344
78797
77336
79877
77512
80070
75977
76282
79127
77160
78133
79129
77689
79357
80345
76192
77323
78888
75382
77094
76320
76742
80582
76252
77576
77971
78031
77609
76673
76055
77092
76547
77490
76873
78517
78772
78737
76780
77826
77625
76761
77524
78369
77717
78913
78313
76367
77796
76233
76897
78027
78182
77037
76052
78165
78788
78528
75816
78598
78550
78692
79553
78757
74351
76976
76869
76690
74780
78275
77489
75562
80925
77197
77327
78265
78757
76447
77519
77200
77281
78439
76902
74372
77750
78625
78185
77740
76446
78697
81517
77466
75139
76591
77253
76451
76742
78964
76103
79476
78820
78599
79972
75649
78116
78951
78981
78561
79307
79232
79721
80583
80410
78256
78087
78724
78351
77628
78507
77625
78610
80101
78344
78882
79065
81065
76333
80350
77387
79748
77905
78959
80044
79293
80687
79441
77543
80532
80124
79413
78921
80497
79864
77315
80417
80453
76434
76988
79004
77036
77126
78093
76301
77138
77495
76391
77105
76100
78438
78553
76624
76440
76450
78284
78276
79966
78056
75144
77998
76402
75814
75803
78112
77759
76697
76986
79934
79304
79336
79031
78254
79259
77166
75337
75933
78141
76276
79042
74805
78341
80002
77136
77279
77822
76538
77648
78241
80345
78418
77236
77401
79901
77395
76083
77227
77393
78118
80121
78480
78489
77786
78182
77083
77096
81378
80482
78663
78932
78041
77559
78723
78357
79147
76751
77746
77493
77559
79070
79455
76927
78749
77525
75086
77022
79102
77974
78376
77521
78927
79282
75796
78000
77237
78934
77909
77757
79354
74648
77255
77265
77275
77726
79623
76940
78260
78338
79370
78490
77307
79005
78098
77590
76880
78922
80484
77872
79600
78758
79287
76772
77978
77669
77552
79244
78604
78283
76840
79184
77408
80039
78378
78923
77992
78781
77810
80309
79955
79262
80242
80398
77040
76864
77923
77685
80414
78170
78678
76922
80324
77635
77860
77191
78317
78114
78979
81059
76965
75790
77670
77828
76645
77876
78286
77560
76321
77883
78409
77778
77239
77075
79449
75484
78101
78184
77755
77673
74210
78115
76522
75266
77507
76496
75671
76478
77124
75431
79407
75863
74597
78085
78578
76649
77016
77421
76474
77905
79547
77144
78298
78743
77628
78995
77927
77003
76824
79943
77026
77727
79278
77970
76161
79032
77151
76386
79180
76961
77400
77789
76943
77377
77008
77386
78946
78727
78954
78252
78113
76882
78664
77746
78312
78068
78342
79232
77963
78033
80016
77812
78453
78168
77111
80203
77730
78072
78657
76678
79359
78594
78631
76651
77585
74656
74659
74053
75830
74075
75935
74221
74279
74150
78161
81177
75799
78344
79494
78181
77636
77984
76392
80114
79796
76147
77326
76827
75351
77356
78414
80160
78587
77803
77402
78994
77023
81578
75779
76223
78256
77531
74803
75605
75297
75767
81006
78346
79775
77789
77547
77911
79608
79941
77441
79119
77294
77168
78384
79189
79180
78389
78320
78770
76523
79627
77831
75546
77867
78702
77512
77290
80654
76846
78112
77302
77875
76968
76811
77466
76622
78928
77552
77578
77657
76541
78377
80115
79376
77699
79904
75532
77686
77638
77792
74492
76021
75500
74376
75381
74166
74950
76441
75929
78356
79275
77772
79072
78948
75942
75864
76160
79608
78346
79538
78354
77006
78215
77780
78170
76213
78075
78102
77911
79213
78283
79730
77836
79198
77209
78846
80032
80696
78813
78483
80022
78906
78095
77980
78171
80191
77137
76441
80436
76208
77856
75800
79494
77974
77538
77869
79177
76376
77915
78739
78084
76329
78790
78179
80160
79044
76230
80002
77127
76284
75478
75599
75456
76844
77700
80058
74982
77472
78368
77284
76951
78479
76328
76130
77879
76027
79689
76139
75863
75964
77972
77587
78363
75170
79638
75702
79145
76887
76370
78604
76079
77377
79398
76453
76185
77686
76350
78665
77667
76827
77795
78594
77585
77822
75473
75132
76598
77268
76795
78839
78765
77509
76030
77566
79994
76341
80649
76636
76838
76137
80393
80221
76428
74603
78090
76786
76598
77200
78797
80099
76506
76800
77015
76077
78636
78161
77535
79036
76090
76854
79118
78976
75557
76170
79051
77526
78976
75290
79525
74888
77177
77586
78160
77651
74957
79222
77837
76896
77753
79633
76484
81487
78608
78057
78082
77865
76712
78602
78126
77882
77163
78492
77134
78041
76015
75419
77807
78128
77146
78011
78399
77332
77790
78509
79714
77610
75065
78413
77431
77480
81676
76515
78318
78707
78858
78030
78460
76743
78287
76747
78038
78777
76040
78472
79227
77273
77212
79296
76942
79412
76565
77990
79948
77930
79301
78050
78369
76445
79057
76719
79252
79940
77211
77941
75687
77818
78726
78295
76618
79066
76367
77277
77228
79584
79123
77223
77383
77679
77189
75743
76752
76834
78362
75669
75614
75985
77557
78746
78012
77843
77945
76734
77457
76260
74627
78056
79344
78500
77072
77677
77322
78213
78507
75875
78281
77488
76754
75313
74977
74712
74788
75168
76493
74166
75690
77894
75793
76618
76909
80023
75462
78600
76533
78382
78495
81263
76261
77900
78239
79135
76110
78198
81602
75345
76144
77298
81293
78027
76723
78092
79040
77765
76760
75984
76449
78306
75958
77614
78877
80105
77478
77207
79692
77684
80225
79414
78034
80953
78690
80578
78499
80217
80068
78645
79733
79452
78398
79580
77820
81160
79646
78929
77996
79716
77446
77814
78671
76061
77006
78678
76799
76667
75423
77901
75042
77917
79050
79768
75361
79322
76151
76479
76706
77392
78214
79039
75343
76588
75848
75329
75629
78381
75053
74890
74505
81506
75176
78255
76253
76149
79189
79126
77898
76869
77188
77750
77326
78728
78633
78360
78930
78230
77249
77494
79923
77231
76644
76441
79707
76395
79147
75728
78830
75527
76874
77704
77145
77827
76412
77438
75405
76316
76227
77346
79899
76101
77176
77986
75705
77471
77901
76147
77253
77333
78304
78993
79890
75621
78072
77144
76414
76458
78028
79150
78643
78242
78519
76334
78946
76444
76647
78358
78969
78483
80464
78103
74849
78137
78765
80224
76830
76351
78119
77642
79390
76366
77502
77801
78462
78139
78748
77180
77933
80523
78126
79938
75857
78184
76470
79033
76124
75583
78956
77747
77929
78037
77375
78299
78987
78243
77555
76956
78645
78837
75601
77009
78028
78133
77460
78403
78681
77810
75878
75529
76016
76671
78397
77536
76882
75604
79490
79708
78597
78083
76835
78536
78095
80852
74867
78121
75796
77428
78526
78719
79632
76555
80428
80609
80274
74162
76713
78652
78221
77114
78568
77199
76226
78025
79571
78272
74760
77753
79021
76647
75323
78475
78096
77339
80576
78810
78712
76812
77506
77006
78598
77495
78451
80232
77140
78620
76586
76096
78417
78411
79966
79331
78779
77529
78257
78473
80375
78593
78609
77548
78789
77467
78995
78144
78355
80620
78992
78786
78172
77075
78576
79029
76108
78922
78734
78833
80208
76386
77211
75648
77767
76279
78814
78986
79572
77254
75926
78715
77373
77720
77016
81046
79261
76796
78505
78305
77711
77618
77124
76857
77348
81699
77387
79687
80069
77537
78537
80074
81293
80666
79201
81669
77566
80893
80300
78650
79325
79847
77649
81059
80535
80043
79848
79475
79838
79197
76036
78477
78309
74311
75678
76284
78723
78209
74161
79115
80307
77457
77948
76631
77226
77215
76364
80878
78780
81248
78518
78166
80972
77913
80933
79587
78898
77270
79941
77557
80444
80110
80609
75674
77508
77684
75537
80670
78659
77115
79311
77450
77548
76831
75508
75364
77477
76797
78430
79316
79635
80822
78096
79597
80742
80222
77382
77877
78204
78490
77091
77599
77286
80080
77769
76061
79181
76753
77333
78982
81059
77238
78219
77227
