mem_inst_retired.all_loads
372065
368969
384430
378752
385932
381058
366339
366749
381451
381580
375626
381835
386622
378488
387582
381445
373510
381505
378427
389154
389965
381643
377485
384012
378938
379551
378774
389359
384809
380009
377841
397731
376347
376592
380443
385266
384133
381097
377598
379291
377097
380107
379979
384937
377766
390196
368456
379153
388101
378368
385880
385090
387029
385051
389546
380359
380186
385861
387622
381352
379357
377323
389108
381207
376883
379000
385899
388787
381622
378874
379709
387139
381488
384742
378038
388015
383532
381369
379348
378778
385808
388468
387180
377262
384879
377901
384602
376676
380435
387273
389296
382531
381459
387427
388967
380191
384911
383068
392130
384119
377812
381611
392030
381651
382037
383986
387072
378992
378325
382478
387848
386093
378686
390198
390576
379334
381304
382182
387074
384047
378965
387375
384032
383677
381737
383150
389060
381320
381482
378625
379282
384550
381528
386418
386372
379906
383523
378500
375490
384911
381442
384796
378425
388802
382926
387002
382532
382686
389354
391018
385248
384702
387729
381603
385558
389912
372449
382588
387123
376915
381461
396904
395582
381431
383235
381518
384375
377776
374964
378839
387522
379070
376158
378567
393415
386014
387537
382914
388785
382447
395854
386940
394069
389528
403543
385190
391490
388165
389853
390274
392332
402025
394946
388425
383071
388701
398173
384653
390976
387639
392139
386484
400932
384567
387311
393990
400461
391925
388522
386466
387791
388007
384710
389605
390465
400115
399599
385363
392243
390505
387095
383993
383088
390044
386276
393146
384696
389595
392366
393455
388485
383687
382718
383953
379916
385003
386787
385043
380236
381183
376242
386885
376785
386301
382854
381410
380244
377628
382995
379347
382541
382947
379483
387633
382974
390898
379120
373047
386406
385915
383168
379176
377862
384677
377124
382086
382492
380163
374439
377081
378642
387728
383419
386106
378333
382187
390848
374785
381321
380495
385613
384015
378600
382636
375831
378352
380270
381839
383604
382215
381028
379084
380783
382022
378878
388116
383416
380617
371530
383292
377922
376840
380949
385220
376005
379580
384856
387143
375972
378692
375516
382425
378989
376177
389055
377385
382174
379361
383024
382916
378332
379446
378034
384548
382025
374895
379033
384438
379624
377364
379018
383242
378291
382513
378181
382463
376377
377008
387334
377659
378201
382173
384488
376712
386314
376596
382277
371634
378823
396183
384110
365562
384092
385744
386094
382389
390105
377799
389518
384003
389843
377343
386438
380966
380803
378986
383741
385698
390998
380345
379312
383366
376889
382893
381599
384609
391115
383694
389679
387818
386704
381467
382526
379818
388502
388007
377366
386188
380261
382392
383740
377499
381840
384528
379142
376494
381177
382927
382149
381628
389454
377036
384847
390449
380165
384715
383295
385215
385182
383948
385979
390372
376651
380560
378897
384748
385569
380741
384502
384901
380578
382771
380265
391151
388480
384025
381496
386432
381677
386340
385060
379267
388340
388474
378201
382098
384094
376897
384608
382585
388355
383646
382291
384646
382544
380305
380777
397586
386673
379225
378814
379171
378198
391398
382014
378122
382122
385103
380904
379481
378568
378859
376958
385175
384633
379557
384537
382912
376894
376603
385091
387171
387321
383843
384587
378873
379288
393565
391250
386099
377367
385525
382498
384183
379244
380772
384511
384281
376030
382839
380844
382935
383950
382771
389060
381421
377567
390963
391656
380101
398532
401309
388984
381104
396771
392088
390703
392775
390666
394040
389604
386967
390269
387515
391739
395752
386901
385619
399404
388617
391045
389956
389047
398299
393221
390961
381651
391323
384936
392638
388006
395009
378441
397869
391307
385908
392593
378567
371038
367839
367436
371058
392862
367403
380319
384772
382904
395900
390586
387927
392548
383252
385112
387968
393022
392164
383413
382318
398509
383168
390276
384180
389827
388480
388543
382004
388539
388155
391610
385245
387920
386546
392464
390721
388157
381400
392478
389666
379553
384997
396032
381548
395720
388631
386476
388221
403541
393566
385966
387579
391116
397860
382664
386147
396729
390015
384620
384460
392534
385020
386423
383196
388380
379350
378485
378958
390027
382726
396950
386205
378403
380945
380748
393853
385508
388346
387101
388552
394483
382783
387709
381664
390577
381882
378710
381925
371873
373322
380285
379652
367965
380113
386358
376605
378190
381316
386511
379859
376694
382109
388662
373838
377142
384286
376317
380470
383469
385883
371866
381107
377562
377910
384884
385013
376648
377114
384396
381261
380868
380492
380487
378147
381345
384704
377988
378679
378310
380883
380347
385406
382403
378520
385166
385604
377852
376291
385136
386779
388616
380687
380741
379314
381284
374912
392669
386350
385428
366905
390178
380663
390506
380948
377387
380941
381648
387664
388144
381443
386390
380213
392156
378046
382490
383838
384966
380825
377485
376656
385344
382984
385475
377835
388344
386939
380892
382455
384455
390624
386793
382582
382317
390280
376265
380991
382639
382556
379249
387515
380447
382979
381611
387761
389931
386791
382120
377817
377068
380714
376691
379473
385740
379747
379034
381860
382553
389498
379281
380161
385349
386571
382970
387368
391262
387807
396901
386827
392613
390940
390424
385492
387204
386582
394718
402058
388319
387521
384661
387260
387731
387227
380217
379832
391464
386706
380760
379677
389950
377692
379578
387523
380513
380598
383479
383850
376867
382368
377432
370891
377716
373333
391386
377648
380557
380881
389140
383731
377524
382376
383251
389220
375483
382772
375724
386074
380096
374776
377252
382629
386467
376718
375289
380371
376390
379228
371142
379093
374918
385100
386994
371517
385130
382378
376693
378819
392268
386723
382637
382611
378685
382055
380286
378356
377382
400330
377852
381881
382739
382995
386020
378908
384128
384483
384743
388195
375957
381248
384407
379985
384945
373201
381867
386109
378737
379376
381214
384719
386450
377320
377752
380541
390557
384025
388223
383813
391668
382644
389236
397834
387749
380447
385118
389444
388765
381587
384283
385715
390024
387744
385667
393994
378997
382981
379296
375998
382650
383632
375428
383724
390015
379777
384736
386216
369470
375790
376468
381113
378335
378232
366578
378647
389429
379693
383565
375315
376596
382200
382081
380156
383695
381163
381165
375472
381609
374989
382873
375397
378535
385136
375173
378667
381354
377826
379518
383433
379071
378024
381274
383168
381376
381202
391410
389278
378846
377971
381336
383279
381503
382131
381862
384110
385948
377118
376290
379771
381299
382464
380145
381831
379610
377778
381029
384171
376735
388133
387679
379059
379447
380111
374972
384829
380403
379587
387024
380229
379720
379513
379832
375920
387668
379596
383518
378907
389078
378220
377909
375063
389638
386242
380937
376303
379577
383860
386334
382086
374012
371197
375427
388952
367769
367091
373240
377628
382675
378095
388521
382331
377606
380233
373282
377520
385385
379328
383320
389632
377916
379027
375555
385126
383574
389171
381173
382589
375639
380095
379392
382805
385866
377198
382038
381283
386807
374911
381098
384748
381953
379956
379617
384927
381972
377662
378082
389316
378263
376737
379598
385926
379284
380225
380641
388083
384633
382163
380325
379553
381151
387764
385902
377186
383300
377559
382072
377292
381841
388385
376149
387516
385323
383790
382930
385773
390663
386723
381286
381536
393883
394710
393829
387520
389806
391777
382178
397136
392608
394605
391318
389232
387829
391554
391759
385564
389614
387702
394358
387168
390167
392616
383929
385338
381176
385657
392169
382975
382813
397899
386720
384082
387668
387223
391265
387570
393526
386255
391327
388879
385944
390533
390836
388631
387109
392209
391045
389363
382385
394323
400119
399627
375456
385949
376398
388625
385500
389241
395504
396207
387601
382320
390973
392804
382050
385431
389803
396213
393052
386089
389462
382593
387290
389098
386223
397491
385705
384167
392115
385993
391813
385382
395596
381739
386483
390071
389413
382487
385221
385590
383589
388995
385482
385597
386395
387700
386712
385621
381754
388446
391747
381261
387507
393685
393449
381003
377873
386809
384025
381297
380658
377323
378471
381271
379130
379657
378384
382710
380745
378596
378925
378963
382418
377912
386045
383134
379187
377879
386293
380874
382224
381988
382891
382489
377344
391067
390472
379588
378109
384348
388811
387378
385924
380573
384127
391588
387538
378535
379104
383833
379363
379459
379655
387812
381570
377989
379252
377582
383965
383849
380291
382280
380910
382032
379395
379017
386591
378165
381155
382280
384716
381351
378660
379205
391356
391628
382901
380090
383007
383033
376550
385140
386820
380600
374790
381701
385342
385628
376291
383845
377715
385382
390878
382879
377790
379973
385676
387461
378715
380694
378620
385910
379016
385274
378296
378001
393574
377107
382862
378487
388783
384056
382597
378433
384638
380276
382037
381817
381347
385464
378985
379496
375878
388834
385253
379262
386190
385958
384545
378687
381005
375247
378696
387143
385511
376580
378485
379413
376881
377646
379824
384058
383328
380839
371488
379043
384537
381738
382208
381456
378070
379720
392596
379648
376628
382393
378818
378461
377287
388724
387066
381311
380908
380471
382144
382522
377715
376037
389227
380787
384747
376875
385454
386567
378656
383431
376285
387815
387332
377429
378057
386243
386118
378546
383506
377422
385920
375540
382120
376161
384193
378875
377201
383726
379706
380445
368579
372737
370467
383205
381272
383342
381617
387988
382879
387612
384516
391172
377318
381706
380980
381269
377566
382810
376182
382842
378478
389365
386014
386351
381170
380590
386199
388854
382952
389763
385357
385280
381597
395225
394335
382347
384059
384415
393008
383172
378337
384358
379042
386352
381285
379443
383488
381239
380092
379648
380573
388609
382404
381857
379900
379795
386671
386253
387925
384802
381845
384214
385553
382000
380713
389441
384986
385743
376076
384019
376559
392727
380775
383263
378374
379221
388285
376403
379237
385445
382464
387691
379256
379267
376817
383820
382265
386260
383944
384679
383596
383189
375585
391216
378886
380480
383791
380186
388707
376915
377116
383190
381795
384439
389613
384992
375320
381721
376017
384084
374611
384146
376434
387118
382283
392697
380732
377689
378470
386972
387527
379751
375709
377874
378773
389770
378425
390137
378597
377209
377832
379802
380883
389977
382544
379702
379537
379774
381138
383787
380875
388608
380527
383692
392962
388909
386165
393113
386139
394977
397848
394292
390395
384422
383197
388563
385495
386845
