uops_issued.any
2059661
2101540
2019488
2060499
2061423
1978381
2144445
2096662
1991815
2019753
2080722
2076198
2018768
1973887
2076633
2149248
2135417
2125191
2103456
2080661
2119596
2104805
2124397
2123222
2101815
2103326
2111455
2116533
2071567
2125224
2025355
2108874
2102012
2062588
2158633
2147371
2152776
2141640
2089648
2001292
2123129
2135111
2161791
2127005
2077831
2124057
2135817
2132549
2157903
2104980
2136740
2139940
2161729
2134225
2132216
2162574
2110023
2119008
2159728
2136955
2162277
2029017
2123974
2155366
2098416
2153528
2162727
2153705
2070311
2021355
2161061
2156646
2161299
2039186
2158749
2142498
2150445
2149050
2137051
2089405
2102963
2159491
2152867
2162165
2159799
2162042
2161328
2159275
2160735
2116348
2163517
2163151
2141603
2123545
2159428
2156978
2143567
2160874
2148649
2156262
2150364
2109827
2110444
2144363
2154637
2127523
1991160
2150077
2161743
2140187
2112636
2155200
2161816
2163331
2120350
2136367
2139148
2136459
2126640
2146062
2162943
2131041
2153726
2141644
2152727
2128914
2139272
2161070
2150695
2163357
2126178
2147783
2015287
2156383
2133888
2153647
2127263
2148957
2161395
2158466
2134870
2115787
2133246
2091895
2120569
2147393
2160661
2162466
2161864
2148323
2121880
2138893
2138740
2028659
2152845
2157545
2118328
2078845
2163434
2162630
2122584
2156097
2096703
2154419
2156342
2158542
2148137
2145386
2155151
2096683
2149024
2141649
2146499
2160770
2163006
2132373
2157907
2145969
2159406
2157894
2162115
2098421
2163217
2157928
2141890
2151928
2158702
2151531
2115983
2159138
2049776
2159661
2161664
2104799
2158663
2154877
2142538
2142460
2124326
2160596
2124983
2163267
2162270
2124965
2146616
2155195
2103035
2115031
2154618
2159343
2163390
2157612
2118276
2162928
2160987
2149854
2141955
2162880
2159410
2154935
2159627
2159501
2134042
2162636
2149298
2161906
2110675
2161185
2135943
2155349
2118353
2161905
2114778
2163425
2155888
2118926
2105271
2153217
2150147
2147045
2139012
2157569
2149605
2147508
2096510
2086200
2083562
2051918
2049385
2061757
2061682
2029258
2066011
2072276
2007997
2061482
2088332
2055124
2070651
2060233
2013533
2069648
2088261
2037271
2059774
2084968
2012276
2069069
2081504
2115393
2094519
2063042
2065672
2073577
2061852
2061079
1979669
2059870
2060547
2063872
2020579
2071995
2071797
2078777
1993610
2048140
2072918
2036214
2077976
2095509
2084224
2045157
2076902
2098606
2083477
2049103
2025458
1987142
1963555
1972040
1965820
1965307
1979865
2023255
1963993
1996106
2014150
2050793
2116419
2055468
2070988
2062091
2058687
2055961
2039170
2036384
2038893
2025904
2047928
2028657
2038741
2010038
2030273
2096033
2063486
2086222
2072922
2073865
2081494
2069745
2056219
2021677
2066497
2072297
2112038
2103963
2085851
2078588
2069583
2052495
2082999
2111365
2116152
2089213
2072541
2051979
2075376
2077550
2155069
2111812
2120926
2108044
2160718
2090006
2129664
2085984
2128176
2144083
2148441
2140650
2117427
2109923
2126953
2128077
2077493
2130253
2133879
2131841
2123739
2142787
2129280
2079201
2134216
2147300
2138018
2158089
2150437
2120829
2146173
2108254
2159906
2137331
2158698
2137503
2120478
2155679
2159882
2163107
2157643
2154368
2121196
2130274
2157585
2153436
2151688
2145188
2118932
2160141
2136871
2112439
2148024
2140669
2147644
2145222
2142507
2134423
2157988
2150545
2147703
2153627
2142253
2116189
2131948
2120619
2161154
2147040
2116642
2157631
2156089
2146413
2158555
2076361
2146523
2155540
2161477
2154831
2151323
2138675
2142858
2153676
2113960
2153962
2139917
2145464
2159696
2158438
2136693
2141361
2148836
2141515
2133538
2135183
2147945
2147173
2152779
2159777
2148539
2151595
2156267
2149412
2099412
2154240
2157599
2154107
2100276
2152052
2125588
2144282
2161072
2139183
2114675
2120531
2154952
2082281
2095128
2160458
2143291
2127779
2146585
2154317
2157013
2135255
2151552
2124909
2154441
2146641
2140672
2138549
2143908
2129816
2132767
2145521
2138792
2145783
2099125
2148704
2100896
2141535
2123767
2153037
2146571
2116391
2129288
2130812
2137619
2144866
2099597
2150389
2113900
2156964
2146873
2141189
2158982
2077099
2155648
2163140
2154941
2148095
2121925
2153508
2135541
2125846
2129638
