topdown-retiring
223529167.0
224225916.0
205854110.0
220049221.0
221450946.0
209563901.0
210296674.0
219577334.0
212202080.0
221178143.0
213747948.0
216248271.0
222670836.0
218281317.0
213515494.0
210386031.0
223841584.0
205651266.0
206310381.0
212039918.0
224611831.0
218481136.0
223349665.0
219487192.0
210180934.0
221627740.0
210505204.0
223555098.0
205811412.0
216964981.0
205144841.0
210381037.0
206955062.0
220008499.0
219296405.0
214982633.0
211024332.0
210552011.0
212089527.0
224631662.0
215938051.0
219496764.0
214413151.0
208005971.0
216099237.0
221964115.0
211887682.0
223542155.0
222040567.0
212544340.0
220949103.0
221902336.0
224519199.0
216317537.0
221707598.0
221485255.0
210702331.0
210792051.0
217750021.0
218745964.0
207605462.0
217291280.0
208187338.0
209126826.0
224703135.0
206361507.0
205509034.0
223211617.0
218934958.0
206140318.0
209505053.0
215870978.0
210198228.0
206948078.0
212620311.0
205567371.0
205154339.0
223647631.0
220066478.0
210618296.0
206932608.0
209418662.0
213860790.0
212157793.0
217598386.0
216177833.0
207065462.0
217752488.0
213165699.0
209368256.0
214761342.0
208175423.0
209066013.0
209857745.0
210475342.0
219495514.0
209006996.0
216442565.0
205798443.0
222541105.0
215485716.0
219928844.0
215169263.0
214068251.0
211279346.0
213726319.0
214446047.0
219070805.0
206846938.0
220313885.0
215254754.0
204487538.0
212327909.0
219370634.0
223719137.0
209146755.0
209195730.0
221546435.0
210416102.0
205700303.0
217462233.0
215503503.0
213294869.0
220835301.0
213954435.0
214395048.0
218506700.0
213776778.0
223547676.0
212597596.0
223665937.0
204609095.0
211460533.0
219632567.0
222053800.0
216896542.0
217709700.0
224063033.0
219504487.0
217373149.0
210472306.0
212831276.0
218803737.0
220060628.0
215679122.0
207810920.0
208040087.0
219852353.0
219213267.0
222647606.0
215754238.0
224602986.0
214085351.0
204925882.0
208638944.0
208879206.0
208581934.0
208143138.0
212308742.0
212971276.0
205246888.0
205368383.0
221374202.0
214378661.0
224173045.0
218894340.0
215760817.0
220262453.0
214746092.0
219979649.0
225037299.0
224673043.0
205885786.0
205820993.0
206512234.0
215287334.0
209236096.0
220205592.0
212879601.0
204935254.0
216493751.0
216683993.0
205426159.0
216640552.0
205217677.0
215071178.0
211213585.0
204420660.0
224269853.0
204031704.0
221520812.0
206130869.0
223225596.0
205237035.0
213991301.0
219580546.0
221522017.0
213800673.0
216387570.0
211984911.0
218838510.0
211057943.0
214306961.0
213846457.0
206181603.0
209016980.0
207764042.0
218074758.0
205508488.0
206254017.0
211504893.0
210636888.0
219458659.0
216300808.0
205180405.0
213558508.0
217985800.0
206820060.0
210379259.0
213305264.0
204815879.0
209953386.0
209964712.0
216691953.0
204649438.0
214554055.0
218602831.0
212303903.0
208764890.0
224189822.0
213123293.0
211788368.0
205995154.0
222425838.0
216871464.0
208384728.0
223343734.0
206430073.0
217462948.0
203986875.0
218409482.0
225047940.0
222573461.0
214360016.0
211090033.0
207190311.0
207485777.0
208473509.0
213505927.0
223961466.0
213511187.0
211313579.0
217000976.0
212077539.0
207995751.0
223432223.0
219813417.0
215346004.0
217773824.0
224126948.0
213474431.0
224904148.0
213566034.0
223890159.0
213436605.0
221879372.0
222097986.0
221113978.0
206072742.0
215189431.0
217975928.0
222718314.0
221123214.0
211899739.0
206436333.0
212726744.0
213700312.0
213783312.0
205963483.0
212024400.0
218913511.0
224000860.0
206935585.0
206516758.0
219389019.0
211642018.0
219871199.0
220003315.0
216197537.0
224131811.0
209124208.0
206005655.0
218797276.0
218812249.0
210732552.0
209501001.0
216247374.0
213857982.0
224990277.0
205127870.0
225079189.0
208016970.0
222894839.0
222684222.0
206569203.0
211214876.0
220903848.0
204730746.0
208943190.0
223337072.0
206519101.0
206281563.0
224820823.0
209472449.0
206914492.0
205067555.0
216278317.0
218213817.0
219656014.0
218167798.0
210963315.0
217201696.0
218450327.0
219808805.0
206777924.0
220080694.0
217953584.0
215409808.0
219731120.0
205969981.0
204718465.0
214040437.0
215424446.0
219105008.0
208680451.0
216375295.0
209981764.0
214388655.0
213422629.0
206771229.0
217866103.0
206200973.0
220040936.0
214170941.0
208051152.0
217738281.0
210075551.0
223145641.0
208080130.0
211680282.0
214328403.0
219132167.0
209938868.0
221640819.0
219094728.0
209886310.0
212903473.0
223605906.0
213415356.0
217583232.0
204229438.0
219517332.0
222466973.0
205505749.0
223015067.0
209470070.0
221171729.0
209084040.0
204545718.0
206544676.0
218144776.0
215362093.0
205356198.0
206583221.0
212346234.0
222221231.0
207075868.0
212069651.0
204789541.0
204274804.0
205812754.0
220063351.0
220238389.0
213243153.0
215333465.0
207083733.0
207977348.0
215317158.0
204869418.0
210899917.0
222021373.0
204742296.0
212997971.0
206480703.0
205857179.0
206777247.0
209494914.0
203874680.0
208604119.0
214720509.0
203854617.0
222501038.0
208893097.0
210809598.0
216695942.0
205975351.0
223301470.0
213746654.0
210089607.0
212818467.0
224383323.0
223020611.0
223049210.0
207257483.0
216526623.0
215395625.0
207899328.0
223916824.0
208880142.0
215004162.0
204748559.0
220009629.0
221777027.0
206309805.0
207065685.0
213393017.0
224620900.0
221583769.0
220934562.0
206756658.0
206887804.0
210908662.0
215008578.0
215196258.0
215396953.0
211653132.0
209109162.0
223270972.0
206107379.0
222844061.0
218922131.0
206037248.0
205693067.0
216164489.0
213677417.0
217668557.0
213701094.0
204417236.0
217100036.0
203869306.0
224568780.0
208960541.0
211978303.0
207069704.0
210594776.0
214830297.0
214181891.0
208927719.0
220251666.0
214717149.0
219639968.0
211610932.0
204658134.0
216655953.0
222774481.0
219005069.0
211350395.0
223838864.0
216746906.0
210556134.0
207162857.0
222134345.0
219760070.0
220297973.0
220167491.0
222220025.0
209706944.0
224438671.0
206298679.0
217216309.0
215741950.0
219841543.0
220852141.0
214147686.0
209545555.0
204181958.0
211212810.0
212585854.0
222299785.0
220207437.0
208956614.0
222829594.0
224209010.0
224685488.0
208369915.0
205709582.0
220515671.0
215912069.0
223204526.0
223483108.0
205803740.0
222175341.0
207995168.0
210679175.0
216194390.0
206958667.0
207552881.0
219526793.0
222549521.0
224867159.0
208825085.0
207124079.0
211973677.0
224067149.0
212800089.0
223937550.0
222934456.0
205717558.0
219764469.0
221173772.0
204185114.0
205353293.0
207185621.0
208484105.0
223994304.0
217907428.0
214118572.0
223112869.0
225232646.0
220337723.0
218488074.0
223165176.0
206749758.0
222161483.0
205117733.0
217345105.0
224118665.0
218807229.0
218538559.0
220411433.0
204524619.0
217539263.0
210813441.0
218933146.0
213717750.0
220668251.0
212772289.0
214557467.0
217656563.0
208431823.0
212838087.0
208634127.0
210814197.0
210473117.0
209754097.0
216933948.0
224237035.0
208524455.0
219777684.0
215732166.0
219991906.0
221272828.0
214643450.0
216104984.0
222763129.0
223767784.0
205099939.0
225096991.0
223611800.0
217192182.0
215157900.0
207995375.0
213950111.0
217183059.0
206956636.0
217715756.0
204486475.0
205626704.0
219735252.0
206791163.0
206714220.0
219285648.0
217231809.0
209949131.0
222499929.0
218511686.0
224510817.0
222297701.0
211650508.0
205543035.0
219777715.0
212672353.0
205142318.0
211448368.0
224815523.0
218349661.0
216689259.0
203854214.0
210172716.0
217884219.0
205275098.0
219200882.0
209517666.0
213191455.0
213096667.0
224967197.0
220070580.0
222956410.0
219192203.0
212259201.0
207149808.0
205423779.0
209510066.0
217398270.0
204101543.0
222012119.0
224656893.0
210123116.0
223930798.0
218740252.0
218338256.0
219833438.0
209478858.0
222837974.0
214437909.0
204143060.0
218740017.0
223776758.0
212087906.0
215732155.0
213543716.0
222684586.0
207537263.0
223380635.0
215819066.0
213599779.0
218618931.0
216701192.0
224646572.0
205976755.0
216980158.0
204405774.0
221993624.0
209365894.0
218677059.0
214051498.0
215244008.0
211426794.0
207020877.0
203859564.0
222167249.0
209730933.0
223799680.0
205689181.0
217914165.0
222746096.0
212752293.0
224288595.0
216947311.0
224222059.0
212951685.0
207029660.0
224997195.0
216132656.0
205490006.0
218690193.0
211537190.0
210881715.0
223384968.0
217588319.0
206444561.0
211838414.0
222053173.0
214749830.0
205026753.0
224947120.0
204045710.0
217614315.0
214986020.0
222633688.0
213998823.0
210933751.0
216043027.0
221268915.0
205770773.0
223791158.0
215790206.0
223149689.0
215353750.0
216232075.0
209476920.0
206703846.0
212044350.0
212156246.0
213884764.0
218493910.0
214422430.0
223992169.0
216632521.0
208203705.0
206395028.0
220488923.0
204429051.0
219846428.0
224682273.0
218711699.0
221990222.0
214717435.0
219124228.0
206013259.0
216277363.0
213520311.0
215957423.0
214947929.0
210313073.0
207870044.0
212052616.0
221631139.0
215302372.0
215626478.0
221046870.0
225053527.0
213201803.0
219352441.0
212528104.0
218009864.0
218601537.0
214078932.0
214964607.0
206636394.0
208890902.0
224322581.0
205515334.0
213515989.0
218455218.0
210302002.0
217656210.0
208897321.0
223722376.0
220031963.0
205423625.0
224632566.0
218635260.0
220847208.0
220531095.0
205825939.0
204412666.0
211168910.0
208380211.0
212861292.0
219344926.0
224715100.0
211387731.0
222732583.0
224691658.0
205874944.0
224986908.0
224609315.0
210072458.0
211955722.0
204158071.0
224660120.0
210738427.0
225053924.0
211794545.0
223077158.0
219393165.0
207294242.0
219605772.0
213957315.0
209709776.0
212606665.0
212623364.0
206727661.0
224757094.0
215361279.0
219646690.0
208139841.0
211829186.0
218725257.0
208341768.0
222443815.0
218626171.0
223128469.0
212319169.0
209798145.0
215430141.0
212361080.0
213968356.0
209459677.0
222316604.0
223788590.0
219290283.0
214526030.0
217913849.0
208668718.0
215909627.0
216079278.0
217591990.0
218680628.0
206213028.0
205718148.0
205513398.0
210634921.0
207161522.0
211821780.0
210944717.0
219814332.0
217958229.0
216922914.0
206229904.0
218751514.0
215260694.0
214461695.0
222392610.0
222536177.0
208193377.0
205091730.0
221290069.0
204207203.0
219133901.0
205505832.0
222850206.0
209028821.0
210678636.0
206671605.0
205204520.0
205937913.0
212648378.0
222210208.0
215177664.0
208460116.0
211685358.0
209891191.0
216630776.0
221270081.0
221138368.0
205715411.0
213034925.0
213414176.0
213063377.0
222679217.0
221132340.0
220118614.0
219092833.0
222331553.0
223689524.0
213344534.0
220324354.0
206420372.0
206447026.0
204723374.0
