topdown-heavy-ops
36592155.0
34852969.0
36719044.0
34867924.0
36553495.0
34846793.0
36225204.0
36260896.0
36100242.0
33644529.0
35132968.0
35587906.0
36362174.0
36101749.0
34595876.0
33703892.0
34730897.0
34889847.0
34903398.0
33626691.0
34616228.0
35740981.0
36571569.0
33785402.0
33717022.0
35818616.0
34553798.0
35897339.0
35918909.0
35297557.0
36592949.0
34142728.0
33633576.0
35722004.0
35724449.0
34405315.0
34204246.0
35305693.0
34915589.0
36733106.0
33490264.0
36747623.0
33961954.0
36390994.0
36356608.0
33725584.0
34484061.0
36065934.0
33425427.0
34113174.0
36463195.0
33717405.0
33678623.0
36705441.0
34199583.0
33781958.0
33480417.0
35310746.0
35626745.0
35862207.0
35619233.0
34442990.0
35461501.0
35665360.0
35887152.0
33759661.0
35931542.0
35584259.0
35168949.0
35874469.0
33627752.0
33423423.0
34945377.0
35171339.0
35772246.0
34070278.0
35326579.0
34282737.0
35002229.0
34844511.0
33758568.0
35569976.0
33665465.0
35925051.0
34966684.0
33967535.0
35549107.0
34298049.0
36431942.0
33972266.0
34560046.0
34992392.0
35776680.0
34275734.0
36186256.0
35770567.0
34267152.0
34759751.0
36507087.0
34843323.0
35523793.0
33343582.0
35839565.0
36321138.0
33551959.0
36410624.0
34199195.0
36109670.0
34136170.0
33395219.0
33721580.0
35615473.0
35161158.0
33527542.0
33727873.0
34668773.0
36281017.0
33808305.0
34623617.0
33435027.0
33350989.0
33602083.0
35928710.0
35957288.0
34815209.0
35156484.0
33809589.0
33955485.0
35153822.0
33448068.0
34432639.0
36248388.0
33427314.0
34775179.0
33711135.0
33609335.0
33759550.0
34203251.0
33285662.0
34057816.0
35056410.0
33282386.0
36326700.0
34104995.0
34417894.0
35378929.0
33628629.0
36457383.0
34897413.0
34300344.0
34745872.0
36634012.0
36411528.0
36416198.0
33837957.0
35351285.0
35166632.0
33942748.0
36557849.0
34102881.0
35102720.0
33428336.0
35919940.0
36208494.0
33683234.0
33806642.0
34839677.0
36672800.0
36176941.0
36070949.0
33756189.0
33777601.0
34434067.0
35103441.0
35134083.0
35166849.0
34555613.0
34140272.0
36452404.0
33650185.0
36382704.0
35742389.0
33638735.0
33582542.0
35292161.0
34886109.0
35537724.0
34889974.0
33374243.0
35444904.0
33284784.0
36664290.0
34116007.0
34608702.0
33807299.0
34382820.0
35074335.0
34968472.0
34110648.0
35959456.0
35055861.0
35859586.0
34548724.0
33413572.0
35372401.0
36371344.0
35755930.0
34506186.0
36545121.0
35387250.0
34376511.0
33822507.0
36266831.0
35879196.0
35967015.0
35945713.0
36280820.0
34237868.0
36643049.0
33681417.0
35463887.0
35223176.0
35892497.0
36057492.0
34962888.0
34211519.0
33335830.0
34483724.0
34707895.0
36293842.0
35952235.0
34115366.0
36380341.0
36605553.0
36683345.0
34019578.0
33585238.0
36002558.0
35250950.0
36441556.0
36487038.0
33600610.0
36273526.0
33958394.0
34396600.0
35297043.0
33789170.0
33886185.0
35841109.0
36334616.0
36713005.0
34093892.0
33816176.0
34607947.0
36582392.0
34742872.0
36561233.0
36397462.0
33586540.0
35879913.0
36110003.0
33336345.0
33527068.0
33826224.0
34038221.0
36570499.0
35576722.0
34958134.0
36426591.0
36772677.0
35973506.0
35671523.0
36435130.0
33755062.0
36271263.0
33488610.0
35484915.0
36590802.0
35723629.0
35679765.0
35985540.0
33391775.0
35516614.0
34418521.0
35744187.0
34892694.0
36027469.0
34738333.0
35029791.0
35535766.0
34029685.0
34749075.0
34062715.0
34418645.0
34362958.0
34245567.0
35417788.0
36610128.0
34044809.0
35882071.0
35221578.0
35917046.0
36126176.0
35043828.0
35282447.0
36369490.0
36533516.0
33485704.0
36750529.0
36508049.0
35459948.0
35127821.0
33958429.0
34930630.0
35458458.0
33788839.0
35545429.0
33385547.0
33571707.0
35875143.0
33761823.0
33749260.0
35801739.0
35466418.0
34277409.0
36326519.0
35675377.0
36654827.0
36293502.0
34555185.0
33558047.0
35882075.0
34722017.0
33492624.0
34522182.0
36704575.0
35648924.0
35377839.0
33282320.0
34313913.0
35572934.0
33514302.0
35787899.0
34206966.0
34806768.0
34791292.0
36729338.0
35929891.0
36401046.0
35786482.0
34654564.0
33820376.0
33538577.0
34205725.0
35493595.0
33322701.0
36246877.0
36678676.0
34305815.0
36560130.0
35712695.0
35647062.0
35891174.0
34200630.0
36381710.0
35010271.0
33329480.0
35712656.0
36534981.0
34626597.0
35221576.0
34864280.0
36356667.0
33883635.0
36470308.0
35235766.0
34873434.0
35692887.0
35379786.0
36676992.0
33628858.0
35425332.0
33372371.0
36243857.0
34182187.0
35702377.0
34947184.0
35141879.0
34518660.0
33799327.0
33283194.0
36272204.0
34241785.0
36538723.0
33581907.0
35577823.0
36366709.0
34735068.0
36618546.0
35419969.0
36607683.0
34767622.0
33800761.0
36734236.0
35286964.0
33549389.0
35704521.0
34536684.0
34429668.0
36471015.0
35524624.0
33705235.0
34585863.0
36253579.0
35061197.0
33473755.0
36726061.0
33313585.0
35528867.0
35099759.0
36348357.0
34938583.0
34438164.0
35272330.0
36125537.0
33595228.0
36537332.0
35231054.0
36432603.0
35159796.0
35303196.0
34200314.0
33747566.0
34619486.0
34637754.0
34919962.0
35672475.0
35007743.0
36570150.0
35368575.0
33992442.0
33697148.0
35998192.0
33376171.0
35893294.0
36682820.0
35708032.0
36243302.0
35055908.0
35775384.0
33634818.0
35310590.0
34860459.0
35258354.0
35093539.0
34336828.0
33937967.0
34620835.0
36184676.0
35151407.0
35204323.0
36089285.0
36743433.0
34808458.0
35812643.0
34698466.0
35593447.0
35690047.0
34951662.0
35096263.0
33736554.0
34104637.0
36624095.0
33553524.0
34859754.0
35666158.0
34335021.0
35535708.0
34105685.0
36526103.0
35923585.0
33538551.0
36674705.0
35695552.0
36056687.0
36005077.0
33604235.0
33373496.0
34476557.0
34021259.0
34752864.0
35811416.0
36688180.0
34512282.0
36364504.0
36684353.0
33612236.0
36732556.0
36670909.0
34297544.0
34605016.0
33331930.0
36679203.0
34406274.0
36743498.0
34578702.0
36420760.0
35819292.0
33843958.0
35854004.0
34931806.0
34238331.0
34711292.0
34714019.0
33751455.0
36695036.0
35161025.0
35860684.0
33982015.0
34584357.0
35710246.0
34014982.0
36317358.0
35694068.0
36429138.0
34664354.0
34252759.0
35172268.0
34671197.0
34933609.0
34197498.0
36296588.0
36536913.0
35802495.0
35024658.0
35577771.0
34068362.0
35250551.0
35278250.0
35525222.0
35702960.0
33667433.0
33586636.0
33553208.0
34389375.0
33822289.0
34583148.0
34439954.0
35888054.0
35585017.0
35415986.0
33670188.0
35714533.0
35144603.0
35014154.0
36308998.0
36332437.0
33990755.0
33484364.0
36128991.0
33339952.0
35776963.0
33551972.0
36383707.0
34127155.0
34396512.0
33742303.0
33502778.0
33622517.0
34718102.0
36279218.0
35131047.0
34034304.0
34560875.0
34267950.0
35368290.0
36125728.0
36104223.0
33586190.0
34781212.0
34843131.0
34785858.0
36355791.0
36103239.0
35937733.0
35770259.0
36299030.0
36520738.0
34831761.0
35971323.0
33701285.0
33705637.0
33424225.0
