Value
115686
127239
120699
117525
118368
120712
122583
121644
119759
121792
127245
119187
127371
116328
125360
119931
122236
117966
119437
124371
124984
125318
122829
126724
117025
117137
118199
122621
119420
123967
120707
125303
123241
123340
115995
119138
122311
123253
117918
119180
121558
123328
117902
121968
117609
124887
117986
116539
127208
127281
115443
121859
126473
122184
117817
119814
125630
121984
126496
124970
117097
126677
122768
120832
125312
124774
123667
120757
118239
119568
117547
119548
125383
118605
125869
117636
124900
126420
121519
119610
123353
124901
120980
116882
121016
118805
123915
119108
120400
123947
125997
119990
123447
125041
120564
119949
123317
117707
123158
116549
125084
119892
121703
117747
119943
125954
122641
125098
123040
126110
120724
117609
118152
125534
122554
116232
118226
120713
117345
119331
123978
117087
118905
119061
121617
125088
124599
121609
122613
121777
119479
125064
120829
120400
120378
118804
120192
118270
123341
126817
116167
119850
121045
117524
118223
120133
119282
118686
124830
122591
115962
117897
123607
127202
126677
126267
122529
118825
116367
123868
120207
120740
121201
120673
119462
120655
122849
116632
123068
121311
124391
124506
124641
126082
119606
122227
119200
120885
126977
123119
123669
127210
121977
123970
121795
123252
124341
116071
117985
124698
126766
118996
125984
120900
124494
122338
120338
126772
117050
120169
120081
119154
127088
121540
120919
116380
117561
115925
117170
117956
117919
115770
120975
118704
115440
125631
119983
121674
119812
119216
125585
116483
122057
115724
118905
