Value
126249
123826
117387
117269
120515
116667
117666
116446
120911
115931
118302
126238
124574
127307
124421
122304
125695
123046
117753
126020
115683
123265
116824
125666
123499
126374
117499
119906
115932
125381
122602
122155
125957
118530
115532
118384
117185
121907
120872
125598
123054
123059
116919
116455
118054
120068
122625
117896
117616
125119
120798
120884
119014
125940
124123
122829
118684
118977
124112
120552
121203
117138
123118
123796
127072
120621
119168
122514
120711
126433
123597
126410
125860
124727
117335
123962
120667
126398
125847
118565
115862
117713
124087
125216
126467
126383
122750
116156
125038
126493
117700
124689
123136
118973
125222
126282
118234
117932
123604
117562
115973
120963
121341
120695
121050
118065
120057
117575
123595
121260
117944
125717
123992
122416
126231
124191
123724
118723
126907
124250
120746
118493
118522
125254
123046
126189
116698
120102
126485
119931
126139
124443
119134
123501
125688
124882
124292
119013
120614
122851
127363
118561
120122
125760
124516
117439
125020
116952
116373
123841
126717
121386
119686
117630
125522
121233
126944
119875
117285
126397
126466
119383
120618
119353
127175
118187
123049
124068
117830
118713
120216
124711
119330
116225
122444
118283
119585
120205
123105
115982
125398
126649
125314
115498
116696
127076
116326
125981
120121
117575
120026
126423
123942
