br_inst_retired.cond_ntaken
102743
103784
102537
102679
105642
100034
105330
104864
96284
96986
98896
96503
102593
101910
100443
100722
104775
103217
103098
105060
99262
105535
104221
102636
98980
102609
104701
104020
104806
101356
105375
103943
100124
105012
100374
104698
105465
102982
102855
97088
103464
98203
101881
99134
104287
96856
99841
104290
98261
96980
104991
104996
101053
100307
103491
99285
98276
104549
