br_inst_retired.near_taken
182439
181505
181430
176187
172023
177669
172026
173902
169854
181942
171280
176103
172158
169320
169979
168660
175667
177265
170173
167621
178590
168832
174845
174311
178900
169229
165468
170090
170010
179062
170714
178459
168590
167271
175080
172096
167751
168196
173616
169413
171433
177495
171271
167021
176386
171640
165409
179336
180241
174713
181523
169322
169200
171359
175113
182226
181655
173790
182294
180016
178548
180871
173271
178022
181747
169679
179509
177540
180875
178031
168965
177482
173503
179382
176294
177003
167575
177899
168198
174001
179899
167320
173888
171231
182132
166678
180286
174953
170132
173975
173474
175526
177912
166200
173860
175075
176677
171791
171702
172578
177253
170144
175992
169473
169128
170683
167530
166479
167029
173299
171027
172712
179288
169505
168823
168460
166769
182395
171809
170408
172623
