br_inst_retired.near_return
41979
42000
42062
41000
39838
39063
42939
40741
39923
41652
40782
39728
41384
41755
40436
42721
39486
42247
39771
41542
41252
42320
39327
39864
39192
40258
42709
39909
38964
39672
41528
40780
39656
40965
39797
40431
41629
40343
39530
41528
40247
39731
39999
41514
40567
42286
40923
42822
42626
39073
42226
42773
42709
42647
40207
39533
41795
41337
42087
41701
39343
41326
40402
41763
41048
41263
39201
40232
41593
38976
39506
39713
39982
41930
39567
40169
41235
39024
40335
41322
41198
39228
41890
39943
39793
39471
41792
40663
40615
40847
41751
39661
39805
41682
40073
40435
39694
39568
41141
41052
40310
40887
39670
40007
39917
40068
39336
42931
42867
40523
40313
41727
43039
