exe_activity.exe_bound_0_ports
90489
89239
84835
82582
85549
88606
84645
88764
90177
86228
85313
88578
89793
88978
85599
83496
83027
86876
85759
89038
85479
88493
86838
87709
85931
88254
87830
85911
89056
84624
87281
87774
84324
83123
87636
89342
86972
84805
82913
86995
89877
88373
86597
87101
89776
84109
84989
83191
82687
88077
86244
87847
85641
90246
83914
88371
84082
87866
85710
88579
82612
84265
86485
85055
89090
84517
84581
90677
90947
86806
90411
86156
87728
84904
91091
89205
86290
83345
84277
84791
86002
83452
88439
89082
89909
84625
86854
88817
90498
87291
86799
88094
87209
84986
84658
90177
82890
88185
87443
85445
83135
86740
84881
83190
84558
83983
83222
84989
82537
89000
84545
84450
90067
85359
87696
85028
82663
83800
83622
85711
86090
82935
85878
87836
86595
88501
91106
84960
83993
86854
88901
85864
87236
82736
83240
84666
84279
87174
85798
88294
85698
85107
89207
87538
86642
86849
89024
90731
85429
85450
87443
83859
84129
87852
83440
89454
86982
87379
86504
86233
89518
90127
86843
86233
83653
84712
83057
85972
87343
86035
87267
85962
83959
89242
87322
87191
85463
82668
86394
85908
89053
86816
84097
89328
83274
85097
82969
86259
89198
85055
85828
82861
90772
89410
84904
88194
83016
84828
84948
87295
85872
87773
84515
82542
88900
84899
83344
85744
83588
84594
82851
86307
86012
88524
87462
89365
87546
83428
87346
87543
89020
85526
83348
85653
86610
88286
88961
89326
88836
89689
84763
90167
88564
86228
88312
84583
87794
86633
84329
86542
83030
85156
87938
85893
84000
85720
83611
89097
85033
84849
89881
85826
85255
87327
84634
85780
85334
85641
90448
85769
89624
84318
84163
83029
85253
83768
84020
85584
89192
91000
83751
89644
84587
90550
85733
85073
82814
83476
84932
90676
89396
85267
84499
84890
82703
83212
85761
87711
88981
87797
87989
85134
86302
87033
84008
85764
87858
87397
86059
88953
85823
87022
83494
84396
85788
91122
84859
86015
83883
83739
86668
83105
85080
83310
85789
82673
88737
82823
83553
84564
86068
82898
86381
86203
83375
86961
84485
84801
85283
85187
89409
85235
83045
86981
89299
84182
82871
83296
83663
85121
82696
85199
83128
86580
85663
84559
87496
84078
85891
82724
82739
91125
82988
88293
87894
86777
83457
83107
83326
83285
82791
85567
86999
84585
83240
82510
85467
84415
89585
86964
86872
83954
84410
87558
86075
85619
87869
84403
88588
87843
84120
82979
88758
88015
86277
83079
87754
85941
83259
87426
85353
90865
87100
86722
83558
87339
83537
89988
86887
86451
88239
85897
83201
86147
87139
84200
86116
84814
84179
86613
83833
84916
86514
83481
87940
82936
84916
84418
83612
87628
88748
84919
88412
87489
86445
85734
86336
84727
86922
83548
82487
87656
84258
83845
84511
84448
84145
89089
84313
84348
82936
84140
82609
90464
83355
87245
83179
89971
87021
82870
87949
85514
82920
85571
83131
89731
83812
85113
82598
82548
82566
91097
89339
83042
87789
83806
84952
84649
88681
83190
84374
84763
88748
87557
84264
83445
84576
83900
88104
82696
87239
87257
83034
84654
82588
89908
91023
86995
88589
87415
87330
85965
84403
84089
85631
84604
84514
84026
85404
86402
86018
84939
86501
86625
88051
83185
86676
86470
84116
86401
85945
82946
85616
84879
83326
82477
82565
83682
89096
83660
89485
89184
83865
86421
83484
85856
82686
83402
84604
85858
84939
86699
84934
89238
85751
82765
88850
86723
90061
85817
82547
86398
84132
82469
83827
86746
83212
89328
87550
83457
83511
84922
87552
90111
86613
87646
82990
88049
84701
88970
85337
83146
85459
84174
90849
86159
85717
83771
88173
85499
83659
89198
89578
83195
88570
89140
83501
83255
87241
83673
85959
82475
83075
86408
89182
86000
88579
86040
83570
85342
83837
82777
83461
83411
88306
83343
84548
84129
85947
87484
89238
89484
84667
86205
84051
83357
90413
83927
86325
82638
83122
83143
86249
89575
83139
82955
87614
88347
83373
86247
91030
85875
85421
85322
82541
84399
83735
84165
85408
83892
84274
82946
85496
83743
88402
85701
84477
89550
83929
85735
83591
86474
84715
84212
84207
82744
90374
88151
84197
86896
85121
86824
87399
88142
90780
84888
88865
88736
86496
86218
86867
87083
82829
86829
83901
84736
88183
83661
83379
90947
84633
83684
83544
86745
84516
82884
86851
85831
84200
85041
85251
84554
86329
85997
83764
86559
85928
87226
88387
87016
89425
82769
82575
83465
83836
84267
86341
83395
84448
86421
84624
85413
85934
83895
82910
85306
88996
86545
84159
83938
87267
85590
85236
83036
83420
87881
87981
87895
85295
87678
83734
89885
83387
82524
86515
88720
85837
86294
85916
87323
87485
83576
82718
84790
83326
86860
84252
88017
85998
86728
84974
84715
87549
86899
85454
88926
86573
85719
84211
88511
83205
89177
89373
84810
87760
89370
89181
86452
85371
83033
88833
85840
83281
90769
87756
89813
87759
83166
83124
82849
85114
85465
84694
89670
84387
89463
89895
90010
84222
88698
87502
87728
90120
85713
82734
87292
84858
83777
84852
86527
90419
88439
87123
84130
83236
85235
84873
88124
86406
83334
87153
83730
85476
84269
83156
87130
85173
88935
86530
84354
88041
84310
82659
83693
85155
85953
85605
84084
87292
87635
85501
89498
84444
87229
85078
82585
82507
83967
85053
90910
86887
89680
86916
91034
83720
83864
82562
82873
84052
90211
84657
85059
86120
88290
89674
85110
83929
87756
87126
85254
87304
87649
87551
86438
84240
84033
83328
82986
88613
87079
85025
87796
87013
89899
89154
84310
87454
87292
87380
82904
87916
83509
85333
83787
88010
87772
83464
83895
84706
87594
83673
87883
85272
85363
82522
87092
85728
85065
90854
89231
87674
86057
85816
83770
86570
82613
87634
83303
87463
84831
84729
86200
84579
86004
88649
84744
88471
83158
89577
86098
86555
84580
84817
87673
87004
83100
87507
89474
88246
82537
84491
83905
87014
90239
85680
87592
83799
88624
82924
83679
83697
83494
84894
88547
84637
83407
83840
89935
83156
86298
83853
90723
86908
90645
87186
87757
88330
86828
85923
84534
84963
84036
89571
82629
86846
87363
83368
84106
88335
90999
83816
87452
90680
84113
86971
84539
85740
85825
82567
86771
83089
83011
87501
83846
87849
83295
86903
84565
86676
85486
83121
85564
86192
90966
85968
88649
84125
85689
85448
86254
83362
85368
86417
89251
84237
83432
86425
84897
90207
86145
90964
85456
90469
85093
83697
85173
85746
88107
87605
87853
89163
88092
85188
88340
87594
87289
84518
87555
89960
86244
87078
85101
85683
85222
83256
86477
88974
86275
83417
85939
89687
86196
86323
83879
83888
86821
85280
86486
90479
85549
89806
85861
83612
82834
85917
83052
86600
88719
87747
84455
89677
83520
86860
89433
82908
89680
83653
84682
88965
90479
84875
83471
83783
86756
85050
85971
88470
82664
85858
88998
88754
83151
86398
87008
87595
83553
84538
89775
87785
88946
89785
82547
88864
85288
90675
88150
82920
85472
84644
89744
82948
88927
86768
82748
84937
90129
84097
87425
89087
85472
86049
87186
85059
90186
86151
83829
85050
86936
89936
84784
87044
83082
83595
83358
89580
89065
83825
85153
86732
84652
84310
84241
84608
