uops_retired.stall_cycles
1766639
1737490
1676045
1764679
1730756
1649300
1639742
1636620
1679733
1643963
1659606
1796956
1706529
1648953
1679219
1696647
1658794
1636960
1662445
1682954
1664524
1632352
1778193
1747934
1690229
1719267
1735052
1642857
1637048
1792627
1763834
1633128
1661035
1699101
1635277
1778971
1789362
1780916
1707747
1696440
1738678
1669145
1682961
1652058
1673962
1709777
1764994
1650022
1651758
1679929
1738974
1653576
1640793
1797755
1664671
1673414
1760638
1742288
1694425
1742220
1669178
1762223
1683843
1785493
1786497
1738551
1741510
1677332
1661128
1720010
1664794
1722429
1674061
1761784
1758062
1752388
1658445
1645112
1660412
1739571
1636278
1781281
1794948
1692874
1781816
1676627
1741059
1751647
1765052
1691963
1668116
1722589
1756415
1749377
1714656
1690692
1758084
1781947
1723578
1709179
1658153
1651477
1748302
1633452
1700389
1750667
1737411
1769791
1684121
1725017
1744023
1632935
1769250
1650540
1765456
1708227
1672603
1683363
1687534
1745269
1762952
1799522
1673619
1676289
1699674
1638130
1782837
1738654
1640603
1702428
1676163
1638323
1693300
1688331
1679113
1746707
1661561
1747703
1796491
1676172
1643961
1689707
1746040
1684878
1771407
1699864
1725484
1785699
1631011
1634265
1720246
1652948
1774035
1690747
1780516
1800284
1655169
1713509
1751625
1752284
1792482
1668812
1644384
1634484
1655724
1768578
1638119
1731334
1762058
1639115
1691456
1669408
1748098
1643253
1769325
1707474
1653881
1652715
1771869
1630412
1718275
1785345
1723220
1692800
1715005
1733836
1655920
1722185
1724810
1646062
1801817
1769631
1795227
1666142
1730227
1643354
1709807
1732593
1640462
1654203
1772381
1789442
1751229
1632510
1715793
1753640
1656998
1672900
1659261
1742793
1668672
1678912
1635153
1792912
1758552
1754483
1674956
1671701
1769480
1641809
1707188
1706478
1766509
1641054
1767812
1648177
1691834
1769978
1785576
1691727
1666519
1750354
1712888
1700622
1646111
1636203
1643557
1691173
1716894
1753918
1724226
1643854
1674331
1700722
1725347
1674625
1716272
1747227
1758585
1644796
1652858
1646896
1729007
1794519
1752760
1735482
1767540
1673170
1710455
1794673
1760625
1637464
1638409
1698894
1739595
1789603
1718481
1657656
1655840
1653240
1785204
1653713
1644793
1763303
1697886
1661016
1777780
1648472
1645946
1639256
1646245
1727171
1783203
1687453
1756758
1662387
1680133
1635011
1654154
1688946
1791459
1657633
1686232
1670661
1695897
1640424
1645033
1789839
1689325
1660128
1696010
1651326
1682911
1772441
1747906
1748393
1763485
1646008
1670982
1670033
1755128
1757089
1800966
1658280
1652071
1637751
1668810
1752260
1653304
1693498
1735196
1636621
1635647
1745792
1649576
1673786
1655086
1693815
1671893
1771724
1671938
1639275
1662797
1766338
1739129
1751174
1727930
1656447
1694104
1753118
1662803
1688224
1694766
1746298
1671676
1666483
1700203
1782459
1709769
1664852
1790796
1713404
1642662
1744641
1642627
1735978
1631219
1792323
1653679
1760049
1723622
1792574
1787221
1646397
1768005
1699550
1756443
1753460
1721627
1638295
1761149
1761797
1652346
1642524
1674317
1752499
1796577
1653392
1651413
1782316
1790011
1713916
1687353
1695471
1764804
1796767
1793045
1759986
1635988
1698128
1634432
1698813
1633195
1647923
1756039
1674210
1750404
1696943
1761308
1677167
1782151
1759701
1746201
1683310
1644384
1649025
1633155
1799809
1724126
1784351
1716584
1643421
1773800
1793302
1703604
1657229
1663189
1684326
1648489
1729296
1666366
1706443
1635704
1630729
1658174
1638356
1764850
1679174
1692570
1637680
1744720
1741358
1775975
1789187
1780083
1717524
1644651
1647171
1709336
1788004
1703078
1673340
1712252
1637770
1700484
1657451
1633879
1757213
1752905
1665312
1719558
1790777
1644136
1689899
1707959
1639314
1787253
1665674
1705326
1690210
1739803
1721756
1755681
1665572
1791156
1639376
1704974
1724344
1685970
1677272
1717813
1784630
1667973
1737704
1659638
1748983
1659528
1676662
1647795
1646949
1679047
1662948
1676408
1722224
1711143
1717076
1675002
1734711
1717711
1751821
1631067
1684366
1652454
1779176
1657579
1635162
1644791
1688517
1642741
1797573
1797281
1671377
1664534
1766783
1730361
1695154
1740221
1647731
1759012
1690456
1777989
1788546
1778455
1749570
1747250
1686807
1798502
1638270
1697251
1680674
1680948
1668892
1777928
1721796
1735342
1715485
1631316
1776277
1649355
1755289
1717708
1631724
1635483
1734064
1651663
1746448
1661384
1672428
1658480
1791453
1659800
1645165
1685827
1640474
1691048
1677833
1798714
1753784
1648464
1756744
1782855
1699165
1650881
1693125
1745581
1796522
1664751
1690218
1749425
1749252
1758997
1679437
1660882
1688370
1703309
1636067
1692604
1671259
1633821
1695837
1774058
1763584
1705464
1644091
1711085
1787345
1783663
