uops_dispatched.port_4_9
157848
164203
168600
158339
158067
160454
161221
159584
157123
156343
155574
157808
162299
160821
165308
158864
167272
157689
166231
163042
156307
166774
156442
160530
155863
166238
170787
157318
156691
159358
165935
165480
158946
158630
162633
164229
161556
165660
165914
162747
161955
159596
167814
163684
161981
168182
156153
161095
170966
163068
161911
162292
165741
165972
160732
156471
160318
162329
160325
167181
158058
155467
165210
162942
163166
159572
167165
164567
160502
170116
162846
165435
162420
159629
157410
164859
158331
157629
158272
155105
171085
158119
168467
171195
169105
162846
161612
155849
157135
169783
169995
163887
158790
158379
164088
164494
156533
160407
158905
160496
164914
156931
162790
156915
164736
156811
160463
156952
161423
163122
161899
167346
159383
171048
165910
161353
169598
162075
161194
162051
164440
162082
162397
167388
164024
162467
163445
160836
159851
164957
162040
156849
157438
161848
168115
159608
169405
159197
164328
167214
158588
167935
167635
163946
158751
168178
158623
164633
155717
164914
157073
165908
162866
161482
170813
168345
157255
168711
157029
166028
166782
166830
158990
164349
155663
156227
160814
164421
156080
166952
159341
156300
159980
158166
158768
159993
155543
165859
156842
164185
156391
165220
158559
167190
165791
169463
155565
159440
168644
157488
164911
165551
160961
161545
166799
165699
159370
170238
157592
155566
161162
161982
167337
161738
161375
168772
156516
160179
161537
157755
161177
157628
156199
167297
166659
167199
156830
162257
157656
161907
171421
156240
160762
166690
164508
160693
170337
162090
168907
159931
170994
158665
168930
168924
165134
164140
170436
165121
166821
159911
161230
168337
160458
169764
161786
170299
159442
160991
164037
163155
161874
159672
158051
166708
161491
155953
169152
158185
169313
164085
158055
155757
160091
158816
168015
167185
159361
159577
164519
166406
160743
164417
168457
159384
169171
166374
170038
163622
161873
161713
160059
159422
160876
158565
160536
159597
168401
165828
162819
156850
158123
166576
157020
155466
157519
155927
157585
158717
160457
158747
165025
163673
165171
158820
160630
157640
162423
163061
168471
159159
155773
161362
157788
160072
161789
163892
161165
155582
166824
157782
167434
155468
163947
159033
159769
160397
155641
158627
164875
166234
165304
162883
156219
159721
155499
160201
160338
161726
161044
159636
170968
160923
168142
159651
162371
170989
165358
164307
155617
164513
161106
158946
159659
169920
165422
163426
162701
171024
167604
163708
163967
161720
159147
162698
156656
160042
157679
161136
161890
155117
161784
162211
161893
164880
161273
162066
158042
167925
168149
168325
160141
166302
170101
160277
161141
166881
165192
158941
162355
159982
160568
159042
162093
162449
159848
161168
163384
155376
155263
162046
161820
159479
165163
161561
169302
162196
158666
161791
161145
161111
167636
165772
164985
164005
164797
159138
155777
166812
162612
170675
162492
155549
159437
158360
158549
163558
162017
165134
158499
169571
157024
157575
155715
162728
161607
165900
164086
156157
161223
159076
162312
165337
160273
163768
155200
155202
166756
168853
158063
163398
164920
171101
155918
156326
168469
170409
160578
161466
158296
163429
159132
157767
162150
161962
158214
159185
164494
158965
169289
165147
163120
164934
167026
162155
162129
160607
162046
160089
170309
164548
164714
157530
157773
169260
160419
162108
162920
160367
160329
169985
161683
158095
168660
159358
164916
158309
159051
162715
161147
155997
164744
163287
162666
170746
170209
161535
166301
165987
156589
157902
157203
158177
168114
159565
155734
161654
158986
165378
158182
162442
165521
167192
163793
161653
157696
169682
155748
169997
157808
160723
163358
156383
168649
161814
161582
166328
155359
167356
161533
159687
155214
155547
158126
162251
158961
160950
159861
161525
155244
165709
162301
165378
165132
159433
168468
156887
162234
157294
160185
164557
166976
164163
169765
162087
158063
157822
169038
157353
156873
164819
160974
161882
164419
165906
162845
155197
164845
165626
155384
160138
161348
159021
157295
165478
168419
170291
157992
158694
158708
163823
163287
160697
160760
166589
159621
167515
164347
160830
160343
157141
170810
155586
162925
157664
162860
163301
160532
165725
156866
163749
161143
163957
155705
157236
168593
165657
169461
165284
160306
161202
159910
166330
169330
170466
162901
157776
166382
157129
160195
165047
159724
158193
159631
164248
163655
159635
163293
158586
159767
155606
163021
157171
159979
162908
157926
158354
163635
165207
163835
166806
161178
161445
166927
156007
163245
156981
168410
162714
165913
160891
159167
159339
160570
155327
164185
161543
169010
155876
169798
162349
167634
163923
166982
161994
171386
155641
163943
158183
158631
169695
156745
164506
157506
166267
160710
157590
158595
166190
165615
169184
161816
160597
162853
159886
167153
168309
162113
160056
158920
162086
168547
165680
162488
163918
169744
167272
160879
158772
168246
162668
161160
165323
158941
160936
163760
170113
168958
164180
156928
165735
164115
156314
156629
164983
171238
164883
157819
161785
155351
163673
163759
160970
169537
161289
167001
157640
165841
167705
160328
161456
165174
155392
170482
161000
162245
162658
158346
166621
169741
156852
159210
162364
158536
159671
156669
163841
156611
162684
164242
160174
157222
164140
156385
158607
160348
171198
166021
157289
160013
161595
162021
161916
157791
159204
170155
161464
159516
167769
160595
159871
160353
169261
156605
162681
158696
161011
160370
158183
162754
167460
168330
159355
160715
160836
159739
171344
166195
165637
159593
165353
158741
159520
162035
167465
168510
165452
161414
158120
164698
157053
160775
168927
165828
162576
157718
158165
164946
163776
161847
157048
161191
158184
156562
155591
160907
165826
160405
165320
165701
156602
159890
156080
165017
169105
156811
158749
161884
156297
162817
160242
155133
158878
167389
159700
169055
167300
159732
157440
156839
156798
164175
161226
164499
157288
158740
158331
161609
160896
165600
162313
160157
159699
161797
155185
165819
168860
161312
162859
163440
159037
157977
158574
158334
162327
157337
165332
160939
161767
158701
155301
167873
164765
162461
162807
162943
163932
165673
160080
159344
165310
162538
155785
159095
156662
166884
167694
164057
165009
158446
170954
157583
157328
158574
165796
169842
170995
167382
167980
165331
157202
157411
165993
168326
156305
156231
163534
161790
158458
159365
157896
161657
164216
158908
160165
159726
169739
155899
168059
165637
168861
162082
166540
157931
155503
157490
164694
166733
158665
156004
160726
157301
158115
156470
168222
156160
157481
163199
160191
155152
163263
167383
162591
156600
164271
160770
164432
168852
170541
162514
157092
158244
162205
157819
167311
165081
158239
156621
166020
168127
170688
157456
168848
164787
156124
157744
165442
159822
163513
159660
157644
160646
158579
158221
157858
167082
162061
159542
161923
159611
163618
165775
157501
156954
156631
160414
171048
155758
160026
159386
164286
156761
161673
161929
157363
158399
156847
157375
158332
157917
160918
155962
164139
158667
166976
167622
161586
160209
159747
158327
161899
163219
164086
155501
171107
157329
162854
161330
156872
165684
157841
160466
165660
156195
157421
168717
162096
156550
157775
161687
160197
161296
161519
157813
167051
160430
170285
167815
162798
162904
168336
164357
157670
162894
166652
161066
156555
171235
167396
166412
158982
157916
155312
159206
165759
168418
163939
167748
160660
156189
171188
155401
161159
161228
163735
160923
164095
169562
158471
167036
166264
169812
160281
159023
162170
163249
166491
166493
169587
168507
156604
164612
159798
168255
159058
168242
164489
157431
161576
163075
160756
166226
168368
159620
169508
166899
160502
155730
162941
164540
163275
162186
169376
165615
164673
165642
158384
164067
165511
160567
159742
164448
155786
166517
156704
162260
162256
157552
162481
167089
170140
157924
159282
159003
159840
162001
160093
168348
158753
169341
157181
160872
157799
165147
164747
157289
160530
163633
155274
160761
166869
155887
160432
156931
157669
156946
159927
160718
161572
155269
167648
155419
161612
156036
159998
158920
163900
155203
164988
164210
159071
159420
155520
156993
158964
157315
170529
169468
160313
165801
159817
165666
161072
158841
164022
164211
169617
156577
158836
164620
161993
165502
164151
169291
161208
160604
160476
155863
160620
158738
160684
158954
165212
155507
163221
162995
164730
168775
156420
164909
157393
160939
165775
158407
160347
155513
160172
165532
156530
160896
165404
170116
168586
162590
170472
168614
163003
156796
158264
161271
158402
158481
157685
157659
162383
156917
170382
155606
157827
169580
161479
157130
161089
166881
165017
161245
155842
165696
156077
163112
156915
163782
155141
155801
169275
