topdown.slots_p
11895239
11972515
11611151
12147589
11738735
11557039
11423435
11629181
11081995
11733883
11427984
11532035
11496662
11453194
11822918
11702042
11346800
11403360
11433170
11577184
11473720
12178970
11379973
11313851
11187181
11071144
11428656
12159461
11615496
11962044
11226456
11887982
11475923
11305269
11535914
11619340
11142359
12142239
11678080
12125817
11079696
12178227
11764807
11242962
12048305
11271112
12075713
11740807
11252912
11041267
11785118
11603793
12139065
11093941
11048733
11214727
11596536
11403477
12152640
11464905
11080254
12151710
11612263
11587749
11219926
11641920
11320337
11410826
11195154
11974450
11744013
11825003
11228536
11975667
11715775
11091437
11117784
11689171
11620500
11464039
11130934
11547483
11184532
11199821
11298355
12153321
11949710
11670250
11149713
11749190
11374986
11579048
11515148
11821896
11101757
11660987
12189031
11786356
11239421
11779492
11923867
11200412
11421776
12058743
11353960
11601263
11432970
11745211
11667193
11054272
11702226
11721485
11827101
11488364
11164005
11085971
11085024
11510936
11313676
11262682
11432104
11309819
11799659
11990152
11224741
11087900
11489791
11223794
11087058
12145113
11500369
11341822
11099229
11436198
11303061
11430020
11689770
11156566
11311999
11438855
11567204
11247019
11168053
11826093
11933938
11835499
11476451
11410023
11103289
11315008
11306960
11786654
11853391
11418512
11220516
11763413
11236634
11241097
11626529
11253889
12111320
11485154
11434379
11718733
11840196
11249793
11040928
11680520
12058490
12075702
11748220
11332690
11896456
12121776
11732014
11670173
11607647
11844855
12091984
11414971
11668214
11844408
11428798
11171611
12167523
11951274
11944532
11232322
11966962
11943108
11639496
11943916
11904232
11562457
11970596
11080258
11684022
11698713
11543344
11549605
11100558
11681968
11645765
11243413
11241249
11987788
11085150
11368726
11883657
11357431
11565281
11978928
11608744
11439973
11940551
11537670
11996035
11465304
11724767
11108052
11432078
11635313
11419347
11490779
11100040
11465085
11871467
12128505
11886689
11453391
11973791
11572849
11903625
11372974
12141605
11163215
11769060
12079184
11083955
11775872
11593342
11537247
11227050
11047285
11074780
11388418
11871757
12052136
11697628
11442492
11356340
11317302
12068445
11636443
11161864
11421909
11183694
11635257
11197773
11287196
11417755
11357410
11713323
11873740
11934965
11197420
11624010
11950281
11623834
11733930
11208398
11543546
11463616
11715949
11474324
11998804
11439464
11380170
11419783
11363220
11105476
12009081
11769415
11247759
11280425
11378898
11695433
11273851
11263516
11993625
11062785
11894897
11884969
11525532
11057068
11855084
11343261
12065871
11934158
11487099
11564298
11724400
11508474
11574847
11700115
11280275
11201140
11674521
11121862
11391209
11208304
11060604
11427792
11391197
11146753
11879669
