cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
14861688,1487810,21433639,14053357,3780540,78169054,7340777,8057006,40404,513421,11001448,27372294,115585
14676753,1667546,21430737,14193824,3796667,78799538,7358086,8077428,153624,642272,10663432,25120299,116875
14574022,1481565,21054475,13930710,3797759,78812526,7559260,8267954,38047,516389,11219228,26639608,117293
14639367,1454849,21128055,13863632,3676275,78159843,6941929,7882507,13388,503634,10979154,26630494,112226
14645561,1461804,21148016,13887585,3793568,78241482,7364799,7873299,19420,489893,10708785,26507159,111658
14507506,1454891,21170650,13895343,3790710,78380232,7347006,8072848,13790,498741,10491819,25181646,112880
15637757,3817332,22673628,15272076,4142882,82806976,8120831,8884034,473334,772779,10962280,26395955,117728
14946229,1793239,22227519,14891426,3855058,80951246,7548749,8496088,403370,898389,11980437,27231761,115587
14598837,1560359,21060195,13861926,3777960,77791961,7338931,7846166,72755,545672,10759867,26549793,111800
14507461,1471517,21223687,13963025,3812465,78525602,7378997,8087391,17652,497065,10509392,25164104,116370
14390346,1409309,20801729,13861509,3795535,78333803,7346471,8072839,18211,494815,10984067,25960387,116825
14579802,1375271,21024151,13710186,3555225,77509430,7142194,8083253,19174,479247,10893468,26580649,113420
14588095,1423376,21086832,13843295,3789292,77906701,7148729,7644538,21172,487618,10869283,26415857,113459
14662327,1443955,21343766,13937818,3897780,78417054,7538031,8261869,23119,499668,10607737,25277531,110481
14343418,1383742,20759548,13816564,3791914,78442559,7371783,8098647,18844,495103,10966147,25828555,113106
14727142,1431264,21236443,13831561,3572345,78086786,7169526,8089394,16587,486653,10973954,26701785,114612
14695423,1468917,21186456,13952245,3803949,78511685,7174107,7690644,20484,482227,11042160,26729689,112754
14716220,1403849,21275477,13835003,3797464,77608847,7582013,8322623,9570,466175,10667041,25809240,110841
14432133,1391661,20852125,13798066,3781224,78024475,7545185,8261283,9929,479293,11164379,25862419,113512
14758759,1443006,21282697,13868850,3752342,78056562,7161451,7903350,20929,496371,11215095,27222953,113931
14618207,1458249,21096805,13838430,3811959,77997824,7180746,7673634,12097,489333,10935748,26597073,109743
14650200,1422356,21128563,13838111,3794521,78255986,7357767,8084380,14244,478510,10512321,25217287,111574
14284434,1399570,20825775,13801443,3795132,78017178,7373309,8095575,18045,496677,10987465,25200207,110657
17292917,4372145,23530841,15112117,3868603,81552647,7958564,8858422,788526,1448128,13792846,31083550,131492
14748400,1656983,21296576,14046923,3787909,78275398,7151010,7873386,143489,612569,10884616,26675799,113526
14535979,1548179,21198710,13970563,3796291,78179868,7360604,8081013,84040,560289,10563167,25161707,113991
14357670,1571004,20962188,13944403,3785046,78051352,7318123,8036378,71432,547375,11012508,25124056,113504
14630250,1452681,20891108,13695906,3562752,77880883,7365734,8094156,16143,490443,10989906,26602343,111821
14580367,1463481,21028525,13806286,3802156,77696164,6940293,7646594,16690,498883,10915754,26576886,110448
14646233,1487512,21364914,13988406,3902033,78474554,7543664,8276464,28311,493689,10508916,25891338,113405
14303731,1481109,20923729,13801847,3798383,78302271,7380558,8111816,30490,512668,10975530,25870242,112274
14672833,1478953,20950063,13781203,3565383,77889600,7160821,8081577,35485,514368,10983420,26657514,112928
14556839,1459210,21039580,13821167,3783023,77534205,6944938,7653023,16168,495418,10943258,26606359,110698
14809860,1614767,21126956,13919107,3786811,78180413,7566762,8303113,86553,557987,10777154,26408128,112758
14374743,1689004,21202240,13985219,3891344,77971063,7531082,8257151,172200,638698,11123744,25801845,112611
14663901,1553572,20991134,13863919,3563324,77774768,7132927,8072795,88534,551580,11031436,26596198,113699
14738109,1732829,21305644,14068574,3792754,77961903,7154563,7652659,171410,646316,11103685,26469337,113737
14687881,1561497,21215966,13971507,3784152,78130159,7327925,8049034,86362,551335,10572854,25909808,113744
14402899,1692252,21231681,14042338,3779348,78194747,7345846,8066788,153584,634000,10875326,25112843,113383
14625197,1448507,20919885,13780754,3676106,78172571,7350917,8269740,9596,486058,11134334,27218652,113914
16285919,4612472,24108826,16167041,4291915,84700639,8236282,8792052,721359,1026545,11633656,27707755,122208
14689049,1563138,21204471,13953798,3783042,77848333,7343198,8070192,79245,551575,10569097,25791773,114912
14436471,1523541,21105317,14038757,3790706,78343900,7344920,8067811,88993,546625,10853571,25249036,116949
14574982,1693102,21073896,13906830,3669072,77821895,7364066,8077763,174171,644532,11132777,26423523,115055
14687539,1433032,21215076,13969953,3677408,78180735,6958968,7879545,29798,493796,10945764,26519079,115634
14786122,1438296,21269880,13909566,3882260,77996233,7522563,8048692,24482,486535,10712699,26579974,113361
14343500,1411143,20957003,13920797,3806827,78373123,7373690,8093910,25737,496113,10740991,25204203,113538
14519492,1453767,20973970,13773670,3688187,78237481,7359204,8069970,31357,500971,10999608,26641236,113913
14665759,1435323,21136760,13904785,3660091,77893013,6927697,7865145,20413,490537,10986205,26599820,116264
14730321,1512796,21312761,14057310,3789401,78568403,7367178,7879198,82686,546611,10824356,25731980,118124
14713865,1448887,21239518,14070597,3893533,78804015,7728919,8466176,21071,487783,11120597,25899191,116418
14578076,1679686,21111401,13900881,3674062,78163813,7381726,8106816,117265,596118,11129494,26483573,115012
14799615,1691314,21399456,14136271,3695698,78647525,6971319,7898195,121728,611344,11105591,26612205,116999
14742302,1734160,21226492,14041137,3784826,78137168,7354864,7868193,135593,608583,10875755,25893532,114774
14580759,1653120,21286003,14068462,3823042,78338519,7417128,8156531,105855,590092,10854018,25253381,113768
14762938,1601081,21111861,13975728,3681968,78498431,7573406,8288167,91429,589401,11333672,26667130,116853
14598041,1500086,21109020,13895014,3688745,77515494,6972033,7905928,43521,536726,10991343,26546433,110897
23182317,8207067,32556597,19079001,10822709,68785267,19005698,20240063,1481455,2114395,24665379,58313851,91879
24052337,7256771,35158180,18691740,14119109,51406482,24374841,25554172,908082,1379205,27871181,70437175,50141
23172202,6350139,33535583,17810028,13692115,50237962,23810455,25176818,812795,1289574,27764371,70414922,48770
24257503,7158827,34972604,18544428,13949045,50942679,24202003,25744815,859342,1331119,27984179,71280004,49902
23516246,6447880,34121301,18242637,13985233,50707763,24524923,25839291,839725,1298373,27872942,70403048,48353
24173023,7244773,34893573,18272895,13907318,50464329,24078086,25395640,856624,1343350,28242581,72689845,50307
23814619,6583505,34327491,18275346,13605230,50292844,23347473,25079078,804845,1286172,27630044,70920683,50423
23713084,6589655,34136237,18033341,13702122,50458430,23914665,24850338,816274,1291468,27731287,70449997,50346
14190583,4215878,21121049,11645803,8848167,32729022,14965768,15763620,547003,855890,17118531,41428768,30182
2344798,910858,2911795,1702884,961323,6112301,1458900,1013603,224987,314323,2748360,6595527,7516
23654998,7063191,34585078,18264895,14021174,50304829,23585875,25080698,858714,1314199,27447098,70037956,48427
24221501,6899853,34858895,18441944,14093275,51267185,24357935,25646865,849991,1322924,28177676,72546680,50300
24025485,6826882,34898262,18409253,14101383,51229536,24664068,25970237,883415,1348654,27771880,70092633,48229
24228785,7077288,34831639,18575203,14195406,50860660,24538375,25873558,876209,1355199,28748191,72500319,50212
24429653,7234108,35279712,18635987,14129348,51475603,24231177,25576291,880141,1348011,28395681,72474869,51143
24218516,6932888,35012332,18522431,14144962,51204625,24405319,25780720,815360,1286241,27893623,71058871,49582
23818410,6394009,34732291,18410624,14065445,51028572,24336548,25597908,789405,1272385,28044929,70650199,48581
23885475,6622514,34621541,18385500,14051740,50843973,24300659,25684437,831290,1311372,28048850,71535222,48641
24218096,6520256,35141257,18493010,14082524,50332417,24214560,25472694,774457,1258396,28269645,72260951,49721
24300186,6498492,34939399,18470996,14199113,51425714,24511344,25839072,754719,1240233,28244367,72847872,50382
23889673,6432032,35023251,18467469,14139072,51268233,24647159,25955238,782362,1263838,27804167,70336002,48618
24211083,6654842,34809556,18264435,13964812,50607549,24160506,25486047,810833,1295336,28193877,72886834,49526
24093225,6406346,34902510,18649606,14152669,50946150,24251391,25795687,784182,1274319,28593899,71904274,49593
24261671,6553128,35013543,18676494,14062575,50511136,24032425,25581731,793029,1295320,28492793,72211084,49544
10752529,2876451,16048021,8367555,6228816,23814127,10658411,11185718,347360,560953,11515364,30448375,23359
866504,603760,1474552,952319,383272,4130988,739335,772211,165965,151265,378870,939250,4075
24197804,8169356,34708152,24439417,6238937,54845800,10941472,11673101,1223599,1654158,17356349,38703681,72417
23056848,2316894,33354382,25020373,6077603,44786005,11425820,12865018,292367,704820,17944117,36355048,18070
22482727,2125631,32749388,24797713,5988599,44054131,11361324,12786437,248105,605538,18052020,35652344,16399
19829457,1852952,27838206,20468314,4707564,35745716,9493780,10901225,224295,535117,15789234,32820583,15129
1005951,422197,1387093,841044,458653,2717457,436731,222707,84473,135607,1168659,2894337,4915
815183,339500,1109674,673668,343201,2666542,651973,664647,91175,87523,283532,674817,3124
353028,194222,792568,647159,324115,2602495,640276,671915,83075,111266,866934,690120,2449
2114701,1420629,2584240,1933964,520405,9334213,1193029,906601,238545,386892,2273822,4518647,12867
19275404,1814318,26256829,19329545,4572033,35419549,8504888,9828881,305879,679357,16625472,34062397,24027
23124288,2081164,33558217,25260942,6073858,45931435,11488968,12678218,257789,662580,17927734,36802126,27808
