uops_executed.stall_cycles
310931
337688
312099
337863
337819
309773
309159
321833
319561
311322
334869
335038
316461
336981
334641
337102
338402
330385
335425
317531
322629
338174
334837
328789
337197
332609
326132
310980
317673
312472
323606
338865
330632
308458
316841
322669
310228
307876
338377
334547
316350
313520
323323
337483
331260
315828
326421
313320
339374
308804
313115
337116
329169
311263
315277
314582
323916
321857
328454
322641
320531
335701
310579
329430
321862
326584
337754
312847
322444
337859
331853
317950
334126
311908
316779
329268
315930
309996
331804
308948
324087
323618
317726
330161
320170
323517
322481
317793
336177
331826
329861
328174
329679
334882
335191
330176
329739
318570
312321
325384
321952
323555
324069
322214
338256
335226
327360
324522
331189
328378
329312
331901
317787
333471
327390
338637
327366
336421
317321
324351
311924
323347
313078
338217
324261
330838
326289
336378
333437
310438
326237
338596
331883
318991
314008
325001
335950
317788
331787
330282
326221
310223
330143
313614
337809
321433
314530
339403
321851
329147
339047
334335
317011
319968
324875
336995
332994
317752
331641
308657
325495
319352
326431
312204
310861
329165
328941
335149
326198
318198
331261
312881
338313
321294
323804
339733
312819
331125
326435
310843
325877
311422
313597
322773
329699
317716
308489
321441
308333
333313
337014
325789
314275
316242
326810
312675
336328
311012
328736
335051
326852
324969
336355
312977
323587
334706
324938
318174
331269
329831
330682
308505
316781
333808
335757
327713
324365
331392
314547
335400
334014
330019
307942
325306
319683
336048
338894
322000
327600
316171
317330
331477
326689
318333
307610
333134
334419
311695
318510
323088
319611
323580
312030
336692
318379
330118
336769
334386
311421
314021
325384
337232
334476
316918
317642
337683
318310
327078
337475
316568
334476
316248
323265
336895
332755
338476
314591
337342
318658
331223
322473
322684
328235
315407
314905
319939
339129
310173
319706
318477
318060
336470
320753
313738
325956
321475
321175
319296
331798
324776
335777
334682
337608
329107
319092
322769
318361
318964
320609
318265
315148
332936
317130
312734
317627
333304
317829
321148
337134
316935
335276
330894
320581
334094
320152
321714
317284
323695
338475
326492
332765
332663
333126
320641
323253
325794
319174
330890
324937
326212
335918
329180
316424
336196
319988
312657
309119
328047
332810
312384
312671
324254
308761
332887
316436
325718
327791
317417
335955
318147
332835
315852
338756
334876
317005
317315
332633
310368
332647
321612
326259
310429
336260
318044
331676
320445
316659
315037
318605
315409
328328
328171
323552
314501
316756
320651
321446
331194
327032
339797
331251
337772
326314
329847
323391
307884
336664
310766
321421
309911
315487
319011
326988
333646
323409
309487
333898
335583
335582
308582
317549
326750
330886
325704
323993
329967
325832
328487
312993
332046
318044
326721
322124
337819
327256
318906
318280
331601
315924
317320
311809
336156
326856
310947
319646
339550
334005
335567
336977
326497
330889
320742
339136
337028
327633
323430
328005
313042
338003
339321
323550
336208
338572
318260
315562
321300
339177
335191
328459
334980
318554
318027
326331
313435
327406
323385
331599
329529
320093
327547
314489
321012
309576
324152
327262
327390
310725
329365
336548
