cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
14698959,1342241,21441897,13921558,3925720,78517604,7381928,8105524,18495,435273,10598197,26010007,118339
14263472,1335221,20642948,13614667,3775351,77794561,7356794,8093564,19053,437803,10803951,25891706,116780
14803182,1342110,21394836,13779104,3689383,77885114,7175384,8108153,25183,442711,11007944,27265933,117967
14604641,1289293,21007279,13637401,3785285,77646365,7353863,7884270,9654,415172,10562662,26761457,114795
14385229,1318361,21022698,13670415,3807592,77798504,7402689,8128558,16419,434471,10319788,25254002,113031
14238088,1272074,20618261,13591948,3815571,77803318,7392799,8103050,3955,411310,10774684,25975706,113747
14610477,1306692,21066675,13616006,3585308,77538081,7187435,8130322,11161,422503,10860766,26762944,114512
16894804,3955641,23415360,14947275,4103639,80737183,7958027,8689188,785506,1396972,13374356,30178174,126927
14552665,1431992,21243975,13893451,3803874,78024260,7363140,8083449,86266,485156,10623231,25220378,115565
14442121,1490865,20875138,13848840,3794816,78249354,7387710,8111046,126541,539291,10934354,26015359,115513
14739594,1531604,21284931,13813533,3576045,77649597,7177272,8118285,122404,537592,10913445,26718925,113406
14573881,1345682,21088374,13714231,3786817,77675027,7149857,7664736,32906,443003,10791526,26608680,112490
14591959,1435362,21131795,13787060,3787103,77818486,7355014,8084281,90643,504168,10399599,25214428,113268
14420330,1308020,20813182,13657324,3808264,77785984,7583599,8293570,13129,433298,10997244,26019197,111177
14564061,1311087,20993299,13536826,3689461,77283722,7199114,7927202,12319,423297,10821315,26803183,111489
14471737,1310337,20911250,13567723,3773353,77127628,7135685,7709344,17413,423449,10667045,26390980,110904
14574542,1314371,21073323,13667962,3809544,77639324,7382646,8110153,25483,428140,10376405,25424525,111007
14382027,1287486,20973479,13713637,3901214,77229973,7394832,8133039,19652,428574,11025830,25960896,108705
14696405,1315611,21011089,13566672,3702786,77429927,7402195,8117653,25117,429447,10960977,27186159,111179
14843622,1259286,21353592,13798844,3907500,77995761,7368368,8095521,7046,400498,10562610,27571278,117170
14470869,1275085,21089258,13741667,3804058,77985695,7396788,8120652,10427,403104,10286344,25297739,116992
14222028,1313105,20840074,13575493,3809213,77786982,7393506,8101410,15670,416093,10780346,25886999,113116
14688605,1266353,20974984,13580958,3584718,78010099,7392895,8121526,11239,417427,10860308,26855079,117578
15555072,2552124,22370304,14617294,3986431,79931080,7442728,7890462,7351,531215,11783820,28491099,120780
15873819,3954702,23113799,15245022,4144341,81360168,8064451,8832460,495418,799667,10378115,26918836,114489
14252021,1454230,20837000,13701296,3802239,77550190,7400588,8134533,91139,511815,10668079,25258455,111706
14580285,1603570,20996819,13694154,3689454,77248851,7377371,8095024,173944,589034,10922670,26723181,114525
14634210,1411137,21146279,13789283,3669365,77487777,6971053,7888560,71706,484651,10855687,26578632,117044
14562417,1529097,21020609,13752526,3775314,77072882,7323956,7842296,136034,550632,10662207,26331435,115748
14565327,1518109,21291975,13997620,3929756,78155442,7576503,8300450,114356,528254,10733076,25387587,117269
14496435,1458558,20973732,13627948,3684916,77542545,7370850,8094216,86151,507250,10911017,26674083,115269
14549780,1439321,21056373,13703428,3680460,77199817,6940714,7865602,71205,488619,10791524,26496508,113692
14544020,1296111,21002563,13637157,3794554,77542555,7374446,7908107,10133,410431,10545002,25985233,114001
14636031,1365393,21359080,13845974,3812174,77845212,7405210,8336261,20204,444843,10865858,26063221,114591
14376023,1298273,20838399,13725742,3819431,77519378,7581517,8293004,16443,437691,10974080,25903106,113033
14679759,1297958,21166251,13668101,3687682,77317215,7179711,7912448,8725,427412,10794385,26786276,117587
14587247,1331257,21092498,13740182,3808253,77586889,7183542,7910404,8431,427681,10533654,26574229,117175
14507291,1429043,21177025,13803680,3806937,77812257,7381030,8095636,71381,477369,10368791,25313574,117127
14278349,1321233,20859202,13643798,3790821,77547181,7375570,8097606,24849,449261,10831888,26042709,116842
14781911,1317550,21067938,13711004,3687504,77554029,7180430,8107406,12153,441357,11007670,27350181,117853
15138912,2202139,22534605,15095139,4210492,83966741,8285014,9085299,905446,1388481,12849828,28282160,117360
14464864,1529932,21135962,13797009,3799321,76936290,7358681,8083713,121249,537696,10435230,25314580,112205
14200859,1473576,20717270,13579828,3800085,76663340,7360794,8079660,110903,518302,10832035,25985649,108818
14534592,1527979,20812992,13655670,3582615,76720665,7172325,8115427,149264,554590,10905260,26553949,110035
14580965,1446609,21049500,13711827,3807948,77062769,7195655,7688299,79134,492903,10837178,26523388,110976
14676251,1288932,21391678,13863107,3912455,78140189,7576561,8307976,7044,415522,10302633,26045382,115571
14365656,1336687,20833155,13725484,3795551,78130575,7375096,8080968,14984,425401,10795877,25943054,118004
14693190,1293581,20988385,13716049,3581319,77870376,7178679,8109359,8257,410609,10817365,26738209,117830
14577127,1308347,21081558,13735899,3790360,77596287,7162567,7674877,12734,422858,10780808,26607835,116824
14653653,1377738,21180634,13803395,3816890,78483998,7420413,8133009,16016,445080,10388117,25990095,116984
14504315,1333028,20978282,13790579,3930594,78187284,7789368,8513313,20672,446247,11059032,26735331,114437
14569701,1322703,21054918,13616167,3572902,77225221,7178602,8120561,16860,434549,10867660,26703287,114131
14628134,1374757,21132610,13763669,3790751,77662542,7180555,7677550,12241,434833,10800626,26535118,117281
