uops_retired.stalls
1462224
1575931
1437025
1512856
1491681
1504219
1501152
1482880
1491568
1541832
1523050
1550035
1580606
1544815
1440679
1512522
1525314
1533196
1490920
1540517
1543053
1579166
1573774
1513136
1568337
1532534
1492688
1496710
1493037
1568659
1485214
1445204
1525521
1567636
1550830
1562270
1452292
1491968
1587373
1470379
1575366
1469226
1494704
1570592
1579685
1572966
1544215
1512785
1517908
1525087
1567220
1587074
1533797
1532825
1511987
1533550
1533873
1557836
1549195
1539020
1437472
1464553
1490385
1503127
1449153
1546371
1451085
1530276
1564034
1549201
1485869
1523070
1554293
1462954
1454677
1568197
1535600
1447957
1461146
1557546
1510438
1586441
1530249
1516577
1453541
1520117
1501898
1582980
1534168
1570740
1543429
1446758
1477765
1451126
1444142
1550665
1487701
1448358
1491510
1563276
1485735
1482393
1499502
1541086
1456469
1503115
1444479
1515096
1534460
1491233
1446833
1563708
1448463
1469717
1529975
1461635
1511395
1493028
1461085
1511901
1459150
1532416
1535535
1453705
1525037
1472728
1459150
1501105
1529597
1481470
1557635
1459383
1493818
1588098
1506743
1482049
1582781
1522683
1545108
1565932
1450241
1516072
1492544
1470571
1526425
1559403
1508824
1551887
1511239
1558021
1456657
1467709
1491153
1563902
1518271
1515532
1577021
1488871
1475980
1504045
1485365
1477543
1543489
1553360
1500646
1530690
1544226
1479997
1578494
1577566
1491033
1579058
1506474
1586943
1565574
1495260
1563932
1576123
1483602
1516593
1568619
1520978
1520794
1498970
1494892
1475519
1448148
1491461
1529156
1478119
1521183
1449146
1445974
1534171
1551853
1457369
1461756
1527467
1499916
1487674
1485225
1487297
1466561
1567260
1533226
1502502
1586252
1551728
1502473
1523927
1488772
1484347
1505565
1532696
1510594
1472158
1499477
1509710
1510193
1469225
1449434
1524252
1454126
1463093
1484065
1437874
1457425
1532893
1475180
1542728
1537604
1530482
1446407
1583416
1548074
1584172
1516797
1519427
1519103
1576338
1504024
1454194
1458154
1584849
1509692
1552328
1587078
1560729
1525506
1440348
1523632
1556238
1560070
1532475
1549381
1485480
1464259
1505406
1459191
1476242
1473690
1446548
1474086
1472560
1540963
1540458
1556133
1575921
1448775
1485221
1539595
1471694
1583845
1536697
1497623
1510281
1500792
1442189
1500811
1542508
1511378
1496898
1507616
1579756
1545231
1499281
1553598
1550012
1443992
1494532
1545879
1515661
1535618
1553165
1572732
1574215
1444793
1508478
1494590
1539531
1551434
1513778
1497650
1565426
1572493
1562217
1513112
1475766
1518176
1516232
1522924
1462814
1485438
1550964
1498045
1544875
1443490
1564522
1577019
1586998
1509739
1579811
1539173
1511123
1583090
1587168
1575607
1584684
1584241
1569708
1572363
1568781
1581247
1577764
1579596
1579845
1546855
1514327
1586020
1488459
1453534
1508440
1460418
1474514
1457943
1456314
1456971
1446133
1478898
1457978
1476910
1496003
1518166
1577720
1476777
1485019
1492244
1501425
1513365
1455468
1490363
1482646
1460736
1472698
1510843
1498155
1439737
1489750
1500693
1523379
1481230
1523643
1569384
1541620
1517133
1584199
1547611
1447772
1462247
1464495
1488977
1488631
1464071
1558188
1454297
1588222
1529804
1510162
1438283
1565507
1574161
1570354
1551557
1448787
1530111
1500728
1490422
1495584
1446090
1585045
1558078
1578998
1496295
1531042
1458496
1553711
1502105
1504919
1446836
1530253
1560291
1486000
1566772
