mem_inst_retired.any
129212075
129949381
131234148
130986646
130651725
130047007
129347192
129614154
130561494
129700598
130305644
129644456
129631548
129630872
129553931
129627287
129612348
129638570
129551532
129628607
129633416
129718499
129349748
129592488
129832198
129487540
129840214
129876305
129878670
130267639
129337392
130937579
129836833
129583511
129570135
128972701
129477011
130004390
130653378
130472290
131857174
131099690
129515923
129895097
130297426
129621232
130596980
132321173
134241459
129637306
129557230
129882766
130120947
131887228
130109687
130117441
130392975
129980457
130507849
129556947
130646151
129566386
131492117
129602027
130078255
130509362
131717314
129047153
129803474
129884017
129736686
130187477
129138178
131169669
129554098
129576278
130174844
129573450
129772217
130632392
129563870
129563416
130816000
129554516
129548032
129777470
129532224
129559884
129695488
130989569
129447179
130228177
129396842
129832952
129554181
129380581
131235316
129471714
128962540
129430730
129600842
129611816
129687741
130195303
129993282
130158819
129483622
129732824
131091503
129845860
129334486
129440604
129866213
129179409
129614104
130049207
130095800
129424356
129346406
130788180
130601945
129587937
129433026
129327569
130169941
130330380
129539722
129752863
130463440
129333356
129587270
129603832
129609196
129630337
130078272
130143287
131304301
129816108
129829780
130231875
129348850
130152033
129741452
129517930
129617089
129864966
133761227
129494087
129309926
129412586
130586819
129779960
129980644
129213024
129978425
130401292
131236715
130448747
129460876
129455244
129454358
129426016
130203423
129974598
130317062
129689058
129832642
130540045
130231998
129614092
129846618
129692289
129571089
129878494
129370179
129588684
130166931
129942574
129597252
129681504
130019349
130470578
130806502
129553716
130421263
129398307
129299046
129775017
129663615
130415986
129861011
129512978
131619675
129556658
130191307
130562082
131182049
129615025
129715397
129637984
129804167
129559107
129697030
129808734
129633508
129658137
129838095
129604239
129570079
129470089
129523284
129290667
131042394
129994884
130736954
130088218
129635464
130078271
129476456
130882476
130220806
129873388
130081453
129556145
130450452
129553741
129858140
129548315
129871568
130104123
130320942
129656360
129574772
129882872
129383796
129570701
129398908
130500447
129871431
132165036
131120480
129560653
129724886
129462114
130174612
129552004
130918054
130102524
129872674
129636975
129952985
129612678
131188378
129909686
131803793
130017529
130298096
129375186
129556430
129644881
129625005
129499596
129290237
130336871
130520613
129446431
129486141
130795087
129565319
129578935
129370030
130526772
129646614
130768852
130314604
129832894
130525677
129598100
130199313
130747894
129911959
130822356
129785158
129696238
130002589
131027359
129580723
129509502
129653181
129741436
129205716
130547336
129585618
129976654
129090723
129602067
129794198
129971167
130115715
129900494
130163067
129898104
130195810
129638007
129406258
131542637
