mem_load_retired.l2_miss
315
290
298
292
300
296
315
300
315
292
285
307
300
307
307
315
315
315
292
285
315
285
315
292
285
285
300
307
300
300
307
307
292
285
285
315
307
285
300
315
300
300
307
285
285
305
312
315
285
292
285
307
300
300
307
305
312
292
292
307
292
285
285
292
290
300
290
285
285
307
292
315
285
292
292
300
300
307
315
292
300
292
285
297
315
292
300
285
307
307
315
300
315
315
300
307
285
292
300
285
315
315
300
315
285
312
290
285
307
307
285
300
285
300
285
307
315
292
285
292
292
290
288
300
307
285
285
285
292
315
307
315
298
307
292
315
300
300
285
315
315
300
300
285
300
300
292
307
307
305
305
305
307
292
292
285
300
315
292
307
315
315
285
292
292
307
292
315
315
285
292
285
285
292
285
307
285
300
292
292
285
292
313
300
307
285
315
285
307
305
297
307
293
285
307
305
300
307
292
285
285
292
300
315
285
305
315
285
292
285
315
300
300
292
307
292
315
307
292
307
300
315
307
292
315
307
307
285
315
297
312
290
297
300
292
292
297
290
290
300
300
292
315
307
300
315
297
290
315
312
307
307
307
315
307
285
292
285
285
315
307
300
285
292
300
285
300
292
307
307
315
315
315
315
308
300
286
292
315
312
300
285
292
285
315
307
300
300
307
307
315
315
307
285
315
285
285
292
307
315
307
285
315
285
290
315
300
285
315
315
298
307
300
292
300
315
307
285
285
292
315
307
315
285
307
315
314
285
315
292
300
292
312
292
285
315
285
285
300
300
315
300
285
292
307
315
285
307
285
307
292
285
300
292
292
315
315
315
292
315
307
285
285
285
285
315
285
300
285
300
285
307
307
315
307
315
315
300
315
285
285
300
315
