uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
3974081,9906762,8210520,32441836,19722494,19149879,26421423,24956757,189592471,51861812,40288630,30943391,23940917,45471285,33400023,23984007,14054594,27010851,18801093,72373618,0,52903475,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,47279,32234,83352,65039,47279,32234,44451,44451,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,498981,347063,967416,719306,513895,347063,1527950,1527950,2967790,0,0,0,0,0,0,0,0
1106218,3994783,4523132,11399274,11082124,10946909,12606417,11566578,84459981,30271595,26669305,19210022,11980969,22619869,11826695,10073854,6992126,40612730,40831113,50604352,0,50151245,12340102,14218262,13651995,42728302,47358821,47360572
1312855,2302719,5056421,3141682,3683600,6635447,9395824,7341912,60831853,24385318,21306259,17739886,13849739,35192725,25006687,17612567,11632038,25961498,22745482,55421539,0,27149838,7282364,17137891,16497589,25975391,20500664,20447862
4294882,3882211,3708296,9161919,5580501,6249089,7349350,5395837,37998642,12985099,9737333,6537228,4044302,12129271,9292005,6412897,4106770,21719451,21712105,35982596,0,37092196,8529986,8310746,6327622,39473740,26269440,26217150
4051353,3456519,3567839,8772676,5553197,6240521,7292273,5361964,37704373,12787558,9242075,6143438,3945920,11914130,8871944,6122034,3937312,21379447,21322128,34726868,0,35553286,8261200,8058754,5964754,34802119,24923141,24935936
4040951,3539386,3617748,8712488,5531938,6236302,7298055,5364118,37797370,12408072,8951595,6177026,3970598,11980299,8946633,6181427,3972394,21244491,21217676,34993369,0,35682972,8269513,8074626,5973780,34742579,24852750,24862755
4053009,3742408,3704257,8992080,5667871,6375924,7526129,5572972,36503988,11947824,8985523,6227510,4004599,12003702,9052850,6248878,4001108,21408040,21329893,35025090,0,35846562,8263465,8084865,6004103,34981025,24801256,24838492
4054976,3690517,3633758,8654248,5502299,6211616,7226907,5022465,35243912,11973227,9002854,6229318,3997215,11962150,9001906,6246438,3999434,21178803,21153603,34991473,0,35840252,8274503,8092225,5992738,34896595,24601312,25039591
4044727,3686868,3656491,8797092,5574776,6265214,6791513,5013464,35120701,11964184,8981189,6214227,4004157,11963250,9003838,6245970,4016030,21167475,21097711,35108921,0,35856300,8266062,8082541,5979866,34798398,25296781,25303341
4051838,3672047,3637978,8799459,5377950,5908304,6790392,5027515,35231428,12003043,9006905,6220431,3999757,11996142,8995923,6232330,3997708,21267272,21226776,35126597,0,35957363,8310586,8109064,6126193,37914557,25367594,25415626
4044617,3688369,3652218,8385103,5164341,5873694,6769163,5013042,35009627,11923393,8945743,6201402,3988617,11948121,8957193,6226407,4002042,21054754,21026753,35045088,0,35887842,8289162,8325968,6242154,37923125,25108010,25235392
4057325,3670987,3559808,7931632,5136156,5869524,6714662,4986775,34982217,11940972,8961068,6207045,3992066,11934429,9002216,6241550,4021455,21037697,20985976,34974450,0,35811701,8564557,8515319,6198544,37526531,24813373,24841464
4065081,3587283,3491230,7999414,5180231,5907360,6730236,4991748,34935901,11903090,8960890,6227410,3990699,11849926,8950768,6195129,3981223,20966432,20937543,34780783,0,38614028,9209597,8766351,6325941,38748633,25028014,25055138
4029506,3442991,3449927,7889403,5134456,5864106,6728603,5007009,35076215,11959848,9009101,6269275,4014516,12002937,9052294,6270686,4025846,21236102,21188794,35195942,0,39156864,9009441,8647383,6264031,37807781,24943801,24816080
4057924,3460484,3466672,7925818,5146729,5902134,6739806,5020812,35059414,11923672,8999279,6233167,4011793,11927814,8990453,6230422,4001416,21156163,21065390,38170246,0,39252328,9032921,8668086,6285567,38229168,24765792,24340049
4049916,3473001,3469741,7966243,5163061,5915539,6754640,5035522,35219670,12017465,9063518,6278036,4035268,12004723,9019540,6259794,4014738,20833109,20970813,37676224,0,38832376,8953203,8573089,6233705,37264620,24417578,24500243
4039706,3451956,3464690,7922290,5162357,5886766,6739678,5014762,35089601,11935746,8971539,6208985,3995252,11942027,8982789,6220785,4118654,21024620,21061488,37735824,0,38938395,8967625,8587869,6090266,34732761,24372961,24412680
4070049,3476087,3486942,7967260,5168709,6072928,7024758,5205417,36447238,12409806,9328038,6467772,4148569,11970036,9000712,6663143,4402975,21195847,21206211,38359713,0,39610594,9165799,8292216,5965337,34885369,24390978,24417520
4071106,3483704,3477782,7951927,5159649,5913381,6741514,5038374,35147739,12000493,9057472,6267920,4033353,12049111,10111059,7028839,4517965,21411097,21467177,38770958,0,39726953,8311001,8138814,6015737,35135466,24740650,24778084
4056651,3474272,3482211,7965834,5172091,5918399,6756611,5019610,35040661,11941055,9002397,6237580,4021435,12842579,9690317,6760091,4356386,21441100,21462223,37990570,0,35941629,8291968,8103877,5990010,35030377,24625273,24656495
4077420,3492935,3490339,7970178,5169281,5895148,6755822,5031849,35144835,11952849,8988634,6204870,4332256,12813867,9682889,6727121,4334022,21499865,21566463,38095729,0,36142574,8336079,8155088,6029566,35239487,24875480,24822667
4081786,3485686,3491815,7985629,5182871,5913856,6762367,5035872,35298700,12006282,9067189,6666101,4304583,12825271,9693716,6745322,4337294,21399309,21374502,35361543,0,36180615,8346315,8159615,6036582,35182242,25035702,24951060
4066572,3492161,3490988,7966189,5164330,5911490,6755622,5019735,35187611,12641459,9786636,6813464,4396715,12980334,9823572,6899114,4470270,21057762,20896958,35150260,0,35934833,8279123,8089692,5981737,34902935,24788066,24816051
4060231,3491355,3486908,8014850,5180910,5910969,6778028,5030746,37963691,12858591,9680672,6690997,4279666,12664320,9529246,6619229,3995520,20929128,20866380,35066875,0,35889178,8297211,8096056,5989274,35003478,24767574,24886419
4068851,3477763,3487307,7960943,5143968,5892022,6720912,5380305,37679426,12766554,9662471,6705549,4327696,12802362,9658535,6217552,3995384,21064135,21002595,35005155,0,35886587,8306381,8106799,5994873,35001286,24749397,24822222
4033040,3455869,3459652,7929490,5127395,5850373,7273555,5389765,37891665,12826875,9714628,6743448,4341909,12854341,9014031,6233805,4027833,21028987,20998177,35269380,0,36020890,8307231,8099653,5977515,35028597,24519023,24506059
4060869,3468225,3473795,7948224,5142018,6210438,7285496,5387602,37867642,12803099,9669231,6704059,4329657,11965756,8994981,6217552,4016840,21075110,21058104,35309775,0,36180909,8360536,8138566,6004822,35099115,24526255,24549125
4090310,3499103,3496807,8008283,5517410,6216054,7211897,5355115,37695034,12770986,9671031,6719028,4006762,11936869,9017678,6260319,4029425,21219615,21191326,35452155,0,36378355,8413267,8193337,6057852,35299955,24728586,24714907
4076606,3494586,3665411,9181868,5734190,6366582,7403681,5468301,38393690,12927807,9212791,6187751,3977768,11855235,8936816,6192696,3987500,20937191,20994223,35046837,0,35973905,8309564,8135866,6009406,35141501,24588918,24640031
4057900,3689183,3643419,8803783,5566147,6256029,7267836,5350905,37621502,11930066,8980812,6212201,3993181,11897612,8977805,6233683,3997417,21146400,21121801,35225023,0,36087260,8329510,8105566,5996649,35006648,24670493,24667768
4074364,3711881,3656502,8802399,5562675,6240494,7287295,5394297,35211972,11959132,9038845,6248941,4021350,12000909,9038092,6247740,4009372,21053902,21039672,35110704,0,35911507,8314211,8143234,6037966,35317452,24785645,24650545
4083270,3705193,3670718,8837125,5600619,6305046,7340803,5062004,35442354,11976484,9039808,6246286,4013939,11944001,9008305,6204089,3995002,21032322,21017174,35030572,0,36068661,8339745,8161647,6035015,35288014,24897011,25410404
4086359,3699454,3668035,8866208,5628936,6325398,6796527,5065025,35428186,12056899,9071995,6300098,4049988,12065282,9098096,6292853,4034947,21080347,21105472,35197106,0,35984429,8308648,8128568,6014903,35149080,25016696,25037148
4069264,3742098,3695746,9007284,5522145,5898325,6757667,5018675,35157441,11935602,8999196,6232687,4010739,11950492,9014441,6233432,4008863,20928371,20924688,34995112,0,35839374,8275966,8089600,6101074,38970559,25180043,25244957
4070900,3756212,4000902,8967940,5751349,6551910,7548132,5450842,38937040,13490398,9251497,6263957,4014962,11902293,8955520,6220062,4002852,20951632,20981744,34908016,0,35902774,8307521,8648023,6265412,39198180,25221540,25258820
272730,317938,71992,298467,410533,878665,2080228,1234568,12729183,6333308,4820990,3141644,1594713,9160326,6201418,3766620,1771939,9639344,9629031,23349030,0,23579309,6549037,7100167,5062764,14301025,5117252,3651393
117636,46090,49965,138150,73450,83819,126034,70342,536664,207476,140898,92218,56082,229623,152525,96536,56360,375293,372555,571354,0,4121022,922153,763640,443962,3940470,1218191,1208716
127825,85970,95314,247557,131865,97233,129002,71883,538973,204798,139524,90154,53012,207768,141913,90027,53803,345800,379638,577600,0,3711315,870281,755466,443444,4297078,1750007,1757046
82397,47222,49827,147158,75808,82533,126128,70064,532175,203871,138562,88598,51668,206343,137307,88021,52403,311438,1023387,5543871,0,6661247,1580188,1557876,1131545,6838579,1750691,671164
1716201,3399273,3022811,4302016,2564277,4119650,5114533,2536592,23114911,9014418,6274249,4385332,2927879,9452408,6516880,4453073,2962934,8182704,8435822,26117455,0,24941703,6342565,7517123,6683272,24272648,12908497,12616604
1366307,2041449,2573011,3497766,2592650,3533583,3938891,1952876,17842161,6275382,4239755,2868756,1671310,6157156,4426921,2877791,2100529,9968244,10533683,23092812,0,24931541,5802837,7449587,5538308,17866472,10008112,9900204
1488395,2168035,2630756,3664784,2648184,3611220,3963649,1916764,17008468,7413823,5181806,3437333,1995222,7832350,5409593,3929796,2433128,7994014,7536778,19309638,0,20496051,4874251,6397089,6308416,17686777,12874468,12015009
1480763,2025298,2187903,3125223,2363945,3218863,3863946,2111293,19037302,7172205,4861048,3162597,1999849,6959515,5323682,3327569,2030809,10043998,10343039,21677156,0,24609192,5241122,7938325,6803377,19775061,10090539,9239681
1264233,2105129,2855915,3773560,2827267,3862322,4382015,2113925,18844974,6743079,4473017,2738354,1882982,7448623,5515639,3724897,2318716,9411453,8151260,22402953,0,17757715,4170474,5583667,5243557,15837830,10996254,11576071
1637989,2325745,2368191,3376223,2367579,3173712,3572815,1750331,16612136,6627579,4755845,3387894,2261137,8483674,5439968,3644992,2256181,9491229,9078522,18858513,0,17841302,4997134,8107348,7781447,20023121,12236055,12307381
1263649,1925540,2355080,3312236,3290493,3665780,4369556,2181989,20271102,7651778,5509203,3825434,2296528,7146481,4965932,3409757,2041274,8437724,9687737,18082654,0,19769065,4756320,6875914,5876973,18359083,10670427,10475395
1467168,2232453,2624367,3475334,2105873,3483970,3722499,1716723,16477171,6616570,4872162,3334380,2027166,7986168,5681417,3794502,2311509,9702227,9839205,19982285,0,19866341,4640423,5977354,5096446,17066057,10386328,11106753
878628,1285170,1607583,2476687,2445706,2722111,3437050,2010481,21853911,8562188,6004010,4093163,2487397,8290082,5650038,3490671,1712477,7576795,7198283,13542163,0,12759791,2850863,4706045,4282806,10778765,5434164,5101092
92579,59096,61635,170545,92520,107272,163642,428520,3146705,1045935,822116,608337,412198,1225333,927990,108142,66312,363327,363898,663969,0,702361,168525,207454,157280,646140,430703,415615
2352685,4337232,3697217,11110928,8738934,11255618,14439856,10262438,87646439,30979901,22756066,14278601,8142359,20744647,14983234,8271345,3623186,5064004,5063475,25519849,0,70807180,15413768,8664060,5241927,69202794,21257988,21659474
2515370,3466584,4181525,8891216,4990419,6601342,9890718,4681214,40924644,17626020,12855946,9031339,5728159,23341211,17648098,12886158,7258828,17736887,17476628,67936766,0,59893686,13388164,12973043,10962448,36590597,15638065,15338647
4213664,4222630,4898518,11193476,5916985,7350981,11729708,5472903,47081940,19817718,13165953,8109949,3999167,20328094,13599802,8068208,3974484,18654442,18685615,46149106,0,49505573,13815221,18455706,16357669,50194880,24420884,24397784
1646690,3718581,3330786,11643287,5671197,6127629,8128012,5003890,42552727,16183331,12197877,8536806,5498443,19884367,14999533,11426058,6773116,14771515,14246280,60562545,0,62786129,13812479,11696388,8575332,45617548,14974536,14536416
2678629,5823862,5654131,17004633,8554207,8218259,11958012,7589101,51382715,14113764,7508572,4471991,2540520,6880593,5239995,3489267,2411780,13923045,14885352,34354688,0,47096134,11341122,14307950,11225820,68808274,23489741,22540259
846511,1543135,1384936,1681642,810815,1797461,2526553,1205857,13355459,4793698,3912908,2649990,1626948,5128159,4269263,2666220,1948282,6812123,6223760,22880834,0,35644270,8106460,9040140,6649451,32170792,9772601,8794075
4340407,4275992,4333177,13678606,7994741,8513557,12823906,7777368,58859375,22449461,14844746,10412197,5992218,20047243,13972659,8945790,4897422,22049184,23321209,48424564,0,53932077,13817397,14929015,12327994,51350103,29668759,29191660
6325979,5194843,5065754,13907567,7542285,7939894,12821611,7068815,53075554,21613000,14841611,9331520,5081123,23625800,16104655,9980267,5281736,28660961,28908343,65368720,0,70496505,18115730,19772215,16474874,66846096,34945109,34435093
2172604,2084441,2436604,5335287,2934501,3797239,5995938,2775014,23757596,10218559,6678535,3852789,1790301,10215124,6681311,3857176,1787885,10345015,10484810,26626510,0,28683606,7816612,10103868,8713348,27462052,13642371,13411998
2144419,2057655,2439054,5318281,2930416,3776534,5953639,2753819,23638635,10168232,6659603,3832609,1784764,10239082,6693730,3848366,1794805,10825484,10950044,26467939,0,28755097,7903971,10109756,8712333,25813850,13756328,13750160
2138699,2070509,2439909,5330016,2935080,3798753,5986468,2765044,23627116,10145406,6631528,3805669,1787740,10140382,6644049,4047210,2214286,11115089,11147654,27188261,0,29540058,8126353,10037993,8431446,24248403,13760726,13745388
2144608,2060918,2433513,5299050,2919447,3782823,5948428,2752502,23620258,10173571,6645223,3823756,1793554,10202414,6993976,4344980,2136732,11017885,11025787,26086892,0,27930862,7441798,9551396,8433534,24237245,13828995,13829203
2142938,2072093,2442301,5315714,2930653,3790991,5973777,2768099,23749529,10194413,6644817,3846692,1799096,10629674,7366283,4358724,2133281,11042814,11072233,26395811,0,26839661,7124549,9537613,8433043,24179212,13769098,13784510
2134411,2063840,2434806,5638288,3099057,3939891,6200532,2937910,25048360,10622866,6979349,3853108,1981714,11086344,7368686,4374763,2150868,11044623,11080913,26542132,0,25405318,7149204,9546421,8432105,24140724,13756568,13753698
2133656,2060572,2433552,5298643,2919175,3777873,5959785,2762162,23653253,10159870,6656311,4063224,2135286,11082516,7373009,4357018,2140558,11013264,11042137,25109499,0,25389154,7135180,9557698,8453518,24204609,13818495,13810295
2132791,2060374,2441977,5313732,2932326,3794097,6002133,2780817,23757439,10228898,6972890,4248077,2078742,10929084,7285394,4298035,2121887,11061666,10903095,23637006,0,25265333,7086489,9499598,8407914,24077802,13775968,13762824
2144102,2082662,2461638,5333208,2943370,3795800,6000997,2774196,25147933,11501411,7612621,4515815,2228747,11202858,7477840,4439980,2069833,10695236,10738449,23619966,0,25448485,7153701,9573381,8452276,24225292,13819406,13845846
2137787,2065534,2452399,5330963,2937811,3793952,6000851,2966701,26511488,11074424,7352605,4330467,2135243,11080092,7314739,4060686,1794224,10748666,10743988,23605524,0,25248296,7098735,9474496,8370572,24137528,13777176,13782379
2130261,2064264,2439968,5307808,2935599,3975957,6524306,3356128,27974103,11521663,7699459,4611759,2323475,11112639,7042452,3837004,1799599,10631137,10657173,23569727,0,25267802,7102944,9499598,8393618,24094641,13759566,13784202
2137239,2067050,2449674,5314364,2932589,3990038,6550807,3170459,26572761,11064258,7370871,4358156,2149380,10617676,6663301,3825051,1798239,10810157,10829354,23678068,0,25421818,7151270,9563495,8447578,24185614,13807579,13804493
2144159,2076860,2453326,5333028,3119259,4107059,6465081,3117450,26280499,11033587,7343884,4329328,1968619,10170244,6640515,3800749,1788451,10669106,10669019,23481779,0,25225950,7117549,9494889,8410694,24186445,13811890,13850867
2127721,2061338,2523054,6090203,3496311,4245870,6629895,3226047,27026045,11221653,7212811,4031007,1788546,10149462,6633952,3801582,1783830,10681094,10725376,23535438,0,25320402,7121052,9510885,8388396,24062865,13752128,13765507
2129739,2172032,2622505,6152092,3357372,4153409,6505187,3123055,26152189,10556372,6657211,3807068,1787954,10174272,6659149,3804397,1777530,10713690,10739320,23635706,0,25394412,7141529,9555207,8426277,24131415,13803052,13791601
2133162,2413156,2711704,6602846,3586727,4177681,6546987,3153644,25057899,10184771,6641435,3807888,1777411,10168258,6660232,3818271,1789287,10789213,10763881,23650054,0,25334141,7110994,9496993,8373663,25559766,13756733,13818686
2984059,3048910,3354654,8890578,4949265,5346224,7955555,3602694,26387318,10687442,6696710,3833203,1806836,10213144,6685038,3835300,1802402,10625455,10641926,23728336,0,25399515,7125217,9530901,8428202,25453897,16838845,18691109
2152760,2293549,2615122,6198064,3370565,4191152,6260510,2777701,23769962,10182541,6672059,3839015,1817076,10217591,6669277,3840045,1800914,10608528,10651821,23676237,0,25333152,7117208,9536621,8429701,24170640,13929210,14140254
2149545,2347275,2649455,6421694,3523043,3994755,5976045,2766237,23603504,10135933,6633688,3824361,1795731,10135042,6653250,3840714,1802374,10667260,10660525,23669586,0,25428487,7132629,9526624,8420179,26750324,14210957,14223785
2157299,2257509,2573251,5869355,2932964,3803341,5970896,2769431,23614798,10134296,6627773,3819109,1798674,10152186,6635854,3819840,1798567,10657664,10659830,23708968,0,25404731,7154404,9683498,8703628,27248639,14192412,14228418
2151056,2294550,2516316,5320036,2930522,3787971,5978442,2776941,23691783,10184285,6665448,3832254,1790650,10191828,6687972,3836269,1798239,10586012,10568627,23729273,0,25426925,7485301,10100415,8706055,27381870,14090750,14061635
2159954,2192347,2449748,5333968,2943508,3810493,6007267,2786187,23849440,10256669,6700960,3854226,1807638,10245336,6680379,3845770,1799031,10590288,10569532,23465458,0,26811841,7786573,10010205,8652417,27298327,14208646,14238895
2142709,2061256,2430871,5310075,2929088,3792709,5988393,2771026,23729788,10222448,6670975,3844133,1802999,10208644,6670343,3842515,1803833,10553582,10571634,23775988,0,28322240,7820930,10050723,8640723,27212312,14026114,14022954
2134965,2064541,2447915,5330824,2938697,3801081,5988790,2771768,23680552,10167009,6637694,3816042,1791310,10144394,6634730,3813397,1796218,10714755,10757865,25916446,0,29205163,7977294,10192453,8760325,28561948,14469048,13991112
2138515,2069308,2443444,5320113,2934962,3791221,5968964,2770085,23698637,10177910,6667375,3823170,1795853,10196356,6677277,3823932,1795063,10783706,11077724,26419531,0,28160161,7716317,9965431,8628814,26685566,13928471,13860709
2131843,2064221,2416527,5292543,2925500,3796036,5986477,2773838,23740524,10204963,6691767,3857957,1801320,10212981,6698893,3854219,1804680,11029686,11051533,26478646,0,28581897,7825309,10011523,8621946,24062437,13720488,13767754
2126438,2067053,2422120,5300115,2926274,3797978,5982404,2776449,23773329,10181105,6697772,3864883,1803749,10213522,6693526,4102949,2129816,10956189,10966728,26474812,0,28491053,7830546,9808874,8430775,24153752,13637123,13660063
2142433,2177143,2512233,5708516,3118370,3790665,5950574,2759909,23630812,10138995,6657911,3838196,1802976,10206141,7009991,4359183,2141049,11066996,11086250,26561727,0,28627553,7491651,9549930,8426157,25692482,14014546,14024164
2132546,2065660,2421865,5293880,2918348,3777502,5943672,2753591,23648981,10152549,6644024,3827583,1796011,10543709,7217494,4242247,2081431,10984545,11021048,26564017,0,27013030,7164629,9580168,8445980,24194297,13748071,13756634
2121937,2058609,2428555,5316201,2929215,3798255,5998325,2780111,23739303,10171919,6662030,3835043,2135991,11356969,7566756,4474255,2218583,11243507,11247405,27120212,0,25343568,7112012,9454985,8376230,24020437,13739042,13749984
2149213,2078851,2450670,5317563,2930651,3793860,5971675,2769809,23731660,10194959,6665656,4345961,2134369,11067337,7360305,4344945,2114877,11061229,11045657,23699380,0,25413929,7146095,9572418,8455476,24249805,13796625,13778898
2141322,2075332,2440494,5316692,2937051,3795893,5987990,2775423,23777823,10219410,7396107,4390452,2164958,11151423,7417912,4396412,2147221,10988782,10669190,23694463,0,25294898,7118348,9529985,8426616,24156828,13738429,13720940
2141035,2064106,2435306,5307017,2932754,3793077,5987868,2775451,25122641,11051280,7348187,4344558,2145697,11033744,7329105,4334108,1966598,10661882,10686810,23630881,0,25395681,7159072,9570387,8420282,24132045,13707534,13713118
2943851,2753436,3083765,7540310,4181125,4741378,7149683,3424547,28002226,11258251,7280910,4323955,2148318,11028504,7355829,4117327,1816112,10658574,10687792,23838187,0,25521364,7124719,9536716,8406247,25183963,16164636,17903910
2148115,2071219,2422891,5331336,2942815,3808752,6486642,3284856,27215654,11258847,7531986,4491067,2222000,11353516,7014105,3865875,1797661,10562645,10540722,23678278,0,25354446,7097760,9563140,8435737,24113932,13691463,13679910
2139003,2073220,2446119,5344092,2941212,4193169,6546750,3174912,26622574,11004444,7266157,4277514,2075534,10156366,6658648,3831720,1792348,10632242,10659424,23637005,0,25345214,7106662,9543003,8420128,24122408,13730862,13772856
2140908,2073638,2439391,6186505,3383225,4190995,6539713,3183162,26616483,11022165,7337110,3829099,1785527,10133918,6652356,3826768,1791733,10696619,10688778,23685165,0,25440461,7152215,9578447,8441520,24201568,13756865,13738621
2146519,2076657,2615463,6175162,3370482,4190210,6537117,3173962,26519209,11004280,6647457,3858887,1795655,10149799,6669194,3835823,1793452,10702092,10711114,23661787,0,25427887,7126946,9578768,8448013,24207372,13788667,13819345
2151568,2273926,2603221,6171247,3371158,4175477,6535266,3186910,25232196,10204202,6688926,3841742,1807568,10162562,6673792,3824317,1790889,10712858,10723773,23619381,0,25397486,7116013,9556614,8430608,24165763,13772564,13761393
2158486,2344488,2642193,6333203,3472689,4312261,6752224,2981261,23751431,10161778,6673983,3850953,1802851,10160508,6659607,3832545,1795518,10734273,10713825,23658162,0,25422298,7115025,9571550,8426242,24052263,13700495,14103874
2149456,2280528,2582885,6018869,3280073,4108974,5981667,2788148,23814101,10210636,6701187,3865054,1806977,10207464,6691406,3847964,1800772,10632824,10657396,23757570,0,25506405,7154446,9591533,8456962,24198903,14081575,14060500
2161265,2311202,2613661,6203634,3378812,3806224,5978072,2785242,23773701,10191249,6688355,3862835,1800830,10219652,6703701,3869548,1810404,10683018,10708824,23817633,0,25522658,7161331,9589360,8450777,27414090,14272275,14287119
2157120,2308513,2603087,6209569,2956381,3821101,5983562,2784304,23779438,10189992,6687137,3837019,1789267,10212833,6697007,3852099,1791336,10536734,10512470,23763296,0,25458114,7118137,9543236,8668481,27296256,14117511,14120328
2157284,2305978,2606276,5342443,2950831,3839130,6024520,2788461,23763749,10182308,6674371,3840524,1793561,10169879,6674050,3838241,1789851,10776541,10778982,23704400,0,25390232,7105289,10020140,8654408,27262862,14199187,14230606
2154115,2192829,2424060,5324991,2936641,3814511,5990406,2787991,23785289,10198299,6691215,3855739,1812718,10183089,6665322,3841635,1793827,10780372,10796630,24722617,0,27809076,7912708,10107680,8719331,26828933,14188773,14203943
2141469,2152867,2492975,5297810,2939904,3814493,5975031,2780396,23730744,10196442,6664478,3836842,1793334,10200925,6674858,3828018,1788831,10703999,10692437,23694767,0,29909660,8053676,10424780,8806153,29126230,14429283,14418242
2141932,2074883,2434713,5346256,2954350,3822033,5967138,2776278,23712023,10161769,6654062,3829147,1800234,10219339,6696056,3864612,1810561,10679509,10666685,26613577,0,28646644,7827090,10071504,8682628,27180169,14185015,13756018
2127124,2071140,2422517,5307021,2929703,3796164,5958204,2778292,23722526,10186914,6695345,3868635,1814706,10221740,6695777,3839197,1791622,10647930,10975709,26403760,0,28416986,7744242,10004629,8637413,27221781,13732943,13711756
2138094,2066385,2429091,5325615,2941510,3811958,5987741,2778988,23681774,10168381,6666249,3839760,1795229,10170938,6656925,3831802,1789715,11009075,10990707,26441059,0,28506509,7788735,10032375,8632410,24100077,13633482,13681557
2144473,2078630,2434939,5336284,2949820,3825302,6000726,2788027,23790931,10190577,6695093,3858350,1809251,10224863,6701207,3853169,2082683,10912262,10920987,26339814,0,28649481,7832768,10116559,8473464,24278700,13710588,13695899
3080856,2847101,3149797,7912031,4344582,4665235,6972280,3206419,24964932,10147129,6667996,3832666,1797589,10109623,7002057,4479987,2208723,10989791,10991817,26944865,0,29211413,7639175,9538885,8536752,27284687,16954034,18221177
2142247,2073684,2423815,5319241,2932445,3817817,6004552,2791332,23839461,10207049,6688271,3865942,1809085,11054330,7366977,4356083,2141001,10891303,10888054,26194840,0,25454724,7110167,9560874,8433026,24151572,13596366,13563327
2140343,2077100,2423654,5334589,2944938,3813931,5988374,2782062,23699398,10155750,6672413,3831237,2148429,11017586,7344287,4350601,2147841,11004798,10988416,26589933,0,25423979,7135062,9573309,8430332,24186877,13637806,13640414
2135112,2070255,2419821,5301608,2927102,3790102,5951017,2773214,23693851,10130957,6661825,4350547,2138760,10993964,7345004,4345178,2133127,11090435,11088260,23699272,0,25441708,7132164,9565054,8425581,24160667,13807956,13788019
2141138,2077689,2441673,5343363,2943968,3810084,5953577,2768213,23570990,10091201,7208103,4269913,2118275,10984107,7346879,4361807,2152160,11013377,10672542,23681038,0,25332480,7108673,9538074,8410566,24098388,13691452,13705521
2139511,2082837,2432778,5330799,2935619,3826853,5996288,2786767,24964155,11205305,7497567,4468011,2220477,11211095,7533651,4526028,2121608,10668512,10687094,23754673,0,25434214,7127851,9590952,8467139,24217880,13752304,13753881
2135144,2077495,2433775,5334239,2945757,3827985,5990901,3012756,26547485,11033639,7314946,4297570,2084425,10833226,7197820,4005934,1793305,10681030,10673308,23652487,0,25355001,7103218,9537503,8434276,24183142,13780682,13776831
2137259,2076618,2440491,5337012,2947704,3828768,6526438,3165569,26476579,11010282,7311607,4333797,2128246,11010961,6666943,3839679,1800493,10699979,10712660,23707942,0,25413134,7118688,9533972,8406734,24134183,13644836,13657851
2133989,2061272,2426494,5286972,2917546,4175515,6502777,3171694,26532077,11028579,7348935,4350088,2140508,10178233,6676342,3825368,1792996,10844585,10878419,23778642,0,25436738,7160592,9588243,8448972,24227490,13793748,13737381
2149077,2080769,2443789,5335693,3352308,4200609,6563881,3170874,26552412,11030218,7343894,4322217,1778450,10082487,6615947,3817354,1790346,10672903,10667460,23704002,0,25446795,7146524,9575603,8432613,24168124,13794345,13814561
2131393,2064531,2515840,6361528,3463433,4270491,6660904,3293121,27716805,11878063,7702761,4079038,1978909,10615582,7026238,4082702,1967105,10622285,10612520,23753495,0,25457054,7131984,9548185,8420317,24122197,13620013,13621590
2149670,2199132,2622220,6131205,3330157,4123863,6428225,3093987,26016996,10541033,6683329,3846917,1803160,10221018,6697824,3857404,1806876,10654864,10663501,23799501,0,25491339,7154026,9597338,8467683,24253774,13737127,13726594
2147104,2307527,2627516,6202467,3391256,4194177,6546863,3154525,25045545,10201910,6681263,3841802,1800618,10215793,6698329,3846650,1801826,10713992,10720756,23771292,0,25498601,7154529,9577336,8448030,24212453,13691345,13671426
2152209,2309534,2628313,6186027,3377889,4196636,6002124,2783559,23756016,10218485,6648329,3825895,1790611,10187462,6662620,3828522,1801764,10723482,10753203,23717003,0,25377164,7126991,9530506,8397635,24091747,14206528,14215931
2157971,2307650,2611514,6144786,3358168,3778766,5952494,2757217,23525584,10139390,6640149,3825149,1788689,10168045,6647082,3820007,1788530,10725605,10716046,23661712,0,25373654,7134125,9537870,8423147,27325633,14280566,14265223
2157432,2302954,2628485,6194025,2946735,3823096,6009361,2785750,23773845,10214055,6669896,3828651,1793448,10129344,6619313,3810636,1786531,10569657,10632066,23575875,0,25403097,7143394,9566629,8646105,26748660,14204768,14223241
