uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
128277,162585,73885,210792,308205,451530,695245,523952,3731785,1238503,891816,636237,262383,316682,216347,136378,79585,388242,397524,806007,0,826749,541263,521620,339303,2253078,932564,882838
107504,73194,73094,980787,719642,594462,882991,641359,4357793,1444372,1080497,356709,81389,318072,216935,137505,80021,323493,318278,787138,0,828238,212222,253455,194698,781485,458420,458284
111650,128511,249428,1064918,587574,500718,715240,481153,3163335,857246,209840,133122,79496,301769,208738,131717,79213,423928,436990,827376,0,870171,214456,255743,196200,784342,541306,539485
135589,303294,255298,1083385,598090,512684,765543,548038,2284238,325557,219252,137929,80363,316908,214261,135093,80456,443167,428161,800748,0,852130,216751,261398,202032,816118,524640,526771
153656,309107,257297,1098906,605713,522156,768666,323523,805058,306405,209428,131981,78700,311329,212617,134360,81349,372282,394856,834392,0,858662,216689,259343,194064,784874,504807,1039818
153175,309030,251819,1081075,595394,509249,466628,100311,787486,298240,206838,134633,79887,312337,213284,135607,80431,412775,424156,803529,0,839387,220775,265478,204317,812263,931956,1404614
165562,352764,303779,1386321,804487,318218,188562,104286,817054,311944,211978,134598,80175,313989,207688,132139,79450,507783,500718,831554,0,876502,220467,263791,202029,3307875,1719693,1720614
150375,268880,225752,941546,110977,128232,190373,105662,825717,308868,205900,130635,79845,310302,210806,133038,79424,388578,376626,807775,0,831570,211468,253299,515625,4009607,1537899,1504259
153527,308856,228241,208189,110961,128811,193103,108345,851359,326462,215169,134582,80236,314727,211333,131087,78167,406597,405946,810846,0,851541,318963,828384,509538,3943207,1552456,1538497
155169,187330,72585,199739,106557,129164,197262,107531,843515,323598,219695,138361,82298,312608,212409,134877,80901,477648,504227,865184,0,2528942,916175,829644,514513,3914345,1540594,1526448
133979,73936,76143,207787,109074,127266,190122,104608,818855,307313,216073,135793,80906,318607,214734,135756,80792,519283,498518,814889,0,3953114,907321,820666,510770,3908776,1618984,1606204
127886,72522,74059,201983,107904,122855,188480,103161,809353,310103,209180,133282,78427,311045,965942,1882092,1247533,3608851,3492559,11165056,0,13605431,2326177,743387,479891,3795676,1647352,1143610
113505,74146,74286,204234,106575,120787,180195,99784,783614,298873,203974,130053,78032,298723,209504,133833,79453,345287,1186641,4945261,0,4940158,1050120,933872,567495,4557340,934565,491223
113717,73621,72911,203489,108142,124290,184544,102692,803687,313361,213626,134677,79741,310940,210814,133049,78984,1159845,1158175,3718630,0,4080745,909236,800030,483626,816796,481248,493060
113311,72897,74697,208733,113501,131175,194831,106090,828844,317131,217869,135549,79015,306734,208270,159367,431553,1227974,1233400,3786289,0,4131945,920450,789530,196191,793332,630515,634053
112040,73302,72337,199766,107170,126508,188940,106985,835000,321355,220876,140205,82929,321377,550970,633855,431202,1213485,1204387,3781795,0,4133559,565722,262510,201726,802978,519993,523617
121130,76385,76972,213788,112174,130860,196750,108047,827590,316146,215146,138149,81287,677158,737665,539312,380164,1125584,1181799,3744504,0,4161912,582636,559523,366773,2458981,1042870,1048987
112445,75292,77173,211496,110857,128257,191927,105586,829986,310717,207202,132902,388362,1468585,1260777,891907,618855,1625287,1639239,5530229,0,2230573,211890,253272,200311,801995,538063,556354
114112,74499,75149,205116,106494,124036,184861,104260,814779,309959,212689,639118,441735,1254302,894087,621876,408891,1124383,1082767,817584,0,857956,215947,254904,200041,806606,547661,554611
110784,71514,73756,207012,110836,127629,191254,106098,823623,317507,866667,613671,423900,1218814,863517,612139,423493,1213086,408161,848560,0,884725,223953,265136,203734,811012,519666,494797
116976,74972,76416,205930,108628,122974,181592,101513,797882,1221713,869964,624435,430369,1223513,875345,627235,431606,453740,455618,815017,0,854268,212086,264645,204172,838045,568237,564281
111197,72891,72980,205451,109843,126306,188164,253695,3176049,1098303,813378,597318,409133,1183433,839921,391343,79127,424598,420455,792530,0,849596,215130,259538,200326,798526,462743,458108
111974,73062,74299,211216,115176,132550,677233,639796,4320828,1407244,1004809,718606,517297,1523469,514545,135053,80125,427911,424673,812472,0,859245,218055,254830,195326,784688,518687,519821
108617,71854,73003,196635,105710,515328,771017,553599,3606224,1136595,772078,529357,360990,326345,217750,137089,81191,416894,405308,826145,0,845878,213696,260887,200459,792258,438286,438412
114612,73944,75626,204395,592681,511566,759597,543414,3714575,1212864,861032,615343,79005,309745,205486,129899,78676,404707,410396,807132,0,857322,216829,266493,202313,817440,614531,615988
111144,74026,74673,1088658,598647,513749,757410,546863,3717552,1204799,858822,128600,78285,310102,214662,136198,80917,443223,437704,838293,0,881477,220113,263760,201402,819117,532877,542157
112513,75284,244087,1069034,599957,512204,757444,545157,3711957,1211728,211535,138008,82198,327270,222242,140215,82692,386804,371615,846263,0,873435,222517,267432,206751,808364,467600,460078
142649,345722,285531,1236525,698477,614937,953544,734437,2446172,300407,205063,130283,78816,305604,208044,131810,77976,328358,347562,810547,0,835960,218686,261820,206065,815341,487322,510589
114322,73718,74224,205598,108602,126767,188204,104047,799067,306562,206443,133794,79075,308425,208521,132424,78160,374690,372189,796643,0,3979148,850770,744966,454537,3267053,1261966,1272762
112087,73833,73189,204828,108505,120965,181426,103914,813988,311956,212231,134970,79875,312913,210886,130216,76892,347650,323454,3771601,0,4114258,917794,827454,509916,3911911,1378086,428436
110311,74837,76918,213278,113338,129698,193035,107151,837104,312286,207930,130017,77293,298999,208824,132801,78706,365019,1167855,3782935,0,4132153,914821,822998,504578,3947274,519744,525392
109208,71696,71917,198080,106103,126288,186276,103633,809518,315164,215142,136023,80542,311107,211533,134157,79953,1169414,1168513,3769892,0,4134298,921342,828558,509244,802584,546616,552729
107569,71722,71054,196353,107691,128207,190905,108167,852370,332700,227283,143115,82837,322173,221156,139786,362931,1057411,1074436,3460330,0,4137892,915371,819270,193434,779259,407586,393736
152826,196788,169833,685293,109169,125026,189386,104059,818225,313077,221393,139181,80222,317394,762246,763322,501479,2209702,2660799,6744780,0,7415217,1181024,766110,645005,4382084,1405744,1380909
135033,180814,159993,622482,340946,307845,460797,316259,813163,310257,209521,132186,78529,1201723,853294,608304,419038,1335062,1310323,3413066,0,872212,221443,260673,200615,815595,524331,522214
117746,76144,75680,208893,111732,128973,189633,105477,807004,307277,209247,134201,427429,1221088,870976,619307,428014,1250860,1249867,3724909,0,845255,216132,265926,204184,815523,551125,553222
110799,74376,74704,206744,110542,127318,190489,106039,831662,310872,215138,627619,427282,1229183,876288,626367,425912,1262684,1271637,824015,0,860480,216095,261672,201010,806839,509457,504860
110999,73695,76396,209571,109673,126232,188215,104607,815439,311402,738587,542419,389027,1179525,865016,612836,422268,1192110,362685,819854,0,844083,211417,255433,201814,797087,494642,502888
110641,73320,73207,203486,106409,122658,189109,105575,2114507,1456253,1007449,716715,494118,1415992,1015189,754780,389152,416583,413267,813806,0,855400,216183,260901,201917,810073,529356,526242
108611,71516,71553,201557,107954,124690,185622,380760,3732623,1225667,869970,582450,381641,1070678,740472,281558,80323,413611,408734,819629,0,871333,213002,256173,195944,790339,479182,460270
109306,73195,73011,200432,107650,124940,748507,538497,3657687,1205146,864554,613266,419495,1209402,216058,136162,80774,348050,332413,803131,0,842988,212565,253608,193844,790335,403001,410526
113484,72876,73267,198977,108992,516222,762677,549542,3732873,1222139,876748,625540,425855,303037,206989,131686,79798,423795,443210,838543,0,895899,224217,272871,205590,821366,544431,530100
125264,82096,81367,224159,557051,504422,775342,551293,3723729,1214227,868286,617936,79079,309733,210386,132766,78835,385680,379366,809349,0,834218,216016,261889,202415,826649,545026,580867
115203,74304,148372,1280191,705122,598292,880909,663236,4678754,1592675,868191,131106,79570,315871,214872,135660,80433,470878,476717,831342,0,846375,212609,256423,195947,789351,560466,573615
108762,191293,254059,1052255,556310,460144,654173,461121,3166841,683284,219912,137593,80458,315163,216330,135751,79420,401304,396133,798911,0,853688,214839,259907,200179,795491,459651,447171
136570,312398,257534,1089385,600720,513365,756689,533005,2015003,306694,209114,133140,79232,307628,210171,131061,79489,327917,324064,814726,0,854735,217843,260296,194848,774916,394457,399531
215966,299301,257576,1124683,611945,519610,782800,200776,817725,313883,209229,138730,80685,348264,228214,139059,78526,727762,725238,847065,0,902639,222096,259572,201189,806312,674808,2355868
161581,305795,258010,1106107,607865,519548,187540,104100,813896,313578,212395,131101,77952,306448,207325,134584,80777,405761,402752,849208,0,901777,229794,265963,200608,792001,1537081,1592246
152136,290402,254372,1128809,623045,122151,182284,101460,786741,299216,207129,131182,77926,305173,208156,135174,80005,354438,339690,828095,0,865848,221279,258084,198133,3363405,1287383,1286785
176047,363978,298555,930358,115193,130489,193116,106328,804363,306420,212662,133555,81010,317041,215237,134711,79427,335126,344785,821847,0,851610,215592,535351,618051,4905638,1807455,1743853
178105,281915,150109,204087,110189,129539,194518,107794,846666,325298,222203,138630,82224,312409,210788,133470,79318,413498,415032,808246,0,2355559,876304,1068217,636434,5322367,2107710,2112776
154955,188833,72129,204346,111952,129668,192500,105970,841226,326437,220973,137418,80275,321661,218920,138457,81174,424663,410436,809737,0,2436348,897537,803916,490807,3857865,1518938,1519898
120042,73390,73336,202368,108203,125014,185891,102018,809860,307714,216340,137399,82583,320785,217819,140368,82619,389291,366566,817847,0,3930883,874599,781497,479563,3737404,1530263,1542389
112482,72530,71068,196803,105635,125140,186829,103973,817077,313838,212339,135335,81466,312718,210481,133719,80320,450351,442048,3103775,0,3566178,834326,786573,493675,3823363,1482557,434296
112491,72869,73219,202425,108796,125769,187476,103582,790948,301349,209727,132274,78295,309535,208739,132435,80555,776635,1525177,4443271,0,4712545,1042331,924512,563625,3435967,463447,480456
114043,72268,72917,204587,107185,124660,181700,101046,788342,299553,204401,130472,77776,300708,205190,134313,244697,1230226,1255405,3689530,0,3790962,811472,711448,320195,810852,490366,478824
117637,72627,73964,208825,108387,125023,187437,104118,810551,308020,214623,135216,81563,315307,213641,378401,428759,1351412,1341335,3740312,0,4077349,905596,539583,207203,828016,606902,594491
116996,73443,75643,208094,111007,130748,197805,108293,812615,311466,212975,135846,81936,312022,538627,616888,427609,1289324,1273547,3731346,0,4040998,558118,261085,195157,787755,516367,518664
115180,72091,74646,201720,108861,126545,194173,106384,830455,324189,217206,139774,82849,1006152,773770,571509,411361,1271580,1276922,3606878,0,1067395,215539,264404,202844,810647,621388,622390
113358,72716,73504,202083,106674,129417,193266,106373,836017,314419,212533,348573,493561,1382172,999207,721894,490775,1472310,1531629,3535412,0,897415,229009,274164,212184,848101,432949,417726
114241,72918,77753,214963,112358,131493,197569,108581,850801,318535,535582,619293,424687,1174671,799456,546644,357762,1163473,819557,823373,0,861009,216266,259041,203845,811237,605123,605713
115377,72402,73385,203010,106176,122771,183490,104534,819420,766874,878814,623814,429427,1229748,877820,621011,427587,836736,424965,800469,0,851707,215507,259233,203310,806558,522873,519580
114805,71212,74468,205216,109248,126105,190037,104470,2284718,1235213,873182,618365,423624,1226708,872366,617931,251759,503226,505954,834728,0,896818,225223,269422,206599,826988,613739,603854
115767,74690,74615,207779,109782,121059,180719,304691,3618274,1215154,861458,616035,421990,1213311,865166,377152,78211,354689,353219,797025,0,837513,209652,251796,195321,827722,445671,419693
113582,74467,74643,209548,112753,129229,598822,449659,3071564,1026377,756769,556482,394924,1179752,258898,132943,79432,339716,356739,782086,0,844525,214948,258567,199503,799431,519505,520642
111153,70749,72104,198100,352338,695572,983005,685249,4434493,1402919,1005987,717583,352819,314837,213391,138957,81345,373196,368592,816156,0,858093,217128,254167,195057,785535,523941,523123
116628,72296,72709,648394,600951,521064,772289,553771,3768398,1239273,844492,354687,84019,319074,215614,137191,82208,769273,794399,2131303,0,2467128,566133,543261,354657,829057,510104,515025
116520,75334,167976,1101249,602105,516762,760962,550146,3734696,1208919,544056,135877,81458,744732,502658,336592,216451,781843,773850,1916296,0,856609,215938,257836,203641,833987,521193,507267
116660,192235,255741,1095393,601577,513819,760411,548558,3728432,764729,208037,131186,79186,306180,207967,133903,80035,460508,475145,822369,0,859949,218082,261414,204345,820492,520547,494916
135765,261265,227670,987213,568691,510442,764297,549711,2264961,303834,209756,134491,80362,305965,209213,133799,80376,369299,358371,812715,0,854696,218811,263806,202597,810555,558049,555062
171369,357335,289055,1255176,690825,585004,660593,251939,803791,304702,204479,131101,78951,301461,204663,131666,78952,397330,382294,805401,0,865796,219389,262568,201604,800985,942441,1529419
156288,308903,250878,1016703,533897,284867,187316,104287,809341,306220,205309,131378,79087,298243,203120,129721,79372,351326,343055,800524,0,836700,213730,258245,194756,2330337,1507663,1514803
156367,307123,254894,1096224,355270,126035,197979,109074,854191,327233,220637,140606,84482,329586,213604,136014,81484,507354,512600,802180,0,841453,212334,256196,346217,3882923,1666661,1664476
153425,308054,258224,647259,107757,124895,185628,103718,810081,301134,216521,138503,83238,317658,215271,138103,83019,482131,457474,800953,0,836576,211230,528735,492085,3866223,1549364,1558232
153459,304782,163826,199404,104836,121795,180462,101419,797867,302826,206612,131764,79641,303414,210705,133856,80246,428803,415691,823736,0,867115,481510,717831,464656,3682734,1475215,1476013
162288,183434,70937,195098,104641,120538,180055,100109,784449,296847,203142,129417,79302,304378,211881,136072,80946,341246,369543,857082,0,3541942,1042341,924340,560168,4498000,1726603,1775426
