uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33296,80610,335008,1414663,0,1517571,317747,262065,172227,1910832,631647,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29655,71500,71500,1258831,0,1361664,289253,233347,161436,1770969,558322,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13519,48715,48715,903873,0,978138,212055,177008,285055,3098861,954960,0
26401,13900,15539,49624,27400,31021,57266,56647,0,0,0,0,0,0,0,0,136575,2201648,1368212,4556358,0,3251538,588155,423603,213180,1389043,574929,168784
112265,66448,73572,212750,120725,137962,224836,115085,863814,376932,555178,635456,431053,1331074,924947,644048,427759,1676517,1195632,821980,0,878724,228188,255140,196015,789036,649507,668031
118404,68693,75222,218456,118508,131159,210819,105466,827247,760724,803641,553683,378661,1222792,882020,641068,449851,1021391,497934,801655,0,862804,230880,260797,200956,808860,664574,681391
115313,66587,73981,208985,116899,132223,212222,111064,3952861,1733346,1157777,778495,512339,1541253,1072812,750437,214902,578259,582924,846401,0,883499,229977,264088,203213,812922,732349,724795
112920,65890,74887,210234,115452,130383,454195,572230,3836098,1314790,901549,625022,421409,1265088,580780,131399,69520,639093,636844,849609,0,893528,235081,261553,200267,795770,712162,711928
116462,66186,74085,218006,119430,349328,850938,607064,4066162,1374501,953244,657236,444636,850608,210641,121901,64644,554486,568990,816042,0,883462,232855,262393,201316,814891,702558,703793
123334,70622,79314,227805,392219,556912,836006,598738,4009306,1346622,934788,652358,255343,350235,210714,122111,64638,538869,540749,827529,0,888933,235233,266198,204431,856662,777257,769001
109268,67180,74696,607674,544092,479800,748271,555556,3909362,1326844,925272,379066,63422,351950,214842,124417,64818,563750,558845,819687,0,876399,229454,260171,200662,789101,689819,690858
121160,69940,262203,1491370,790645,647551,973460,704671,4703669,1601254,542891,130125,68196,357635,219943,126671,65343,541994,544450,814185,0,881192,234431,266804,211239,837223,717257,722376
115173,320826,274450,1180257,650669,543688,780742,530492,3428468,377012,221988,129958,69076,374177,225575,130710,68402,568531,565825,803466,0,843635,224562,256186,202474,803436,673232,670067
169094,313452,264657,1136544,625322,529163,799421,424742,800776,348193,210153,121632,64053,360880,216744,125390,66011,565972,568639,839672,0,867910,235380,265445,209162,840259,695539,1111497
162720,310838,268110,1153044,639704,543743,510532,106128,805166,350203,211795,122171,65973,361514,217649,124979,65345,584835,585963,847146,0,873031,234930,263021,202445,794284,1275958,1927371
165309,320566,273771,1192339,388487,132929,214591,109163,830276,364432,223419,126385,66020,357344,214464,123659,65065,541778,542533,801775,0,868143,232528,261088,327812,3620408,1850978,1919284
177469,385273,339610,683050,123600,137719,222776,110588,831568,364916,221210,125581,63176,356933,214520,122263,63042,532285,517102,800403,0,851157,228936,754409,581057,4766787,2192945,2218399
154618,270526,76774,218208,118667,136350,216231,110859,837451,352280,212017,121288,63068,353398,212366,121280,63121,553768,552930,817985,0,866231,960346,848313,517167,3959611,1886013,1824087
168345,71449,78905,218730,117300,137073,217775,110391,837977,368744,218404,125215,66087,352487,217734,124858,66621,562068,562594,843082,0,5873697,1293843,1123201,662794,5616601,2572157,2567533
116321,67784,78308,224824,121492,139449,219167,109707,849645,386089,230618,128924,67049,379418,228786,130510,67396,591530,584042,1421834,0,4078847,906589,803751,492817,3875747,1944678,1630048
113049,67232,76676,214733,114518,132290,213255,107749,821466,358463,214588,122668,64147,366725,221558,126336,66035,584559,1003878,3717569,0,4338067,964287,849538,521257,4163763,1312152,678899
113369,66403,74170,210868,114681,129641,208246,105613,806959,352188,212633,121143,63424,351421,213177,120433,62965,1315809,1724738,4536242,0,4940260,1139333,1033523,643633,2422421,689498,677981
115798,67991,73859,211930,113547,129278,209148,105869,804695,353418,212511,121852,64953,367358,220921,127157,427594,1560057,1504923,3591861,0,3546766,804403,722157,205766,820304,693001,678572
115847,67274,75251,217379,118358,134800,213153,113258,864240,380254,230197,128983,67160,372146,224671,630335,428808,1526463,1525294,3879256,0,4189305,900846,257245,198205,791579,710263,716039
114001,70103,79371,224515,121985,138385,221690,113872,865809,365725,216666,123224,65043,358917,948435,667055,445267,1559795,1547427,4004152,0,4327982,223374,261516,200927,803001,664660,665221
112643,66753,74017,206541,112732,130066,215228,108893,826647,362644,219727,126141,98175,1319680,919745,644782,436000,1535317,1538209,3989907,0,874347,232022,263976,203150,787082,686743,688127
114294,67494,74523,211231,113316,129344,208452,105456,801260,354512,218110,326860,356791,1133280,789799,570338,399051,1573676,1588189,2371464,0,868066,229426,262367,202890,797628,681354,677801
112687,65455,73948,211319,115177,137067,219384,111300,848171,371723,913374,841797,550793,1563234,1063438,745022,509833,1715276,949658,832281,0,884483,226354,256634,197169,789884,668684,669034
112595,65780,73418,205913,111963,128195,206634,104626,799932,1337657,932328,647530,438499,1360905,930701,618217,394575,619056,617875,895640,0,917113,247489,268356,205887,837023,721030,694891
117009,67061,73378,206559,113333,129144,208138,106004,4018950,1353372,933209,653282,443059,1357058,936119,657757,66773,626354,627749,874242,0,927667,248913,274303,210255,832850,738129,722508
114355,67361,74243,211581,115364,131365,833734,596796,4019853,1355908,938690,653009,444416,1361697,219781,125175,63662,532501,528612,810774,0,837075,226227,257839,198415,790981,699188,698260
111041,67235,75626,220477,138453,470946,735929,539934,3809918,1358326,939506,647590,421311,368499,220684,123245,63248,555932,553001,804032,0,843100,224411,254041,195645,774866,653565,662429
117328,69962,76527,1061524,786616,629272,938711,674656,4507223,1513141,1085849,349925,66271,366110,211853,121471,63549,547098,552159,799498,0,843474,224867,262965,202384,825852,728359,731826
112927,66575,273463,1184197,655051,553850,811008,551128,3555437,1167266,221204,333736,216835,758549,511420,352427,239906,1062708,1059534,851989,0,900236,239776,270649,207835,813190,687567,671571
111689,311988,265965,1148126,635763,539391,814110,580203,3895429,360734,215758,352667,219745,755706,499243,326165,209630,1009194,1017449,850142,0,876694,227251,257305,196197,788124,674284,668912
165061,322828,277136,1193955,661872,562668,844601,603699,844105,360872,218207,124441,65175,361448,218052,126257,65820,601893,624639,889232,0,939455,250660,280054,216156,843246,704486,705546
169516,315720,279559,1198142,662799,561353,839670,107366,812181,357967,211539,120702,61942,350689,211724,121602,62969,547282,553993,799720,0,878116,242744,272487,210129,841294,791928,1865708
171507,364161,309514,1418267,823159,527732,208997,106238,803774,359218,215238,122640,63530,358821,214796,125341,66133,581451,586272,837534,0,880135,239887,264240,199237,2151559,2161265,2160725
154420,255309,223269,273966,116701,133006,216629,109249,849626,382654,223762,127433,65873,373010,223125,128636,65115,621895,620348,817270,0,860465,228565,759413,493233,3877781,1856782,1797360
168349,315581,77191,223024,119428,135667,222960,112778,856199,375852,221383,124658,65714,359807,214024,122365,64082,523208,527215,803736,0,846621,934369,826119,507790,4024649,1926111,1925337
161366,67331,75514,213022,116174,130317,208897,105743,806396,351010,217300,123900,64152,358851,217710,124606,65255,515242,494042,813828,0,4267886,957544,843239,513707,4107040,1908677,1895826
111878,66050,73889,206491,112501,128082,207130,104760,806572,355829,214844,123916,65085,374627,230380,131277,68151,603655,600572,875494,0,4124348,941589,834208,509836,4028428,1914134,1897032
111492,65422,73317,205951,112043,128549,208374,110134,839579,368043,222859,126666,66149,369788,221766,121534,63503,566972,962148,4569944,0,4939323,1113805,1008947,626576,5526299,1924084,689150
117298,72312,76863,218824,119956,136857,221362,111161,844866,357343,215871,123397,64139,355982,214852,122603,64229,1020233,1513390,3704414,0,3666376,808945,722676,448094,2137663,682269,688883
119049,70708,78267,220696,116957,133729,211819,107443,815948,353933,213546,121510,62878,352703,212207,121016,348634,1522508,1525740,3809320,0,4114927,919083,785724,257288,821112,737579,737075
111595,66289,74478,220134,119214,139059,224703,113265,878462,398803,238135,131888,68511,379686,228823,654778,438998,1597135,1592937,3972769,0,4294739,955645,261048,200975,784010,623582,637992
111808,65163,73035,207549,115614,134443,217958,113050,862072,383119,234723,132967,68479,376331,922832,646029,435742,1562568,1550836,3957915,0,4269539,229667,256129,196965,790122,672054,671305
115649,68293,74634,211591,116050,132006,207760,106557,801655,352956,212978,124478,64917,1142796,787215,562904,392078,1476012,1529314,3949392,0,841358,228894,256863,197021,788655,670042,676396
