uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
142223,74837,71200,156415,82200,233634,311264,217916,1569427,549003,397040,261007,166582,232550,158725,98584,56926,446436,1496840,5572771,0,9672120,2453495,2758990,2162943,9064989,2555893,1648712
115056,79706,88628,237070,77377,85570,123830,69329,522110,200336,135013,85424,49919,208769,141864,89393,50679,443611,446509,2133684,0,4067107,860996,688389,518511,3556296,1463140,1062816
86151,46987,51139,148553,77726,86120,130090,73136,552459,211488,137270,88325,52240,200334,138036,89206,51805,201926,900510,3591844,0,4076069,907291,749811,437366,3869543,335003,330324
876796,1898669,1580919,2291767,1363212,2148794,2325615,974670,7600575,2264287,1340471,734039,322329,384686,136257,87533,136540,1849556,2110140,7182299,0,11364554,3220350,3894970,3230230,12119541,5887589,5734069
1562065,2355883,2320747,3564310,2626573,3241751,3765882,2072883,19677511,8100282,5638110,3942533,2651394,9019958,6388861,4217698,3129084,8596052,9576368,24947457,0,26690348,6944286,9268975,7504481,23750954,12020779,11076055
1239472,1938631,2598106,3500235,2790241,3838955,4263414,2211339,19937151,7304112,4885149,3129173,1847142,6088136,4494384,3393678,2208636,9210343,9264898,21184947,0,22215446,5108166,5512149,4636362,16232224,9686112,9681877
1267446,1931674,2365372,3378150,2940766,4102757,4898885,2488486,21884366,8270421,5776986,3713447,2040095,6378312,4307309,3073193,1814613,9445584,9468444,19704262,0,20732586,4806503,6226734,4863530,16335664,9864648,9925482
1479986,2266388,2771373,4153473,2605213,3845195,4254051,2176634,19135415,7084039,4978656,3256865,1831654,7141296,4896312,2947143,1728048,7787504,9070536,17188009,0,17068789,4258339,6371909,6221734,17881602,11444523,11722442
1460514,2104338,2263916,4033113,2773435,3540370,4177814,2302279,21190271,8125937,5328983,3350620,1990846,7560938,5332960,3470367,2061035,8525630,8109321,18481444,0,21114878,5303558,7722242,6794682,19892167,10358290,9560139
1282412,2347822,2974594,4623697,3275943,4175467,4898838,2486475,18484199,6333792,4410855,2879390,1778245,6160559,4403965,2843417,1682058,9927531,8320625,17393721,0,17824247,4545667,6930129,6211224,17121883,11098797,11219348
1419337,2209625,2366367,4006628,2832708,3491962,4181795,1713823,16625599,6599761,4607430,3105054,1782417,7888526,5251095,3400102,2062546,8020021,7640620,17622924,0,16244787,4049949,5765703,5468378,17076199,10109687,11150975
1625178,2587876,2765797,4386461,3553396,4011193,4234843,2225575,19796120,7706919,5233872,3374412,1989250,6322831,4457118,2872205,1773575,7733822,7973016,16740230,0,19299775,4828082,8213847,7342063,20817259,14342014,13170940
667850,1341794,1863225,3291656,1561712,2326939,2663989,1153119,11873184,4726917,3254600,2086693,1293343,4668264,2835152,1886562,1085075,4418392,4298719,10163390,0,9711589,2144346,2412167,2499704,11487518,6487317,6763363
124196,292659,261693,620071,91722,103419,154449,87070,655501,257904,176515,113924,68101,253769,175448,112167,69061,261262,262766,644385,0,678727,166360,500350,471704,3987256,1147396,1153734
3333508,7042883,8021165,21436826,15058852,17143477,17769906,12662773,95308906,27546268,15502880,7246700,3933944,8301181,10152228,10870826,8991965,10673617,10681625,64708126,0,75622955,13206458,9658142,8106188,43242588,20992501,22195465
3768308,4115404,4863380,10435916,5804181,7391358,11831913,6414795,56068547,23448376,16933083,10386226,6248958,25623245,18904092,11509265,6097296,16875213,15388452,49362283,0,40349554,9572026,13362509,12767980,39681820,21070279,22101964
