uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
4022482,3469402,3447357,7965587,5162975,5892208,6727745,5048557,36715659,12841440,9713030,6797874,4378458,12907118,9759690,6815081,4187760,20945826,20942270,35420199,0,36101659,8373884,8073906,5961294,34758524,23937608,23939202
4017213,3440303,3419123,7923820,5155546,5869532,6708125,5220633,38034483,12834021,9706519,6816802,4386570,12891279,9760423,6573166,4032267,20932597,20889007,35336003,0,36171628,8369734,8051166,5928452,34664564,23801360,23772144
4026285,3455837,3424091,7901570,5149368,5862005,6962804,5401041,38114526,12855971,9736544,6802548,4366480,12934600,9449731,6330533,4046385,20923015,20847942,35259998,0,36150959,8410606,8114145,5960124,34647947,24022135,24029045
4030037,3461302,3426105,7918975,5157442,6166101,7171811,5356877,37600550,12758178,9657432,6758217,4357198,12044228,9105135,6328660,4081567,21068478,20996235,35506847,0,36199068,8443433,8176421,6010067,34916032,24033895,24029358
4062043,3470205,3429185,7859391,5102925,5770501,6886023,5515438,38788140,13036533,9814928,6855253,4406170,12972713,9545921,6279109,4025352,20769763,20806201,35553118,0,36311593,8438161,8173128,6046745,35409675,24434569,24437584
4086523,3473774,3429364,7871286,5098176,5972023,7161446,5332025,37589707,12734838,9680431,6754067,4321794,12308596,9027490,6277071,4008903,20666446,20690512,35408051,0,36289289,8435229,8165373,6040396,35247576,24355564,24336475
4089533,3508433,3449652,7870580,5313803,6168865,7204682,5347461,37643645,12728780,9687977,6780271,4174402,11958254,9024398,6273421,4025836,20789441,20828681,35225884,0,36249353,8450473,8193725,6049524,35256256,24340534,24366795
4085030,3508000,3464440,8305478,5524923,6166885,7204432,5373226,37765227,12702177,9650855,6538529,4028260,11989551,9035954,6284462,4026944,20771803,20748209,35382890,0,36342601,8484275,8202439,6068692,35386041,24435239,24285982
4076385,3505965,3539614,8622491,5482014,6125305,7143591,5339258,37600992,12671230,9227882,6216202,3985709,11913422,9015145,6283187,4024569,20777939,20807037,35132295,0,36185825,8439341,8174054,6036681,35239194,24444035,24455653
4090946,3799101,3710691,9037725,5682133,6296117,7366908,5435069,37249362,11853506,8920533,6213800,3977832,11912944,9003668,6304720,4020807,20739840,20748694,35209184,0,36242633,8460214,8176389,6044550,35253343,24496041,24514307
4108544,3997983,4101889,9892472,6230471,7166049,9073665,5655144,41398795,14658741,10036974,6458628,3870584,12974960,9392762,6312508,4013909,20804665,20835530,35250340,0,36199965,8435405,8178339,6051328,35402996,24448458,24573955
141861,316199,272346,1085596,555292,517752,628451,214699,2504562,2044197,2015718,1517309,899303,5705583,4259765,2798868,1469167,8032042,8470236,22341482,0,20151765,4813187,5287214,3614151,7693125,3041616,1974603
118530,291200,254126,1061236,542896,292242,125429,70689,531960,202527,135528,86592,52219,215930,141755,91570,52612,377677,357601,569197,0,606686,136791,158701,118433,2215270,1184272,1185883
170312,326845,297548,1172659,312999,83584,126796,70492,531624,202841,137075,88107,51850,199903,137174,88301,52723,260597,272797,539675,0,603132,143178,167739,373659,3781624,1625748,1696055
450292,927117,608098,888976,104519,85429,129884,73121,547258,202614,137449,87722,51400,203066,137295,88631,52399,702703,1005518,2830867,0,5528913,2009668,2815475,2633873,11645514,4581769,4135544
1693024,2933357,2695719,3954996,2889553,4163912,5169668,2576115,24009203,9107750,6595065,4608768,2981156,9218187,6463324,4405710,2830032,8071890,8241732,23169802,0,26460576,7056673,8621967,8132643,27872789,13219215,13647356
1265523,1943354,2497549,3705953,2635308,3658427,4176980,2045114,19072959,7135469,4758231,2857827,1694904,6690662,4694728,3149684,1921978,9983380,9786040,20894458,0,24003126,5544565,6430272,5000725,19414623,10766783,10387613
1499626,2382476,2771511,3761265,2063480,3356028,3564112,1663785,16108059,6109268,4560169,2977810,1839311,6731337,4539527,3066964,1916901,8075225,7730704,18065956,0,20247080,5143045,7335159,7195396,22004435,12876111,12606072
1395727,2024821,2148722,3161741,3048612,3263516,4001509,2135562,20247761,7660749,5073558,3376003,2050620,7566186,4998020,3114738,1760744,9878185,10773572,22780136,0,24050901,6082894,8068669,6535920,21857702,9316506,9974452
1372069,2264990,2864244,3824149,2875784,3801324,4202022,1888736,17150459,6007564,4344894,2826203,1658156,6609611,4642891,3235189,1927894,9264839,9409324,22285383,0,23729656,5746594,7350078,6392514,18430605,11782262,12675456
1517259,2118785,2053467,3254884,2409273,3008996,3605645,1893089,18178649,7681953,5323045,3386748,2012032,7932552,5262944,3471606,2355830,7435287,8067491,17510123,0,18543458,4902979,6692865,5718024,17532198,9097945,9355134
1419548,2228176,2883039,3814817,2802509,3860857,4332266,2097571,18502737,6349655,4401142,2876355,1792295,6571047,5098210,3380768,2047150,11050814,9917083,22976829,0,21760171,5200848,7675413,6762732,19268823,11769368,11382682
1397939,2163380,2566202,3671138,2577936,3568011,3848262,1862159,17014677,6802205,4870457,3159966,2171456,8747595,5950671,3994816,2443274,8374991,7686587,19817310,0,17385270,4264834,6146295,5944469,17247412,12331910,11299185
736456,1006628,1078419,1722153,1548704,2054970,2674099,1585027,16639840,6320981,4578433,3339946,2166059,6436540,4687831,2985529,1687344,7182312,6642133,11847553,0,11946329,2858953,3946124,3063400,9344939,4738123,4536825
91488,56508,59427,165786,89369,103314,156367,87978,672534,259514,472572,549953,359109,1047500,822201,613438,423616,876836,577255,655465,0,688197,168529,203956,155070,634424,334202,334546
2532351,5865583,5696542,13269329,9735828,15133244,19692670,14140898,98843338,28721005,21318452,14731882,7927912,13198908,5316038,3588710,2576644,7426589,8854129,67122079,0,71803304,13658177,8855356,6595844,55079255,15096758,13926193
3260818,4189346,4946632,10265274,5756566,7469623,11868163,5816146,52796656,22363630,15837424,10596556,6424976,26389260,18198681,12922928,7989738,18966393,17931726,59878785,0,47645938,12754529,13786688,11457841,32611422,17328411,18807885
4254519,4179813,4947904,11140081,6120620,7603554,12164118,5643989,46936772,19921408,13895628,8938984,5086272,22114746,15413676,9812967,5356191,18616437,18617458,52505911,0,51738386,14009255,18571483,16352767,47392398,23807298,24001915
1694401,4084781,3400532,11528280,6156762,6936748,11203582,6544920,54619808,20424043,15966640,10180627,6110151,19306140,12403656,9323524,5590291,12418065,11684416,40491743,0,47199738,12108519,9738280,6501719,40633904,12618881,13567777
954179,2375794,2872513,6509794,4474394,5963976,6710036,3978349,35204496,14720794,12330506,9129961,5632790,19422508,14793716,10665027,7301937,17611337,16808844,56537477,0,62858632,13149400,10234776,5171676,25014198,8811026,9660436
1261851,1633431,1829980,4761391,3163159,3923273,5778320,4126164,28357904,10233687,7105415,4941208,3052825,8815011,6405306,4126321,2697004,5818638,5707193,21864117,0,16585400,3353331,4044422,4060913,14950674,7786467,7350513
3492749,4425496,4216441,12296594,7208034,6734665,10854743,6072165,45403037,18612098,12426796,7988778,4191024,19483180,13058858,8403694,4763141,22260071,21938066,54750104,0,61008385,15325543,15273892,11180676,57992495,23227222,23441953
5369124,4756463,5227606,15020790,8766796,9022912,14806494,8217099,61441697,25077535,17167929,10283455,5273031,23574625,15307613,8930867,4445025,21720068,20816575,44191801,0,46090816,12383575,14656698,12754506,47450568,28898606,30109485
2163809,2079387,2469211,5347304,2972525,3822757,6020019,2787559,25301493,11103937,7404529,4373019,2153927,11090682,7391493,4377068,1980840,10510534,10485704,23712296,0,25367072,7163738,9513113,8395437,24168831,13459767,13479439
2155676,2066747,2447303,5325805,2961160,3817468,6006613,2937628,26217398,11006314,7371260,4374319,2156217,11103862,7421761,4137452,1827289,10494183,10501369,23959535,0,25666230,7228485,9648428,8498715,24333253,13473944,13475079
2155561,2061725,2462623,5326208,2957878,3816471,6462135,3257351,27215364,11267931,7537271,4474375,2243140,11399556,7032021,3843416,1804197,10564557,10554449,23741402,0,25400192,7186551,9572741,8447481,24246681,13526355,13556413
2157921,2069965,2456861,5324340,2960284,4202835,6587441,3184446,26482459,10993709,7282379,4261346,2079112,10245493,6698131,3858090,1807372,10571155,10530206,23867377,0,25541686,7212881,9594462,8455944,24175734,13414292,13400016
2147538,2065904,2451561,5329251,3410262,4211454,6586231,3192164,26762083,11138410,7418586,4374692,1806399,10227886,6707649,3850968,1813862,10444407,10440098,23811299,0,25549101,7219779,9565062,8448845,24224672,13426535,13417377
2144025,2073029,2444208,6172029,3383323,4186085,6536224,3175529,26698833,11077851,7402548,3860306,1825068,10226869,6707681,3848334,1806176,10270587,10289140,23794649,0,26812809,7460023,9805321,8587704,25704052,13495191,13472152
2150213,2130287,2613726,6114089,3372708,4176243,6528050,3160854,26557238,10797971,6729101,3868919,1816897,10287949,6744207,3872931,1824446,10360697,10322872,23796926,0,25397715,7127717,9533026,8405976,24073567,13222206,13253455
2162044,2334515,2662512,6328907,3486341,4303279,6744699,3352344,25242748,10214878,6690784,3849726,1816298,10224067,6701085,3850930,1808618,10303563,10291064,23718845,0,25463932,7181103,9572177,8438209,24108624,13307650,13327714
2171108,2280037,2619692,6052061,3319967,4137821,6464149,2781458,23820159,10225334,6686679,3838185,1804377,10154569,6664272,3834978,1798199,10572130,10583284,23786658,0,25505436,7226134,9602669,8473747,24269623,13523965,14031035
2170906,2290918,2634843,6168187,3378990,4166100,5986071,2775635,23758459,10229375,6704478,3846828,1806781,10222796,6694465,3847916,1802623,10497327,10519465,23710923,0,25437900,7217331,9556925,8439462,24176511,13908174,13910110
2168083,2292040,2621875,6176254,3396666,3807994,6005189,2774901,23799084,10233122,6716170,3858819,1806677,10243014,6702059,3853367,1805029,10500951,10484089,23738523,0,27083904,7559321,9809678,8538911,28811183,14117275,14155297
2149781,2296997,2630110,6167628,2946843,3783128,5975873,2778099,23832449,10254297,6705502,3858371,1813031,10219925,6684644,3847262,1804823,10332716,10334095,23709612,0,25454742,7178740,9524115,8647286,27276003,13775985,13787292
2178259,2340699,2557436,5346276,2968090,3803785,6047278,2798118,23927465,10258466,6713652,3891703,1815960,10288290,6723511,3897128,1815987,10436487,10403206,23839554,0,25485729,7488416,9989888,8672438,26907365,13774692,13805018
2174769,2183936,2460982,5332241,2956824,3790364,6001632,2777310,23802250,10224865,6693792,3863403,1819078,10226755,6669103,3841558,1811017,10637409,10640049,23715842,0,28431932,8158240,10257834,8779719,28053248,14150000,14159097
2155979,2081396,2467681,5358461,2967179,3820211,6041960,2796612,23942748,10254802,6698320,3861269,1805091,10209820,6663436,3851364,1805503,10587897,10563816,23761258,0,28722571,7913610,10095291,8704057,27277529,14030651,13992592
2150777,2085919,2461768,5338945,2959528,3802073,6017253,2785305,23827295,10239943,6987960,4102864,1990106,10674465,7043527,4119065,1993513,10768520,10600187,26726088,0,28775583,7909536,10113608,8711080,27351119,14055560,13597185
2154866,2082934,2459909,5719641,3538306,4522013,7457074,3823169,30945620,12942372,8531407,4825078,2181020,11245726,7138349,3945757,1809842,10548293,10859035,26649266,0,28666940,7880777,10087006,8693518,27395705,13480432,13502649
2148796,2086060,2456249,5328310,2957790,3803189,6028127,2779990,23776828,10209884,6688211,3832378,1801332,10203371,6670733,3839937,1807763,10942748,10953195,26425587,0,28739465,7908180,10094214,8707862,24204795,13611649,13649086
2150996,2080535,2448977,5310141,2940143,3778720,5974545,2762769,23685872,10171638,6669522,3828622,1789744,10124053,6639762,4115041,2200986,10846685,10828750,26850399,0,29156168,8047947,9921745,8462204,24258773,13484077,13468182
2156693,2087072,2466024,5355447,2971777,3809174,6019457,2782776,23791258,10218192,6674142,3841620,1800225,10199501,7386474,4350594,2138921,10868016,10860290,26255837,0,28025564,7188246,9597817,8466252,24274355,13581829,13598783
2155258,2072275,2435663,5300823,2937771,3774088,5972607,2771921,23737112,10216081,6709025,3862773,1813936,11139319,7405254,4375083,2148159,10854922,10845103,26699916,0,25559352,7184371,9588261,8454804,24219013,13468931,13447346
2147060,2075920,2456024,5324558,2951928,3780542,5998731,2780013,23829645,10231307,6691682,3853325,2165549,11113917,7397203,4376206,2164426,10898730,10904212,26653700,0,25520579,7218632,9582332,8471046,24262555,13589586,13575517
2146564,2078405,2454532,5333005,2955982,3794683,6022471,2787995,23910114,10267054,6723675,4302691,2140487,11089887,7382615,4363634,2159629,10819534,10809408,23800337,0,25549834,7231498,9590281,8486263,24295251,13480092,13479668
2137080,2074124,2437393,5320678,2951076,3796237,6017550,2779906,23753909,10550831,7525037,4450205,2208581,11167418,7493446,4493620,2274867,10744515,10381017,23597244,0,25424901,7177238,9537841,8427137,24132728,13446547,13436361
2154549,2092010,2451938,5328555,2956272,3797264,5996024,2775342,25326329,11080402,7367034,4321457,2114479,10945305,7249561,4258390,1942342,10484482,10462203,23807686,0,25524075,7183433,9590116,8459391,24208270,13378089,13386241
2148341,2083121,2454327,5328336,2958279,3773025,6023435,3163049,26506979,11035126,7344301,4347837,2141073,11089735,7369890,3876322,1818452,10461812,10437953,23845417,0,25525884,7208518,9559093,8440910,24253776,13363781,13370453
2159609,2092109,2461776,5343416,2971879,3788462,6583171,3180691,26704710,11120612,7407148,4400933,2167250,11100739,6692091,3873858,1820315,10296102,10311876,23802011,0,25517731,7228545,9601156,8473232,24299896,13395603,13416234
2154739,2086079,2460962,5334016,2967525,4176269,6593692,3186443,26739065,11152786,7404403,4391120,2154442,10700393,7042558,4112544,1972460,10466522,10418585,24975398,0,25209692,7143141,9514636,8392819,24080741,13303288,13343086
2150919,2079407,2465341,5343777,3316832,4101257,6469359,3119131,26395021,11062099,7379203,4372716,1811005,10206623,6688968,3840517,1810557,10289710,10288839,23763131,0,25493340,7152023,9591947,8455436,24273293,13352505,13379259
2143583,2077264,2545806,6534409,3538281,4272182,6686213,3255522,27175272,11243308,7234914,3849253,1808974,10232383,6677036,3857893,1818727,10545328,10546674,23895808,0,25603426,7256923,9626178,8484930,24338964,13466400,13452613
2120743,2165419,2623976,6166083,3382185,4167514,6560674,3154960,26345835,10612320,6700119,3864891,1814262,10253001,6700385,3847980,1809955,10531444,10511375,23802250,0,25624450,7203888,9553313,8433487,24108556,13453106,13442255
2160385,2316359,2634089,6200752,3405532,4181781,6584774,3174988,23805054,10223017,6679962,3864193,1810803,10234951,6689013,3865922,1818825,10448371,10446491,23756623,0,25496164,7214737,9579387,8453070,24230420,13398133,13406561
2177018,2323182,2637229,6208197,3412614,4184669,6576090,2777184,23847816,10229073,6671731,3852188,1802254,10242647,6684321,3856400,1805009,10347720,10354615,23788683,0,25559713,7230261,9620706,8505758,24398688,13421063,13905763
2518397,2713972,3160559,8369514,4764860,5371526,8039109,3833437,28642255,11392960,7141990,3921028,1805133,10173464,6640536,3822888,1806938,10630119,10605467,23669974,0,25471516,7197873,9613874,8475144,24257130,13906010,14968939
