memory_activity.stalls_l1d_miss
580458
580036
569420
558453
544697
534047
565016
587359
578837
584524
565384
552624
556667
541178
567797
554343
562055
574906
534690
548141
566612
584671
579609
555897
539003
588894
578240
537723
579807
545723
536269
537200
561433
565813
563553
569579
586148
541403
549051
564949
570529
554610
565539
576243
581959
538262
584330
575615
535727
537198
583000
560456
533787
539275
581598
568363
536704
565288
542208
571315
583211
558226
553959
560913
561861
561746
562189
545877
561407
569139
562960
554713
555134
572042
585835
568135
561294
554839
580492
565734
576689
560919
554598
543584
574351
547424
545355
572670
561135
584244
567536
576562
576825
584853
586679
571541
539697
539135
564785
579131
558294
556739
572932
551627
561903
565261
573022
582004
533497
542246
569961
588628
560198
585276
552658
570596
570662
542836
544116
555331
561286
575974
576683
560330
550677
573922
574419
583757
576386
579462
575830
557184
547003
582527
585877
588270
579582
541798
551457
533292
582433
574033
585768
538213
576176
579247
577758
581542
554454
564396
551055
538008
571583
559876
543960
542915
548849
547067
539659
557084
578328
564104
579145
541592
582713
558091
585621
546107
548143
533479
578904
576442
580153
569801
581562
588327
584969
579452
537535
586741
581438
586729
584823
576035
587441
581336
581720
539273
578785
575604
537852
588206
539155
586619
575859
545703
569756
544547
584297
582216
543243
553763
541295
534001
580577
546651
550890
538811
563121
563650
557175
545901
588398
579878
581517
582124
560649
544486
541526
579150
572830
567596
584688
545171
587310
580484
577915
580869
579420
581862
551843
584759
541408
559809
584789
579128
577695
581038
581454
572460
563157
587722
573631
569329
573458
534434
568458
587228
586438
545447
554079
584225
572617
573908
535987
579685
536785
588521
539094
587025
585359
579675
568324
542755
572521
545747
550560
578028
558500
542092
550021
541561
583265
560224
588018
548898
542946
560057
588428
551849
557286
554895
584729
581767
550542
550592
557412
536549
562285
555761
535973
585303
579493
585301
579478
560199
557388
558051
553605
541158
544459
549569
555419
572672
584624
550474
581225
548195
559127
566505
558788
544844
556650
563905
540793
560466
555835
567219
572359
559599
561180
558914
544232
549785
554984
555190
554735
560323
575396
556934
544231
547671
577247
539742
564979
550528
564987
549946
552157
587231
574658
546955
536525
535521
586740
533770
577050
558405
563228
556803
565647
556808
553408
573050
548478
543537
557552
565978
575072
552146
574386
540330
582689
571684
539471
572422
551708
559826
558125
566075
571364
547412
559126
558417
583492
537143
537206
537346
559475
562424
540753
540048
538904
552438
549638
541582
538658
582125
559987
543424
572111
558067
567233
576749
563921
572843
568368
561989
545264
553886
564363
583487
579248
559885
568473
586460
565467
574304
576799
561904
545085
543246
587150
541158
581473
581190
570605
569406
562670
579861
583094
584793
570296
568200
570980
587676
555845
568000
546263
580475
551567
569505
583669
556008
546279
550816
532973
546423
570276
544042
540524
563655
562631
570041
549315
542818
550703
564149
548312
559975
576702
538685
553312
560389
566999
542099
534889
544641
583645
542407
549281
574162
540448
549938
564926
562242
563575
571280
572907
552346
555550
533753
543784
549354
551097
584342
587482
567871
571365
567389
574400
587238
579359
576568
577517
585427
547328
566903
553441
578327
546702
579947
570561
533459
587361
587896
570178
553163
555813
549793
547622
537276
547728
538236
547786
549211
552946
573083
552292
554895
581883
537365
537208
551479
557923
560525
536409
551029
540182
555893
564192
555428
564408
559397
579437
564669
559554
563088
535685
556301
537875
550706
546080
546111
536042
570244
547407
563258
550976
572138
552173
545556
557389
533356
554204
556895
535535
565305
584856
546109
564227
575463
561353
578238
537514
572436
550044
542111
541075
534176
553196
536643
552063
576862
536190
567407
561847
587554
559056
581388
583811
570871
575384
562950
581204
544157
563464
562279
551215
556669
554187
562477
540820
538604
565496
552391
568083
554178
534591
534194
541813
561494
547251
570085
567166
555267
556323
540559
566495
534912
560748
584398
537205
572860
534751
577210
560738
549515
533920
551087
536732
533291
544833
542068
534123
549684
553694
537982
556939
540907
539236
574913
547122
546118
550705
560813
555370
554667
566477
539953
557135
553076
560225
548655
576561
556023
588847
534127
574980
549855
586273
537285
586901
577723
579499
570078
575269
545404
564257
587373
536080
584454
548416
542196
538610
555838
560234
538760
537686
539652
547285
558428
533183
543949
555476
538056
540684
544662
537690
560589
583433
544601
541156
575619
537699
535408
552255
541262
557071
552872
552196
582753
565219
573340
577808
559163
564132
578715
554148
555881
566957
562780
562294
574334
535431
549006
586680
538115
536874
565230
578506
586121
557224
574460
578195
550147
572028
550916
541430
545847
558275
546474
580256
571108
569973
568812
557189
564873
563577
570929
556623
573256
578698
558370
581625
575156
573127
557055
573168
565877
576070
580507
544813
581069
572437
540864
584092
564233
554654
588221
544651
534840
572064
569837
567357
588057
576359
564036
583288
587775
583239
572917
556759
579387
553131
550132
579511
559174
544552
569660
553068
569140
576138
586404
543274
583962
577103
538004
564273
582349
579131
578621
572115
568095
580751
555482
579427
569005
546153
551756
546088
544105
537503
535396
554884
570376
544768
562846
570360
547886
552789
545301
542776
550299
539145
553021
543201
551288
539658
557635
582536
564465
573951
588771
556447
580379
560905
586637
583485
580601
541913
555361
557264
547888
561603
571491
561423
579620
574659
576767
532986
588730
546737
543616
554284
549341
533148
535749
552687
588223
586457
582070
573147
585005
583803
585717
577779
585015
584377
553211
571377
584843
578177
580060
584680
585400
586817
587764
576507
580550
535425
533194
588141
580652
581824
543534
579369
578274
562554
574333
540293
573611
533297
588024
584378
584427
583061
581836
575852
585821
577220
574879
558948
587380
542474
540353
542266
544540
588646
588486
586421
586419
581570
536010
588039
582110
539416
586247
537724
587298
534059
533608
545744
576143
555265
569287
538114
567944
564171
564221
537099
540798
569049
546158
560091
569415
559068
543736
534544
539041
541982
581124
550871
534607
550002
546504
564747
559358
550660
549145
542602
554260
551832
559491
546866
584740
587135
585190
575069
538836
542938
587772
