mem_store_retired.l2_hit
379
360
375
350
357
350
350
372
364
372
372
372
360
352
352
375
375
360
375
367
375
367
375
367
367
382
367
352
352
367
375
352
367
375
375
375
352
382
360
360
375
352
375
375
367
382
382
375
352
367
367
352
363
360
375
382
367
382
382
352
360
367
375
352
382
352
367
352
352
360
352
382
375
382
352
360
382
375
375
360
382
352
360
352
352
382
352
352
367
382
367
360
360
382
352
367
360
360
367
382
360
360
352
352
352
352
375
360
360
360
352
360
352
375
352
367
375
382
382
382
367
367
375
360
360
352
360
360
375
360
375
352
352
352
375
375
367
352
375
375
375
352
352
375
360
382
352
367
352
360
352
360
352
382
367
367
350
365
350
372
350
372
372
364
375
360
382
367
367
367
360
367
367
367
367
375
383
360
352
367
375
375
380
379
372
367
381
357
357
372
350
350
352
375
352
375
368
352
375
352
367
352
367
375
360
367
382
367
367
352
367
382
375
382
352
367
375
360
375
382
360
382
367
367
352
382
360
375
375
367
375
352
360
367
382
367
375
367
375
367
352
352
375
375
360
352
360
352
352
367
379
372
374
364
372
366
350
380
350
366
352
367
382
352
352
350
364
350
375
360
375
382
360
375
360
367
352
360
360
367
352
382
382
360
360
352
352
375
360
375
382
360
360
382
367
360
360
352
367
382
352
360
367
367
352
352
352
359
367
382
382
382
360
360
352
360
375
360
382
382
360
382
382
367
360
352
367
352
360
382
367
360
352
360
375
375
382
367
352
382
357
350
375
382
360
382
352
375
352
352
367
352
382
382
367
367
360
352
352
360
375
360
382
360
352
352
367
360
382
367
367
375
367
367
375
352
367
382
352
360
382
375
367
360
360
382
352
352
367
360
375
360
355
361
367
360
352
360
367
352
375
367
375
382
367
360
367
360
352
360
360
360
367
367
352
352
360
352
367
375
352
367
375
360
352
367
382
375
382
367
382
382
367
367
360
367
375
367
367
367
382
375
360
360
375
352
352
367
360
360
360
352
375
360
382
360
352
360
360
367
367
382
375
367
352
375
360
352
375
382
375
382
367
352
367
360
360
382
367
360
367
360
375
360
375
367
382
360
352
375
360
382
360
367
367
375
352
375
352
375
375
360
375
382
360
352
367
352
352
352
352
352
367
352
367
367
360
367
382
367
352
382
375
360
360
367
367
375
375
360
352
352
360
352
352
352
382
350
364
357
360
360
375
367
367
352
367
352
367
375
367
382
367
352
375
382
367
357
350
366
360
382
382
367
375
382
375
367
382
352
360
360
352
360
382
382
375
360
360
360
360
375
352
367
367
360
382
375
352
379
364
379
366
375
352
353
382
367
367
382
382
382
352
360
367
375
367
382
352
367
382
367
360
352
382
352
373
364
372
379
357
382
360
367
382
367
382
382
375
375
382
367
367
367
367
382
375
352
352
382
352
375
367
382
382
360
375
375
360
375
375
360
360
367
360
360
382
379
364
365
350
372
381
357
357
351
365
357
350
375
367
375
367
352
360
367
382
360
375
367
367
375
372
380
379
357
367
382
375
367
382
367
352
352
382
382
360
352
367
367
352
360
367
382
360
367
375
352
367
352
352
352
382
367
367
375
360
360
382
360
375
352
360
382
375
360
375
375
382
382
375
382
367
360
352
352
375
360
367
382
352
382
360
375
375
367
379
379
352
352
352
375
375
352
375
367
352
382
367
367
360
367
375
367
382
375
382
360
360
375
352
352
360
367
358
382
364
357
379
365
367
367
375
375
382
375
360
367
382
375
352
382
375
375
352
360
360
360
352
375
375
367
367
375
357
372
357
379
357
350
352
364
372
372
372
380
382
375
352
367
382
360
367
375
367
367
360
382
360
352
352
367
367
382
367
360
360
367
360
379
379
381
372
350
364
364
349
366
349
379
357
382
360
352
360
352
382
360
375
382
360
367
360
375
360
382
367
360
382
367
375
353
362
354
354
377
353
359
374
360
359
366
382
353
368
359
382
351
367
374
367
375
375
367
382
367
352
360
360
382
375
375
382
375
352
375
352
360
360
352
367
367
382
382
382
367
375
367
375
367
382
360
352
357
379
372
379
350
382
382
375
382
382
360
375
382
382
382
367
382
352
375
352
367
360
367
382
375
360
382
360
375
375
360
360
375
352
375
360
375
352
375
375
375
352
375
352
367
375
382
352
367
372
379
372
350
375
360
375
360
367
382
382
352
360
365
360
375
352
360
352
367
382
382
360
367
367
375
367
382
375
382
360
352
360
367
375
367
382
367
360
367
375
375
367
375
382
375
367
360
352
360
352
352
367
382
367
352
352
367
382
375
360
352
352
352
382
352
367
375
364
360
367
382
375
367
375
382
375
352
352
375
352
375
360
375
360
357
351
365
352
352
360
352
352
375
352
382
367
352
375
367
352
367
375
375
352
382
352
367
352
382
367
367
382
360
360
375
375
372
364
372
350
372
381
364
357
352
375
352
367
383
352
375
382
367
382
375
367
382
367
360
360
352
382
367
352
375
352
382
375
360
360
352
352
375
367
360
366
382
367
360
382
360
352
367
352
367
382
382
367
375
360
350
350
357
350
380
379
373
375
367
375
367
352
352
375
382
375
352
352
382
382
352
375
367
367
375
352
367
352
367
367
367
367
367
367
352
379
372
372
380
382
375
375
360
382
352
375
352
375
352
352
367
367
367
367
375
375
360
375
367
352
352
352
360
352
367
360
352
375
367
352
367
367
352
360
375
360
360
375
375
375
360
375
360
367
360
367
360
375
367
382
382
360
375
382
382
375
367
