mem_inst_retired.all_loads
180791
177989
186424
186556
181514
189006
192021
179251
187577
179184
182978
176215
179275
189681
188583
180052
180741
184515
187227
191216
190214
185980
192312
190776
191305
193129
186603
185538
184739
190249
193011
184526
185553
190577
184673
186117
191781
193037
193174
193240
191642
186076
190161
187846
190013
189505
189424
187271
192218
180171
179308
182505
188892
181652
185377
184485
179614
175618
185425
186068
179109
183957
186796
176762
185508
178346
176486
178282
193344
183447
180041
177967
179531
184271
182976
185818
177760
178068
185371
188873
185762
180650
177874
179295
183236
184404
178079
190308
178112
178175
184472
177965
181601
179169
186418
185802
185923
179163
180109
178545
187078
182819
183223
185035
179212
183077
181909
181182
180323
179293
182255
180414
178344
180496
181717
184421
181437
178643
183618
189226
193932
192454
183364
189236
187032
188471
187762
187445
185762
183114
192256
183033
185967
189366
190328
185594
185429
184558
188990
185481
192700
189813
184782
185536
188940
185142
184294
185456
185978
187114
190104
182812
181786
180255
178374
178681
180212
187675
192976
179211
188895
185310
184345
176535
186589
180119
181417
185305
181475
184344
182671
182662
180521
186872
182999
176659
179625
187649
180660
180167
180345
179347
184084
183806
193819
187563
180276
185024
181941
186045
184203
187093
184177
179390
177992
180308
189153
185269
180673
180873
180480
179342
180592
189312
184344
178134
180168
184203
179326
181935
186502
178364
180047
184677
183567
177730
192709
180422
182693
184427
183267
185399
178732
183053
183364
180103
184237
193748
176937
181785
180421
188220
182689
179067
180726
182445
183164
183369
181699
183899
179083
181165
184743
183950
177548
187126
178476
183169
192218
185898
177511
178414
192585
179795
179666
182788
179038
177461
189927
189156
178023
186404
178724
187568
176177
183164
181423
181300
181278
182239
177448
178159
180670
182518
182696
181226
182393
183015
183739
184742
179842
179824
179357
184593
185326
178421
184560
179639
179612
180696
181691
179213
180629
178061
182859
184729
177038
183126
190792
180502
187573
181728
190503
187703
192743
179481
177919
181236
181026
184139
182814
185744
181849
188447
178729
179776
184245
182121
185323
184399
177875
180779
186927
179196
186870
184573
181687
176722
179218
187815
186423
188280
183134
188393
186762
185435
184417
184524
178414
189185
183559
185074
186541
179309
177914
185564
182454
184758
180146
184605
184936
180389
183274
179222
184448
177784
184522
184191
187987
190002
190666
191659
186396
185124
181336
183710
187807
177355
183446
177487
184084
185242
177857
179046
177742
178807
183459
179878
181155
183337
183494
177573
181221
184630
176327
176924
183854
182597
177622
181108
182739
182363
179643
177206
