msec task-clock
60.16
60.87
64.89
60.9
62.89
60.91
60.91
62.9
60.9
61.92
60.87
60.9
64.87
60.88
60.91
60.87
60.91
60.9
61.91
60.88
60.91
61.91
60.9
60.9
61.89
60.91
60.86
62.88
60.91
60.89
64.88
60.91
60.91
64.89
60.92
60.91
64.86
60.91
62.87
60.89
60.89
64.87
61.91
60.88
60.91
61.88
60.91
60.92
61.91
60.91
60.89
61.88
60.91
60.91
61.91
60.92
60.91
61.91
60.85
60.88
60.9
61.88
60.91
60.14
60.91
60.9
63.89
60.91
60.92
63.89
60.9
60.9
63.89
61.88
61.91
60.84
60.91
60.93
60.93
63.92
61.92
60.93
60.93
60.93
60.93
61.92
60.93
61.91
60.9
60.91
60.88
60.89
60.9
61.91
60.91
60.91
61.91
60.91
60.89
61.89
60.89
60.91
60.85
60.89
62.89
60.86
60.91
63.88
61.91
60.92
60.91
61.91
60.92
60.89
61.89
60.91
60.86
60.91
60.92
64.9
61.91
60.91
60.91
61.91
61.9
60.91
60.92
60.9
63.88
61.91
62.18
60.89
60.91
62.89
60.91
60.91
62.89
63.9
64.86
61.91
60.89
60.91
61.91
60.89
60.91
64.89
60.91
61.89
60.91
62.9
60.86
60.91
60.92
60.89
61.91
60.9
60.92
61.91
60.91
60.92
61.91
60.89
60.87
60.91
63.9
61.91
60.92
60.88
60.9
61.91
60.91
60.91
61.89
60.92
60.87
60.92
60.91
63.9
60.91
60.91
63.9
60.91
62.87
61.91
60.91
61.91
60.91
60.22
60.9
61.9
60.91
60.91
61.91
60.89
61.89
60.84
60.9
60.91
60.91
61.91
60.91
60.91
61.91
60.91
60.89
61.91
61.87
60.85
62.87
60.89
61.91
61.89
60.9
61.91
60.91
60.9
60.92
62.89
60.92
61.87
60.86
60.92
63.84
60.9
60.91
62.88
61.89
60.91
62.9
60.91
60.91
60.89
61.91
60.91
60.91
64.9
61.89
60.92
60.91
60.92
60.91
60.89
60.91
61.91
60.92
60.91
60.23
64.86
61.91
60.91
60.91
61.91
63.9
60.91
61.89
60.89
60.91
61.91
60.92
60.91
61.91
61.91
60.91
60.91
60.91
62.9
61.91
64.89
60.84
63.87
60.91
62.9
60.91
61.89
61.91
60.91
60.91
62.88
60.91
61.89
61.91
60.85
60.91
60.91
60.89
64.89
61.91
60.94
60.88
61.9
60.91
60.91
61.91
61.88
60.87
62.87
61.88
60.91
63.89
60.91
60.9
60.91
62.89
61.89
60.91
61.89
61.88
60.87
60.91
60.92
63.89
61.91
60.91
60.21
60.9
61.91
60.91
60.9
60.9
61.9
60.91
63.89
61.91
60.91
60.92
61.91
60.9
60.89
60.91
61.89
60.89
60.86
60.89
62.9
60.89
60.91
63.9
60.92
60.9
60.91
61.91
63.86
60.91
60.87
60.91
60.92
61.9
60.91
60.9
60.91
62.9
61.89
60.92
60.91
60.91
60.91
62.87
60.91
60.92
62.88
60.91
60.92
61.89
63.87
60.86
60.89
60.91
60.89
64.89
61.91
60.91
60.23
60.89
61.91
60.91
60.91
61.9
60.91
60.84
62.08
60.84
62.89
61.91
60.91
60.91
61.89
60.89
62.89
61.91
60.91
62.86
60.85
62.88
60.92
60.89
64.89
60.92
60.91
64.88
61.91
60.92
60.88
61.93
60.93
60.93
60.93
60.93
61.92
60.93
60.93
60.91
60.93
61.9
61.91
60.93
60.91
60.86
61.87
60.9
61.74
60.9
60.89
63.9
60.92
60.91
63.88
60.88
60.92
64.89
60.89
62.86
60.89
60.9
62.86
61.91
60.92
60.91
61.91
60.12
60.87
61.91
61.91
60.91
60.91
63.85
60.89
63.88
61.91
60.92
60.89
61.91
60.91
60.9
61.91
60.89
60.92
60.88
64.87
61.87
61.89
60.91
60.81
62.9
60.89
60.91
62.88
60.9
60.91
62.89
62.87
60.91
60.89
62.87
60.94
60.92
62.88
60.89
60.91
62.87
61.89
60.87
60.91
60.88
61.91
60.92
60.91
61.91
60.92
60.91
61.91
60.92
60.89
60.89
62.89
61.89
60.91
60.91
61.89
60.92
60.91
60.24
64.85
61.91
60.91
60.92
60.88
60.91
60.91
60.92
60.9
60.91
60.92
64.81
60.83
60.9
60.91
60.9
60.91
61.91
61.89
60.91
61.91
61.88
60.92
61.91
60.89
60.86
60.91
60.88
64.88
61.91
60.91
61.91
61.91
60.91
61.89
61.9
60.92
60.87
60.91
62.9
60.89
60.92
64.9
60.91
61.91
64.87
60.9
60.91
61.89
61.88
60.88
60.91
62.9
61.89
60.91
60.92
61.91
60.91
60.91
60.24
64.86
61.91
60.91
60.85
60.89
62.89
61.91
60.9
60.92
60.91
62.86
60.91
60.92
61.9
61.88
60.91
60.85
60.86
62.88
61.91
60.88
60.89
64.9
60.61
60.92
64.87
60.9
60.91
64.87
60.89
60.91
60.89
60.92
61.91
60.91
60.9
61.91
60.9
60.92
61.89
60.84
60.9
64.89
61.89
60.91
60.91
61.91
60.91
63.9
61.9
60.91
63.88
60.86
61.91
60.91
62.89
60.86
60.92
64.89
60.92
62.89
60.91
60.22
64.86
60.91
61.84
60.87
61.91
60.9
60.91
61.91
60.91
60.89
61.91
60.91
60.89
60.89
60.88
60.85
62.88
61.91
60.91
60.9
60.91
61.91
60.91
60.91
61.91
60.88
60.92
61.89
60.89
61.91
60.91
60.9
60.92
63.89
60.91
60.89
60.92
61.9
60.89
63.85
60.91
60.92
60.91
60.9
61.91
60.92
60.91
60.91
61.88
60.86
60.91
61.91
60.91
60.92
61.91
60.91
60.9
60.9
60.85
60.89
62.89
61.91
60.91
62.85
61.91
60.91
60.92
60.89
60.87
62.85
62.89
60.88
60.92
60.89
60.91
60.91
61.91
60.91
60.91
61.9
60.89
60.9
60.89
60.91
62.9
60.89
60.91
62.9
60.91
60.9
60.9
61.87
61.87
60.91
60.91
62.88
60.91
60.92
62.87
60.91
60.92
62.87
60.89
60.91
61.91
60.92
60.91
61.89
60.92
60.91
60.91
60.91
64.82
60.87
60.91
60.91
63.9
61.91
61.91
60.91
60.92
61.91
60.88
60.9
60.87
60.86
60.89
62.89
61.91
60.88
60.92
61.91
60.91
60.91
60.89
61.89
61.91
60.91
60.9
60.89
61.88
60.91
60.91
61.91
60.9
60.9
61.91
60.91
60.92
64.89
60.91
60.92
61.89
61.9
60.89
61.9
60.92
60.92
61.91
61.89
63.86
60.86
60.92
63.89
61.91
60.92
60.89
61.91
61.91
60.92
60.89
61.91
60.91
63.88
61.85
60.91
61.91
60.91
60.91
60.91
64.89
60.91
61.88
63.89
60.89
60.87
61.87
61.88
60.91
60.92
64.9
60.91
60.91
61.91
60.91
60.91
64.83
60.92
60.91
61.91
60.92
60.89
60.92
61.89
60.91
60.91
61.91
60.85
60.91
60.91
64.89
61.91
60.91
60.91
61.9
60.89
60.92
60.91
62.89
61.91
60.87
60.9
60.84
60.89
60.91
62.88
60.91
60.9
62.89
61.9
60.91
61.91
61.89
61.91
60.91
60.87
60.91
61.91
60.91
60.91
61.91
61.89
61.91
61.91
60.91
60.91
60.88
62.9
61.91
60.91
60.92
61.91
60.91
60.92
60.89
61.91
60.92
60.91
61.87
60.87
60.89
60.91
62.9
61.91
60.91
60.92
61.91
60.9
60.91
60.91
62.89
64.89
60.91
62.85
60.87
60.91
63.9
61.91
60.91
60.91
60.89
60.9
61.91
61.89
60.92
60.91
61.91
60.91
63.88
60.84
60.88
62.88
60.91
62.87
60.91
63.9
61.91
60.9
60.92
62.89
60.92
61.88
60.87
60.26
62.88
63.9
60.92
60.93
60.93
60.93
61.9
60.92
60.93
60.9
60.93
61.87
60.89
60.83
60.85
60.92
60.91
63.9
60.88
60.91
60.91
64.89
60.9
60.92
60.86
61.91
60.91
62.89
60.91
60.91
62.89
62.89
60.91
62.89
60.92
61.89
61.88
60.85
60.91
63.89
61.91
60.91
60.91
61.91
60.91
60.9
61.91
60.89
60.91
60.9
60.87
61.91
60.92
60.88
61.9
60.92
60.91
61.91
60.91
60.91
61.91
60.91
62.87
61.91
60.21
60.87
60.91
60.91
64.9
61.91
60.91
60.89
61.91
60.89
60.91
60.84
60.89
61.91
60.89
60.91
60.91
61.91
60.89
62.88
63.9
60.91
60.91
63.88
62.82
60.9
60.91
61.81
60.91
60.91
61.91
60.92
60.91
61.91
60.92
60.91
60.87
61.9
60.91
62.89
61.9
60.91
62.9
61.9
61.87
61.89
63.85
60.91
61.89
60.92
60.9
61.91
60.91
60.89
61.92
60.92
60.89
61.9
60.93
62.83
62.89
60.89
62.19
60.91
60.92
64.87
61.93
60.89
64.86
61.89
60.9
64.85
60.84
60.91
60.91
60.91
64.9
60.86
60.9
61.89
60.9
60.91
60.91
62.9
60.86
60.9
60.91
63.89
61.91
60.91
60.94
61.89
60.9
60.93
61.9
60.91
60.91
61.87
60.91
61.89
60.91
60.91
64.87
60.91
60.9
60.9
60.9
60.91
62.85
60.89
60.92
62.88
61.91
60.91
60.92
61.91
61.9
60.89
61.91
60.91
60.92
60.86
61.87
60.91
61.9
60.91
60.92
60.13
61.91
60.89
60.91
61.92
60.91
60.9
60.88
60.91
61.89
60.91
60.92
62.61
60.91
64.88
60.88
60.91
64.89
60.92
63.89
60.85
60.91
61.91
61.98
60.84
60.89
61.91
60.89
60.92
60.91
64.9
61.9
60.89
60.91
62.82
61.89
61.91
60.9
63.89
61.91
60.91
60.89
61.9
61.9
60.93
61.92
61.87
60.85
60.88
60.89
61.91
60.91
60.91
60.9
62.9
62.9
60.91
62.9
61.89
61.84
60.9
61.91
64.93
60.88
61.9
60.19
60.89
60.9
61.88
60.91
60.9
60.91
60.91
64.91
61.91
60.9
60.93
61.88
60.92
60.88
61.87
60.94
60.8
60.92
60.89
60.93
64.87
61.92
60.9
60.92
61.92
60.91
62.88
61.91
60.92
60.86
60.91
63.91
61.89
60.89
60.89
60.88
62.84
60.9
60.89
60.85
60.88
60.85
61.87
60.88
60.84
61.88
60.87
60.85
61.87
60.88
60.8
60.87
60.88
60.88
64.82
61.88
60.86
60.85
61.87
60.88
60.84
60.88
62.84
61.88
60.86
60.85
60.88
63.83
61.89
60.87
60.88
61.87
60.89
61.86
61.98
60.83
60.87
60.89
61.88
61.88
60.9
61.88
60.9
60.89
61.89
60.87
60.88
60.9
62.84
60.88
61.83
62.8
61.87
60.84
62.8
60.88
60.79
61.83
60.86
61.79
60.86
64.82
61.84
60.83
63.75
61.77
63.81
60.73
62.77
60.86
61.85
60.86
60.89
62.85
60.85
60.15
64.83
60.83
62.82
60.83
60.84
60.81
62.84
60.9
60.88
62.86
60.89
60.85
62.88
60.77
61.88
61.88
60.9
60.89
61.92
60.86
60.9
60.89
63.88
60.9
60.9
61.88
64.88
60.81
60.88
60.9
61.9
60.91
60.89
60.88
61.9
60.89
60.9
61.88
61.37
60.84
60.9
60.86
60.9
64.89
61.89
60.89
60.88
60.9
61.89
60.9
60.9
61.83
60.85
60.9
63.89
61.97
60.84
60.88
60.9
61.9
60.9
60.22
60.89
61.89
60.9
60.85
62.88
60.9
62.87
60.9
