cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
24051999,6780878,34748437,18363060,14024210,50962470,24285022,25601355,778966,1263665,27763608,71711607,49800
23928270,6536238,34617323,18348428,14008484,51129234,24278176,25578168,789809,1258070,27796218,70490306,48651
24031096,6392546,34764201,18477683,14215652,51380159,24675562,26008822,755792,1239147,28339075,72382189,49525
24107287,6663273,34667225,18273359,13955483,50370604,24078164,25359868,783370,1269761,28169294,72024597,49667
24028397,6480064,34971537,18469521,14140767,51280858,24732805,25802915,787912,1260380,27733952,71535175,49270
24317945,6709503,35343988,18788480,14157034,51791674,24233520,25571607,845787,1344216,28056627,71190510,50015
24152028,7103960,35206381,18599110,14227851,51495340,24517705,25808719,874293,1350653,27939929,71239756,49190
23747848,6742662,34445632,18388859,14095873,51353246,24505817,25835773,810839,1281746,28217354,71260026,48948
4460903,1131110,5412926,2605819,1238818,6824569,2153514,2505984,195742,313659,5193541,14102011,12267
5430553,1313379,7248393,4916791,1789753,11375179,2184376,2417889,325572,453499,4812682,11271791,9411
24412401,5023773,35259348,26157375,6247175,59443236,12410138,13988492,1182231,1750341,21021766,42077892,56678
23062819,2035845,33300691,25141038,5947903,44214900,10900673,12273716,243118,624412,17992132,36941913,19555
23089614,2047747,33425999,25267797,5986453,44618786,11319967,12708312,236262,608018,17529998,36293909,19874
11857637,1278252,18659395,14444554,3640481,26336420,6707514,7490089,212581,427838,9765512,18878267,11232
802033,348038,827476,530981,94308,2092180,437886,685118,104124,135003,894301,2215450,3943
878210,535573,1212026,771937,344933,2217583,437501,222110,124867,148706,909721,2211879,4105
1186390,824356,1587755,1043260,394515,4592442,778053,825518,247753,180880,454034,1621515,6701
3518612,1073219,6096863,4472192,1320809,12244080,3096930,3432271,307935,381133,2956209,5036831,12315
23091233,2147990,33192808,25287476,5865190,44745933,11252189,12859736,317229,683248,18163668,37608416,21508
23163535,2048863,33399565,25207277,5953039,44233694,11104008,12296627,237239,617001,17985884,37085787,21422
1717926,496457,2095672,2375447,644980,7101504,1546387,2309410,235589,304522,3517347,5672978,5468
20239970,2123284,29462814,22234784,5310983,40575496,10190626,11329339,375985,700464,16500256,32508894,20332
22572653,1981413,32616179,24640969,5799150,43570663,10987655,12365143,226686,583495,17020096,35412290,21254
22343437,2043179,32774868,24781550,5857154,43690379,11102890,12473565,257654,608343,17582799,34949326,19578
22646516,2101534,32658338,24714890,5751794,44111434,11099655,12696690,242945,601333,17935232,36757555,20760
22744454,2151192,32862067,24813864,5859524,43768298,10904692,12069888,250955,608442,17778462,36327227,20910
22576688,1931633,32871782,24735930,5951289,44268150,11274789,12680866,226125,580988,17488830,35447549,20244
22464627,1928181,32794930,24695182,5868723,43938830,11127485,12506705,189744,540572,17499566,34837545,19967
21420228,1951548,29816510,22235905,5183516,39803433,9921136,11131450,250083,563969,16927669,35471840,19624
3145650,1442997,5662518,4579099,1124373,9720822,2148878,2403110,333220,437329,2740997,4852457,4968
753941,161348,1021709,601588,355417,2909701,671642,474751,52165,59920,612003,1617343,3836
500798,105461,929377,510703,327492,2002208,655236,682846,19651,30984,501183,655376,2271
