cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
1131411,1069905,1855760,1375149,360841,5040795,716568,746382,366404,414374,985884,869862,3068
1615711,1517875,1590500,1494163,337018,6252911,937446,765773,515895,555138,1860932,2395639,5707
1581988,1314504,2137033,1278746,360699,3987553,494442,512709,319003,403217,1545817,3157631,7170
1592774,1383459,1870945,1382573,346185,5033390,698998,730077,341029,308890,633167,1694684,6074
945417,1317426,1908438,1445261,359358,5512195,741377,770365,448927,456940,1038555,895437,3205
1058837,888118,1020201,985740,229708,4798840,688648,709171,312523,359594,1251322,1901452,4492
1606622,1402059,1840146,1106713,232072,3871460,493986,520919,412021,459332,1415060,2527387,5658
1414439,1467097,1878313,1412678,364560,5001031,510232,532244,293673,403841,1010303,2350899,5650
1134731,1274705,2225384,1621635,468532,5474584,916337,953235,406893,402645,981782,857644,4441
1272099,1117235,1147704,931463,236068,5348814,721995,757192,462315,512684,1475875,2460323,4347
1390977,1246488,1856148,1327176,248341,3368551,271772,521726,388336,419667,1336076,2453673,6173
1507382,1354259,1832630,1342725,335536,4910513,611138,506257,276402,368415,983719,2489464,6090
1280101,1536909,1892428,1439542,357368,5503778,734826,764724,480823,464940,739544,889098,4259
1045823,690580,1302637,945356,359768,5162070,944496,971978,385077,431128,1632924,2479617,4558
1494379,1264821,1803109,1337914,238906,3853641,270811,518963,409353,451089,1419904,2574915,5809
1488735,1420653,1881439,1439980,360615,5386816,735183,525947,363916,388359,1058198,2333671,5621
1031997,1078750,1731888,1269548,355542,4575201,703353,731441,321403,379435,584209,854515,3170
1188809,1199302,1575383,1371102,453516,5780471,727875,764407,381341,500279,1747662,2421372,4127
1734807,1492551,1942274,1444582,241622,4474811,510059,775145,513447,555323,1739069,3207325,6754
1439828,1203614,1805837,1306119,348982,4902945,702913,505055,261819,296252,964774,2577249,5954
1234795,1479885,1895171,1454723,352716,5385314,724621,756449,430110,478603,677451,874658,3068
842710,1160120,1131911,1184147,364331,5271966,728823,747628,444517,475073,1329638,1686471,3202
1446790,1224439,1773981,1053430,124276,3698191,492306,755657,373989,398907,1345976,2554063,5600
1877377,1713587,2295025,1708099,466771,5700338,708713,495600,362010,415518,1377756,2987691,7052
1082426,1251848,1792277,1288488,355724,4578234,702861,733656,306150,329903,546369,875337,3178
905846,1014140,1071330,1092690,343814,5077271,719327,753119,380826,425638,1382092,1664121,3072
1616098,1573508,1959761,1215876,124490,4166134,504404,748433,441708,501282,1421038,2402265,5966
1327754,1136381,1752934,1243640,350211,4510281,487205,279383,158864,265908,1294372,2556035,5955
1496726,1417399,1859120,1397951,362242,5071100,743852,773911,412315,405967,678213,874868,4147
945825,1202143,1497224,1355704,440672,5403686,899763,926125,472434,512654,1640041,1603634,3300
1376395,1151165,1726243,1005048,124512,3438384,492118,753658,336101,390370,1386320,2579766,5952
1471530,1373481,1858999,1398784,354381,5112657,490018,281983,325567,405311,1351987,2334993,5936
1471884,1413244,1886910,1425833,355705,5087921,708262,737724,447731,433329,730439,906907,4903
817627,951243,1436273,1339333,345939,4900669,722577,759567,419524,468561,1430828,879944,2954
2236312,1802763,2330373,1508677,353240,5535838,709853,736697,495862,621188,2047096,3799869,8045
1343699,1227338,1779630,1325690,333808,4848041,456378,354603,248349,344996,1201247,2450237,5977
1414654,1281018,1801707,1354286,351749,5072316,725262,754808,415465,396717,648287,885414,4296
925829,1237259,1531878,1442093,351693,5057572,699001,720362,455860,496608,1395309,877628,3126
1351134,1015247,1358833,765864,122796,3973740,705936,748093,337632,357037,1277399,2585941,6073
1786298,1572504,2246100,1644011,476073,5120933,490283,511749,348776,433834,1356774,3088654,6957
1201984,1530556,1939652,1459429,356909,5126160,707298,736518,423098,414809,693277,853105,4509
680297,917573,1334372,1164504,331841,4577289,696780,733587,341740,395318,1297923,1216056,2718
1418906,1195017,1362973,792354,108193,4177239,697877,722178,391071,435840,1315651,2247985,5027
1453252,1515327,1823666,1323908,331509,4218280,233909,242523,397573,482138,1426490,2489905,6051
1307189,1228382,1663423,1220518,345442,4546416,706006,736182,318772,293066,567809,1541519,5014
873306,1304026,1840499,1372834,464313,5446363,909347,933800,492515,526890,1365008,1621854,2723
1320070,1090010,1395109,1067579,117974,4202734,473849,746086,400499,429025,1402732,2565808,5585
1446632,1258787,1878627,1391092,368182,4581165,488168,278589,338623,425583,1367095,2433708,5830
1607931,1694876,1986563,1493267,355666,5363542,707012,736044,420505,396603,720556,1732299,6048
718319,1063548,1736319,1280263,348081,4619241,729488,766046,343873,400065,944451,870378,3031
1834245,1612711,1926862,1452067,351721,5143671,735741,1001648,570079,607975,2062474,3860447,6806
1588619,1695152,1938791,1447709,341653,4687079,487881,279787,400989,438574,1440999,2514135,6003
1327550,1217927,1743249,1309478,357066,4793044,737386,770625,285392,301105,545536,1648862,4317
954175,1506408,1694504,1483604,364430,5073974,727026,748523,436931,482831,1071916,880895,3113
872295,1220671,1157270,1200479,337143,5323948,704925,739365,435157,501768,1480571,1643731,3237
1701420,1434199,2190352,1325392,242774,4180841,505253,768088,316396,420438,1592781,3115991,6866
1549172,1395261,1891020,1397476,352459,5258211,707202,511753,360819,337281,1073181,1721682,5951
1086664,1238998,1823478,1340376,348600,4806602,724966,754918,413958,456536,1004460,868897,3174
1195099,971842,1038282,1067408,242435,4851687,729128,749390,342500,390998,1303586,1651439,4382
1586380,1509577,1891150,1159227,233664,4179227,487764,518069,460436,511426,1470442,2601175,6063
1608608,1316758,2078647,1515402,466852,5596699,712112,574324,303214,336272,1239126,2300052,7073
1145839,1148952,1831050,1347870,358261,4895854,708796,732657,384425,426916,998731,862301,3008
957343,1229079,1515612,1166051,345158,5359018,722823,756133,443175,495334,1449967,1681430,3045
1296820,899498,1353513,989798,123852,4038203,494882,746812,302301,352962,1211861,2406374,5712
1522396,1433061,1866241,1394681,345545,4502276,486089,280636,344484,368857,1393339,2574310,6054
1466513,1455811,1832171,1386907,356798,5401493,733468,765658,383313,409240,641728,1638092,4359
714705,984395,1602550,1268906,465812,5318920,921004,945720,355805,395209,1238051,1645648,2929
1872702,1300706,1561340,1107674,125976,5075399,663082,937770,478949,531404,1722377,3157705,6333
1442068,1506100,1887134,1424570,360702,4631352,504270,284972,329549,389243,1389015,2359329,5852
1435165,1336463,1831755,1338159,351995,4739281,699128,729043,288940,334199,609139,1699683,4820
924982,1262080,1481179,1385828,350513,5105445,732315,764034,438045,481909,1074059,853689,2960
1414736,1373665,1904271,1105937,247702,4147875,737724,996741,484767,525501,1722465,3239054,6160
1498795,1385483,1808899,1319077,332202,4444692,489873,284056,324960,383712,1369669,2479325,5913
