mem_trans_retired.store_sample
92053
94775
96056
96263
97060
96391
96487
96477
96151
91814
97193
101182
96965
93348
96645
96896
96121
96490
95228
97667
96405
96505
92103
97978
96354
94520
96617
97858
95937
94387
100969
91615
96492
95195
96535
96020
93510
96491
96788
99758
94013
97171
93177
96895
96418
99796
99705
97704
95332
98264
94876
96035
96535
96851
96340
95004
98273
93699
93529
95902
94192
95872
96522
101145
96670
95688
96578
96249
93862
94008
95342
94526
96580
96158
97511
99517
99692
96548
99608
99102
101190
94253
93050
96924
99362
97829
91796
97404
95832
93392
94743
94059
93400
95404
96008
95782
95754
100989
95961
96504
93727
95974
95813
96675
96295
96054
92565
96449
95925
99585
96306
97016
95462
93668
98938
96444
95915
95967
96534
93652
95904
97091
94026
95959
96520
98201
95950
95963
94881
99646
95579
96081
96773
94028
93609
93998
95525
97271
93880
96444
95076
95856
94160
96218
96006
94387
96861
96614
96244
96473
96109
95438
96366
96346
96208
96074
96355
96424
95887
95977
96264
95754
93693
96500
96273
96621
95943
96025
96417
95994
96440
96369
96021
96427
94068
97047
96334
96219
95842
99063
96309
99845
95847
100944
94414
96068
96516
97652
95903
93651
96487
95905
96357
95234
95980
96550
96504
97787
96113
95407
96221
95265
93652
95043
94431
95828
93840
95871
96983
94424
95887
93774
96126
95611
95531
96034
100408
95796
98605
95697
97446
99870
93006
96332
94176
96490
96114
96069
94370
95983
96183
95838
96026
96237
94498
94822
97785
96478
96236
95934
96023
95995
96007
97440
97488
96515
96262
96354
96350
96657
93653
96914
97196
96399
99553
96553
96479
96020
99477
93603
94125
96316
96072
96506
96325
96488
96285
93545
96430
94653
101143
95603
98657
93651
96084
93624
96490
96276
99041
101168
96402
96570
96205
96120
96531
95690
96516
95410
95831
93496
96577
99201
96401
99937
96083
95854
96536
95527
96081
96186
93112
94212
95112
95289
93247
94039
95769
96327
95495
95665
96080
95493
96083
93159
101065
96695
95980
96081
96095
96235
96043
95454
95980
93606
100796
96961
96052
95878
96023
95925
96568
100934
96248
100493
95471
96578
96025
96102
96056
95844
96460
96351
97055
95618
95965
95987
93637
98709
100905
96373
98713
95837
97403
96527
93604
96995
97305
100899
99179
95952
99683
96415
97258
94047
95023
97317
95681
94724
96355
96424
96860
96350
95985
96243
96771
97368
96399
95854
97472
95411
96029
96430
94435
97055
95536
96443
93856
93650
94025
96398
97281
96430
99306
94961
96278
98184
94392
97780
95977
96382
100899
96776
98697
95968
96127
97616
93051
96997
96443
94085
97329
95727
94866
96576
93601
100993
95615
96104
94955
100239
96918
97076
97244
92862
97750
94666
96289
94624
96875
92231
