cpu_clk_unhalted.ref_tsc
1643181
1539174
1644108
1630992
1622250
1592803
1606435
1621138
1609584
1609156
1653524
1597212
1566824
1555175
1569384
1619901
1629217
1606823
1635389
1582626
1651425
1653030
1574466
1657864
1645430
1632135
1583716
1580248
1620930
1605899
1587693
1632162
1551577
1620324
1655835
1580618
1561837
1591519
1629644
1647614
1551936
1572921
1591060
1594012
1634218
1637118
1657025
1617391
1569081
1635464
1642539
1651340
1578329
1614638
1625563
1618006
1577245
1505757
1652960
1613395
1564486
1648837
1575402
1604321
1603012
1619535
1653115
1621663
1658106
1598763
1630058
1576065
1592606
1606511
1632174
1657382
1626903
1616915
1649973
1629434
1643319
1618763
1607330
1641899
1622714
1622144
1552509
1595185
1611252
1645220
1633025
1631293
1641705
1558596
1655611
1656358
1638646
1609389
1619927
1623638
1522748
1618528
1627991
1605764
1638183
1554137
1590378
1596066
1621458
1628212
1641097
1645382
1602087
1563432
1628210
1618473
1630570
1605928
1516377
1617711
1647818
1558292
1612506
1627242
1623422
1607935
1579826
1622236
1660440
1605122
1566901
1576744
1621370
1634552
1571526
1593772
1613225
1586363
1598050
1566386
1659526
1583040
1614023
1549796
1606272
1579778
1616777
1637111
1615621
1612577
1611665
1653394
1568634
1564961
1586599
1564252
1595992
1576322
1591352
1611506
1578343
1582932
1592135
1653833
1641067
1584734
1629121
1642506
1631034
1577332
1537239
1600371
1549140
1611131
1615336
1599009
1603429
1515870
1619665
1632437
1600480
1633876
1627511
1656042
1578345
1605030
1610974
1624408
1616054
1586508
1621273
1659006
1599709
1632224
1597705
1626155
1533399
1641578
1643192
1645306
1593896
1584914
1604696
1638714
1600978
1608504
1609768
1590346
1558491
1655565
1609923
1607206
1596295
1636680
1647218
1621755
1570785
1621594
1641771
1594708
1573186
1624700
1654196
1530793
1601603
1583784
1650022
1591579
1655708
1638828
1633968
1547011
1617626
1626166
1522536
1586996
1633652
1620821
1619726
1634793
1593019
1661375
1565896
1638487
1600118
1579426
1641398
1582024
1566249
1617734
1546686
1639800
1636906
1614730
1648744
1607738
1633069
1562401
1604736
1648323
1546501
1640181
1631681
1640344
1600291
1623993
1573699
1614325
1556921
1597387
1621625
1592140
1610562
1617254
1593229
1647682
1561249
1612730
1607446
1623302
1616249
1603349
1634397
1659820
1654719
1580976
1645395
1629547
1602642
1586156
1609350
1615969
1562267
1661084
1619960
1587573
1643069
1566851
1625775
1565227
1623633
1566837
1626143
1591011
1589165
1591190
1643157
1605207
1619923
1618291
1578891
1590309
1637299
1590648
1636223
1639653
1631937
1546682
1614597
1638108
1615218
1625333
1639594
1587621
1567141
1610587
1579003
1622925
1620597
1651306
1653439
1613860
1629253
1593546
1612641
1624840
1583921
1656529
1555946
1643992
1643415
1602312
1534778
1597827
1570074
1590112
1597463
1646945
1559410
1654355
1633307
1604623
1646324
1639565
1570692
1596247
1609228
1632637
1634184
1602072
1606686
1610965
1576773
1597764
1550305
1660916
1645255
1563770
1592014
1649452
1635508
1633878
1610861
1617703
1636982
1637341
1643702
1580815
1562678
1628261
1560171
1655906
1612491
1617234
1602623
1577715
1568746
1635442
1628556
1640598
1649850
1580111
1658070
1556248
1646096
1598651
1639387
1630060
1587333
1596016
1597419
1654066
1595043
1601466
1558298
1594698
1570755
1640943
1646322
1591827
1629170
1631586
1584734
1630735
1566270
1589028
1580952
1610253
1635634
1607236
1609092
1588436
1538298
1587565
1603106
1585425
1600488
1623090
1566481
1610972
1618469
1640462
1600013
1596996
1604124
1568891
1652866
1610785
1618288
1577751
1657839
1605229
1593247
1634326
1630510
1631417
1574426
1547662
1602980
1629370
1616406
1651472
1645047
1555023
1554097
1648089
1642363
1652879
1600461
1598154
1570460
1626748
1646491
1654625
1659697
1611662
1586729
1636941
1632925
1623057
1590723
1543800
1549627
1592405
1619241
1590935
1597879
1598977
1619276
1636438
1579830
1659524
1638854
1632361
1581072
1657812
1558250
1585576
1616751
1551738
1640790
1615755
1618560
1640994
1585846
1608646
1640067
1624023
1592332
1588344
1621114
1574442
1618183
1605740
1618166
1598964
1646537
1651943
1597007
1592370
1588854
1606445
1609111
1552325
1623322
1641916
1607317
1539289
1658507
1643724
1592954
1557139
1592611
1602992
1575614
1659389
1611166
1633978
1610073
1630769
1634517
1620257
1570323
1608991
1623367
1569376
1573271
1579057
1609906
1634799
1630951
1627429
1612620
1629713
1620835
1552716
1633030
1644863
1564729
1591579
1629071
1632380
1635840
1600965
1544879
1611723
1645066
1582090
1630239
1634408
1607828
1617619
1583364
1586483
1597564
1585056
1600532
1603118
1605044
1619347
1634784
1642445
1597592
1574116
1613775
1574536
1638358
1596538
1624089
1618585
1621377
1549826
1577189
1633319
1645035
1615364
1600340
1583826
1564272
1632886
1644491
1616018
1638315
1596097
1580994
1575063
1596384
1642981
1628825
1636656
1619793
1609571
1588253
1616408
1638747
1614808
1660807
1593036
1637997
1575675
1607507
1568959
1591086
1659592
1557073
