branches
68037679.0
72995842.0
71320621.0
73292785.0
72479833.0
68802492.0
70817152.0
70828036.0
73312415.0
68389056.0
68983878.0
73136380.0
67658365.0
73689351.0
70461627.0
73104041.0
70789957.0
73477800.0
67773065.0
72887120.0
72694487.0
69311840.0
68557671.0
73366012.0
71744872.0
72754366.0
69062275.0
67214270.0
71918847.0
70039853.0
68991428.0
73265303.0
73398239.0
72849816.0
73740580.0
69283836.0
73931431.0
68949625.0
68255385.0
72876537.0
71157161.0
72155265.0
72833465.0
70302379.0
69502126.0
72087015.0
69215033.0
69171305.0
69012880.0
73018214.0
70243651.0
70463189.0
70915965.0
69868416.0
72774400.0
73442639.0
72869682.0
70020638.0
70459187.0
73121042.0
72890816.0
70149827.0
72616010.0
72748839.0
72639998.0
69236012.0
72888140.0
70647104.0
68366401.0
68896301.0
70510030.0
69175151.0
72865549.0
73732578.0
69602699.0
73948411.0
71823345.0
69300973.0
73985468.0
70038760.0
69065551.0
73846714.0
72898432.0
70305932.0
72153715.0
73996491.0
71266075.0
72962118.0
73000519.0
69015447.0
70298331.0
70262004.0
72793060.0
69036241.0
73833614.0
68878184.0
72662803.0
72794403.0
71468771.0
73938328.0
68915989.0
73263250.0
69834540.0
70420877.0
73762473.0
72895528.0
70137430.0
73003215.0
69305733.0
73004332.0
70887879.0
70890815.0
73762888.0
69406558.0
71663813.0
70347797.0
70742831.0
72042581.0
72821837.0
72762990.0
70152284.0
70513612.0
68994942.0
73487621.0
73295176.0
72894157.0
69970571.0
73544242.0
72927483.0
69105939.0
73706878.0
70127795.0
69134393.0
72684936.0
72782684.0
72850231.0
71494018.0
68751616.0
69011334.0
73075716.0
70374327.0
72722971.0
73027599.0
70484624.0
72685403.0
68863577.0
70520548.0
68820250.0
68929719.0
70802993.0
69622503.0
73490564.0
72947071.0
72173737.0
69246826.0
73683508.0
69463458.0
73050187.0
70981584.0
70520680.0
69063836.0
72291302.0
73026862.0
69260705.0
72969812.0
67411727.0
71771694.0
72843411.0
69312323.0
68899778.0
72860555.0
68742772.0
68947836.0
68983488.0
72542025.0
73895961.0
72189032.0
68821030.0
73887236.0
68883353.0
69405757.0
73188005.0
70367023.0
73757252.0
70997550.0
68626265.0
70889321.0
73315825.0
69149303.0
69044704.0
68653327.0
70140262.0
70936914.0
68683328.0
73238572.0
72855054.0
70415277.0
69178622.0
68917440.0
73785495.0
73645095.0
72760343.0
68326172.0
71490231.0
73687044.0
72915912.0
71812946.0
71222300.0
72831012.0
70904290.0
70623149.0
69093558.0
71058921.0
68744915.0
70207044.0
68731884.0
72932599.0
72867825.0
73453720.0
72894799.0
68935400.0
69094722.0
68955786.0
69236182.0
72588954.0
71289637.0
71070294.0
72884801.0
67153017.0
72748548.0
72558442.0
72892789.0
72842159.0
70114270.0
71424626.0
69850683.0
69093779.0
69145865.0
70824182.0
69222056.0
69654461.0
70773091.0
73535918.0
69115537.0
73289179.0
68712719.0
67232152.0
73392421.0
72882568.0
68751946.0
73041164.0
71307631.0
72768250.0
69128992.0
69277711.0
69443295.0
69517117.0
70754584.0
68708921.0
73173021.0
68996227.0
68931778.0
70726479.0
69189461.0
72921475.0
73318143.0
68900850.0
73710804.0
