topdown-fetch-lat
59590642.0
64851654.0
60102237.0
63056433.0
63604594.0
61416794.0
62552645.0
63219685.0
61043187.0
61557665.0
63358419.0
61516352.0
64699666.0
63201189.0
60148349.0
64879658.0
61527332.0
61197231.0
63188220.0
64925853.0
61609070.0
59928059.0
63326527.0
61515029.0
61591756.0
64772427.0
61505686.0
61532921.0
60926883.0
62594471.0
63397810.0
62002154.0
61477326.0
61416503.0
61717365.0
61732594.0
61538393.0
61479294.0
61026962.0
63292176.0
61472561.0
64887998.0
64624041.0
61074455.0
61580299.0
62487448.0
63465865.0
64929701.0
64832660.0
61790781.0
61579575.0
60765668.0
64914621.0
61485527.0
62643624.0
61735683.0
64665296.0
62140636.0
64814053.0
63236458.0
61456063.0
64902912.0
62513706.0
61661926.0
62761367.0
63521015.0
64900101.0
64842548.0
63344004.0
63292170.0
61374295.0
61608967.0
62186824.0
61090064.0
61495653.0
64873810.0
62532571.0
61505568.0
64617151.0
61402952.0
61676945.0
64858435.0
59275278.0
61452876.0
61856163.0
63266057.0
63006231.0
61418473.0
61659381.0
61657939.0
63147678.0
60815217.0
62617726.0
61742176.0
61593963.0
64838164.0
61553070.0
64800938.0
61688524.0
62606708.0
61707898.0
64837165.0
64867805.0
63259012.0
61308335.0
61604900.0
60902642.0
64910650.0
62914653.0
61766735.0
61460198.0
62956351.0
61421497.0
61513413.0
63184763.0
62136757.0
64923268.0
63822072.0
61828749.0
64534198.0
61399569.0
63345105.0
62951260.0
61646025.0
64534266.0
64878357.0
61822578.0
59261849.0
61553926.0
61650876.0
61487028.0
63236160.0
61358854.0
61530894.0
61572030.0
64757156.0
63430209.0
63313157.0
61438635.0
61480338.0
61583269.0
61601829.0
63325929.0
61258905.0
63266954.0
63034787.0
61711663.0
61632536.0
61274891.0
62428120.0
63306425.0
61331726.0
62848691.0
61576224.0
61506054.0
64933557.0
60877019.0
62042619.0
64923745.0
64095517.0
63559451.0
63279940.0
63049577.0
61666866.0
61626953.0
61363005.0
62679536.0
63292683.0
61367380.0
62879173.0
61522626.0
61681805.0
61538784.0
61477613.0
59916114.0
61515726.0
63440382.0
64814221.0
59948212.0
64941342.0
59693734.0
63913177.0
62370149.0
63145949.0
61716659.0
63582058.0
61672178.0
61711608.0
63004613.0
61491506.0
62191839.0
63173813.0
61495259.0
63222906.0
61338115.0
60012060.0
64330784.0
61288683.0
64645938.0
61514380.0
61676060.0
61753937.0
61635234.0
61770725.0
63172679.0
61327547.0
58829444.0
61540966.0
61521662.0
63126984.0
61747949.0
64862432.0
64878063.0
61509540.0
64916865.0
62800780.0
61747369.0
64798968.0
61565989.0
61433664.0
63061117.0
61733212.0
61480345.0
64885227.0
61318601.0
63012302.0
61276629.0
61507118.0
61622166.0
63190150.0
64933594.0
61056241.0
62290738.0
60788952.0
61422701.0
61543194.0
61614110.0
61102975.0
63143563.0
61428343.0
62996405.0
61498410.0
61041466.0
64924050.0
63810843.0
63346803.0
59983547.0
64281658.0
64922143.0
61491333.0
61335117.0
61677617.0
61599129.0
60006668.0
62645173.0
64878899.0
63320272.0
61305906.0
63356595.0
63002791.0
61640337.0
63253247.0
63438406.0
61290296.0
61650508.0
64898120.0
61590140.0
61267965.0
63394698.0
61479159.0
61577755.0
61062521.0
64341098.0
64923601.0
61309125.0
61622113.0
61582074.0
61543628.0
62820504.0
64925864.0
61616672.0
61598535.0
61449574.0
60627122.0
61449850.0
61471306.0
59086049.0
61861485.0
63359836.0
61763220.0
64903499.0
64930171.0
64935995.0
62890121.0
63171417.0
61578623.0
62912973.0
61621498.0
64826514.0
63417683.0
61483904.0
59771846.0
61551203.0
61544675.0
63404594.0
59879182.0
61552614.0
61576573.0
61959526.0
61519940.0
61740198.0
61504198.0
61758428.0
63084799.0
63225943.0
61566440.0
61016671.0
64930705.0
62747040.0
63296035.0
63439788.0
61467838.0
61364568.0
61633667.0
59369510.0
61527730.0
61340535.0
61516610.0
61174633.0
63537265.0
61698947.0
61645390.0
61665476.0
64861623.0
63185798.0
63355007.0
64810885.0
62243510.0
62823109.0
64884045.0
61370708.0
64510603.0
61517917.0
61596484.0
61557546.0
61479074.0
61532705.0
61970545.0
61542742.0
59700581.0
62528971.0
61249168.0
61654485.0
64895132.0
63460816.0
64791261.0
61715827.0
61529837.0
63316198.0
61007803.0
62629943.0
64837932.0
61605468.0
64447327.0
63024784.0
61579292.0
59969500.0
59410214.0
61597690.0
62359360.0
61567126.0
61556603.0
64867223.0
61360595.0
61506274.0
61352745.0
64883963.0
64936948.0
61584610.0
62771897.0
61413514.0
63038892.0
62934142.0
61538197.0
61412420.0
61555577.0
61664188.0
61441715.0
59945541.0
64903730.0
62661279.0
61291941.0
63236641.0
61495803.0
63006860.0
64868647.0
61438396.0
64803561.0
61493563.0
61011783.0
62784295.0
64835937.0
64939861.0
64909734.0
61495547.0
61495363.0
64879778.0
62797284.0
61631303.0
61507331.0
61419551.0
64866519.0
61496165.0
59948416.0
64680653.0
61850326.0
61279876.0
64261824.0
61539468.0
61459703.0
63554945.0
64852072.0
64833370.0
61630612.0
61408231.0
64757640.0
63327160.0
63247271.0
61338372.0
61608913.0
64727255.0
61335054.0
62728188.0
61274752.0
61352753.0
59303067.0
63837097.0
64936242.0
60910173.0
62961606.0
61419354.0
64614939.0
62745812.0
63095259.0
63174063.0
61420485.0
63204275.0
61573655.0
61700095.0
60963560.0
64858585.0
61614485.0
63033485.0
62643288.0
63198167.0
64921402.0
64820714.0
61674241.0
63002786.0
60999460.0
61558406.0
61359810.0
64890020.0
61307774.0
64501705.0
61410940.0
61115945.0
64431750.0
61467894.0
60916666.0
64674730.0
64136940.0
64168621.0
62751436.0
60671518.0
64262584.0
64210779.0
60532003.0
64412816.0
59186235.0
64387414.0
60560935.0
64364429.0
64209303.0
64095495.0
64300507.0
60935629.0
60498450.0
61084418.0
61134739.0
64440309.0
62462244.0
61107867.0
64698541.0
64318519.0
61516579.0
61807524.0
62036854.0
62215015.0
62144775.0
63905941.0
62097117.0
62068248.0
62154375.0
60530943.0
62087327.0
59854070.0
63834730.0
63751972.0
62048931.0
62093658.0
63526436.0
59114739.0
62016060.0
63511299.0
61381910.0
63719973.0
63465754.0
63591195.0
61735810.0
61731316.0
61584841.0
61802908.0
61619997.0
63264756.0
63997531.0
64914134.0
61301118.0
61412565.0
64798854.0
63221237.0
61763412.0
63673631.0
62470500.0
62745535.0
64678810.0
60155663.0
61566099.0
61523430.0
60973281.0
63344030.0
61640791.0
61229496.0
62997818.0
61036970.0
61247838.0
63376014.0
61329433.0
64879417.0
59813180.0
61565328.0
61557023.0
60088910.0
64917462.0
60883004.0
63089948.0
64939897.0
64821649.0
64833053.0
61522362.0
61565490.0
61331068.0
61189363.0
61226159.0
62462099.0
61519128.0
64818001.0
64818067.0
61534836.0
61521075.0
61535080.0
61175405.0
64789943.0
63101330.0
60118893.0
61323371.0
60898620.0
61420527.0
64827537.0
61370949.0
60522901.0
61245343.0
61617087.0
60939740.0
61542025.0
61174790.0
64916226.0
61356083.0
61817376.0
64887568.0
61494464.0
63290100.0
61638508.0
61503317.0
63214456.0
61006698.0
63236543.0
64617371.0
61476601.0
61370315.0
61497000.0
61184444.0
61532193.0
61439018.0
60838819.0
62353030.0
64814818.0
61606861.0
61614050.0
59499831.0
61524134.0
59988794.0
61073217.0
61467512.0
61441957.0
63797215.0
61861416.0
61790277.0
62132363.0
64876521.0
61985278.0
61715472.0
60104446.0
61361185.0
60278801.0
63072517.0
60894809.0
64553684.0
64904501.0
61513830.0
60873033.0
61343588.0
63885103.0
64764108.0
61545805.0
60511642.0
61499255.0
61527380.0
64383881.0
61544558.0
64890059.0
63113404.0
63348552.0
60410989.0
59843236.0
64252607.0
61517551.0
64623297.0
64719562.0
61493790.0
62214067.0
64482794.0
61285746.0
60680247.0
61634638.0
60687821.0
61508557.0
61438165.0
64097811.0
64418819.0
62081893.0
61581200.0
61291926.0
61004354.0
64565604.0
60619141.0
61589073.0
64236119.0
64854682.0
62154589.0
60526971.0
60436819.0
62545021.0
63835256.0
60669466.0
61431371.0
62981376.0
61519647.0
61593332.0
61556102.0
60467662.0
61654849.0
64837549.0
63244047.0
61142478.0
60815047.0
60673946.0
60878567.0
60781991.0
62492476.0
61634315.0
61516397.0
61555100.0
63310218.0
61370761.0
58917659.0
60567524.0
63087137.0
62122043.0
60703900.0
61689639.0
60484467.0
60864452.0
63096827.0
59584810.0
61632685.0
61487622.0
64688294.0
61514240.0
59959812.0
61510234.0
61320964.0
61530040.0
64877112.0
61543595.0
61495776.0
60536174.0
61618237.0
61513618.0
62429816.0
60537141.0
64915783.0
60156574.0
61892568.0
60539558.0
61559937.0
64079471.0
64806616.0
64938680.0
61024873.0
61562062.0
61624732.0
61518401.0
61341833.0
60571073.0
61489403.0
64936925.0
61519791.0
61016378.0
61535282.0
63708360.0
60979123.0
61529460.0
60722027.0
60271651.0
64669678.0
60294178.0
64879813.0
61367234.0
61439402.0
63261230.0
61549671.0
61738056.0
64876406.0
62067800.0
60350392.0
64019324.0
62684475.0
63191441.0
62459745.0
61527780.0
63254550.0
59549381.0
60268428.0
60696107.0
61232508.0
64683038.0
60480093.0
61822926.0
60749916.0
64446593.0
61432932.0
60462257.0
63364716.0
62661788.0
60438039.0
60201406.0
61328674.0
61057170.0
63290460.0
61514099.0
63212626.0
60889966.0
63539290.0
63353367.0
62700374.0
61513194.0
64834411.0
61500003.0
63358651.0
61241457.0
61354118.0
59394900.0
61867415.0
61653878.0
60610858.0
61434611.0
60481194.0
61387542.0
61044835.0
61583877.0
61717349.0
59886919.0
61551109.0
63231239.0
63348016.0
61153404.0
64819149.0
62164011.0
61734503.0
61630203.0
60037771.0
63466392.0
62687432.0
60163359.0
61336671.0
61624523.0
61328672.0
61654652.0
60039296.0
61588314.0
61274088.0
61711256.0
63332987.0
61124370.0
61683504.0
63219791.0
61540323.0
64709521.0
61372372.0
60001193.0
61534897.0
61707252.0
61329338.0
64743700.0
63474603.0
61032083.0
64490352.0
62890479.0
64878649.0
63355147.0
60331886.0
62491503.0
64928019.0
61493208.0
62627180.0
61446708.0
61544336.0
59940331.0
62143411.0
64895849.0
61449505.0
59959559.0
62426422.0
61570124.0
63268987.0
61492211.0
59989257.0
64289663.0
64649930.0
64854370.0
61480536.0
61461565.0
62566306.0
61237423.0
61303200.0
62806435.0
64885143.0
61447261.0
64675159.0
61499559.0
64925940.0
64840735.0
63334313.0
61112921.0
64877002.0
61318750.0
61535632.0
63471472.0
61580411.0
64847179.0
64745698.0
61468925.0
63306437.0
61330889.0
61399773.0
63535075.0
