idq.mite_uops
570974
594105
574726
574416
594513
619868
590103
609675
611177
618655
581518
586008
595254
589510
582796
615875
607151
576882
599682
575604
581463
595471
599197
627530
617675
608195
595806
604072
603963
607612
588855
591865
579085
569332
611980
618170
579279
607472
614646
591500
607908
626614
576938
620978
585273
600541
586535
592661
610358
588014
609570
593848
599059
586458
591055
613073
605500
623658
569202
613585
574949
590764
585293
582039
609941
595844
587416
599362
589350
583889
583686
598834
612339
608693
590416
573337
595748
616130
608901
619873
610819
587766
595125
575648
596684
614661
583566
615382
591157
612463
603467
605941
624509
611689
609569
594270
568842
607820
607159
583556
578098
583294
581825
599545
587711
585022
607566
615542
591255
582716
626177
579971
597968
587490
596612
583126
601153
620242
609178
622392
625942
612300
589141
575238
588670
617560
610794
597409
588100
606705
584175
576622
573844
600005
627397
581072
620536
578662
615254
614818
607413
571978
611632
624431
594007
573383
616183
581076
603679
602442
579216
598329
606594
581368
581259
590952
584338
584522
609061
582552
593326
586952
581021
607067
573310
614652
574722
575248
619149
626558
584109
597481
572468
585474
581527
578941
568990
582436
602252
606956
594737
586354
571663
589420
589028
610469
606159
619669
592022
569063
591787
621596
587570
576269
590719
613574
606063
593763
590420
586786
581385
604020
597180
611684
574582
615977
568886
626655
580881
593157
608703
578107
617925
605700
607066
613094
590176
584339
617290
621242
618747
585079
586516
615613
585567
623969
575050
618563
608168
579186
589398
621456
595266
612445
608923
583347
596553
575794
600003
584788
606625
615283
570324
593701
584669
610060
573486
576187
625301
599912
584960
616771
590479
573084
603306
606228
598296
610355
589567
620562
590913
578624
580814
591519
582067
587921
601720
611897
600404
622150
573364
580948
584704
579880
584972
576891
609024
584766
579912
624010
613222
574645
606413
600295
604981
589761
603311
588961
586592
596702
574995
602901
598393
597171
609763
622493
602953
571703
597284
578502
612394
610940
625912
600850
594045
574072
577550
587888
585087
579178
628119
570708
579037
602985
591536
620265
582222
599811
589152
577052
596891
583844
609900
579945
576202
589766
600870
584172
586698
586042
597117
581238
585067
590241
597076
573901
597021
609631
572626
611274
593613
589036
625260
576910
585069
604849
581052
589128
573942
588241
599233
602126
603484
595092
587797
579481
598239
607620
580247
589198
607495
607620
575612
577604
585185
579367
616364
597407
612692
606414
597675
608855
591378
590106
588516
612877
600778
579050
600893
582426
581111
588262
581086
582846
589743
600984
584046
588755
583722
618969
616203
580188
581442
612571
604324
589118
577939
586634
599512
582427
578840
617916
623778
612891
593027
589661
606034
609623
600154
598810
611198
571670
573780
578985
573581
588299
580164
586529
598488
582852
575618
576076
623415
624478
607944
575437
587562
615713
578579
600939
617811
573148
599926
586283
581615
623594
611066
604500
611109
613807
581974
580343
609990
614843
619527
609176
589396
624992
587874
578051
588118
590085
580053
605965
616743
605054
584617
622155
593639
597205
619100
583480
585940
571351
598172
598597
585050
603092
587405
586882
610570
600559
582549
591358
625598
590428
617632
610816
596800
587272
584492
581711
587430
614824
585023
590055
591299
593806
583715
596311
584474
623657
584207
607282
619181
590079
585350
589133
589305
585549
608731
618311
580729
613222
623881
622856
603209
610367
569107
590469
585842
576280
596885
586012
577848
577374
609928
591336
610016
602248
600795
599672
610704
602484
625310
606985
610820
585579
610078
588146
582394
586671
587396
593301
590573
589566
619261
627565
582496
574773
588717
618659
624993
620804
611697
589287
601157
615867
626992
594672
603723
571932
591236
607727
585255
593253
612582
628124
608883
622174
586478
617253
600171
596121
622136
602137
593677
597172
589463
584774
624029
609510
622484
602014
615079
592610
616450
582440
611879
619055
602126
592058
609775
582501
589104
610396
608358
602760
588608
624710
579802
581624
582910
577121
592451
612054
589804
597791
578577
594205
598146
573698
615638
610890
576191
612459
619267
594478
583507
576668
605058
587229
604025
613526
615993
590011
616989
617521
586023
612316
579440
585372
588116
611706
578211
587434
580866
596166
621786
588942
590083
604087
621613
602025
599419
606916
599484
589148
597161
613531
583440
593103
616246
627677
595606
617211
584860
591413
588256
587109
592926
588763
614712
581772
605815
593215
624558
597454
618691
607502
599903
588546
589333
575895
570680
598860
603372
620715
623398
600869
616406
583656
578704
625664
602886
604500
597545
605703
605012
607992
613662
612093
581720
586138
611333
586115
619078
593090
573995
603944
618595
592618
589058
624188
582983
598076
609186
621227
615005
615309
585765
598859
583011
618955
618838
622428
612450
587172
587434
611076
608118
627126
600259
582869
582973
587086
585033
582477
588285
615448
593434
623660
586126
574506
620857
618327
619305
578647
619576
588443
598173
569669
590228
584634
608395
575549
607888
590373
609663
602753
606468
585414
590236
582713
618013
613700
609819
586161
615739
597108
590703
593644
583350
601090
597447
607291
601242
597919
614401
584385
585204
614061
583779
608147
589220
586697
588768
585045
590054
584546
582852
600471
584557
617100
599946
616570
589652
608087
595273
608309
576241
614025
612879
600092
582592
587803
581660
609220
601996
585833
577102
595111
575823
587141
621188
585546
617969
598459
622662
598071
596550
591838
611521
599620
585117
599747
627976
592325
594692
591767
595264
608327
588107
612688
622668
572412
588176
583869
585377
618643
581084
591148
626140
586076
618608
609665
584953
587235
587553
628124
601188
596386
598099
603974
608922
596070
591359
584297
588170
604324
580015
591423
609850
617931
588497
581341
599084
620281
598301
620929
581150
618814
625517
584556
585421
589151
602006
593357
581145
586529
612892
596444
578720
606994
624991
610719
607148
587587
579807
584243
604840
623101
599685
594163
589994
612794
582510
601593
609012
612733
604601
585750
588152
619884
610632
577335
591334
614248
580436
608650
588294
617583
584804
619490
624207
627213
590166
580762
618016
